geneA,geneB,selfpairs
YGR062C,YBR185C,0
YOL027C,YPR140W,0
YDR231C,YGR033C,0
YNL026W,Q0275,0
YNL026W,YDL156W,0
YPR191W,YGR132C,0
YKL016C,YNR017W,0
YNL026W,YBL045C,0
Q0250,YOR090C,0
YGL122C,YJL014W,0
Q0085,YDL160C,0
YBL045C,YNL305C,0
YEL024W,YGL122C,0
YHL004W,Q0110,0
YGL187C,YDR231C,0
YNL052W,YLR320W,0
YGL122C,YGL064C,0
YPR191W,Q0250,0
YIR021W,YKR016W,0
YMR256C,YDL160C,0
YHR051W,Q0140,0
Q0045,YDR231C,0
YJR045C,Q0045,0
YJR045C,YPR191W,0
YML030W,Q0045,0
YPL271W,YEL024W,0
YJR045C,YBR039W,0
YDR529C,YGL187C,0
YBL045C,YML129C,0
YBR039W,YNL052W,0
YNR018W,YDR375C,0
YNL052W,YJR121W,0
YDL156W,YOR090C,0
YLR395C,YGR174C,0
Q0250,YKL016C,0
YJL014W,YGL187C,0
YDR529C,YNR017W,0
YOR065W,YDL004W,0
YPR042C,YBR039W,0
YJR045C,YGL122C,0
YPL078C,YBL045C,0
YGL122C,YLR320W,0
YBL075C,YNL052W,0
YGR222W,Q0085,0
YPL271W,YBL030C,0
Q0105,YHR051W,0
YNR017W,YML129C,0
YEL024W,Q0130,0
YGL187C,YIL157C,0
YLR320W,YGL122C,0
Q0045,YOL027C,0
YGL187C,YPR042C,0
YNL030W,YGR112W,0
YBL075C,YGR033C,0
YDL004W,YPR042C,0
YGR132C,YKR016W,0
YLR203C,YDR231C,0
YDL160C,YBL045C,0
YBR024W,YGR222W,0
YBL045C,YNL155W,0
YDR377W,Q0080,0
YGR112W,YBL045C,0
YGL187C,YML129C,0
YER154W,YIL111W,0
YDL160C,YJL062W-A,0
YPR042C,Q0105,0
YPL215W,YGL122C,0
YHR076W,YJL062W-A,0
YGL064C,YIR021W,0
YGR222W,Q0250,0
YIL051C,YLR320W,0
Q0080,YMR244C-A,0
YGR112W,YEL024W,0
YDR231C,Q0275,0
YOR090C,YGR033C,0
YER154W,YKL155C,0
YGL187C,YGL122C,0
YGL122C,YLR067C,0
YNR017W,YLR382C,0
YKR016W,YBL099W,0
YPL172C,Q0275,0
Q0275,Q0080,0
YBR255C-A,YBR037C,0
YML030W,YNL026W,0
YGL191W,Q0105,0
YOR065W,Q0250,0
YDR231C,YHR051W,0
YGR062C,Q0085,0
Q0250,YKR016W,0
YPL215W,YHR076W,0
YDL160C,YGL122C,0
YGR174C,YPR042C,0
YDL004W,YDR119W-A,0
YML030W,YNL052W,0
YKR016W,YGL122C,0
YNL030W,YDR529C,0
YGL187C,YPR042C,0
YGL187C,YML129C,0
YLR295C,YNL052W,0
YDL160C,YJR045C,0
Q0105,YGR112W,0
YHR051W,YJR121W,0
YBR255C-A,YGL122C,0
YML030W,Q0105,0
YNR017W,Q0110,0
YIL111W,YBR255C-A,0
YKR016W,Q0050,0
YPL215W,YKR016W,0
Q0105,YOL027C,0
YJL014W,YBL030C,0
YDR231C,YKL016C,0
YGL187C,YBL099W,0
YNL026W,YGR062C,0
YDL160C,Q0105,0
