geneA,geneB,selfpairs
Q0275,YLR393W,0
YNR018W,YPR140W,0
Q0130,YML129C,0
YPR125W,YKR016W,0
YJL014W,YHR051W,0
YGR222W,YOR065W,0
YJR045C,Q0080,0
YDL160C,Q0275,0
YJR121W,YGL187C,0
YGL187C,YML129C,0
YGR033C,YBL045C,0
Q0085,Q0110,0
YGL187C,YOR090C,0
YGL187C,YKR016W,0
YER154W,YDL156W,0
YKR016W,YHR051W,0
YBR039W,YPL271W,0
YNL026W,Q0045,0
Q0250,YLR320W,0
YOR065W,YJL062W-A,0
YGR222W,YIL157C,0
Q0085,YPL078C,0
YLR320W,YGL187C,0
YGL191W,YLR203C,0
YDL160C,Q0050,0
YGL122C,YNL030W,0
YML129C,YBR120C,0
YDL160C,YML129C,0
YKL016C,YML030W,0
Q0250,Q0105,0
YEL024W,YLR393W,0
YGL187C,YJL166W,0
Q0120,Q0250,0
YPL078C,Q0275,0
YPL172C,YGL187C,0
Q0085,YHR076W,0
YPR042C,YDL160C,0
YDL160C,YBL045C,0
YPL271W,Q0275,0
YML129C,YPL078C,0
YGR174C,Q0250,0
YDL160C,YKR016W,0
YPR042C,Q0275,0
YJR045C,YBR039W,0
YPR042C,YNL026W,0
YBL030C,Q0158,0
YKL155C,YNR018W,0
YEL024W,YPL215W,0
YKR016W,YML129C,0
YJR121W,YDL160C,0
YNR018W,Q0085,0
YMR256C,YLR320W,0
YJL062W-A,Q0255,0
YGL191W,YML030W,0
YGL191W,YBR024W,0
YNL026W,Q0045,0
YGR112W,YIL051C,0
YML030W,YGL122C,0
YBR120C,YIL157C,0
Q0080,YNR017W,0
YBR037C,YGR112W,0
YNL052W,YIL111W,0
YHR076W,YNL052W,0
YJL062W-A,YGR112W,0
YPR042C,YGR112W,0
YNL026W,YIL111W,0
YPR191W,Q0105,0
YPR042C,YJR121W,0
YPR042C,YNR017W,0
Q0255,YKR016W,0
YDL160C,YJR045C,0
YBL030C,YGR132C,0
YBR185C,YBR255C-A,0
YGL191W,Q0250,0
YML129C,YMR244C-A,0
Q0275,YOL027C,0
YMR244C-A,YBL045C,0
YLR395C,YGL122C,0
YDR377W,YDL160C,0
YDL160C,YGL187C,0
YLR203C,Q0045,0
YGL187C,YGR132C,0
YNL052W,YPL271W,0
YIL051C,YPL215W,0
YEL024W,YGL122C,0
YDR529C,YOR065W,0
YPL271W,YNR017W,0
Q0105,YJR121W,0
YBL099W,YGL122C,0
YML030W,YDL107W,0
YML129C,YGL122C,0
YPR191W,YDL160C,0
YDR231C,YDR375C,0
Q0275,YJL166W,0
YLR295C,YBR255C-A,0
YDR377W,YBL045C,0
YKR016W,YPR042C,0
YPR042C,YBR120C,0
YIL111W,Q0130,0
YJR045C,YPL215W,0
YBR185C,YIL157C,0
YJL166W,Q0140,0
YLR203C,YDL004W,0
YGL122C,YJL166W,0
YPR042C,YER142C,0
YNL052W,YKL155C,0
Q0045,YDL160C,0
YPR042C,YBR009C,0
YGL122C,YHR051W,0
YJR121W,YJL166W,0
Q0045,YGR174C,0
YGL187C,YBR037C,0
YNR018W,YHR051W,0
YBL045C,YEL024W,0
YBR255C-A,YDL107W,0
YOL027C,YDL156W,0
YPR191W,YDR231C,0
YML030W,YPR125W,0
Q0060,YGR033C,0
YBL045C,YBR009C,0
Q0085,YBR120C,0
YBL045C,YKR016W,0
YLR203C,YHR076W,0
Q0275,YNL030W,0
YBR009C,YLR393W,0
YPR140W,YGR174C,0
YDL160C,YNL026W,0
Q0085,Q0250,0
YBR039W,YBL099W,0
YDL160C,YNL052W,0
YJR045C,YNL030W,0
Q0105,YKL155C,0
Q0250,YEL024W,0
Q0250,YOR065W,0
YPL078C,YBR039W,0
YMR256C,YOR065W,0
YDR377W,YGL122C,0
Q0250,YGL122C,0
YML030W,YLR203C,0
YJR045C,YML081C-A,0
YJL166W,Q0085,0
YJL062W-A,YDL160C,0
YDL004W,YGL122C,0
YGL122C,YLR203C,0
YOR065W,YBL030C,0
YBR024W,YDL107W,0
YDR377W,YKR016W,0
YDL160C,YBL075C,0
Q0045,YKR016W,0
Q0045,YPL215W,0
YDR377W,Q0250,0
YGL187C,Q0105,0
YGL187C,Q0120,0
YJR045C,Q0080,0
YJR121W,YNR017W,0
YKR016W,Q0250,0
YML129C,YDR529C,0
YBL045C,YPR042C,0
YDL160C,YML129C,0
YBL045C,Q0045,0
Q0250,YDR119W-A,0
YKR016W,YOR090C,0
YBL045C,YDR231C,0
Q0275,YEL024W,0
YPR191W,YJL014W,0
YDR119W-A,YKR016W,0
Q0105,YKR016W,0
YDR377W,YDR231C,0
YGR033C,YBL099W,0
YER154W,Q0105,0
YDL160C,YGL122C,0
YGL122C,Q0105,0
YJR045C,YKL016C,0
YHR051W,YDR231C,0
YGL122C,YKR016W,0
YMR244C-A,YGL122C,0
Q0275,YDL160C,0
YNL052W,Q0140,0
YER154W,YNL030W,0
YBL045C,YKR016W,0
YPL078C,YBL099W,0
YBR009C,YBR039W,0
YDL160C,YBL045C,0
YPL271W,YGR222W,0
YGL191W,YJR045C,0
YPR191W,YBR255C-A,0
YBR009C,YGL187C,0
YGL122C,YJL014W,0
YBL099W,Q0120,0
YKL016C,YGL122C,0
YGR062C,YBR039W,0
Q0275,YBL030C,0
YGL187C,YBL099W,0
YBL030C,Q0120,0
YKL016C,YKR016W,0
Q0045,YLR067C,0
YBR039W,YDL160C,0
YLR067C,YKR016W,0
Q0250,YKR016W,0
YNL305C,YOL027C,0
YIL157C,Q0250,0
YGL187C,YGR132C,0
YGR222W,YDR231C,0
YEL024W,Q0045,0
YNR018W,YJL166W,0
YDL160C,YLR320W,0
YDR231C,Q0130,0
Q0250,YER154W,0
YNL305C,YGL187C,0
YDR231C,YJR045C,0
YKR016W,YGL122C,0
YOR065W,Q0105,0
YIL111W,YDL004W,0
YGL191W,YHR051W,0
YOR065W,YNL026W,0
YGL187C,YGL191W,0
YBR120C,YLR295C,0
YGR062C,YOL027C,0
YML030W,YDL160C-A,0
YLR295C,YGR222W,0
YGL064C,Q0275,0
YDR231C,Q0085,0
YPR125W,Q0140,0
YGL122C,YPR191W,0
YJL166W,YDR231C,0
YKR016W,YGL122C,0
Q0085,YDR529C,0
YPR191W,YML129C,0
Q0130,YEL024W,0
YNR018W,YDL004W,0
YEL024W,YIL111W,0
YGL122C,YJL166W,0
YDL107W,Q0105,0
Q0070,YJR045C,0
Q0140,YPL172C,0
YGL191W,YDR375C,0
YKR016W,Q0020,0
YDL160C,YML081C-A,0
YGR112W,YGL187C,0
YGR112W,YKR016W,0
YBL045C,YGR174C,0
YOL027C,YDL160C,0
YPR125W,YNR017W,0
YPR042C,YOL027C,0
YBL045C,YBL030C,0
Q0275,Q0115,0
YPL271W,YGL122C,0
YOR090C,YNL305C,0
YNR018W,YJR121W,0
YEL024W,YGR112W,0
YDL160C,YGL187C,0
Q0080,YBL030C,0
YGR174C,Q0140,0
YLR382C,YPR191W,0
Q0085,YBL030C,0
YBL075C,YPR042C,0
YPR042C,YNL026W,0
YDR231C,YBL030C,0
YDL156W,YPR191W,0
YBL030C,YJL062W-A,0
YBL030C,Q0085,0
Q0045,YGR222W,0
YKL016C,YOL027C,0
YKR016W,YLR395C,0
YNR017W,YLR395C,0
YER154W,YHL004W,0
YGR033C,YDL160C,0
YBR039W,YGL122C,0
YDR119W-A,YDL160C-A,0
YDR529C,YPR042C,0
YLR067C,Q0020,0
YNR018W,YER154W,0
YGR062C,YNL026W,0
YLR203C,YOR065W,0
Q0130,YDR231C,0
YDL160C,YJR045C,0
Q0045,YGL122C,0
Q0050,YPL215W,0
YGR174C,YER154W,0
Q0140,Q0250,0
YJL062W-A,YBL099W,0
YKR016W,YLR203C,0
YPR042C,YGR132C,0
YBL045C,YJL014W,0
Q0105,Q0120,0
YKR016W,YBL099W,0
Q0055,YGL187C,0
YPR125W,YDL160C,0
YJL062W-A,YDR119W-A,0
YGL187C,YPR042C,0
YDL160C,YKR016W,0
YGL122C,YDR231C,0
YPL078C,YNL026W,0
YEL024W,YOR065W,0
YGL122C,YER154W,0
Q0085,YGL064C,0
YBL045C,YDL160C,0
YNR018W,YER154W,0
YJR045C,YPR042C,0
YKL155C,Q0105,0
YDL160C,YBR255C-A,0
YDR529C,Q0045,0
YML030W,YKR016W,0
YDL160C,YJL062W-A,0
Q0045,YJR045C,0
Q0105,YGR112W,0
YPL215W,YBR037C,0
Q0085,YNL155W,0
YDR529C,YGL187C,0
YML129C,YGR112W,0
YJR045C,YDL160C,0
YBL030C,YDR529C,0
YHL038C,YBR185C,0
YDR119W-A,YKR016W,0
Q0130,YLR295C,0
Q0045,YIL157C,0
YJR045C,YDR119W-A,0
YLR395C,YHL004W,0
YGL187C,YGR033C,0
YGR112W,Q0275,0
Q0055,YLR393W,0
YGL122C,YJR045C,0
Q0085,Q0140,0
YNR017W,YGL122C,0
YPL078C,YGR222W,0
YGL191W,YOR065W,0
YDR529C,YNL052W,0
YNL155W,YBL099W,0
YGL122C,YHL004W,0
YGR033C,Q0250,0
YML129C,Q0045,0
Q0080,YBL030C,0
YIL157C,YNL305C,0
YLR320W,YDL160C,0
YKL155C,YJR121W,0
YPL078C,YBL045C,0
YGL191W,YBL099W,0
Q0085,YPR191W,0
YDL004W,YDR377W,0
YGL187C,YOL027C,0
YGR112W,YGL122C,0
YKR016W,Q0250,0
YJL166W,YDL160C,0
YML030W,YDR231C,0
YKL016C,YLR395C,0
YLR067C,YNR018W,0
YML030W,YDR231C,0
YNL052W,YML129C,0
YMR256C,YGL187C,0
YJR045C,YDR231C,0
Q0158,YLR203C,0
YGL187C,YJR045C,0
YDR529C,Q0275,0
YNR019W,YGL187C,0
YML030W,YBL099W,0
YDL004W,Q0105,0
Q0060,YKR016W,0
YNL026W,YGL187C,0
YPR191W,YDR529C,0
YBR024W,Q0050,0
Q0085,YGL064C,0
YDR231C,YBR255C-A,0
Q0045,YBR009C,0
YLR320W,YER154W,0
Q0275,YMR256C,0
YIL111W,YDL160C,0
YBR009C,YGL122C,0
YOR090C,Q0250,0
YPL078C,YGL187C,0
YBR185C,Q0050,0
YBL030C,YHL038C,0
YGL122C,YDL107W,0
YGR112W,YBR024W,0
YDR119W-A,YBL045C,0
YPL078C,YGL191W,0
YGL191W,YBR039W,0
Q0110,YKR016W,0
