geneA,geneB,selfpairs
YPR191W,YPR042C,0
YDL107W,YDR231C,0
YDL160C,Q0050,0
YEL024W,YDR231C,0
YLR320W,YHL004W,0
YBR024W,YBR120C,0
YML030W,YJR045C,0
YLR203C,Q0275,0
Q0130,YKR016W,0
YBR120C,Q0110,0
Q0140,YNR018W,0
YLR203C,Q0085,0
YNR017W,YJR045C,0
YLR203C,YDL107W,0
Q0120,Q0045,0
YMR256C,YBR039W,0
YBR120C,YLR295C,0
YGL187C,Q0065,0
YBR255C-A,YNL052W,0
Q0045,YNL052W,0
YBL045C,YJR045C,0
YPR125W,YGL187C,0
Q0080,YPR042C,0
YBL045C,Q0085,0
YPR042C,YBL099W,0
YER154W,YEL024W,0
YKL016C,YML081C-A,0
YPR042C,YDR529C,0
YGR174C,YDL160C,0
YML030W,YDL160C,0
YIL157C,Q0045,0
YKR016W,Q0140,0
YNL026W,YBR255C-A,0
Q0120,YBR120C,0
YJR121W,YPR125W,0
YJR045C,Q0045,0
YPR042C,Q0115,0
YJR045C,YKL016C,0
YDR119W-A,Q0255,0
YGL122C,YLR203C,0
YHL004W,YGR112W,0
Q0115,Q0250,0
YBL099W,YLR295C,0
YIL157C,Q0105,0
YDL160C,YGR033C,0
YML129C,YPR191W,0
YBL045C,YPR191W,0
YBL045C,Q0275,0
YPL271W,YJR045C,0
YOL027C,YGL191W,0
YJR045C,YLR203C,0
YGR132C,Q0250,0
YBR120C,YDL160C,0
YBL045C,Q0085,0
YJR121W,YGL191W,0
YJR045C,YML030W,0
YML129C,YGL064C,0
Q0105,YGL122C,0
YKR016W,YPR042C,0
YNR018W,YJR045C,0
YGR033C,Q0045,0
YPL078C,YLR395C,0
YEL024W,YDL107W,0
YBL045C,Q0250,0
YGR174C,YLR203C,0
YPL271W,Q0275,0
YPL271W,YPL215W,0
Q0045,Q0250,0
YML081C-A,YER154W,0
YOL027C,YBL045C,0
YGL122C,Q0105,0
YLR320W,YNL030W,0
YMR256C,YML030W,0
YPR042C,YBR039W,0
Q0050,YBR009C,0
YDL107W,YBR039W,0
YLR067C,YLR295C,0
YLR393W,YML030W,0
YLR203C,YEL024W,0
YPR140W,YGL187C,0
YJR045C,Q0085,0
Q0250,YJR045C,0
YGL064C,YIR021W,0
YKR016W,YPL078C,0
YNR018W,YDL160C,0
