geneA,geneB,selfpairs
YGR112W,YDL160C,0
YNL026W,YDR529C,0
YLR203C,YOR065W,0
YML129C,YDR119W-A,0
YGL187C,YML129C,0
YDL160C,YOR065W,0
YGL187C,YJR121W,0
YOR065W,YBL030C,0
YJL062W-A,YOR090C,0
YNL052W,YGL187C,0
YOR090C,YNL052W,0
YGL187C,YBL045C,0
YBR009C,YNL305C,0
YDR231C,YPR042C,0
YLR395C,YPR191W,0
Q0080,YBR024W,0
Q0130,YPR042C,0
YDR375C,YLR393W,0
YBL099W,YIL157C,0
YDL160C,YLR295C,0
YBR255C-A,YDR231C,0
YJL062W-A,Q0275,0
YPL078C,Q0250,0
YPR042C,Q0250,0
YBL030C,YGL122C,0
Q0085,YOL027C,0
YGL122C,YPR191W,0
YHL004W,YPR191W,0
YPR191W,YGL122C,0
YKR016W,YDL156W,0
YPL078C,Q0045,0
Q0085,YBL045C,0
YDR231C,YDL156W,0
YLR203C,YKR016W,0
YGL191W,YKL155C,0
YBL030C,YJR045C,0
YJR045C,YKL016C,0
YGL122C,YER154W,0
YOR065W,Q0140,0
YBR185C,YDL160C,0
YOL027C,YBR255C-A,0
YIL111W,YOL027C,0
YGL187C,YDR231C,0
Q0250,YLR203C,0
Q0250,YHR076W,0
Q0045,Q0080,0
YDR377W,YBR009C,0
YGL187C,Q0275,0
YDR377W,YGL122C,0
YNR017W,Q0085,0
YBR039W,YDL160C,0
YML081C-A,Q0140,0
YDL160C,YGL187C,0
YLR203C,YCR106W,0
YML030W,YER154W,0
YPR140W,YBL030C,0
YML129C,YPR042C,0
Q0105,YKR016W,0
YDL160C,YGL187C,0
Q0065,YPR191W,0
YPR125W,YGL187C,0
Q0250,YBL099W,0
YPR042C,Q0045,0
YDL107W,YKR016W,0
Q0275,YGR222W,0
YKR016W,YML030W,0
YGL122C,YNL026W,0
YML129C,YGR062C,0
YNL052W,YNR017W,0
YOR065W,Q0080,0
YGL122C,YPL078C,0
YGR062C,YPR042C,0
YDL160C,YPR042C,0
YNL052W,Q0045,0
YGL122C,YDR377W,0
YLR203C,YML030W,0
YDL160C,YJL014W,0
YPR042C,YBR009C,0
YLR320W,YBL030C,0
YNL052W,YOR065W,0
YDR231C,YGL122C,0
YIL111W,YDL156W,0
YDL160C,YLR395C,0
YIR021W,YJR045C,0
YBL030C,YGL122C,0
YJR045C,YDR119W-A,0
Q0275,YDL160C,0
YNL026W,YGL191W,0
Q0250,YDR529C,0
YOL027C,YKL016C,0
YDR231C,Q0275,0
YDL160C,YJR045C,0
YJL062W-A,YDL160C,0
YBR255C-A,YOL027C,0
YBL045C,YHR051W,0
YGR033C,YLR203C,0
Q0105,Q0250,0
YDR231C,YBR039W,0
YGL122C,Q0275,0
YPL215W,YGL122C,0
YGL187C,YPR042C,0
YGR222W,YKR016W,0
YOR065W,YGR174C,0
YOR065W,Q0085,0
Q0085,Q0105,0
YEL024W,Q0045,0
YGR037C,YPR042C,0
YOR065W,YDR119W-A,0
YKR016W,Q0050,0
Q0140,YDL107W,0
YPL271W,YOL027C,0
YDR119W-A,YDL160C,0
YGR037C,YDL160C,0
YML030W,YGL187C,0
YOR065W,YIL157C,0
YHR076W,YPL215W,0
YPL215W,YDR529C,0
YDL160C,Q0105,0
YPL078C,YDR231C,0
Q0250,YDL160C,0
YDL004W,Q0250,0
YPR125W,YKR016W,0
YPL078C,YDR529C,0
YHR051W,Q0105,0
YBR185C,YJR121W,0
YML129C,YJL166W,0
YDR377W,YKL016C,0
YGL187C,YBR039W,0
YDR119W-A,YPR191W,0
YDR529C,Q0045,0
YPR140W,YHL004W,0
YBL030C,YDR231C,0
YKR016W,YJR121W,0
YGL122C,YPR042C,0
YBL030C,YNL026W,0
YGR062C,Q0085,0
YGL191W,YDL160C,0
YGR222W,Q0255,0
YJL062W-A,Q0085,0
YBR039W,YGL187C,0
YGR112W,YBL075C,0
YBR255C-A,YJR121W,0
Q0060,YML129C,0
YJR121W,Q0250,0
YKR016W,YBL045C,0
YJL014W,YBR255C-A,0
Q0045,YGL191W,0
Q0120,YGL064C,0
YGR112W,YIL111W,0
YDR119W-A,YBL075C,0
YDL160C,YGL122C,0
YJL062W-A,YBL045C,0
Q0105,YHR051W,0
YKR016W,Q0250,0
YGL187C,Q0080,0
Q0110,Q0130,0
Q0105,YNL026W,0
YHR051W,YJR045C,0
YBL045C,YBR255C-A,0
Q0045,YNL305C,0
Q0120,YML030W,0
YER154W,YOR065W,0
YGR112W,YKL016C,0
Q0045,YPL078C,0
Q0020,Q0055,0
YGL122C,YOL027C,0
YPR042C,YGL187C,0
YGL187C,YDL160C-A,0
Q0250,Q0110,0
YPL271W,YJR045C,0
Q0130,YOL027C,0
YJR121W,YGR132C,0
YPR042C,YNL052W,0
YDR375C,Q0130,0
Q0115,YEL024W,0
YNR018W,YKR016W,0
YOR090C,YIL111W,0
YNR017W,YNL305C,0
YGL122C,YDL156W,0
YNL030W,YBL030C,0
YEL024W,Q0105,0
YKR016W,YLR203C,0
Q0140,YLR203C,0
YPR042C,YKR016W,0
YPR042C,YHR051W,0
Q0105,Q0080,0
YDL160C,YKR016W,0
YER142C,YEL024W,0
YGL122C,YML030W,0
YGR112W,YLR393W,0
YBR024W,YPR042C,0
YJR045C,YLR295C,0
YPR191W,YGL187C,0
YJL166W,YNL026W,0
YPL078C,YNL026W,0
YOR090C,YNR018W,0
YML129C,YDL160C,0
Q0115,YGR062C,0
YKR016W,YNR017W,0
YPL215W,YML030W,0
YDR231C,YDL004W,0
YHR051W,YGL122C,0
YGR112W,YGR132C,0
YKL016C,YBL099W,0
YPL215W,YKL016C,0
YDL004W,YMR256C,0
Q0115,YBR039W,0
Q0140,YML030W,0
YDL160C,YER154W,0
YJR121W,YKR016W,0
YBL045C,YIL157C,0
YNL052W,YGR222W,0
YNR018W,YLR295C,0
YNR017W,YER154W,0
Q0275,YBR255C-A,0
YML129C,YEL024W,0
YKR016W,YML129C,0
YHR076W,YPL078C,0
YKL155C,YDR119W-A,0
YBR039W,YPR191W,0
YEL024W,Q0250,0
YKR016W,YOR090C,0
YBL045C,Q0140,0
YEL024W,YNL026W,0
