geneA,geneB,selfpairs
YBR255C-A,YGL122C,0
YDL160C,YGR174C,0
YKR016W,YPR140W,0
YKR016W,YBL045C,0
Q0140,YEL024W,0
YOL027C,YNR018W,0
Q0140,YPR191W,0
YPL078C,YPR042C,0
YDR231C,YBL030C,0
YPR191W,YDL004W,0
YHR076W,YPL078C,0
Q0140,YDL160C,0
YGL122C,Q0085,0
Q0140,Q0105,0
YNR018W,YJR045C,0
YPR191W,YBL045C,0
YGL122C,YNR018W,0
YBL099W,YJL014W,0
YPR191W,YGL122C,0
YNL052W,YBR037C,0
YDL160C,YJR045C,0
Q0045,Q0250,0
Q0250,YBL099W,0
Q0275,Q0050,0
YJR045C,Q0140,0
YKL016C,YGR033C,0
YGL122C,YJL166W,0
YML030W,YNR018W,0
Q0085,YDR529C,0
YBR120C,YPL078C,0
YDR231C,YML030W,0
YNL052W,YDL160C,0
YKR016W,YDR231C,0
YJR045C,YEL024W,0
YDL156W,YIL157C,0
Q0105,YJR121W,0
YPR125W,YGL122C,0
YBL099W,YDL107W,0
YJL062W-A,YBL030C,0
YBL045C,YMR256C,0
YNL052W,Q0140,0
YIL111W,YML030W,0
Q0105,YOR065W,0
YGR222W,Q0085,0
YKR016W,Q0045,0
YGL187C,Q0045,0
Q0045,YPL215W,0
YGL122C,YPL271W,0
YDL107W,YDR231C,0
YPL078C,Q0105,0
YDR231C,YPR191W,0
Q0158,Q0080,0
YKR016W,YHR076W,0
Q0140,YBL045C,0
YPR042C,Q0080,0
YDR529C,YJR121W,0
YIL051C,YPR042C,0
YPL172C,YNL052W,0
Q0275,YPR042C,0
YOR090C,YML129C,0
YPR042C,YPL215W,0
YPL078C,YBR039W,0
YGL187C,YJR045C,0
Q0250,Q0085,0
YIL111W,YBL099W,0
YDR377W,YKR016W,0
Q0250,Q0105,0
YBL045C,YBL030C,0
Q0060,YJL014W,0
YKL016C,YJL062W-A,0
YKR016W,YJR045C,0
Q0080,YML081C-A,0
YNL052W,YDR377W,0
YJR121W,YKR016W,0
YEL024W,YER154W,0
YDL004W,YKR016W,0
YPR042C,YGL122C,0
YJR045C,YKR016W,0
YDR231C,YJL166W,0
YGL191W,YKR016W,0
YMR256C,YKR016W,0
YBL045C,YPR042C,0
YML129C,YOL027C,0
YBL045C,Q0250,0
YJL062W-A,YGL187C,0
Q0045,YNR017W,0
YJR045C,YBL045C,0
Q0140,YJR045C,0
YGL122C,YPR191W,0
YKL016C,YDR231C,0
YGR222W,YJR045C,0
Q0140,YBL045C,0
YLR395C,YBL030C,0
YGR174C,YGR132C,0
YML081C-A,YGL064C,0
YBL030C,YGL187C,0
YEL024W,YPL215W,0
YBL045C,YBL099W,0
YHL004W,YPL078C,0
YBR120C,YPL078C,0
YBR255C-A,Q0045,0
YGR033C,Q0105,0
YBL030C,YPR042C,0
YBL030C,YMR244C-A,0
YDR119W-A,YBL045C,0
YDL107W,YGR132C,0
YKL155C,YGL187C,0
YKR016W,YLR320W,0
YBR255C-A,Q0105,0
YML081C-A,YJR045C,0
YGL187C,YGR174C,0
YNL026W,YOL027C,0
Q0275,YNL305C,0
YNR017W,YDR377W,0
YGL122C,YGL191W,0
YJL062W-A,YBL030C,0
YGR037C,YLR067C,0
YGR174C,YNL052W,0
YGL122C,YBR120C,0
Q0045,YEL024W,0
Q0080,YNL052W,0
YOR065W,YPR042C,0
YGL122C,YLR393W,0
YEL024W,YDR377W,0
YPR191W,YBR185C,0
YPL271W,YBL045C,0
Q0045,YJR121W,0
YDL160C,YLR393W,0
YDR529C,YPL215W,0
YDL160C-A,Q0250,0
YEL024W,YNL026W,0
YBL075C,YDR529C,0
