geneA,geneB,selfpairs
YDR119W-A,YJL166W,0
YBL045C,Q0045,0
YNL026W,YNR018W,0
YDR119W-A,YNL030W,0
Q0055,Q0045,0
Q0275,Q0140,0
YDL160C,Q0115,0
YKR016W,Q0045,0
YBL045C,YNL026W,0
Q0275,YDL156W,0
YKR016W,YNL305C,0
YDR377W,YDR231C,0
YJR121W,YKR016W,0
YGL191W,YNR018W,0
YJR121W,YGR222W,0
YIL051C,YGL187C,0
YML030W,Q0105,0
YLR203C,YNL026W,0
YML030W,YGL122C,0
YMR256C,YGL122C,0
YNL155W,YLR393W,0
YNR018W,YJL166W,0
YGL122C,YNL305C,0
YDR231C,YLR320W,0
Q0045,YJR045C,0
YDL107W,YHR051W,0
YBL045C,Q0105,0
YPR191W,Q0055,0
YHR051W,YPR125W,0
YBR255C-A,Q0250,0
YBR024W,Q0045,0
YJR045C,YDL156W,0
YBL030C,YPR042C,0
YPR191W,YGR033C,0
YDR119W-A,YPL271W,0
YNR019W,YDL107W,0
Q0158,YIL157C,0
YGL122C,YMR244C-A,0
YDL160C,YPL078C,0
YHR076W,YKL155C,0
YER154W,YGL122C,0
YNL052W,YPL271W,0
YBL099W,Q0105,0
Q0045,YKL155C,0
YJR121W,YOR065W,0
YGL122C,Q0160,0
YHL004W,YGL187C,0
YPL078C,YPL271W,0
YKL155C,Q0275,0
YML081C-A,YGR112W,0
YBL099W,YDR529C,0
YGL064C,Q0250,0
YKR016W,YPR042C,0
YLR393W,YNL052W,0
YGL191W,YGR222W,0
YGL187C,Q0250,0
YJL062W-A,YNR017W,0
YDR231C,YBL045C,0
YPR042C,YLR320W,0
YOL027C,YGL187C,0
YHR051W,YPL215W,0
YNR018W,YHR051W,0
YBR037C,YLR320W,0
YDR529C,YGR132C,0
YGL122C,YDL160C,0
YBL045C,Q0120,0
YDL004W,YDR231C,0
YNL052W,YML030W,0
YBL030C,YGL122C,0
Q0105,Q0250,0
YGR062C,YHL038C,0
YBR255C-A,YJR045C,0
YNL030W,YNR018W,0
YDL160C,YPR042C,0
YPR191W,YDR377W,0
YDL004W,YPL271W,0
YDR231C,YGR033C,0
YPL078C,YGL187C,0
YIL157C,YBL045C,0
YBR009C,YNL026W,0
YKR016W,Q0275,0
YDR529C,YOR065W,0
YBR185C,YLR295C,0
YJR045C,YML129C,0
Q0105,YOR090C,0
YKL016C,YJR045C,0
YLR320W,YGR033C,0
YML129C,YKR016W,0
YKL016C,YBR185C,0
YGL187C,YJL062W-A,0
YPR042C,YBL099W,0
YPL078C,YNL026W,0
YJL062W-A,YKR016W,0
Q0105,YOR065W,0
Q0045,YKR016W,0
YBR185C,YGL187C,0
Q0250,YGR062C,0
YBL099W,Q0060,0
Q0045,YGL187C,0
YJL062W-A,YKR016W,0
YPR042C,YKR016W,0
YDL156W,YGL122C,0
Q0275,Q0120,0
YBR120C,YEL024W,0
YBR037C,YKR016W,0
Q0250,YKR016W,0
Q0045,YNR018W,0
YNR017W,YGR112W,0
YER154W,YBR009C,0
YDR375C,YNR018W,0
YBR185C,YIL111W,0
YJR121W,YPR042C,0
YJR121W,YJR045C,0
YNR019W,YBL030C,0
YEL024W,Q0045,0
YPR140W,YMR256C,0
YNL305C,YPR191W,0
YBR039W,YDL160C,0
YJR121W,YPR042C,0
YGR222W,Q0105,0
YER154W,YGR132C,0
YIL111W,YGR112W,0
YJL166W,YGL187C,0
YBL099W,YER154W,0
