geneA,geneB,selfpairs
YML030W,YGL187C,0
YOL027C,YPL172C,0
YDL160C,YPR042C,0
YDR377W,YML129C,0
YMR244C-A,YOR065W,0
YIL111W,YDL160C,0
YBR024W,YLR203C,0
YLR203C,YKL016C,0
YBL045C,YLR295C,0
YOL027C,YJR045C,0
YML030W,YMR256C,0
YGR033C,YJR045C,0
Q0105,YDL160C,0
YGL187C,YOR090C,0
YDR529C,YDL160C,0
YKR016W,Q0045,0
Q0105,YDR231C,0
Q0250,YHR051W,0
Q0250,YMR244C-A,0
YDR377W,YOL027C,0
YGL187C,YDL107W,0
YJL166W,YBL075C,0
Q0105,Q0250,0
YGL122C,YPR042C,0
YNL026W,YBL099W,0
YEL024W,YDR529C,0
Q0070,YHR051W,0
YDR231C,Q0158,0
YKR016W,YEL024W,0
Q0080,YPL078C,0
YKR016W,YPR042C,0
Q0080,YPR125W,0
YNR017W,YJL166W,0
Q0250,YML030W,0
YGR112W,Q0275,0
YDL160C,YBL045C,0
YPR042C,Q0020,0
YPR125W,Q0045,0
YGL122C,YNL052W,0
YPL215W,YNR018W,0
YDL160C-A,YML030W,0
YJR121W,YNL026W,0
YPL172C,YBR024W,0
YJL014W,YJR045C,0
Q0105,YML030W,0
YIL051C,YGL122C,0
YGL122C,YLR295C,0
YBR120C,YKR016W,0
Q0130,YJR045C,0
YMR256C,YPL078C,0
YNL030W,YJL014W,0
YNR017W,YGL187C,0
YKL016C,YKR016W,0
YBL099W,YGR174C,0
YJR045C,YLR320W,0
YGR112W,YKR016W,0
YML030W,YKR016W,0
YJR121W,YER154W,0
YDL004W,YKL155C,0
Q0050,Q0255,0
YDR375C,Q0085,0
YKL016C,YDR375C,0
Q0250,YJR045C,0
YKR016W,YNL026W,0
YOR065W,YBR009C,0
YBR009C,YGR222W,0
YBR255C-A,YOL027C,0
YIL111W,YNL155W,0
YNR018W,YBR024W,0
Q0045,Q0250,0
YGL187C,YNL026W,0
Q0115,YGL191W,0
Q0105,YNR019W,0
YPR042C,YPL078C,0
YDL107W,YDR529C,0
Q0070,Q0085,0
Q0065,Q0250,0
YGL122C,YKR016W,0
YLR320W,YGL187C,0
YDR529C,YEL024W,0
YGL191W,YGL122C,0
YNL305C,YOR090C,0
YLR320W,YBR037C,0
YNR018W,YBL045C,0
YBL030C,YPL215W,0
Q0275,YJL014W,0
YPR042C,Q0120,0
Q0045,Q0085,0
YPR191W,YJL166W,0
YBR039W,YGL187C,0
Q0045,Q0060,0
YNL026W,YML030W,0
YDL160C,Q0130,0
YGL187C,YKL016C,0
YMR256C,YDL160C,0
YKR016W,YJR045C,0
YNL026W,YPL271W,0
YDL160C,YKR016W,0
Q0045,YNR019W,0
YOR065W,Q0085,0
YKL016C,YHR051W,0
YML129C,YGL187C,0
YDL160C,Q0275,0
YGR112W,YER154W,0
YPR042C,YPR191W,0
YGL122C,YGR112W,0
YDR231C,YDL160C,0
YHR051W,Q0250,0
Q0105,YGL122C,0
YBL030C,YGL187C,0
YGL187C,YBL045C,0
YJL166W,YGL122C,0
YDR119W-A,YJR045C,0
YPR042C,YEL024W,0
YKR016W,YBR039W,0
YML129C,YNL030W,0
YDR119W-A,Q0080,0
YBR120C,YHL004W,0
YLR395C,Q0085,0
YBR120C,YKR016W,0
YBR255C-A,YJL062W-A,0
YHL004W,YKR016W,0
YDL156W,Q0105,0
YNL052W,YPL215W,0
YBR255C-A,YOR065W,0
YGL122C,YOL027C,0
YER154W,YBR009C,0
YHR051W,YBL045C,0
YIL157C,YGL122C,0
YBR255C-A,YLR203C,0
YOR065W,YDR231C,0
YPL078C,YPR042C,0
YDL004W,YKR016W,0
Q0085,YKR016W,0
YLR295C,YDL160C,0
YHR076W,Q0250,0
YNR017W,YEL024W,0
YDL160C-A,YDR231C,0
Q0085,YKR016W,0
YML081C-A,YER154W,0
YKR016W,YPR191W,0
YKR016W,YHR051W,0
YLR203C,Q0105,0
YER154W,YER142C,0
YNR017W,YJR045C,0
YGL122C,YML030W,0
YNR018W,YER154W,0
Q0250,YNL052W,0
YPL078C,Q0045,0
YBL030C,Q0085,0
Q0275,YJR045C,0
YGL122C,YBL045C,0
YDL160C,YML129C,0
YNR017W,YBR024W,0
YJR121W,YNL052W,0
YGL064C,YGR132C,0
YML129C,YBR039W,0
YGL191W,YDL160C,0
YGL187C,Q0140,0
YGL122C,YJR045C,0
YKR016W,YDL160C,0
YJL062W-A,YJR121W,0
YOR065W,YEL024W,0
YDL107W,YPR140W,0
YGL122C,YDL160C,0
YLR203C,Q0250,0
YBL045C,Q0105,0
YBL099W,YGR033C,0
Q0130,YBR185C,0
