id1	id2	selfpairs
YPL271W	YBL045C	0
YOL027C	YGL122C	0
YDR231C	YGL122C	0
YBR039W	YGL187C	0
YBR185C	YKR016W	0
Q0140	YDL160C	0
YKR016W	YPL078C	0
YNL026W	YIL157C	0
YNL026W	YGL187C	0
YKR016W	YDR231C	0
YNL052W	YJR045C	0
YPL078C	YDL160C	0
YOL027C	YHR051W	0
YKR016W	YMR244C-A	0
YDL156W	YKL016C	0
YML030W	YGL191W	0
YBR255C-A	YNL305C	0
YDL004W	YPR042C	0
Q0070	YGL122C	0
YML081C-A	YIL111W	0
Q0085	YNR017W	0
YIL051C	YBR039W	0
YPR191W	Q0045	0
YGL187C	Q0050	0
YGR033C	YGL187C	0
YBR185C	YGR112W	0
YGL191W	YBL045C	0
YML129C	YER154W	0
YEL024W	YHR051W	0
YGL122C	YDR119W-A	0
YJR045C	YKL016C	0
YDL160C	YPL078C	0
YGL122C	Q0275	0
YBL030C	YGL187C	0
YBL030C	Q0250	0
YPL078C	YBR255C-A	0
YDL004W	YNR018W	0
YDL160C	YOR090C	0
YLR320W	YKR016W	0
YEL024W	YPR042C	0
YPR042C	YLR393W	0
YGR174C	Q0045	0
YKR016W	Q0045	0
Q0275	YPL271W	0
YGL122C	YNL052W	0
YGL187C	Q0055	0
YBL045C	YPL215W	0
Q0105	YBR255C-A	0
YBL045C	YPR042C	0
YJL014W	Q0250	0
YPR191W	YBL099W	0
YBL045C	YPR125W	0
Q0045	YDR375C	0
YGL187C	YNL052W	0
Q0055	YBL030C	0
YJR045C	YIL157C	0
YPL078C	YBR255C-A	0
YKR016W	YMR256C	0
YOL027C	Q0105	0
YJR121W	YNL305C	0
Q0085	Q0250	0
YBL045C	YKR016W	0
YDL160C	Q0050	0
YPR042C	YDR231C	0
YJR045C	YOL027C	0
YIL157C	YMR256C	0
YBR255C-A	Q0140	0
YJR121W	YDR377W	0
YLR382C	YDL160C	0
YLR203C	YBL099W	0
YPL215W	YGR033C	0
YBR255C-A	YGL187C	0
YPL078C	YPR042C	0
YKL155C	Q0275	0
Q0250	Q0085	0
YBL045C	YGR112W	0
YDL160C	YNL030W	0
YGL064C	YGL122C	0
Q0110	Q0140	0
YDR119W-A	YPR125W	0
YNR017W	YPR191W	0
YGR174C	Q0275	0
Q0275	YML030W	0
YBL030C	Q0275	0
Q0250	YLR320W	0
YBL030C	YNL026W	0
Q0085	YKR016W	0
YGR033C	YDR231C	0
YBR039W	YJR121W	0
YOR090C	YBR009C	0
Q0275	YDR529C	0
YKR016W	YDR375C	0
YBR037C	YDL004W	0
Q0085	YNL155W	0
YJL166W	YBL045C	0
YGL187C	YHR051W	0
YPL271W	YPL215W	0
YGR033C	Q0130	0
YER154W	Q0105	0
YNR019W	YNR017W	0
YGL187C	YGR033C	0
YJR045C	Q0105	0
YNL026W	YDR119W-A	0
YBL075C	Q0130	0
YGL122C	YNL052W	0
YJL166W	YBL045C	0
YNL305C	YDL107W	0
YLR067C	YDR377W	0
YGR132C	YJR121W	0
Q0120	YGL187C	0
YGL122C	YIL111W	0
YHR051W	YGL187C	0
Q0250	YDL160C	0
Q0275	YGR112W	0
Q0075	YBR037C	0
YEL024W	YDL004W	0
YDL160C	YML129C	0
YDL160C	Q0275	0
YGR112W	Q0080	0
Q0250	YPR042C	0
YDL160C	YML081C-A	0
YDR119W-A	YLR395C	0
YNL052W	YNL026W	0
YHL038C	YBL045C	0
YPR042C	YDR529C	0
YKR016W	Q0250	0
YDR529C	YGR062C	0
YDR119W-A	YKL155C	0
YHR076W	YDL160C	0
YNR018W	YNR019W	0
YKR016W	YER154W	0
YGR112W	YDL004W	0
Q0080	YJR121W	0
YPR191W	YPL271W	0
YBL030C	Q0115	0
YOR065W	YCR106W	0
Q0250	YLR067C	0
YNR018W	YPR191W	0
YLR203C	YGL064C	0
YNL305C	YKR016W	0
YGL187C	YGR112W	0
YPL271W	Q0250	0
Q0105	YGL187C	0
YJL166W	Q0085	0
Q0115	YHL004W	0
YBL030C	YGL187C	0
YDR231C	YJL062W-A	0
YML030W	YBR120C	0
YPR191W	YBL099W	0
YOR065W	YNR018W	0
YLR295C	YGR222W	0
YPR191W	YDL160C	0
YDL160C-A	Q0250	0
YPR191W	YEL024W	0
YBR185C	YNR017W	0
YBR039W	YBR185C	0
YKL155C	YDR231C	0
Q0080	YDL160C	0
YBR185C	YJL062W-A	0
YPR042C	YBR120C	0
YHR051W	Q0130	0
YBR120C	YDL156W	0
YMR244C-A	YNL030W	0
YLR395C	Q0045	0
Q0045	YDL160C	0
YOR065W	Q0045	0
YNL052W	YNR019W	0
YJR121W	YGL187C	0
YJR045C	YJR121W	0
