id1	id2	tag	tag_counts	selfpairs
Q0250	YDL160C	Q0250_YDL160C	1	0
Q0045	YEL024W	Q0045_YEL024W	1	0
Q0085	YJL062W-A	Q0085_YJL062W-A	1	0
Q0080	YBR120C	Q0080_YBR120C	1	0
YOR090C	YPR042C	YOR090C_YPR042C	1	0
YBR009C	YNL026W	YBR009C_YNL026W	1	0
YDR529C	YPL215W	YDR529C_YPL215W	1	0
YLR295C	YNL155W	YLR295C_YNL155W	1	0
YNR017W	YNR018W	YNR017W_YNR018W	1	0
Q0055	YDL004W	Q0055_YDL004W	1	0
YDR377W	YGR112W	YDR377W_YGR112W	1	0
YML129C	YPR042C	YML129C_YPR042C	1	0
YGL064C	YJL062W-A	YGL064C_YJL062W-A	1	0
YBL045C	YPL215W	YBL045C_YPL215W	1	0
Q0140	YHR076W	Q0140_YHR076W	1	0
YJR045C	YNL052W	YJR045C_YNL052W	1	0
YGL122C	YML030W	YGL122C_YML030W	1	0
YDR529C	YER154W	YDR529C_YER154W	1	0
YHL038C	YIL051C	YHL038C_YIL051C	1	0
Q0115	YOR065W	Q0115_YOR065W	1	0
YGR112W	YLR395C	YGR112W_YLR395C	1	0
YNL052W	YPR042C	YNL052W_YPR042C	1	0
Q0085	Q0105	Q0085_Q0105	1	0
YKL016C	YNR017W	YKL016C_YNR017W	1	0
YBL030C	YPR191W	YBL030C_YPR191W	1	0
Q0105	YGL191W	Q0105_YGL191W	1	0
YJR045C	YLR320W	YJR045C_YLR320W	1	0
YDL160C	YGR222W	YDL160C_YGR222W	1	0
YEL024W	YJR121W	YEL024W_YJR121W	1	0
YDR119W-A	YJR121W	YDR119W-A_YJR121W	1	0
YBR255C-A	YHR051W	YBR255C-A_YHR051W	1	0
YBL075C	YOR065W	YBL075C_YOR065W	1	0
YDL156W	YOL027C	YDL156W_YOL027C	1	0
YDL156W	YPR125W	YDL156W_YPR125W	1	0
YNR018W	YPL078C	YNR018W_YPL078C	1	0
YBL045C	YBR039W	YBL045C_YBR039W	1	0
YBR120C	YLR203C	YBR120C_YLR203C	1	0
YDL160C	YMR244C-A	YDL160C_YMR244C-A	1	0
YGR132C	YJL062W-A	YGR132C_YJL062W-A	1	0
YDL156W	YNL030W	YDL156W_YNL030W	1	0
YBL099W	YMR256C	YBL099W_YMR256C	1	0
YGR174C	YKR016W	YGR174C_YKR016W	1	0
Q0110	YHL004W	Q0110_YHL004W	1	0
Q0250	YHR076W	Q0250_YHR076W	1	0
YJR045C	YNR019W	YJR045C_YNR019W	1	0
YGL122C	YJL166W	YGL122C_YJL166W	1	0
Q0080	YPR042C	Q0080_YPR042C	1	0
YGR174C	YPR042C	YGR174C_YPR042C	1	0
YNR018W	YPR042C	YNR018W_YPR042C	1	0
YDL160C	YOL027C	YDL160C_YOL027C	1	0
YBR037C	YPR042C	YBR037C_YPR042C	1	0
YGL122C	YJL014W	YGL122C_YJL014W	1	0
YHR051W	YPL215W	YHR051W_YPL215W	1	0
Q0060	YPR042C	Q0060_YPR042C	1	0
YGL187C	YNL305C	YGL187C_YNL305C	1	0
Q0045	YIL051C	Q0045_YIL051C	1	0
YGL122C	YNR018W	YGL122C_YNR018W	1	0
YDL107W	YDL160C	YDL107W_YDL160C	1	0
YGL187C	YML030W	YGL187C_YML030W	1	0
YDR231C	YDR375C	YDR231C_YDR375C	1	0
YBR039W	YGL187C	YBR039W_YGL187C	1	0
YDR231C	YKR016W	YDR231C_YKR016W	1	0
Q0120	YER154W	Q0120_YER154W	1	0
YOR065W	YPL271W	YOR065W_YPL271W	1	0
YEL024W	YER142C	YEL024W_YER142C	1	0
YER142C	YGL122C	YER142C_YGL122C	1	0
YGL187C	YNL026W	YGL187C_YNL026W	1	0
YGL187C	YMR244C-A	YGL187C_YMR244C-A	1	0
YEL024W	YIL111W	YEL024W_YIL111W	1	0
YGL191W	YPR042C	YGL191W_YPR042C	1	0
YDL160C-A	YDR231C	YDL160C-A_YDR231C	1	0
Q0045	YDL160C	Q0045_YDL160C	1	0
YGR033C	YNL026W	YGR033C_YNL026W	1	0
YDR119W-A	YGL122C	YDR119W-A_YGL122C	1	0
YBL045C	YKR016W	YBL045C_YKR016W	1	0
Q0140	YGL122C	Q0140_YGL122C	1	0
YBL099W	YIL111W	YBL099W_YIL111W	1	0
YDR529C	YKL016C	YDR529C_YKL016C	1	0
YJR045C	YNL026W	YJR045C_YNL026W	1	0
YDR377W	YOL027C	YDR377W_YOL027C	1	0
Q0045	YML129C	Q0045_YML129C	1	0
Q0080	YBR009C	Q0080_YBR009C	1	0
YOR065W	YPR042C	YOR065W_YPR042C	1	0
YEL024W	YNR018W	YEL024W_YNR018W	1	0
YPR125W	YPR191W	YPR125W_YPR191W	1	0
YKL155C	YML129C	YKL155C_YML129C	1	0
YGR037C	YLR295C	YGR037C_YLR295C	1	0
YGL122C	YNL305C	YGL122C_YNL305C	1	0
YGR132C	YLR395C	YGR132C_YLR395C	1	0
YML129C	YPL078C	YML129C_YPL078C	1	0
YBR185C	YDL160C	YBR185C_YDL160C	1	0
Q0055	YJR121W	Q0055_YJR121W	1	0
Q0250	YGL122C	Q0250_YGL122C	1	0
Q0105	YNR018W	Q0105_YNR018W	1	0
Q0085	YPR042C	Q0085_YPR042C	1	0
YPL078C	YPR191W	YPL078C_YPR191W	1	0
Q0275	YLR203C	Q0275_YLR203C	1	0
Q0060	YPR140W	Q0060_YPR140W	1	0
Q0275	YBR185C	Q0275_YBR185C	1	0
YGL122C	YGR132C	YGL122C_YGR132C	1	0
YJR121W	YLR395C	YJR121W_YLR395C	1	0
YBL045C	YHR051W	YBL045C_YHR051W	1	0
Q0130	YKR016W	Q0130_YKR016W	1	0
YIL157C	YJL062W-A	YIL157C_YJL062W-A	1	0
YDL160C	YNL052W	YDL160C_YNL052W	1	0
YJL166W	YKR016W	YJL166W_YKR016W	1	0
YBR039W	YPR042C	YBR039W_YPR042C	1	0
YNR017W	YPR191W	YNR017W_YPR191W	1	0
Q0055	YOR090C	Q0055_YOR090C	1	0
YKR016W	YNL026W	YKR016W_YNL026W	1	0
YJR045C	YPR191W	YJR045C_YPR191W	1	0
Q0045	YGL064C	Q0045_YGL064C	1	0
Q0250	YLR395C	Q0250_YLR395C	1	0
YIL111W	YPL215W	YIL111W_YPL215W	1	0
YGL122C	YML129C	YGL122C_YML129C	1	0
Q0250	YOL027C	Q0250_YOL027C	1	0
Q0045	YDL107W	Q0045_YDL107W	1	0
YGR062C	YLR203C	YGR062C_YLR203C	1	0
Q0130	YBR255C-A	Q0130_YBR255C-A	1	0
Q0130	YEL024W	Q0130_YEL024W	1	0
Q0130	YBL099W	Q0130_YBL099W	1	0
Q0120	Q0255	Q0120_Q0255	1	0
YBR120C	YPL172C	YBR120C_YPL172C	1	0
YGL122C	YGR112W	YGL122C_YGR112W	1	0
Q0275	YDR231C	Q0275_YDR231C	1	0
Q0105	YER154W	Q0105_YER154W	1	0
Q0065	Q0250	Q0065_Q0250	1	0
Q0045	YOL027C	Q0045_YOL027C	1	0
Q0120	YGL187C	Q0120_YGL187C	1	0
YDL156W	YPL271W	YDL156W_YPL271W	1	0
YJL014W	YOL027C	YJL014W_YOL027C	1	0
YJR121W	YNR018W	YJR121W_YNR018W	1	0
YKL155C	YML129C	YKL155C_YML129C	1	0
YBL099W	YGL122C	YBL099W_YGL122C	1	0
YGL191W	YNL305C	YGL191W_YNL305C	1	0
YBL045C	YML030W	YBL045C_YML030W	1	0
YIL157C	YJL062W-A	YIL157C_YJL062W-A	1	0
Q0080	YGR132C	Q0080_YGR132C	1	0
Q0140	Q0250	Q0140_Q0250	1	0
YBR009C	YKL016C	YBR009C_YKL016C	1	0
YMR244C-A	YPR191W	YMR244C-A_YPR191W	1	0
YBL030C	YJR121W	YBL030C_YJR121W	1	0
YBL099W	YDL160C	YBL099W_YDL160C	1	0
YKL155C	YKR016W	YKL155C_YKR016W	1	0
YDR231C	YJR121W	YDR231C_YJR121W	1	0
Q0045	YLR395C	Q0045_YLR395C	1	0
YIL051C	YJR045C	YIL051C_YJR045C	1	0
Q0255	YNL026W	Q0255_YNL026W	1	0
YBL045C	YDL004W	YBL045C_YDL004W	1	0
YGR033C	YML030W	YGR033C_YML030W	1	0
YJR045C	YOL027C	YJR045C_YOL027C	1	0
Q0085	YDR119W-A	Q0085_YDR119W-A	1	0
YDR529C	YHR051W	YDR529C_YHR051W	1	0
YDL107W	YJL166W	YDL107W_YJL166W	1	0
YBR039W	YEL024W	YBR039W_YEL024W	1	0
Q0105	YML129C	Q0105_YML129C	1	0
YBL045C	YDR231C	YBL045C_YDR231C	1	0
YJR121W	YLR295C	YJR121W_YLR295C	1	0
Q0275	YGL191W	Q0275_YGL191W	1	0
