id1	id2	tag	tag_counts	selfpairs
YBR039W	YLR203C	YBR039W_YLR203C	1	0
YJR121W	YPL215W	YJR121W_YPL215W	1	0
YDL156W	YGR112W	YDL156W_YGR112W	1	0
YGR132C	YLR203C	YGR132C_YLR203C	1	0
Q0120	YMR256C	Q0120_YMR256C	1	0
YDR375C	YNL026W	YDR375C_YNL026W	1	0
Q0080	YGR033C	Q0080_YGR033C	1	0
YGL187C	YKL016C	YGL187C_YKL016C	1	0
YIL051C	YPR042C	YIL051C_YPR042C	1	0
YBL045C	YPL271W	YBL045C_YPL271W	1	0
Q0140	YEL024W	Q0140_YEL024W	1	0
YBL099W	YOL027C	YBL099W_YOL027C	1	0
YHR076W	YML030W	YHR076W_YML030W	1	0
Q0250	YHR076W	Q0250_YHR076W	1	0
YDR529C	YLR203C	YDR529C_YLR203C	1	0
YDR377W	YGR112W	YDR377W_YGR112W	1	0
YGR062C	YJL062W-A	YGR062C_YJL062W-A	1	0
YKL016C	YNR018W	YKL016C_YNR018W	1	0
YBL030C	YEL024W	YBL030C_YEL024W	1	0
Q0105	YPR191W	Q0105_YPR191W	1	0
Q0255	YLR320W	Q0255_YLR320W	1	0
YEL024W	YOR065W	YEL024W_YOR065W	1	0
YJR045C	YPR191W	YJR045C_YPR191W	1	0
YGL187C	YIR021W	YGL187C_YIR021W	1	0
YDR231C	YNL052W	YDR231C_YNL052W	1	0
YBL030C	YER154W	YBL030C_YER154W	1	0
YDR231C	YLR295C	YDR231C_YLR295C	1	0
YBL045C	YBR009C	YBL045C_YBR009C	1	0
Q0275	YBL030C	Q0275_YBL030C	1	0
YER154W	YGL122C	YER154W_YGL122C	1	0
YBL045C	YLR320W	YBL045C_YLR320W	1	0
YBR039W	YGL187C	YBR039W_YGL187C	1	0
YKR016W	YNL026W	YKR016W_YNL026W	1	0
YIL157C	YML129C	YIL157C_YML129C	1	0
YGL191W	YJR121W	YGL191W_YJR121W	1	0
Q0140	YBL045C	Q0140_YBL045C	1	0
YDL107W	YER154W	YDL107W_YER154W	1	0
YML081C-A	YNL305C	YML081C-A_YNL305C	1	0
YER154W	YGL122C	YER154W_YGL122C	1	0
YGL187C	YGL191W	YGL187C_YGL191W	1	0
YGL191W	YNL052W	YGL191W_YNL052W	1	0
YGR033C	YPR042C	YGR033C_YPR042C	1	0
YNR018W	YOL027C	YNR018W_YOL027C	1	0
YBL045C	YBL099W	YBL045C_YBL099W	1	0
Q0055	YBL099W	Q0055_YBL099W	1	0
Q0045	YNR018W	Q0045_YNR018W	1	0
Q0085	YLR320W	Q0085_YLR320W	1	0
YGL122C	YNL026W	YGL122C_YNL026W	1	0
YDR231C	YEL024W	YDR231C_YEL024W	1	0
YBR185C	YPL078C	YBR185C_YPL078C	1	0
Q0105	YPR042C	Q0105_YPR042C	1	0
YGR112W	YNL052W	YGR112W_YNL052W	1	0
YHL038C	YLR295C	YHL038C_YLR295C	1	0
YBR255C-A	YDR231C	YBR255C-A_YDR231C	1	0
YGL191W	YKL016C	YGL191W_YKL016C	1	0
YBR009C	YBR024W	YBR009C_YBR024W	1	0
YIL157C	YPR191W	YIL157C_YPR191W	1	0
Q0050	Q0250	Q0050_Q0250	1	0
YJL166W	YKR016W	YJL166W_YKR016W	1	0
Q0080	YJL166W	Q0080_YJL166W	1	0
YGL187C	YKR016W	YGL187C_YKR016W	1	0
YHR051W	YJR045C	YHR051W_YJR045C	1	0
YML129C	YPR042C	YML129C_YPR042C	1	0
YDR377W	YEL024W	YDR377W_YEL024W	1	0
Q0045	YDL107W	Q0045_YDL107W	1	0
Q0045	YPR042C	Q0045_YPR042C	1	0
YGR062C	YJR045C	YGR062C_YJR045C	1	0
YBL099W	YHR051W	YBL099W_YHR051W	1	0
YDR377W	YOL027C	YDR377W_YOL027C	1	0
YML129C	YPR042C	YML129C_YPR042C	1	0
YJR045C	YPL271W	YJR045C_YPL271W	1	0
YEL024W	YNR017W	YEL024W_YNR017W	1	0
YDR529C	YPL078C	YDR529C_YPL078C	1	0
Q0275	YLR393W	Q0275_YLR393W	1	0
YLR395C	YML030W	YLR395C_YML030W	1	0
YIL111W	YJL166W	YIL111W_YJL166W	1	0
YHR051W	YLR203C	YHR051W_YLR203C	1	0
Q0080	YPR191W	Q0080_YPR191W	1	0
Q0085	YLR382C	Q0085_YLR382C	1	0
YDL004W	YLR203C	YDL004W_YLR203C	1	0
Q0085	YDR231C	Q0085_YDR231C	1	0
YGL187C	YGR174C	YGL187C_YGR174C	1	0
YEL024W	YKR016W	YEL024W_YKR016W	1	0
YGR222W	YLR395C	YGR222W_YLR395C	1	0
