id1	id2	tag	tag_counts	selfpairs
YDL107W	YEL024W	YDL107W_YEL024W	1	0
YBL030C	YGR112W	YBL030C_YGR112W	1	0
YBL045C	YML030W	YBL045C_YML030W	1	0
YBL099W	YHR076W	YBL099W_YHR076W	1	0
YBL099W	YDR529C	YBL099W_YDR529C	1	0
YJL062W-A	YKR016W	YJL062W-A_YKR016W	1	0
YDL160C	YNR018W	YDL160C_YNR018W	1	0
Q0085	YNL030W	Q0085_YNL030W	1	0
YIR021W	YPR125W	YIR021W_YPR125W	1	0
YGL122C	YLR295C	YGL122C_YLR295C	1	0
YDL156W	YPL078C	YDL156W_YPL078C	1	0
YBR039W	YJL166W	YBR039W_YJL166W	1	0
YBR185C	YKR016W	YBR185C_YKR016W	1	0
YBL075C	YKR016W	YBL075C_YKR016W	1	0
YDL107W	YPL078C	YDL107W_YPL078C	1	0
YBR120C	YOL027C	YBR120C_YOL027C	1	0
YKR016W	YPL078C	YKR016W_YPL078C	1	0
YDR119W-A	YDR231C	YDR119W-A_YDR231C	1	0
YNR018W	YPR140W	YNR018W_YPR140W	1	0
YML030W	YMR256C	YML030W_YMR256C	1	0
Q0085	YOR065W	Q0085_YOR065W	1	0
YKR016W	YLR295C	YKR016W_YLR295C	1	0
Q0115	YBL030C	Q0115_YBL030C	1	0
YPL271W	YPR042C	YPL271W_YPR042C	1	0
YJR045C	YML081C-A	YJR045C_YML081C-A	1	0
YBL045C	YBL099W	YBL045C_YBL099W	1	0
YDL160C	YGL191W	YDL160C_YGL191W	1	0
YDR119W-A	YGL122C	YDR119W-A_YGL122C	1	0
Q0275	YGL187C	Q0275_YGL187C	1	0
YGR033C	YJR045C	YGR033C_YJR045C	1	0
YJL014W	YLR382C	YJL014W_YLR382C	1	0
YGL187C	YLR395C	YGL187C_YLR395C	1	0
YBR255C-A	YJR121W	YBR255C-A_YJR121W	1	0
Q0045	YGR174C	Q0045_YGR174C	1	0
Q0080	YGL191W	Q0080_YGL191W	1	0
Q0255	YNR018W	Q0255_YNR018W	1	0
YBL030C	YER154W	YBL030C_YER154W	1	0
Q0140	YER142C	Q0140_YER142C	1	0
YGL064C	YHR051W	YGL064C_YHR051W	1	0
YPL172C	YPR140W	YPL172C_YPR140W	1	0
