id1	id2	tag	tag_counts	selfpairs
Q0140	YLR203C	Q0140_YLR203C	1	0
YBL075C	YPR042C	YBL075C_YPR042C	1	0
YER154W	YPR191W	YER154W_YPR191W	1	0
YDL160C	YOR065W	YDL160C_YOR065W	1	0
YMR244C-A	YPR191W	YMR244C-A_YPR191W	1	0
YBR185C	YKR016W	YBR185C_YKR016W	1	0
Q0045	YPR140W	Q0045_YPR140W	1	0
YMR244C-A	YNL052W	YMR244C-A_YNL052W	1	0
YGR132C	YPR191W	YGR132C_YPR191W	1	0
YDR231C	YGR174C	YDR231C_YGR174C	1	0
YDL160C-A	YGR062C	YDL160C-A_YGR062C	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
YLR203C	YNL052W	YLR203C_YNL052W	1	0
YEL024W	YML129C	YEL024W_YML129C	1	0
YGL122C	YOR065W	YGL122C_YOR065W	1	0
Q0250	YIL157C	Q0250_YIL157C	1	0
YDR231C	YLR067C	YDR231C_YLR067C	1	0
YML129C	YNR017W	YML129C_YNR017W	1	0
YHR051W	YNR017W	YHR051W_YNR017W	1	0
YLR393W	YML129C	YLR393W_YML129C	1	0
YER154W	YKL016C	YER154W_YKL016C	1	0
Q0250	YBR009C	Q0250_YBR009C	1	0
YBR039W	YGR062C	YBR039W_YGR062C	1	0
Q0045	YDL004W	Q0045_YDL004W	1	0
Q0130	YNR017W	Q0130_YNR017W	1	0
YBR024W	YBR255C-A	YBR024W_YBR255C-A	1	0
YLR320W	YPL078C	YLR320W_YPL078C	1	0
YBL099W	YBR039W	YBL099W_YBR039W	1	0
YBL045C	YGL122C	YBL045C_YGL122C	1	0
YOR065W	YPL078C	YOR065W_YPL078C	1	0
YNL026W	YPR191W	YNL026W_YPR191W	1	0
YDL156W	YDR231C	YDL156W_YDR231C	1	0
YBR009C	YDL160C	YBR009C_YDL160C	1	0
YDL107W	YOL027C	YDL107W_YOL027C	1	0
Q0250	YBL099W	Q0250_YBL099W	1	0
Q0055	YBL045C	Q0055_YBL045C	1	0
YBL099W	YJL014W	YBL099W_YJL014W	1	0
YIL157C	YLR295C	YIL157C_YLR295C	1	0
YML030W	YNR017W	YML030W_YNR017W	1	0
YIL157C	YNR019W	YIL157C_YNR019W	1	0
Q0130	YNL155W	Q0130_YNL155W	1	0
YIL051C	YJL166W	YIL051C_YJL166W	1	0
Q0120	YJL062W-A	Q0120_YJL062W-A	1	0
YEL024W	YNR018W	YEL024W_YNR018W	1	0
YBR037C	YNL030W	YBR037C_YNL030W	1	0
Q0070	YGL187C	Q0070_YGL187C	1	0
YDL004W	YGR174C	YDL004W_YGR174C	1	0
Q0045	YNL305C	Q0045_YNL305C	1	0
Q0105	YDL160C	Q0105_YDL160C	1	0
Q0120	YDR377W	Q0120_YDR377W	1	0
Q0275	YHR076W	Q0275_YHR076W	1	0
YML129C	YNR018W	YML129C_YNR018W	1	0
YDR377W	YMR256C	YDR377W_YMR256C	1	0
YDR529C	YKR016W	YDR529C_YKR016W	1	0
YKR016W	YNR017W	YKR016W_YNR017W	1	0
YML129C	YMR244C-A	YML129C_YMR244C-A	1	0
YBR120C	YNL305C	YBR120C_YNL305C	1	0
YGL187C	YLR295C	YGL187C_YLR295C	1	0
YDL160C	YDR119W-A	YDL160C_YDR119W-A	1	0
Q0250	YGR174C	Q0250_YGR174C	1	0
YGR222W	YLR295C	YGR222W_YLR295C	1	0
YDR119W-A	YJL014W	YDR119W-A_YJL014W	1	0
Q0085	YGR222W	Q0085_YGR222W	1	0
Q0085	YNL305C	Q0085_YNL305C	1	0
Q0105	YBR039W	Q0105_YBR039W	1	0
YKR016W	YPL078C	YKR016W_YPL078C	1	0
YGR174C	YIL157C	YGR174C_YIL157C	1	0
YLR320W	YPR042C	YLR320W_YPR042C	1	0
YNL305C	YPL078C	YNL305C_YPL078C	1	0
YDL004W	YGR112W	YDL004W_YGR112W	1	0
YER154W	YPR125W	YER154W_YPR125W	1	0
Q0085	YGR112W	Q0085_YGR112W	1	0
Q0275	YDR231C	Q0275_YDR231C	1	0
Q0080	YBL045C	Q0080_YBL045C	1	0
Q0275	YNR018W	Q0275_YNR018W	1	0
YOL027C	YPR042C	YOL027C_YPR042C	1	0
YJL062W-A	YOR065W	YJL062W-A_YOR065W	1	0
YBL045C	YGR033C	YBL045C_YGR033C	1	0
YML129C	YNR018W	YML129C_YNR018W	1	0
Q0055	YBL099W	Q0055_YBL099W	1	0
Q0115	YNL052W	Q0115_YNL052W	1	0
YGL122C	YOR090C	YGL122C_YOR090C	1	0
YDL160C	YJR121W	YDL160C_YJR121W	1	0
Q0250	YPL172C	Q0250_YPL172C	1	0
YIL111W	YOL027C	YIL111W_YOL027C	1	0
YBL045C	YPL215W	YBL045C_YPL215W	1	0
YBR039W	YDR119W-A	YBR039W_YDR119W-A	1	0
YHR051W	YJR045C	YHR051W_YJR045C	1	0
Q0105	YPL215W	Q0105_YPL215W	1	0
YJR045C	YPL078C	YJR045C_YPL078C	1	0
YHR051W	YNL026W	YHR051W_YNL026W	1	0
Q0065	YHR051W	Q0065_YHR051W	1	0
Q0045	YHL004W	Q0045_YHL004W	1	0
YER154W	YKR016W	YER154W_YKR016W	1	0
YDL160C	YER154W	YDL160C_YER154W	1	0
YLR320W	YNL052W	YLR320W_YNL052W	1	0
YDR231C	YLR320W	YDR231C_YLR320W	1	0
YNR017W	YPR042C	YNR017W_YPR042C	1	0
YBR039W	YJL166W	YBR039W_YJL166W	1	0
YDR529C	YIL111W	YDR529C_YIL111W	1	0
YJR045C	YNR018W	YJR045C_YNR018W	1	0
YJL062W-A	YML081C-A	YJL062W-A_YML081C-A	1	0
YBR024W	YGL187C	YBR024W_YGL187C	1	0
YBL030C	YKL016C	YBL030C_YKL016C	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
Q0085	YKR016W	Q0085_YKR016W	1	0
YCR106W	YHR051W	YCR106W_YHR051W	1	0
YDL160C	YPR191W	YDL160C_YPR191W	1	0
YBR255C-A	YML030W	YBR255C-A_YML030W	1	0
Q0105	YBL045C	Q0105_YBL045C	1	0
YBR009C	YBR185C	YBR009C_YBR185C	1	0
Q0120	YLR295C	Q0120_YLR295C	1	0
YBR009C	YDR119W-A	YBR009C_YDR119W-A	1	0
YBR255C-A	YGL122C	YBR255C-A_YGL122C	1	0
YKR016W	YPL271W	YKR016W_YPL271W	1	0
Q0045	YBR024W	Q0045_YBR024W	1	0
YBR037C	YJL014W	YBR037C_YJL014W	1	0
YBR255C-A	YMR256C	YBR255C-A_YMR256C	1	0
Q0275	YBR255C-A	Q0275_YBR255C-A	1	0
Q0085	Q0115	Q0085_Q0115	1	0
YDR377W	YLR395C	YDR377W_YLR395C	1	0
YDR529C	YNL026W	YDR529C_YNL026W	1	0
YDL160C	YGL064C	YDL160C_YGL064C	1	0
YDL160C	YNL030W	YDL160C_YNL030W	1	0
YDL160C	YML030W	YDL160C_YML030W	1	0
YGR037C	YPR042C	YGR037C_YPR042C	1	0
YGR112W	YML129C	YGR112W_YML129C	1	0
YDL160C	YOR090C	YDL160C_YOR090C	1	0
YBR009C	YDL160C	YBR009C_YDL160C	1	0
YBR024W	YGR037C	YBR024W_YGR037C	1	0
Q0275	YGR062C	Q0275_YGR062C	1	0
Q0275	YHL004W	Q0275_YHL004W	1	0
Q0105	YML030W	Q0105_YML030W	1	0
Q0140	YIL111W	Q0140_YIL111W	1	0
