geneA,geneB,selfpairs
YOR065W,YPL078C,0
YDL107W,YNL305C,0
Q0085,YLR203C,0
YOL027C,Q0130,0
YDL160C,YEL024W,0
YNR018W,YOL027C,0
YGL191W,YDL160C,0
YPL271W,Q0045,0
YJR045C,YKR016W,0
Q0070,Q0105,0
YPR042C,Q0060,0
Q0250,YBL030C,0
YGR062C,YBL030C,0
YBR185C,YKR016W,0
YBR039W,YBR185C,0
YDL160C,YGR174C,0
Q0120,Q0045,0
YBR255C-A,YOR090C,0
YMR244C-A,YBR120C,0
YKR016W,YJL166W,0
YJL166W,YDR231C,0
Q0045,YDL160C,0
YML129C,YKR016W,0
YJL062W-A,YKR016W,0
YHR051W,YOR065W,0
YDL160C,YOR065W,0
YGL064C,YJR121W,0
YBL045C,YDL160C,0
Q0140,YDR377W,0
YLR295C,YGR112W,0
YPL215W,YNR018W,0
YDR231C,YBL045C,0
YDL004W,YKR016W,0
YHL004W,YKR016W,0
YHL038C,YGR112W,0
YGL191W,YMR244C-A,0
YGL122C,YDL160C,0
YGL122C,YGR037C,0
YNL052W,YLR203C,0
YBR255C-A,YJR045C,0
YGL187C,YBL045C,0
YNR017W,YLR320W,0
Q0115,YNL155W,0
YBL045C,YDL107W,0
YDR231C,YHR051W,0
YBR024W,YGL187C,0
YGR132C,YML129C,0
Q0275,YBL045C,0
Q0045,YBR024W,0
YDR231C,YMR256C,0
YGL187C,YPR191W,0
YDL160C,Q0275,0
Q0250,YGL122C,0
YBL045C,YLR203C,0
YGR112W,Q0105,0
YDR529C,YJL062W-A,0
Q0115,YGL187C,0
YHR051W,YBL030C,0
Q0045,YEL024W,0
YNR017W,YGR033C,0
Q0045,Q0250,0
Q0050,YGR037C,0
Q0275,YDL160C,0
Q0120,Q0105,0
YGL122C,Q0045,0
YGR132C,YGR222W,0
YBR039W,YGL122C,0
YJR045C,YKR016W,0
YPL078C,YPR042C,0
YPR191W,Q0065,0
YER154W,YOR065W,0
YML129C,YKR016W,0
YNR017W,YDL160C,0
YDR529C,YDR231C,0
YHL004W,YPR191W,0
YER154W,YGL064C,0
YNL026W,Q0050,0
YKL016C,YGR112W,0
YNL030W,YGL122C,0
YJL062W-A,YGL187C,0
YGL187C,YPR191W,0
YPR191W,YGL122C,0
