geneA,geneB,selfpairs
YGL122C,YLR320W,0
YIL111W,YPR042C,0
YLR320W,YDR529C,0
Q0275,YHR051W,0
YKR016W,YNL026W,0
YGR033C,Q0105,0
YDR529C,YJR121W,0
YNL155W,YNL026W,0
YPR042C,YKL016C,0
YGL187C,YGL122C,0
YBR039W,YJL166W,0
YNL026W,YGL122C,0
YGR132C,YKR016W,0
YNL026W,YPR042C,0
Q0275,YGL122C,0
YJL166W,YDL156W,0
Q0085,Q0060,0
YKR016W,Q0085,0
YLR295C,YML030W,0
YDR375C,YOL027C,0
Q0105,YNL052W,0
YBL099W,YDR231C,0
YNR018W,YLR067C,0
YGR174C,YPR191W,0
Q0045,YGL122C,0
YGL122C,YPL078C,0
YOR090C,YNL305C,0
YPR042C,YDL160C,0
Q0250,Q0050,0
Q0275,YBR185C,0
YKR016W,YBR120C,0
YPL215W,YDR377W,0
YNL305C,YDL160C,0
Q0045,YIL051C,0
Q0140,YBR120C,0
YBL099W,YGR037C,0
YLR203C,Q0045,0
YGL187C,YGL122C,0
YPR191W,YOR065W,0
YKR016W,YBL099W,0
YDR231C,Q0250,0
Q0045,YML129C,0
YPL078C,YKR016W,0
YIL157C,YML081C-A,0
Q0045,YBL030C,0
YJR045C,YEL024W,0
YPL172C,YNR018W,0
YGL122C,YJR045C,0
YHR051W,Q0050,0
YPR191W,YBR037C,0
YGR132C,Q0275,0
YDR231C,YLR395C,0
YGL187C,Q0105,0
Q0115,YBL045C,0
YMR256C,Q0250,0
YDL160C,YPR042C,0
YNL030W,YPL078C,0
YIL111W,YGR132C,0
YPR042C,YGL191W,0
YHL004W,YKL016C,0
YHR051W,YJR045C,0
YJL014W,YJR045C,0
YLR203C,YGL122C,0
Q0275,YGR033C,0
YGR037C,YKR016W,0
Q0275,YDL160C,0
Q0250,YNL030W,0
YPR191W,YLR393W,0
YHL038C,YHR076W,0
YNL030W,YDR377W,0
YGL187C,YJL166W,0
YHR076W,Q0105,0
YPL078C,YBL075C,0
YJL014W,YDL160C,0
Q0045,YGR112W,0
YDL160C-A,YGL122C,0
YDR529C,YDL160C,0
YBL030C,YDR119W-A,0
YOR065W,YMR256C,0
YBR009C,YJL062W-A,0
YNL305C,YNL052W,0
YJR045C,YGL187C,0
YPL078C,YNL052W,0
YEL024W,YDR377W,0
Q0045,YPR042C,0
YDL156W,YNL052W,0
YBL045C,YDR231C,0
YDR377W,YBL045C,0
YNR018W,Q0275,0
YNR018W,Q0065,0
YNL026W,YGL187C,0
YGR174C,YML081C-A,0
YGL122C,Q0065,0
Q0045,YKR016W,0
YOR090C,YDL160C,0
YJR045C,YGL191W,0
Q0080,YNR017W,0
YML129C,YER154W,0
YGL187C,YLR203C,0
Q0080,YGL122C,0
YNL026W,Q0250,0
YML030W,YPR042C,0
YNL305C,YJR121W,0
YDL156W,YEL024W,0
YML030W,Q0120,0
YDL160C,YBL045C,0
YPR042C,YDR377W,0
YGL187C,YDL160C-A,0
YBR039W,YBL030C,0
YPL215W,YPR042C,0
YBL030C,YLR067C,0
YDR231C,YMR256C,0
YBL045C,YIL157C,0
YNL026W,Q0105,0
YJR121W,YBL045C,0
YOR065W,YPR125W,0
YJL166W,YDR375C,0
YMR244C-A,Q0105,0
YBL045C,YJR045C,0
YLR295C,YNL052W,0
YPR191W,YPR042C,0
YDL160C,YGL122C,0
YGL122C,YLR295C,0
YOR065W,YML129C,0
YJR045C,YBL030C,0
YDR231C,YOL027C,0
YDL156W,YNR018W,0
Q0115,YLR382C,0
YPR042C,Q0250,0
Q0140,YBL030C,0
YGL187C,YBL099W,0
YNL052W,YJR121W,0
YDR231C,YBL099W,0
YBL045C,YDR377W,0
YNL026W,YHL038C,0
YJR121W,YDR529C,0
YJR045C,YMR256C,0
YBL099W,YGR174C,0
Q0045,Q0250,0
YBL045C,Q0120,0
YML129C,YKR016W,0
YLR203C,Q0250,0
Q0250,YBL045C,0
YDL160C,YML129C,0
YDL107W,YBR037C,0
YKR016W,YDR119W-A,0
YPR125W,YHR051W,0
YBR255C-A,YDL160C,0
Q0105,YHR051W,0
YPR125W,YPL271W,0
YHL004W,YIL157C,0
YER154W,YJL166W,0
YKL016C,YOR065W,0
Q0110,YKL016C,0
Q0140,YPL172C,0
YLR320W,YBR009C,0
YDR231C,YPR191W,0
Q0140,YPR191W,0
YDR231C,Q0045,0
YKR016W,Q0110,0
YGR112W,YML030W,0
Q0250,YDL160C,0
YMR244C-A,YOL027C,0
YBR039W,YKL016C,0
YJR045C,YDL160C,0
YER154W,Q0275,0
Q0250,YBR037C,0
YKR016W,YBR039W,0
Q0250,YPL215W,0
YBL045C,YGR174C,0
YBL030C,YML030W,0
Q0250,YML129C,0
YEL024W,YPR042C,0
YBR039W,YDL004W,0
YDR231C,Q0085,0
YPR042C,YML129C,0
YGL187C,YGR062C,0
YKR016W,Q0085,0
YHR076W,YKR016W,0
YGR222W,YDR231C,0
YNR018W,YNR017W,0
Q0020,YML129C,0
YBR255C-A,YJR045C,0
YBR185C,Q0140,0
YGR132C,YNR017W,0
YBL045C,YBL030C,0
YGL064C,Q0130,0
YBL075C,YPR042C,0
Q0105,YDL107W,0
YKR016W,YDL160C,0
YLR295C,YBL099W,0
YGL187C,YGL122C,0
YKR016W,YNR018W,0
YHL004W,YKR016W,0
YKL016C,YJL014W,0
Q0080,YOR090C,0
YGL122C,YBL045C,0
YKR016W,YEL024W,0
Q0275,Q0140,0
Q0045,YGL064C,0
YKL155C,YNR018W,0
YDR231C,YNL026W,0
YDL160C,YKR016W,0
YDL160C,YGL187C,0
YER154W,YDL004W,0
YPL078C,YLR395C,0
Q0045,YNR018W,0
YGL191W,Q0275,0
YDR377W,YJR045C,0
YER154W,YPR191W,0
Q0045,YPL172C,0
YNR017W,YLR295C,0
YLR203C,YNL052W,0
YNR017W,YPR191W,0
YBL045C,YDL107W,0
YIL157C,YER154W,0
YLR393W,YJR045C,0
YJL062W-A,YPR042C,0
YNL052W,YHR051W,0
YDL004W,YGL122C,0
YLR203C,Q0045,0
YEL024W,Q0275,0
YBR185C,YEL024W,0
YLR320W,YBR255C-A,0
YML030W,YBL099W,0
YMR256C,YOL027C,0
YGL187C,YLR203C,0
YBL030C,YEL024W,0
YJL166W,YOR090C,0
YGL122C,YDL107W,0
YNL155W,YBR009C,0
YLR320W,Q0250,0
YNR017W,YDL160C,0
YBL045C,YMR256C,0
Q0275,YJR121W,0
YOL027C,YPL215W,0
YBR039W,Q0080,0
YPL078C,YKL016C,0
YKR016W,YOR065W,0
Q0275,Q0250,0
YJL166W,YLR395C,0
YBL099W,YNL052W,0
YKR016W,Q0140,0
YBL045C,Q0105,0
YPR042C,YML129C,0
YDL160C,YMR256C,0
YBR009C,YDR231C,0
YKR016W,YGL191W,0
YPR191W,YGL187C,0
Q0250,YPL078C,0
YBL045C,YDR231C,0
