geneA,geneB,selfpairs
Q0105,YGL187C,0
YLR203C,YJR121W,0
YOL027C,YNR017W,0
YDR231C,YNL155W,0
YGR112W,YLR203C,0
YML129C,YLR203C,0
Q0085,YJR045C,0
YER154W,YNR017W,0
Q0050,YJL062W-A,0
YBR255C-A,YNL052W,0
YDL160C,YBL045C,0
YDL160C,YBL030C,0
YDL107W,YPL271W,0
YLR203C,YBR185C,0
YJR045C,YGL191W,0
YML030W,YBR185C,0
YGL187C,Q0250,0
YPR042C,YJR045C,0
YJR045C,YDR231C,0
YPR042C,YBL075C,0
YJL166W,YML129C,0
YBR039W,YBL099W,0
YNL026W,Q0045,0
Q0250,YNL052W,0
YBR037C,YGL122C,0
Q0085,YNR017W,0
YNR019W,Q0065,0
YJL166W,YJL014W,0
YML081C-A,Q0115,0
YDL160C,YIL111W,0
YDR529C,YHR076W,0
YKL155C,Q0080,0
YML081C-A,YLR393W,0
YGL187C,YJL062W-A,0
YPL271W,YNR018W,0
YPR125W,YHL004W,0
YPR191W,YGR174C,0
YKL016C,YGL122C,0
YDR231C,YGR037C,0
YDR231C,Q0085,0
YNR017W,Q0140,0
YIL157C,YOR065W,0
YDR119W-A,YBR255C-A,0
YKL155C,YDR375C,0
YGL122C,YDR119W-A,0
YDR119W-A,YKR016W,0
YLR393W,YDL160C,0
YLR320W,YPR042C,0
YDL160C,YGL187C,0
YDL156W,YNL030W,0
YDL004W,YBL045C,0
Q0110,YML129C,0
YDL160C,Q0045,0
YDR231C,YJR045C,0
YJR045C,YGR112W,0
YJR121W,YNL052W,0
YNL030W,YIL051C,0
YLR393W,YBL099W,0
YKR016W,YDL160C,0
YKR016W,YBR024W,0
YPL271W,YBR255C-A,0
YIL157C,YML030W,0
YDL156W,YNL155W,0
YNR018W,YOR065W,0
YBL099W,Q0130,0
YJL062W-A,YPR042C,0
YPR125W,YBL099W,0
YGL187C,YKL155C,0
YNR018W,YDL160C,0
YBL045C,YIL157C,0
YDL107W,YLR203C,0
YGR112W,YOR065W,0
YHL004W,YDR231C,0
YBR039W,YDR231C,0
YKR016W,YEL024W,0
YBR120C,YHL004W,0
YGL122C,YLR067C,0
YKR016W,YPL215W,0
YML129C,YNL052W,0
YJR045C,YOL027C,0
YJR121W,Q0045,0
YKR016W,YGL187C,0
YLR395C,YLR320W,0
YDR377W,YKL016C,0
YDL156W,YPR042C,0
YBL045C,Q0250,0
YGL122C,YKR016W,0
YML081C-A,YDR377W,0
YHR051W,Q0045,0
Q0120,YGL187C,0
YKL016C,YJL166W,0
YBL030C,YKR016W,0
Q0105,YER154W,0
YDL004W,Q0045,0
YGL191W,YLR203C,0
Q0250,YBR185C,0
YKR016W,YPR042C,0
YKR016W,YGR222W,0
YDL156W,Q0080,0
YGL191W,YJR121W,0
YML129C,Q0275,0
YNL052W,YDL160C,0
YHR051W,YDR231C,0
YPL078C,YML030W,0
YJR121W,YOR065W,0
YJL166W,Q0045,0
YGL191W,Q0080,0
Q0045,YNL052W,0
YNL052W,Q0250,0
YNL305C,Q0140,0
YKR016W,YKL016C,0
YGL122C,YPL215W,0
YHR051W,YGR132C,0
YHR076W,YGL187C,0
YDR377W,Q0250,0
YDR377W,YGR062C,0
YGL122C,YJL166W,0
YPL271W,Q0275,0
YDL160C,YKL155C,0
Q0045,YJR045C,0
YBR255C-A,Q0275,0
YML129C,YEL024W,0
Q0250,YPR191W,0
Q0275,YBL030C,0
YDL156W,YPR042C,0
YNL026W,YDL160C,0
YDL160C,Q0045,0
Q0105,YGL064C,0
YKR016W,Q0045,0
YNL026W,Q0045,0
YPL172C,YDR231C,0
YGL122C,Q0105,0
YLR203C,YML129C,0
YPL078C,YKL016C,0
YDL160C,YBL045C,0
YPR191W,YGL187C,0
YDL107W,YJL062W-A,0
YGL122C,YGR037C,0
YKR016W,YDR119W-A,0
YPR042C,Q0045,0
YKR016W,YLR395C,0
YEL024W,YBL045C,0
Q0275,YKR016W,0
YGL187C,YNR018W,0
YLR203C,Q0250,0
YNL305C,YGL187C,0
YOR090C,YOR065W,0
YPL215W,Q0065,0
YJL014W,YGR112W,0
YDR231C,YPL271W,0
YNR019W,Q0115,0
YKR016W,YPR191W,0
Q0085,YLR395C,0
YGL122C,YDR231C,0
YDL160C,YKR016W,0
YPR191W,YLR320W,0
YNR018W,YER142C,0
YIL157C,Q0050,0
YHR051W,YIL157C,0
YDL160C,YPL172C,0
YLR382C,YKR016W,0
Q0140,Q0250,0
YLR067C,YGL187C,0
YGL122C,YIL111W,0
YNL052W,YKL155C,0
YKR016W,YEL024W,0
Q0080,YJL062W-A,0
Q0130,YOR065W,0
YPL271W,YHR051W,0
YBR009C,YBR037C,0
YGR132C,YGL122C,0
YGL187C,YBL045C,0
YKR016W,YGR062C,0
YBR255C-A,YGL122C,0
YBR024W,YGL122C,0
YDL160C,YPL215W,0
Q0085,Q0070,0
YIL111W,YDR377W,0
YGL064C,YLR295C,0
YNR018W,YML030W,0
YBL045C,YOL027C,0
YGL187C,YJR045C,0
YML030W,YNR018W,0
YLR295C,YNR017W,0
YHR051W,YOR065W,0
YHR051W,YBL045C,0
YLR067C,YER154W,0
YIL111W,YDR529C,0
YOR090C,Q0250,0
YJR045C,YBL099W,0
YER154W,YGL122C,0
YDL160C,YNR018W,0
YBR255C-A,YPR042C,0
YGR033C,YBR009C,0
YPR042C,YGR033C,0
Q0045,YIL111W,0
YGR132C,Q0120,0
YDR119W-A,YDL160C,0
YJR121W,YMR256C,0
YLR320W,YGR222W,0
YJR045C,YHL038C,0
YPR042C,Q0140,0
YPR042C,YEL024W,0
YPR191W,YJR045C,0
YGR222W,YJR045C,0
Q0080,YDL160C,0
YPR191W,YNR018W,0
YBR039W,YGL122C,0
YNL052W,YDL004W,0
YGL187C,Q0140,0
YGL122C,YIL111W,0
YML030W,YBL075C,0
YMR244C-A,Q0045,0
YBL045C,YDL160C,0
Q0085,YPR042C,0
YHL004W,YGL122C,0
YGL122C,YGL191W,0
Q0250,YGL191W,0
YPR191W,Q0105,0
YJR045C,YBL099W,0
