id1	id2	tag	tag_counts	selfpairs
YGL122C	YMR244C-A	YGL122C_YMR244C-A	1	0
Q0275	YIL051C	Q0275_YIL051C	1	0
Q0060	YEL024W	Q0060_YEL024W	1	0
Q0105	YNR017W	Q0105_YNR017W	1	0
YDR377W	YHL004W	YDR377W_YHL004W	1	0
Q0275	YIL051C	Q0275_YIL051C	1	0
Q0130	YGR112W	Q0130_YGR112W	1	0
YBL099W	YBR037C	YBL099W_YBR037C	1	0
YIL157C	YNL052W	YIL157C_YNL052W	1	0
YBR039W	YLR067C	YBR039W_YLR067C	1	0
YBL030C	YPR191W	YBL030C_YPR191W	1	0
YBL075C	YGL187C	YBL075C_YGL187C	1	0
YJL062W-A	YJR045C	YJL062W-A_YJR045C	1	0
YGR112W	YLR203C	YGR112W_YLR203C	1	0
YDL160C	YER154W	YDL160C_YER154W	1	0
YJL166W	YLR382C	YJL166W_YLR382C	1	0
YBL045C	YLR203C	YBL045C_YLR203C	1	0
YDR529C	YPL271W	YDR529C_YPL271W	1	0
Q0275	YPL271W	Q0275_YPL271W	1	0
Q0275	YIL157C	Q0275_YIL157C	1	0
YGL122C	YPL271W	YGL122C_YPL271W	1	0
YBL099W	YKR016W	YBL099W_YKR016W	1	0
YJR045C	YPL078C	YJR045C_YPL078C	1	0
YGL187C	YGR174C	YGL187C_YGR174C	1	0
Q0140	YLR067C	Q0140_YLR067C	1	0
Q0050	YBL030C	Q0050_YBL030C	1	0
Q0250	YIL157C	Q0250_YIL157C	1	0
YBL099W	YBR039W	YBL099W_YBR039W	1	0
YDL160C	YLR203C	YDL160C_YLR203C	1	0
YGL187C	YJL062W-A	YGL187C_YJL062W-A	1	0
YGR222W	YLR203C	YGR222W_YLR203C	1	0
YGR037C	YKL016C	YGR037C_YKL016C	1	0
Q0070	YJL062W-A	Q0070_YJL062W-A	1	0
Q0065	YBL045C	Q0065_YBL045C	1	0
YBL045C	YKR016W	YBL045C_YKR016W	1	0
Q0045	YJR045C	Q0045_YJR045C	1	0
YBR039W	YDL160C	YBR039W_YDL160C	1	0
Q0085	YBR120C	Q0085_YBR120C	1	0
YGL064C	YKR016W	YGL064C_YKR016W	1	0
YJR045C	YOL027C	YJR045C_YOL027C	1	0
YIL111W	YKL155C	YIL111W_YKL155C	1	0
YKR016W	YPL215W	YKR016W_YPL215W	1	0
YBR039W	YNL305C	YBR039W_YNL305C	1	0
