geneA,geneB,selfpairs
YKR016W,YBL099W,0
YDR231C,YBL045C,0
YNL052W,YOR090C,0
Q0250,YKR016W,0
YGL122C,YBR009C,0
YDL160C,YBR009C,0
YLR393W,YKR016W,0
YGR112W,Q0050,0
YDR231C,YDR529C,0
YNR019W,YKL016C,0
Q0250,YOR065W,0
YGL064C,YML081C-A,0
YML030W,Q0085,0
YHR051W,YNR017W,0
YDL160C,YHR051W,0
Q0080,YPR191W,0
YKL016C,Q0050,0
YOR065W,YPR140W,0
YIL157C,YHR051W,0
YGR222W,YNL026W,0
YGL122C,YLR203C,0
YIL051C,YGL122C,0
Q0105,YDR529C,0
YGL122C,YNL305C,0
YJR045C,Q0105,0
YDR119W-A,Q0045,0
YGL187C,YGR222W,0
YBR120C,Q0045,0
YHR076W,YKL016C,0
YBR255C-A,YER154W,0
Q0250,YGR174C,0
YJR121W,YLR382C,0
YGR033C,YGR062C,0
YNL026W,YBL030C,0
YPR191W,YKL016C,0
YBL099W,YBR185C,0
YHR051W,YER154W,0
YIL157C,YGL187C,0
YPR042C,YJR045C,0
YJL062W-A,YDR231C,0
YKR016W,YNR017W,0
YDL160C-A,YDR231C,0
YDL107W,YEL024W,0
Q0250,YBR255C-A,0
YPL215W,YJR121W,0
YDR231C,YPL078C,0
Q0085,YEL024W,0
YPL215W,YGR112W,0
YJR045C,YKL016C,0
YDR375C,Q0045,0
YGR222W,YKR016W,0
Q0085,Q0250,0
YGR132C,YKL016C,0
YBR039W,YNR018W,0
YNL026W,YML030W,0
YBL045C,YGL187C,0
YBL099W,YJL166W,0
YNL052W,YDL160C,0
YGL187C,YDL004W,0
YKL155C,YGR033C,0
Q0250,YCR106W,0
Q0250,YGR062C,0
YIL111W,YDR231C,0
YGL191W,YBL045C,0
YBR255C-A,YJR121W,0
YJL166W,YDR231C,0
YGR033C,YDR119W-A,0
Q0275,Q0085,0
YML129C,YNR018W,0
YDR231C,YJR045C,0
Q0105,YLR320W,0
YOL027C,YLR395C,0
YGL187C,YLR393W,0
YNL052W,YNR017W,0
YDL107W,YOL027C,0
YDL160C,YNR019W,0
YDL160C,YNL052W,0
YBL045C,YGR112W,0
YHR076W,Q0158,0
Q0105,YBL045C,0
YDR231C,YML129C,0
YNL052W,Q0250,0
YNL026W,YPR042C,0
Q0080,YHR076W,0
YDL160C,YNL052W,0
YKL155C,YJR045C,0
YJL166W,YLR203C,0
YDR529C,YGR174C,0
YLR295C,YPL271W,0
YDR375C,YNL052W,0
YBR009C,YOR090C,0
YNL026W,YBR039W,0
