id1	id2	selfpairs
YDR119W-A	YBL045C	0
YNR018W	YLR203C	0
YPL078C	YNL026W	0
YPL078C	YDL160C	0
YDL160C	YNR017W	0
Q0250	YGR174C	0
YHL004W	YNR019W	0
YHR051W	YJR045C	0
YGR222W	YPL271W	0
YNR018W	Q0105	0
YKL016C	YGL187C	0
YKR016W	YJR045C	0
YLR203C	YPR140W	0
Q0275	YGR112W	0
Q0140	YBR120C	0
YGL187C	YDL160C	0
YER154W	YJR045C	0
YHR076W	YBR024W	0
YML030W	YPL215W	0
YNL030W	Q0250	0
YDL160C	YBL030C	0
YNR017W	YJL014W	0
YJR045C	YKR016W	0
YOL027C	YDL160C	0
YGR037C	YLR203C	0
YHL004W	YGR174C	0
YPL271W	Q0045	0
Q0250	YOR090C	0
YDL160C	YDL004W	0
YDR119W-A	Q0045	0
Q0130	YJL062W-A	0
YDR231C	YDR119W-A	0
YGR132C	YER154W	0
YKR016W	YJR045C	0
YJL062W-A	Q0120	0
YLR320W	YML129C	0
YJR045C	YGR037C	0
Q0085	YOR065W	0
YDR231C	YGL064C	0
YGR174C	Q0130	0
YNL026W	YBL030C	0
YKL016C	YNL052W	0
YBR009C	YEL024W	0
YGR112W	Q0045	0
YPL078C	YGL187C	0
YDR529C	YGL191W	0
YKR016W	YPL215W	0
YGL122C	YGR112W	0
YDL160C-A	YDL160C	0
YGR112W	YJL062W-A	0
YBL030C	YJR121W	0
Q0250	YER154W	0
YGR132C	YBR255C-A	0
YGL187C	YBR009C	0
YJR121W	YGR112W	0
YDR375C	YBL045C	0
YNR017W	YLR203C	0
YPL215W	YPR125W	0
Q0105	YGR033C	0
YIL111W	YKR016W	0
YBL045C	YOR065W	0
Q0275	YDL160C	0
YDL004W	YEL024W	0
YLR395C	YGL187C	0
YKL016C	YBL030C	0
YDR377W	YGL122C	0
YHR076W	YOR065W	0
YNL155W	YML030W	0
YHR051W	YDR119W-A	0
YLR395C	YLR295C	0
YLR203C	YJR045C	0
YIL157C	YNL052W	0
Q0105	YGL122C	0
YLR203C	YBL045C	0
YGL191W	Q0275	0
YDL160C	YLR203C	0
YLR393W	YPR042C	0
YPR191W	YML030W	0
YGL187C	YLR393W	0
YOR065W	YBL045C	0
YBL099W	YOR065W	0
YGL191W	YJR045C	0
YPR042C	YNL052W	0
YGR112W	YML030W	0
YIL157C	YJR045C	0
YGL122C	YPL078C	0
YPR042C	Q0130	0
YDL160C	YLR320W	0
YOL027C	YGL191W	0
YJL166W	YBR185C	0
YDL160C	YBL030C	0
YGR033C	Q0140	0
YDL160C	YKR016W	0
YBR255C-A	Q0130	0
YKL016C	YIL111W	0
YPL078C	YBL099W	0
YGL064C	YIL157C	0
YIL111W	YGL122C	0
Q0045	YPR042C	0
YML129C	YHR076W	0
YML129C	Q0160	0
YHR051W	Q0045	0
YDL160C	Q0275	0
YGR033C	Q0140	0
YMR244C-A	YDL160C	0
YBL045C	YLR320W	0
YBL045C	YKR016W	0
Q0250	YBR039W	0
YNR017W	YDL160C	0
YKR016W	YJL062W-A	0
YNL052W	YPR042C	0
YGL064C	YGL191W	0
YKR016W	YMR256C	0
Q0105	YJR045C	0
YDL156W	YDL160C	0
YDR377W	YGR112W	0
YDL160C	YJL166W	0
YJL062W-A	YEL024W	0
YBR255C-A	Q0255	0
YBL045C	YDR119W-A	0
Q0250	YBL045C	0
YDL160C	YPR042C	0
YGL064C	YBL030C	0
YJL014W	YNR017W	0
YBR185C	YML129C	0
YLR320W	YDL160C	0
YPL215W	YGL191W	0
Q0045	YKR016W	0
Q0140	YPR042C	0
YML129C	YNL030W	0
YGL191W	YJR045C	0
YNL052W	YOL027C	0
Q0275	YGL122C	0
YPR191W	Q0045	0
YJL062W-A	YJR045C	0
Q0140	Q0115	0
Q0130	YDL160C	0
YHR076W	Q0275	0
Q0085	YDL160C	0
YPR125W	YJR045C	0
YKL155C	YJR121W	0
YNR017W	Q0085	0
YGR112W	YGR222W	0
YNL030W	YHL038C	0
YEL024W	YOR090C	0
YBL045C	YBR039W	0
YKR016W	YBR039W	0
YBL030C	Q0120	0
Q0085	YGL122C	0
YLR067C	YML030W	0
Q0255	YDL160C	0
YEL024W	YDR529C	0
YGL187C	YPL271W	0
Q0045	Q0250	0
YDR231C	Q0085	0
Q0105	YGL187C	0
YGL122C	YBL099W	0
Q0085	YDL160C	0
YNR017W	YGR222W	0
YDL004W	YKR016W	0
YGL122C	YDL156W	0
Q0080	Q0250	0
YGL122C	YGR132C	0
YPL078C	Q0045	0
Q0105	Q0250	0
YGL187C	YKR016W	0
Q0020	YNL052W	0
YJR045C	YJR121W	0
YKR016W	Q0070	0
Q0105	YBL045C	0
YGL122C	YIL111W	0
Q0120	YJR045C	0
YIL051C	YMR256C	0
YJR045C	YGL187C	0
YDL156W	YNL026W	0
YBR255C-A	Q0110	0
YGL122C	YDR377W	0
YGL187C	YDL156W	0
