geneA,geneB,selfpairs
Q0120,Q0045,0
YPR191W,YBL099W,0
YOL027C,YDR377W,0
YIL111W,YJR121W,0
YDL160C,YNL155W,0
YPL215W,YMR256C,0
YPR042C,Q0045,0
YBR185C,YNR018W,0
YPL078C,YNL052W,0
YGR222W,YBR255C-A,0
YPR042C,YBL030C,0
YGL187C,YGL191W,0
YLR203C,YJR121W,0
YPR191W,YGL187C,0
YOR090C,YGR112W,0
Q0115,YBL099W,0
YDL160C,YOR065W,0
YML129C,YPL271W,0
YPL078C,YPR191W,0
YLR295C,YGL187C,0
YJR045C,YBR037C,0
YIL111W,YJR121W,0
YNL026W,YPL215W,0
YKL016C,YDL004W,0
YGL187C,YDR231C,0
YNR017W,YBR039W,0
YDL156W,YGL064C,0
Q0085,YDR529C,0
YJL014W,Q0045,0
YNR018W,YIL111W,0
YKR016W,YDL160C,0
Q0250,YML081C-A,0
YHR076W,YGL187C,0
YGL187C,YGR112W,0
YBR185C,YOR065W,0
YNL052W,YBL045C,0
YOR065W,YDR377W,0
YGL187C,YPR042C,0
YKR016W,Q0250,0
YDL156W,YHR076W,0
YPR191W,YDR231C,0
YNL052W,YGL122C,0
YGL191W,YJR045C,0
YNR018W,Q0045,0
YKL155C,Q0045,0
YPL271W,YJL062W-A,0
YNL052W,YNL026W,0
YBL045C,YDR377W,0
YKL016C,Q0250,0
YHR051W,YGL122C,0
YML030W,YPL078C,0
YML030W,YBR037C,0
YPR042C,YDR377W,0
Q0085,YGL122C,0
YKR016W,YOR090C,0
YPR042C,YDL160C,0
YNL030W,YGL187C,0
YBL045C,YGL187C,0
YGL191W,YNR017W,0
YGL187C,Q0275,0
YGR033C,YBL045C,0
YJL062W-A,YGR112W,0
YGR132C,YDL156W,0
YGL064C,YPR191W,0
YDR231C,YBR009C,0
YGL187C,Q0045,0
YBR120C,Q0045,0
YML129C,YML030W,0
YML129C,YGL187C,0
YNR018W,YJR045C,0
YDR377W,YEL024W,0
YPL271W,YGR222W,0
YEL024W,Q0250,0
YGL191W,YBL030C,0
YBL099W,YGR174C,0
YPL078C,YGL122C,0
Q0105,YBL045C,0
YIL157C,YBL045C,0
Q0045,YOR065W,0
YGL187C,YPL078C,0
YJR121W,YGL122C,0
YKL155C,YHL004W,0
YGR174C,Q0060,0
YJR121W,YKR016W,0
YJR121W,YBR120C,0
YGL122C,YEL024W,0
YBR120C,YDL160C,0
YGL187C,YIL157C,0
YML030W,Q0085,0
YNR019W,YPR042C,0
YIL111W,YLR203C,0
YPR042C,YPL215W,0
YNR018W,YDL160C,0
Q0020,YBL045C,0
YPR191W,YGL191W,0
YNR018W,YNL026W,0
YDL160C,Q0275,0
YBL030C,Q0105,0
YKR016W,YDL160C,0
YGL122C,YNR017W,0
YLR395C,YJL062W-A,0
YPL172C,YDR119W-A,0
