id1	id2	selfpairs
Q0085	YGL187C	0
YBR039W	YGL187C	0
YGR174C	YOR065W	0
YDR375C	YDR377W	0
YPL271W	YJL062W-A	0
YGL191W	YNR017W	0
Q0065	Q0275	0
YKR016W	YJR121W	0
Q0275	YJL166W	0
YHL004W	YPR191W	0
Q0045	Q0080	0
YGR112W	YBL045C	0
YOR065W	YEL024W	0
YJR045C	YBR255C-A	0
YGL187C	Q0055	0
YOR065W	Q0140	0
YJR045C	YDL160C	0
YDL160C	YNR017W	0
YGL191W	YKR016W	0
Q0045	YKR016W	0
YGR112W	YNR017W	0
YBL030C	YBR255C-A	0
YNL026W	YDL107W	0
YNR018W	YGR033C	0
YBL045C	YLR382C	0
YJR045C	YLR067C	0
YNL052W	Q0085	0
YBR120C	Q0045	0
YBR009C	YEL024W	0
YIL111W	YPL078C	0
YDR377W	YDL160C	0
YGR112W	YJR121W	0
YNR017W	YNL052W	0
Q0130	YJR045C	0
YBR009C	YEL024W	0
YKR016W	YKL016C	0
YDL160C	YEL024W	0
YJR045C	YNL026W	0
YNL305C	YIL051C	0
YNL026W	YDR231C	0
YJR045C	Q0020	0
YGR033C	YDR377W	0
YLR393W	Q0045	0
YLR395C	Q0120	0
Q0045	YOR065W	0
YKR016W	YGR033C	0
YGL122C	YNR018W	0
YGR174C	Q0250	0
YNR018W	YDL160C	0
YBL045C	YBL030C	0
YBL099W	YOL027C	0
YBR120C	YDL160C	0
YNL026W	YKR016W	0
YPR042C	Q0105	0
YBR037C	Q0140	0
YLR395C	YNR018W	0
YGL187C	YBL099W	0
YIL051C	Q0250	0
YGL187C	YOR065W	0
Q0120	YGR112W	0
Q0250	YJR121W	0
YJR045C	YBL099W	0
Q0275	YGL122C	0
Q0120	YML030W	0
YOR090C	YGL187C	0
Q0085	YDR231C	0
Q0060	Q0275	0
YJR045C	YGL122C	0
YGR222W	YDL160C	0
Q0250	YIL157C	0
YGR222W	Q0055	0
Q0045	YGL122C	0
YEL024W	YGL122C	0
YBL045C	YGL187C	0
YPR042C	YPL172C	0
YJR045C	YKR016W	0
YDL160C-A	Q0075	0
YMR256C	YLR203C	0
Q0130	YJR121W	0
YGR174C	YHL038C	0
YDL004W	YGL187C	0
YNL305C	YIL051C	0
YDL160C	YGR174C	0
YKL155C	YPL215W	0
YLR203C	YHR051W	0
Q0085	YGL187C	0
Q0045	YPL172C	0
Q0085	YOL027C	0
YNR019W	YNL052W	0
Q0275	YIL157C	0
YPR042C	YKL016C	0
YKR016W	YBR039W	0
YPL078C	Q0045	0
YBR185C	YDL004W	0
YBL075C	YHL004W	0
YPL078C	YLR203C	0
YLR067C	YJR045C	0
YBL030C	YPL078C	0
YGL122C	YGR033C	0
YLR295C	YJR045C	0
YGL122C	YKR016W	0
YGL122C	YML129C	0
YNL052W	YPL078C	0
YDR119W-A	YML030W	0
Q0250	YGR112W	0
Q0250	YMR244C-A	0
Q0085	Q0140	0
YGL187C	Q0275	0
YIL157C	YDR231C	0
YBL045C	Q0130	0
YDL107W	YNL052W	0
YGR174C	YKL155C	0
YBR024W	YGR062C	0
YJR045C	YGR033C	0
YBR037C	YBL045C	0
YMR256C	YHR076W	0
YJR121W	YGL191W	0
YOR065W	YBL045C	0
YJL062W-A	YBL045C	0
YPR042C	YOR065W	0
YGL122C	YLR295C	0
YGL187C	YBR185C	0
YKR016W	YGR037C	0
YEL024W	YJL014W	0
YEL024W	YDL160C	0
Q0105	YBL030C	0
YNL052W	YJL166W	0
YGR132C	YNR018W	0
YDL160C	Q0050	0
YDR529C	YOR065W	0
YDL160C	Q0050	0
YML030W	YNR017W	0
YGL122C	YJR045C	0
YDL156W	Q0065	0
YNL052W	YKL016C	0
YHR051W	Q0080	0
YGR132C	YPR125W	0
YBR009C	YOR090C	0
Q0105	YDL107W	0
YML030W	YGL122C	0
YGL122C	YDL160C	0
YPL078C	YNR017W	0
YJL062W-A	YPR191W	0
YLR203C	YJR045C	0
YML129C	YNL026W	0
YKR016W	YNL030W	0
Q0140	YOR065W	0
YMR256C	YKL016C	0
Q0250	YLR395C	0
YDR529C	YPL215W	0
YDL156W	YPR191W	0
YJL166W	YGL191W	0
YNL026W	YDR529C	0
Q0085	YIL157C	0
YGL187C	YBL045C	0
YOR065W	Q0105	0
YGL122C	YKL016C	0
YLR295C	YDR119W-A	0
Q0130	YJR121W	0
YOR090C	YPR125W	0
YPR042C	YGL122C	0
YOR065W	YDL160C	0
Q0250	YGL122C	0
YKL016C	YBR185C	0
YGR062C	YJL166W	0
YPL271W	YKR016W	0
YJL062W-A	Q0085	0
YPR191W	YDR529C	0
YCR106W	Q0250	0
YEL024W	YPR191W	0
YIL157C	Q0080	0
YPL215W	YDL160C	0
YNL052W	Q0045	0
YML081C-A	YIL111W	0
YBR039W	YGL122C	0
YBL075C	Q0115	0
YML129C	YKR016W	0
YDR377W	YOL027C	0
YGR174C	YKR016W	0
Q0250	YGR033C	0
YBL030C	YEL024W	0
YGL187C	YJR045C	0
YNL155W	YDR231C	0
YDL160C	YJR045C	0
YER154W	YML030W	0
YPR191W	YIR021W	0
Q0250	YBL030C	0
YGL122C	YML030W	0
Q0085	YBL045C	0
YBL045C	Q0140	0
YDL160C	YMR256C	0
YML030W	YNL026W	0
YJR121W	Q0140	0
Q0250	YBL030C	0
YKR016W	YEL024W	0
YOL027C	YML129C	0
YJL166W	YKR016W	0
YDL160C	Q0045	0
YGR062C	YLR295C	0
YPR042C	Q0275	0
YOL027C	YDR231C	0
YJR045C	YDR119W-A	0
YBL030C	YBR039W	0
YBL030C	YBR120C	0
Q0140	YGR112W	0
YJL166W	YDL107W	0
Q0250	YDR231C	0
YGL187C	Q0085	0
YJL014W	YGL122C	0
YNL305C	YNL052W	0
Q0045	YGR062C	0
Q0085	YGR112W	0
YDL160C	YKL155C	0
YDR529C	YLR320W	0
YBL099W	YGL187C	0
YEL024W	YGL187C	0
YGL187C	YDL004W	0
YIL111W	YBR039W	0
Q0045	YNL305C	0
YPR140W	Q0045	0
Q0250	YGL064C	0
YPR191W	YJL062W-A	0
YER154W	YGL187C	0
YJL062W-A	YNR019W	0
Q0045	YNR018W	0
Q0115	Q0105	0
YNL052W	YGL187C	0
YNR017W	YER154W	0
YOL027C	YBL075C	0
Q0085	YMR244C-A	0
Q0085	YJR121W	0
YIL111W	YPL078C	0
YJL014W	YPR125W	0
Q0105	YBL045C	0
Q0045	YBR255C-A	0
YPR042C	YDL160C	0
Q0275	YPL215W	0
YJR045C	YKR016W	0
YDR377W	YLR295C	0
YML129C	YGL191W	0
YBR255C-A	YBL030C	0
YHL004W	YGL191W	0
YJL062W-A	YDL160C	0
YJL062W-A	YPL215W	0
YNL026W	YGL187C	0
YJR045C	YLR320W	0
YNL026W	YJR045C	0
Q0120	YKR016W	0
YML081C-A	YNL026W	0
YDR377W	YNL030W	0
YPL271W	YBR185C	0
Q0250	YKR016W	0
Q0140	YPL078C	0
YML030W	YKL155C	0
Q0045	YDL160C	0
YPR042C	YKL155C	0
YMR256C	YEL024W	0
YBL045C	Q0080	0
YLR203C	YPL215W	0
YJR121W	YHL004W	0
YBR024W	YDR231C	0
YBL030C	YJL062W-A	0
Q0045	YPR042C	0
Q0250	YJR045C	0
YDL156W	YML081C-A	0
YMR256C	Q0070	0
YBL045C	YGL122C	0
Q0020	YNR018W	0
YGL191W	YDR529C	0
Q0115	YJR045C	0
YDL160C	YNL026W	0
Q0105	YDL107W	0
YGL187C	YGL122C	0
YGL187C	YNL030W	0
YBR255C-A	YGR222W	0
YNR018W	YJL166W	0
Q0105	YLR320W	0
Q0105	YGL191W	0
YDL004W	YDL160C	0
YKL016C	YPR191W	0
YNR017W	YGL064C	0
YLR203C	YLR393W	0
YLR203C	YDL160C	0
YDL156W	YGR132C	0
YHR051W	YGL187C	0
YNR017W	Q0110	0
YOR090C	YHR076W	0
YNL052W	Q0130	0
YKL016C	YKR016W	0
YBR120C	YLR067C	0
YHR051W	YHL038C	0
YOR065W	Q0080	0
Q0275	YGR112W	0
YGL122C	Q0105	0
Q0275	YML129C	0
Q0110	YDR377W	0
YKR016W	YDR119W-A	0
YGR037C	YIL157C	0
YKR016W	YER154W	0
YNR017W	YGL191W	0
Q0085	YDR231C	0
YBL030C	Q0050	0
YDR529C	YKR016W	0
YMR256C	YLR067C	0
YBR120C	YNL030W	0
YER154W	YDR377W	0
YIL157C	YLR395C	0
YGL187C	YPL271W	0
YDR231C	YER154W	0
YHL004W	YBL075C	0
YLR295C	YJR121W	0
YJL062W-A	YJR121W	0
YKL016C	Q0045	0
YML129C	YGR132C	0
YDR119W-A	YGR112W	0
YBR037C	Q0045	0
YKR016W	YPR140W	0
YGR222W	YBL045C	0
YEL024W	YDL160C	0
YJR121W	Q0080	0
YLR395C	Q0045	0
YGL122C	YDL004W	0
YJR121W	YML081C-A	0
YBL099W	Q0070	0
YKR016W	YGR112W	0
YLR320W	YPR042C	0
YPL271W	YPR042C	0
YDR377W	YPL215W	0
YGL064C	YDR231C	0
YGL122C	Q0275	0
Q0115	YIL111W	0
YJR121W	YGL187C	0
YML129C	YGL187C	0
YGL122C	YNL030W	0
YBL045C	YJR121W	0
YBR255C-A	Q0275	0
YBL099W	YJR045C	0
YLR295C	YNL026W	0
YLR203C	YDR119W-A	0
YEL024W	YOR090C	0
YKR016W	YBR009C	0
YGL187C	YLR320W	0
YDL156W	YBL030C	0
YOL027C	YDR377W	0
YBR009C	YDR529C	0
YPR140W	YGR222W	0
YNL026W	YGL122C	0
YJL014W	YBL030C	0
YDL160C	YKR016W	0
YGL187C	YDR375C	0
YJL166W	YPR191W	0
YBL099W	YJR045C	0
YBL099W	YDL160C	0
YGL187C	YPR042C	0
YML129C	YGL187C	0
YJR045C	YKR016W	0
YNR017W	YMR256C	0
YJR045C	YBR009C	0
YNL026W	YDR529C	0
YJL166W	YDL160C	0
YJR045C	YNL305C	0
Q0050	YER154W	0
Q0275	YDL160C	0
YKR016W	YGL187C	0
Q0255	YPR125W	0
YGR132C	YDR231C	0
YDL160C	YER154W	0
YMR244C-A	YGL122C	0
YPR191W	YDL160C	0
YGL191W	Q0255	0
YJR045C	YJR121W	0
Q0250	YBL045C	0
YKR016W	YGR222W	0
Q0050	YBR024W	0
YNR018W	YLR320W	0
YNL052W	YJR121W	0
YJL166W	YPL271W	0
YJR045C	YBR039W	0
YPL271W	Q0140	0
YGL122C	YNL052W	0
YBR185C	YJR045C	0
YDL156W	YBR255C-A	0
YLR203C	YDL160C	0
YKL016C	YPL078C	0
YJR045C	YHR051W	0
YGL122C	YKR016W	0
YPR125W	YML129C	0
YBR039W	YPR042C	0
YIL111W	Q0250	0
YDL107W	YGL064C	0
YBL030C	YGL187C	0
YNR017W	Q0045	0
YEL024W	Q0140	0
YKL016C	YER154W	0
YHR051W	YGL187C	0
YBL030C	YGL122C	0
YDL004W	YLR395C	0
YML030W	YML081C-A	0
YGL187C	YPR191W	0
YPL078C	YGL122C	0
YGR112W	YHR051W	0
YPR042C	YBR039W	0
YGR222W	YHR051W	0
Q0275	YDR119W-A	0
YOR090C	YGL122C	0
YGL187C	YGL122C	0
YBR255C-A	Q0105	0
YGL122C	YBL045C	0
YBL099W	Q0105	0
YPR042C	Q0110	0
YPR125W	YJL166W	0
YHR051W	YPR042C	0
YGR222W	YGR033C	0
YBR024W	YNR017W	0
YLR320W	YNL026W	0
Q0105	YOR090C	0
YDL160C	YDL004W	0
YJR045C	YPR042C	0
Q0160	YBL099W	0
YJR045C	YDR529C	0
YBR024W	Q0275	0
YIL111W	Q0105	0
YKR016W	YPL172C	0
YPR042C	YDR231C	0
Q0045	YJR045C	0
YBR185C	YJR045C	0
YBL045C	YLR295C	0
YBR009C	YNL026W	0
YPR191W	YHR051W	0
YGL122C	Q0158	0
YGL122C	YDR231C	0
YBR009C	YBL030C	0
YJR045C	YPR042C	0
YNR018W	YJL062W-A	0
YGL122C	YPR042C	0
YNL155W	YJL062W-A	0
YDL160C	Q0158	0
YPR042C	YDL160C	0
YPR042C	YBL045C	0
YML129C	YLR320W	0
YPR191W	YDL107W	0
YBL045C	YML030W	0
YJR045C	YKR016W	0
YDL160C	YBL045C	0
YNL305C	Q0140	0
YGL187C	Q0045	0
Q0140	YLR203C	0
Q0080	YOL027C	0
Q0275	YGL122C	0
YJL062W-A	YLR320W	0
YDL160C	YKL016C	0
YML030W	YLR393W	0
YDR529C	YLR320W	0
YGR174C	YGR033C	0
YLR393W	YKR016W	0
YBL030C	YNL052W	0
YER154W	YKR016W	0
YDR231C	YPR042C	0
YBL099W	YOL027C	0
YML129C	Q0250	0
YDR231C	YKL155C	0
YPR042C	YHR076W	0
YJR045C	Q0085	0
YPR125W	Q0080	0
YPR042C	YLR203C	0
YBR037C	YDL160C	0
YDR231C	YDR529C	0
YBL099W	Q0110	0
YOR065W	YBR039W	0
YML129C	YDL160C	0
YHR051W	YKR016W	0
Q0250	YNL030W	0
YDR231C	YGR037C	0
Q0110	YDR231C	0
YGR062C	YGL064C	0
YKR016W	YBL045C	0
Q0250	Q0275	0
YGL191W	YPL271W	0
YKR016W	YDR119W-A	0
Q0045	YER154W	0
YDR231C	YPL271W	0
YNL052W	YKR016W	0
YDL160C	YHR051W	0
Q0250	YBR255C-A	0
YLR203C	YBL045C	0
YKR016W	YGR222W	0
YJL014W	YDR375C	0
YDL004W	YML030W	0
YGL122C	YBR255C-A	0
YPL215W	YDL160C	0
YDR529C	YKR016W	0
YPR191W	YNL026W	0
Q0130	YEL024W	0
YKL155C	YJR045C	0
YNR018W	YDR231C	0
YGL187C	YJR045C	0
YBL045C	YHR051W	0
YML129C	YIL051C	0
YJR045C	YEL024W	0
YNL305C	YNR018W	0
YGL122C	YEL024W	0
Q0050	Q0250	0
YBR039W	YML030W	0
YGR112W	YKR016W	0
YBR039W	YLR203C	0
YBL045C	YGL122C	0
YJR121W	Q0105	0
YIL111W	YDL156W	0
YPL271W	YPL078C	0
YKR016W	YHR051W	0
Q0105	YNR018W	0
YOR065W	YOL027C	0
YLR395C	YDL160C	0
Q0140	Q0045	0
YML030W	YPL215W	0
YML129C	YEL024W	0
Q0105	YGL122C	0
YKL016C	Q0055	0
YNR018W	Q0105	0
YJL062W-A	YPR042C	0
Q0275	YPL078C	0
YER154W	YKR016W	0
YPR125W	YDR119W-A	0
YLR203C	YGR132C	0
YBL045C	YPR191W	0
YOR090C	Q0050	0
YKR016W	Q0250	0
YIL157C	YGL187C	0
YNL030W	YGR062C	0
YBL045C	YML129C	0
YNR018W	YPR191W	0
Q0045	YBR039W	0
Q0275	YBL030C	0
YKL016C	YLR395C	0
YDL004W	Q0250	0
YKR016W	Q0045	0
YPR042C	YBL075C	0
YPL078C	YPR042C	0
Q0250	Q0080	0
YJR045C	YER142C	0
YKR016W	YHL004W	0
YGL122C	Q0130	0
YDL160C	YBL099W	0
YBR037C	YBR255C-A	0
YMR244C-A	YNL155W	0
Q0130	YDL160C	0
Q0275	YDL160C	0
Q0045	YLR393W	0
YKL155C	YDL160C	0
YKL016C	Q0045	0
Q0080	YGL122C	0
Q0060	YNR017W	0
YBR185C	Q0085	0
YDL160C	YNL052W	0
YJL166W	YHR076W	0
YDL160C	YLR203C	0
YBL045C	YDR377W	0
Q0080	Q0250	0
YBR120C	Q0130	0
YDR231C	YML129C	0
YDR231C	YBL045C	0
YOL027C	YMR244C-A	0
YBL099W	YJR045C	0
YPR042C	YNR018W	0
YGL122C	YPL078C	0
YLR203C	YIR021W	0
YJL014W	YPL078C	0
YER154W	Q0250	0
YML081C-A	YDR375C	0
YDL156W	YIL157C	0
YJL062W-A	YDR377W	0
YPR042C	YBL045C	0
YJR121W	Q0250	0
YGR174C	YNL052W	0
YPR042C	YML129C	0
YBL099W	YIL051C	0
YGR033C	YML081C-A	0
Q0105	YJR045C	0
YPL078C	YDL160C	0
YML030W	Q0045	0
YGL122C	YOR065W	0
YDR119W-A	YBL099W	0
Q0250	YKR016W	0
YLR203C	YKL016C	0
YGL187C	YJR045C	0
YBR037C	YLR320W	0
YGR112W	YHL004W	0
YDR231C	YNR019W	0
YML129C	YNR018W	0
YDR231C	YGL187C	0
YBL045C	YDR231C	0
YKR016W	Q0250	0
YPR125W	YGL187C	0
YGR112W	Q0085	0
Q0045	YLR382C	0
YKR016W	YGL122C	0
Q0275	Q0250	0
YGL122C	YHL038C	0
Q0085	YOL027C	0
YGR112W	YGR132C	0
YDL160C	YJL166W	0
YDL160C	YBR120C	0
YNL026W	YGR112W	0
YIL157C	YDR231C	0
YDL160C	YGL122C	0
YPR042C	YHR051W	0
YHR076W	Q0105	0
YOL027C	Q0250	0
YPR140W	YPR042C	0
YNL026W	YDR231C	0
YGL187C	YKL016C	0
YPR042C	YHR051W	0
YDL160C	YPR191W	0
YGL122C	YOL027C	0
YDR231C	YIL111W	0
Q0105	YLR203C	0
YDR119W-A	YBR185C	0
YKR016W	YPL078C	0
Q0115	YGL187C	0
YHR051W	YML030W	0
YKL016C	YPR191W	0
YHR051W	YPL078C	0
YLR203C	YGR112W	0
YDR375C	YML081C-A	0
YNL026W	YDL160C	0
YBL045C	YPR042C	0
YGL187C	YOL027C	0
YDL160C	YML030W	0
Q0105	YHR076W	0
YGR033C	YBR120C	0
YJR045C	YPR191W	0
YGL122C	YDL160C	0
YGR033C	YPR042C	0
YDL160C	YBL030C	0
YGL191W	Q0250	0
YDR231C	YNR017W	0
YPR042C	YPL215W	0
YPR042C	YML030W	0
Q0085	YOR065W	0
YER154W	YML129C	0
YNR018W	YEL024W	0
YPR191W	YDL160C	0
YIL111W	YBL045C	0
YDR231C	YGL122C	0
YBR009C	Q0045	0
YLR295C	YDL160C-A	0
YKR016W	YJR045C	0
YPL271W	Q0120	0
Q0105	YNL026W	0
YJR045C	YDR119W-A	0
YNR018W	YBL045C	0
YGR112W	YBL045C	0
YGL191W	YPR042C	0
YGL191W	Q0130	0
YJR045C	Q0250	0
YHR076W	YKR016W	0
YDL160C	YGR037C	0
Q0120	Q0140	0
YKR016W	YOR065W	0
Q0045	Q0250	0
YHR051W	YNL026W	0
YML030W	Q0250	0
YJR045C	Q0250	0
Q0250	YDL160C	0
YKR016W	YPR191W	0
Q0045	Q0085	0
YGL187C	YKR016W	0
YGL187C	YNL052W	0
YER154W	Q0250	0
YOR090C	Q0085	0
YER142C	Q0105	0
YDR377W	YNL052W	0
YDL160C	YBR024W	0
YDL160C	YBL045C	0
