id1	id2	selfpairs
Q0085	YDL004W	0
YGL122C	YDR377W	0
YNL030W	YPR042C	0
YDR231C	YBR039W	0
YNR017W	YBL030C	0
YGL122C	YDR529C	0
Q0045	YDL160C	0
YDL160C	YBR120C	0
YHR051W	YGL122C	0
YHL004W	YHR051W	0
YER154W	YER142C	0
YLR203C	YOR065W	0
Q0130	YBL045C	0
YJL166W	YGL187C	0
Q0105	YGR062C	0
YML081C-A	YML030W	0
Q0105	YBL030C	0
YJL062W-A	YOR090C	0
YNL052W	YPR042C	0
Q0250	YGR033C	0
YNL052W	YBR024W	0
YDR231C	Q0105	0
YPL078C	YBL045C	0
YPR140W	YJL014W	0
YGR222W	YPR191W	0
YMR256C	YGL191W	0
Q0050	YML030W	0
YJL062W-A	Q0045	0
YPR125W	YGR033C	0
YDR119W-A	Q0085	0
YJL166W	YIL111W	0
YER154W	YKL016C	0
YKR016W	YIL051C	0
YIL051C	YLR393W	0
YDR231C	YJR121W	0
YLR320W	YKR016W	0
YJL166W	YPR042C	0
YNL305C	YER154W	0
Q0140	YDR231C	0
YDR231C	YGL122C	0
Q0250	YBR024W	0
YGR037C	YGR222W	0
YDR119W-A	YDR377W	0
YGR112W	YDL156W	0
YKL016C	YOR065W	0
YDL004W	YBL099W	0
YNL026W	YHR076W	0
YIL157C	YDR231C	0
YJL014W	YJL166W	0
YBL045C	YBR039W	0
YDR231C	YKR016W	0
YHR076W	YJL014W	0
YBL045C	YPL271W	0
YEL024W	YDL160C	0
YPL078C	YJL166W	0
YGL187C	YGR062C	0
YGL064C	YDL160C	0
YGL187C	Q0080	0
YCR106W	YDR529C	0
YKR016W	YIL051C	0
YJR045C	YDL156W	0
Q0130	YBL099W	0
YDL160C	YPR191W	0
YHR051W	YJR045C	0
YKR016W	YDL160C	0
YGL187C	YKL016C	0
YPR042C	YIL111W	0
YNR017W	Q0045	0
YOR090C	YLR203C	0
YDL160C	YNL026W	0
YLR203C	YGR112W	0
YEL024W	YBL099W	0
Q0050	YIL051C	0
YMR256C	YIL157C	0
YLR203C	YLR295C	0
YPR191W	YML129C	0
YDR377W	Q0045	0
YPR125W	Q0255	0
YGR033C	YNR019W	0
Q0250	YNL026W	0
YGR037C	YOL027C	0
YKR016W	YBR120C	0
YHL004W	YKR016W	0
YKR016W	YBR009C	0
YBL045C	Q0120	0
YBL045C	Q0275	0
YKL016C	YML081C-A	0
YML030W	YER154W	0
YNL305C	YMR244C-A	0
YLR395C	Q0050	0
YML129C	YJL014W	0
YDR529C	YBL030C	0
YGL122C	YDL160C	0
YKR016W	YKL155C	0
YJR045C	YNL052W	0
YKR016W	Q0080	0
YBR039W	YML081C-A	0
Q0250	YGL122C	0
YLR067C	YPR042C	0
YNL052W	YKR016W	0
YBR255C-A	YNR018W	0
YDL107W	YDR231C	0
YNR018W	YLR393W	0
YKR016W	YIL157C	0
YGL122C	YDR375C	0
YOL027C	YJL014W	0
Q0130	YOL027C	0
YLR203C	Q0020	0
YDL160C	YJR121W	0
YKR016W	YPR191W	0
YNL026W	Q0085	0
YNL026W	YJL062W-A	0
Q0045	YNL052W	0
YPR042C	YGR062C	0
Q0130	Q0250	0
Q0275	YJR121W	0
YPR042C	YNR018W	0
YBR009C	YPL078C	0
YGL187C	YDR529C	0
YNR017W	Q0250	0
YDR377W	YGL187C	0
Q0250	YGL187C	0
YBL099W	YIL157C	0
YGL064C	YBL045C	0
YNL052W	YGR112W	0
Q0140	YNR018W	0
YGL122C	YBL030C	0
YGL122C	YGR112W	0
YBL045C	YJL062W-A	0
YLR203C	Q0105	0
YJL014W	YML129C	0
YBL045C	YOR090C	0
Q0105	YNL026W	0
YJR045C	YBL045C	0
Q0045	YGL187C	0
YNL052W	YJR045C	0
YNL052W	Q0275	0
YPR125W	YDL160C	0
YGR112W	YLR320W	0
YBR120C	YJR045C	0
YKR016W	Q0105	0
YKR016W	YBL099W	0
Q0275	YEL024W	0
YHR076W	Q0275	0
YBR009C	YKR016W	0
YGL187C	Q0110	0
Q0140	YDR529C	0
YDL160C	YDR377W	0
YBL045C	Q0085	0
YER154W	YBL030C	0
YDL160C	YLR320W	0
YJR121W	YHR051W	0
YOR065W	YLR320W	0
YER142C	Q0130	0
YMR256C	YNR018W	0
Q0060	YNR018W	0
YGR174C	YGR062C	0
YDL107W	YML030W	0
YGL191W	YML030W	0
YBR255C-A	Q0250	0
YML081C-A	YIL051C	0
YLR203C	Q0045	0
YKL016C	YLR067C	0
YKL155C	YGL187C	0
YBL045C	YHR051W	0
YGL122C	YEL024W	0
Q0045	YBR039W	0
YGR174C	YJL166W	0
Q0115	YHR051W	0
YOR065W	YJR121W	0
YBL030C	Q0250	0
YNL030W	YDR377W	0
YDR529C	YPL215W	0
YNL030W	YBL045C	0
YBL099W	YGR132C	0
YDL160C	YDR231C	0
YNR017W	YOR065W	0
YML129C	YDR231C	0
YGR062C	YMR256C	0
YJR121W	YDL160C	0
YDR231C	YPR042C	0
YJL166W	YBR039W	0
YBL045C	Q0250	0
YKL155C	YGL187C	0
YNR018W	YEL024W	0
YDL160C	YDL156W	0
YGL122C	YGL187C	0
YKR016W	YDL107W	0
YGR132C	YLR203C	0
YOL027C	YDR231C	0
YKR016W	YDR377W	0
Q0020	YGL122C	0
YHR051W	YBL099W	0
YML081C-A	YPL271W	0
YMR244C-A	Q0110	0
Q0045	YJL166W	0
Q0140	YJR121W	0
YDR529C	YKL016C	0
YDR119W-A	Q0250	0
YJR045C	YGL187C	0
YGR033C	YBL045C	0
YKL016C	YGL122C	0
YJR121W	YBL030C	0
YKR016W	YNL155W	0
Q0045	YGL122C	0
YML030W	YKL016C	0
YBR185C	Q0275	0
YML030W	YGL122C	0
YGL187C	YDR529C	0
YNL026W	YOR090C	0
YHR051W	YML129C	0
Q0045	YBL030C	0
YJR045C	YGL191W	0
YNR018W	YHL004W	0
YBR037C	YGL191W	0
YGL191W	YNL030W	0
YGL187C	Q0085	0
Q0250	YNR017W	0
YBL099W	YOR090C	0
YJR045C	YIL111W	0
YER154W	YJL166W	0
YGR037C	YML129C	0
YBL045C	YDL160C	0
YKR016W	YJR045C	0
YGL187C	Q0105	0
YDL160C	YNR017W	0
YNL026W	YEL024W	0
YBL075C	YLR395C	0
YDR231C	YDL156W	0
YJL062W-A	Q0275	0
YJR045C	YEL024W	0
YPL215W	YPR042C	0
YPR191W	YPL078C	0
YGL187C	Q0250	0
YBR037C	YKR016W	0
YBR255C-A	YKR016W	0
YBL099W	YKL016C	0
YHL004W	YHR051W	0
Q0085	YKR016W	0
YDR231C	YGR112W	0
YPR042C	YBL045C	0
YJR045C	Q0250	0
Q0080	YLR203C	0
Q0255	Q0120	0
