id1	id2	selfpairs
YML129C	YBL045C	0
YOL027C	Q0080	0
YKL016C	YBR009C	0
YPL271W	YDR231C	0
Q0045	YDL160C	0
YJR045C	YBL075C	0
YLR393W	YGL122C	0
YGR222W	YIL111W	0
YOR090C	YBR120C	0
YNR017W	YGR222W	0
YDL004W	YNL052W	0
Q0105	Q0115	0
YNL155W	YPR042C	0
YGL122C	YHL004W	0
YJR045C	YBL045C	0
YJR121W	YLR295C	0
YML030W	YLR393W	0
YPR140W	YGR132C	0
YGL187C	YLR203C	0
YOR065W	YBR039W	0
Q0275	YPR042C	0
YGL191W	YBR009C	0
YNR017W	YPR042C	0
YNL030W	YNL026W	0
YPL271W	YNL305C	0
YHL004W	YNL052W	0
YDL160C	YKL016C	0
YPR191W	YPL215W	0
YGL122C	YBR120C	0
YKR016W	YDR377W	0
Q0045	YNL052W	0
Q0275	YBL045C	0
YBL045C	YDL156W	0
YGR174C	YLR320W	0
YLR320W	YKR016W	0
YDL160C	YML030W	0
YPR191W	YGL122C	0
YDR529C	YDL160C	0
YKR016W	YDR231C	0
YJR121W	YPR042C	0
YDL160C	YKR016W	0
YGL187C	YKR016W	0
YIR021W	YBR039W	0
YLR395C	YGL191W	0
YLR203C	YNR018W	0
Q0120	YIL111W	0
Q0130	YDR231C	0
YPR042C	YBR039W	0
YML129C	Q0105	0
YKR016W	YGL064C	0
YPL078C	YDL160C	0
YEL024W	Q0045	0
YMR256C	YLR203C	0
Q0060	YOL027C	0
YNR017W	YJR121W	0
Q0115	YOL027C	0
YGL187C	Q0075	0
Q0250	YIL111W	0
YML030W	YBR009C	0
YBL099W	YPR042C	0
YGR037C	YNL052W	0
Q0080	YJL166W	0
YPR191W	YDL160C	0
YJR045C	YBR255C-A	0
YPR191W	Q0045	0
Q0105	Q0080	0
YGL122C	Q0255	0
YJR121W	YLR203C	0
Q0080	YGL122C	0
YPR191W	YKR016W	0
YEL024W	YGL122C	0
YER154W	YBL045C	0
Q0140	Q0050	0
YLR295C	YER154W	0
YNL052W	Q0105	0
YGR033C	YBR185C	0
YLR203C	YHR076W	0
YDR231C	YJL062W-A	0
Q0105	YPR042C	0
YDR231C	YKL155C	0
YMR256C	YJR045C	0
YNL052W	YHR051W	0
YDL160C	YML129C	0
Q0045	YJR045C	0
Q0105	YKR016W	0
Q0250	Q0115	0
Q0045	YEL024W	0
YJL166W	YBR255C-A	0
YPR191W	YBL045C	0
YPL271W	YBL099W	0
YEL024W	YDR119W-A	0
YPL078C	YDR231C	0
YBL045C	YML129C	0
YMR244C-A	YDL160C	0
Q0110	YLR320W	0
YML081C-A	YML129C	0
YBR037C	YML030W	0
YGL122C	YML129C	0
YPL078C	YDR529C	0
YBR039W	YGR174C	0
YLR203C	Q0140	0
YPR042C	Q0105	0
YDR231C	YBR024W	0
YGL187C	YPL215W	0
YGL191W	Q0275	0
YNL052W	YIL111W	0
YNL305C	Q0085	0
YGL191W	YOR065W	0
Q0085	YDL160C	0
YBL045C	YER142C	0
YLR295C	YLR203C	0
YGL122C	YDL107W	0
YOR065W	YDL004W	0
YJR121W	Q0085	0
YJR045C	Q0275	0
YKL155C	Q0110	0
YGR112W	Q0045	0
Q0060	YBR037C	0
Q0250	YJL166W	0
YKR016W	YGL122C	0
YBL030C	YDL107W	0
YDR375C	YDR231C	0
YLR203C	Q0250	0
YGR062C	YDL160C	0
YBR255C-A	YGL187C	0
YHL004W	YGL191W	0
YJR045C	YBR039W	0
YDR119W-A	YKL016C	0
YDL160C	YNR017W	0
YML129C	YHR076W	0
Q0050	YDL160C	0
YGR174C	YOR065W	0
YDL160C	YGL187C	0
YDL160C	YGR222W	0
YDR231C	Q0110	0
YJR045C	YGR033C	0
YML030W	YJR121W	0
YGL187C	YML129C	0
YNR018W	Q0115	0
YPR191W	YNL305C	0
YBL099W	YHR051W	0
Q0045	YJL062W-A	0
YDR529C	YOL027C	0
YNR019W	YPR125W	0
YDL160C	YDL156W	0
YOR065W	YDR231C	0
YDR231C	YNR018W	0
YDL160C	YPL271W	0
YGR222W	YNR017W	0
YGL191W	YHR051W	0
YGR112W	YKR016W	0
YPR042C	YNL026W	0
Q0250	YBL099W	0
YBL045C	YNR017W	0
YNL052W	Q0250	0
YPR042C	YER154W	0
Q0275	YBR120C	0
YGR112W	YNL155W	0
YNL026W	YBL045C	0
YIL051C	YML129C	0
YGL187C	YDL156W	0
YLR320W	YKR016W	0
YBR255C-A	YNL052W	0
YBL099W	Q0085	0
YPL078C	YGL187C	0
YER154W	Q0055	0
YJL166W	YDR231C	0
YKL016C	Q0045	0
YPR191W	YBL045C	0
YER154W	YNR017W	0
Q0250	YGL187C	0
YNL305C	Q0045	0
YNL030W	YKL016C	0
YNL030W	YDL156W	0
YNR018W	YBR024W	0
Q0070	YHR051W	0
YGL122C	Q0050	0
YDL156W	YOR090C	0
YNR018W	YJR045C	0
Q0080	YGL122C	0
