id1	id2	tag	tag_counts	selfpairs
Q0045	YIL111W	Q0045_YIL111W	1	0
Q0140	YJL062W-A	Q0140_YJL062W-A	1	0
YMR256C	YPL215W	YMR256C_YPL215W	1	0
YBL030C	YJL062W-A	YBL030C_YJL062W-A	1	0
YBR039W	YHR051W	YBR039W_YHR051W	1	0
YBL045C	YNL026W	YBL045C_YNL026W	1	0
YJR045C	YPL078C	YJR045C_YPL078C	1	0
YBR185C	YGL191W	YBR185C_YGL191W	1	0
YBR185C	YML129C	YBR185C_YML129C	1	0
YBL075C	YML030W	YBL075C_YML030W	1	0
YHR051W	YJR045C	YHR051W_YJR045C	1	0
YBL030C	YML030W	YBL030C_YML030W	1	0
YBR037C	YDL107W	YBR037C_YDL107W	1	0
YER154W	YGL191W	YER154W_YGL191W	1	0
YDR377W	YPR042C	YDR377W_YPR042C	1	0
Q0275	YBL099W	Q0275_YBL099W	1	0
YDL160C	YDR231C	YDL160C_YDR231C	1	0
YGR112W	YOR065W	YGR112W_YOR065W	1	0
YBL099W	YNL305C	YBL099W_YNL305C	1	0
YDR119W-A	YKR016W	YDR119W-A_YKR016W	1	0
YDL160C	YGR174C	YDL160C_YGR174C	1	0
Q0080	Q0275	Q0080_Q0275	1	0
YGR062C	YOR065W	YGR062C_YOR065W	1	0
Q0275	YDR231C	Q0275_YDR231C	1	0
YJR045C	YPL215W	YJR045C_YPL215W	1	0
YBL045C	YOL027C	YBL045C_YOL027C	1	0
YGL122C	YPR140W	YGL122C_YPR140W	1	0
YBL045C	YBR255C-A	YBL045C_YBR255C-A	1	0
YNL026W	YPR042C	YNL026W_YPR042C	1	0
YJL062W-A	YOR065W	YJL062W-A_YOR065W	1	0
YJR045C	YML030W	YJR045C_YML030W	1	0
YDL160C	YDR231C	YDL160C_YDR231C	1	0
YDL160C	YIL111W	YDL160C_YIL111W	1	0
YDR375C	YGL187C	YDR375C_YGL187C	1	0
YBR255C-A	YKL155C	YBR255C-A_YKL155C	1	0
Q0045	YDL004W	Q0045_YDL004W	1	0
YGR112W	YML129C	YGR112W_YML129C	1	0
Q0105	YBR024W	Q0105_YBR024W	1	0
YDR231C	YML129C	YDR231C_YML129C	1	0
Q0020	Q0160	Q0020_Q0160	1	0
Q0105	YGL064C	Q0105_YGL064C	1	0
YDL160C	YJL062W-A	YDL160C_YJL062W-A	1	0
YBL030C	YPR042C	YBL030C_YPR042C	1	0
YBL030C	YBR120C	YBL030C_YBR120C	1	0
YML129C	YOR065W	YML129C_YOR065W	1	0
YBR120C	YPL172C	YBR120C_YPL172C	1	0
YPL078C	YPR191W	YPL078C_YPR191W	1	0
YEL024W	YMR256C	YEL024W_YMR256C	1	0
YDR231C	YDR377W	YDR231C_YDR377W	1	0
YBR039W	YGR112W	YBR039W_YGR112W	1	0
YGL122C	YNR017W	YGL122C_YNR017W	1	0
Q0085	YGR132C	Q0085_YGR132C	1	0
YDR231C	YGL191W	YDR231C_YGL191W	1	0
YBR255C-A	YGR033C	YBR255C-A_YGR033C	1	0
YBR037C	YJR045C	YBR037C_YJR045C	1	0
Q0045	YPR191W	Q0045_YPR191W	1	0
YBL045C	YJL062W-A	YBL045C_YJL062W-A	1	0
Q0120	YDL156W	Q0120_YDL156W	1	0
YGL187C	YJL014W	YGL187C_YJL014W	1	0
Q0080	YNL026W	Q0080_YNL026W	1	0
Q0130	YBL045C	Q0130_YBL045C	1	0
YKR016W	YML030W	YKR016W_YML030W	1	0
YDR231C	YDR377W	YDR231C_YDR377W	1	0
