geneA,geneB,selfpairs
YJR045C,YJL062W-A,0
YNL026W,YPL271W,0
YJR121W,YNR018W,0
Q0130,YJR045C,0
Q0045,Q0275,0
Q0045,Q0250,0
YNL030W,YBR185C,0
YBR024W,Q0250,0
YBR255C-A,Q0080,0
YDL160C,YBR255C-A,0
YML129C,Q0105,0
YPR042C,YKL155C,0
Q0085,YBL030C,0
YJR121W,Q0275,0
YNR017W,Q0250,0
YPL271W,YDR375C,0
YGL122C,YDR231C,0
YNL026W,YDL156W,0
YGL122C,YDL160C,0
YDL160C,Q0275,0
YDR529C,YHR076W,0
YNR019W,YGL122C,0
YML030W,YML129C,0
YLR295C,YGL191W,0
YPL078C,YIL157C,0
YGL122C,YKR016W,0
YNR018W,YDR231C,0
YBL030C,YOL027C,0
YGR222W,YGL122C,0
YPR125W,YLR395C,0
YDL156W,YNL052W,0
YLR395C,YJL166W,0
YGL122C,YNL305C,0
YGL122C,YML129C,0
YBL045C,YNR018W,0
YBL045C,YPR042C,0
YBL030C,YGL122C,0
YKL016C,YER142C,0
Q0105,YJL062W-A,0
YPR042C,YGL122C,0
YML081C-A,YJR045C,0
YPL271W,YNR019W,0
YGR132C,YLR395C,0
YDR119W-A,YJR121W,0
YPR042C,Q0085,0
Q0045,YGL187C,0
YML030W,YLR320W,0
Q0105,YBR120C,0
YLR295C,YGR112W,0
YBL045C,YPR191W,0
Q0105,YBL075C,0
Q0130,YDR529C,0
YNL052W,YHR051W,0
YEL024W,YBL030C,0
YLR382C,YBL030C,0
YGR132C,YGL122C,0
YGL191W,YDL004W,0
YNL030W,YGR037C,0
Q0080,YIL157C,0
YDL156W,YGL122C,0
YPR042C,YNL030W,0
YOL027C,YKR016W,0
YHR076W,YLR295C,0
YPL078C,YOR090C,0
YKR016W,Q0275,0
YOR065W,YKR016W,0
YBL030C,YGL187C,0
YML129C,Q0045,0
YPR191W,YKL016C,0
YGL191W,YDL160C,0
YPL078C,YIL157C,0
YLR067C,YPL078C,0
YBR039W,YDL156W,0
Q0085,Q0020,0
YJR121W,YBL099W,0
YJL014W,YIL157C,0
YDR231C,Q0275,0
Q0105,YMR256C,0
YOR065W,YML129C,0
YGL187C,YKL016C,0
YNR018W,YNL026W,0
Q0250,Q0045,0
YOR090C,YDL160C,0
YML129C,YDL160C,0
YDR529C,YGL187C,0
YBL030C,YJL014W,0
YBR037C,YBL045C,0
YGR222W,YHR051W,0
YBL045C,YKR016W,0
YNR017W,YKR016W,0
YNR018W,YHR076W,0
YGR112W,YBL099W,0
YGL187C,YJR045C,0
YBL045C,Q0275,0
YOL027C,Q0085,0
YOL027C,YIL157C,0
YGR222W,YJR045C,0
Q0085,Q0065,0
YML129C,YDL160C,0
YPL271W,YIL051C,0
YLR203C,Q0080,0
Q0140,YJL062W-A,0
YGR174C,YBL099W,0
YML030W,YGR132C,0
YJR045C,YPL078C,0
Q0275,YLR203C,0
YGR033C,YDR231C,0
YJR045C,YJL014W,0
YBR039W,YIL111W,0
YKR016W,YBL030C,0
YJL166W,Q0250,0
Q0105,YKR016W,0
YLR203C,YNR017W,0
YPL215W,YDR231C,0
YPR042C,Q0045,0
Q0085,Q0050,0
YNL155W,YPL215W,0
YLR295C,YKR016W,0
YJR045C,YOR065W,0
Q0120,Q0045,0
YBL045C,YLR382C,0
YOL027C,YJR045C,0
YML081C-A,YDL160C,0
YLR395C,Q0045,0
YGR033C,YML129C,0
Q0250,YDL160C,0
YPR140W,YBR120C,0
YGR174C,YGL187C,0
YNL026W,Q0140,0
YDL160C,Q0045,0
YGL122C,Q0045,0
YEL024W,YIL051C,0
Q0105,YKR016W,0
YBR120C,YBL045C,0
YNL052W,Q0130,0
YML129C,YDL160C,0
Q0130,YML081C-A,0
YLR320W,YLR295C,0
Q0085,YJR045C,0
YDL160C,YKR016W,0
YPL078C,Q0120,0
YHR076W,YDR231C,0
YDR119W-A,YDL160C,0
YML129C,YBL045C,0
YLR203C,YPL215W,0
YNL030W,YPL215W,0
YJR045C,YPL215W,0
YKL016C,YGR112W,0
YBL045C,YJR045C,0
YJL014W,Q0080,0
YPL078C,YBR009C,0
YGR037C,YPL271W,0
YOR065W,YNL052W,0
YEL024W,YGR112W,0
YGL187C,YGL122C,0
YDR377W,YJR121W,0
YJR045C,YBL075C,0
YDR231C,YEL024W,0
YGL187C,YDL160C,0
YPL215W,YLR203C,0
YHR051W,YIL157C,0
YPR042C,YML081C-A,0
YDR119W-A,YPR042C,0
YDR529C,YGL122C,0
YDR529C,YPR125W,0
YNL052W,YDL160C,0
YLR393W,YGR112W,0
YDL160C,YPR042C,0
Q0105,YGL122C,0
Q0275,YOR065W,0
Q0105,YBL045C,0
YNR018W,YPR191W,0
YEL024W,YER154W,0
YJR045C,YGL191W,0
YJR121W,YDR377W,0
YJR121W,Q0115,0
YJR045C,Q0080,0
YGL187C,YPL172C,0
YGR112W,YKR016W,0
YJL062W-A,Q0045,0
YJR045C,YOR065W,0
YER154W,YNL305C,0
YML030W,YNR018W,0
YKR016W,Q0275,0
YGL187C,Q0130,0
YOR065W,Q0045,0
Q0080,YPR125W,0
YNL026W,YGL064C,0
YGL122C,YLR393W,0
YPL271W,Q0275,0
YGR174C,YER154W,0
YHL038C,Q0050,0
Q0105,YMR256C,0
Q0275,YGL187C,0
YGL187C,YKR016W,0
YKR016W,Q0160,0
YPR042C,YGL122C,0
YML129C,YGR037C,0
YEL024W,YOR065W,0
YMR256C,Q0045,0
YBR039W,YPR042C,0
YGL187C,YPL215W,0
YPR042C,Q0085,0
Q0110,YJR045C,0
YOL027C,YKR016W,0
Q0255,YDL160C,0
Q0110,YJL062W-A,0
Q0085,YML030W,0
YBL099W,YOR090C,0
YNL052W,YDL156W,0
YDR231C,YNL026W,0
YJL062W-A,YIL111W,0
YBR185C,YBL045C,0
YGR033C,YKR016W,0
YGR112W,YGR033C,0
YNL052W,YGL187C,0
Q0255,YER154W,0
YJL062W-A,YDR231C,0
YPR042C,Q0275,0
YBL099W,YDL160C,0
YOL027C,YGL122C,0
YNR018W,YDR119W-A,0
YBR037C,YKR016W,0
YPR191W,YER154W,0
YBL045C,YDL160C,0
YGL187C,YLR320W,0
Q0045,Q0115,0
Q0060,YER154W,0
YBR120C,YBL075C,0
YGR033C,YEL024W,0
YLR203C,YDL160C,0
YNL026W,Q0130,0
YML030W,YPR042C,0
YDR529C,YEL024W,0
YBL045C,YMR244C-A,0
YBR039W,YMR244C-A,0
YGL187C,YNR018W,0
Q0250,YDL160C-A,0
YGL191W,YGR033C,0
YDL160C,YLR393W,0
Q0105,YDL160C,0
YGL191W,YPR042C,0
YGR062C,Q0045,0
YPR042C,YNR018W,0
Q0105,YBL030C,0
YJL166W,YNR017W,0
YIL051C,YBR039W,0
Q0275,Q0080,0
YJR045C,YKL155C,0
YNL052W,YDR375C,0
YDR377W,YOR090C,0
Q0045,YNR019W,0
Q0140,YPR042C,0
YNR017W,Q0250,0
YBL099W,YGR037C,0
Q0250,YGL122C,0
YDR377W,YJR045C,0
YGL122C,YLR203C,0
YNL052W,YLR295C,0
YKR016W,YDL004W,0
YPR191W,YKR016W,0
YNL052W,YDR231C,0
YBL045C,Q0250,0
YJR045C,YDL160C,0
YBL030C,YJL014W,0
YOR065W,YHL004W,0
YML030W,YLR395C,0
YJR045C,YLR395C,0
YDL004W,YOL027C,0
YKL155C,YNR018W,0
Q0140,YJR045C,0
YPL215W,YPR042C,0
YPL215W,YNL026W,0
YDR529C,Q0275,0
YPR125W,YGL122C,0
YLR203C,YEL024W,0
YPL078C,YGL187C,0
