id1	id2	tag	tag_counts	selfpairs
YIL157C	YKR016W	YIL157C_YKR016W	1	0
YBR039W	YDL004W	YBR039W_YDL004W	1	0
YBR120C	YDL160C	YBR120C_YDL160C	1	0
YDR375C	YML129C	YDR375C_YML129C	1	0
Q0045	Q0250	Q0045_Q0250	1	0
YDR377W	YOR090C	YDR377W_YOR090C	1	0
YBR255C-A	YPL078C	YBR255C-A_YPL078C	1	0
YKR016W	YOL027C	YKR016W_YOL027C	1	0
Q0050	YHL004W	Q0050_YHL004W	1	0
YJL062W-A	YMR244C-A	YJL062W-A_YMR244C-A	1	0
YHL004W	YNR018W	YHL004W_YNR018W	1	0
YDL004W	YEL024W	YDL004W_YEL024W	1	0
YKL016C	YPL271W	YKL016C_YPL271W	1	0
Q0085	Q0105	Q0085_Q0105	1	0
YGL122C	YIL157C	YGL122C_YIL157C	1	0
YBL045C	YJL166W	YBL045C_YJL166W	1	0
Q0105	YGR112W	Q0105_YGR112W	1	0
YBL045C	YNR018W	YBL045C_YNR018W	1	0
YDR231C	YOR065W	YDR231C_YOR065W	1	0
YJL062W-A	YKR016W	YJL062W-A_YKR016W	1	0
YDR377W	YPL078C	YDR377W_YPL078C	1	0
YEL024W	YNL026W	YEL024W_YNL026W	1	0
YDR231C	YGL064C	YDR231C_YGL064C	1	0
YDL160C-A	YDR377W	YDL160C-A_YDR377W	1	0
YDL160C	YJL166W	YDL160C_YJL166W	1	0
Q0250	YLR295C	Q0250_YLR295C	1	0
YBR024W	YLR393W	YBR024W_YLR393W	1	0
YDR529C	YKR016W	YDR529C_YKR016W	1	0
Q0110	YBR039W	Q0110_YBR039W	1	0
YKR016W	YLR295C	YKR016W_YLR295C	1	0
YML129C	YPL271W	YML129C_YPL271W	1	0
YDL004W	YGL122C	YDL004W_YGL122C	1	0
YGL122C	YHR051W	YGL122C_YHR051W	1	0
YDL160C	YGR174C	YDL160C_YGR174C	1	0
YLR203C	YML030W	YLR203C_YML030W	1	0
Q0140	YNL052W	Q0140_YNL052W	1	0
Q0105	YMR256C	Q0105_YMR256C	1	0
YBL099W	YBR255C-A	YBL099W_YBR255C-A	1	0
YGL191W	YPL172C	YGL191W_YPL172C	1	0
YGL122C	YLR203C	YGL122C_YLR203C	1	0
YBL099W	YOL027C	YBL099W_YOL027C	1	0
YDL004W	YHR051W	YDL004W_YHR051W	1	0
YEL024W	YLR067C	YEL024W_YLR067C	1	0
YBL099W	YDL160C	YBL099W_YDL160C	1	0
Q0085	YGR033C	Q0085_YGR033C	1	0
Q0120	YGL191W	Q0120_YGL191W	1	0
YML030W	YPL078C	YML030W_YPL078C	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
YDR119W-A	YEL024W	YDR119W-A_YEL024W	1	0
Q0045	YBR024W	Q0045_YBR024W	1	0
Q0158	YIL051C	Q0158_YIL051C	1	0
YBR255C-A	YGR222W	YBR255C-A_YGR222W	1	0
YGR062C	YJR045C	YGR062C_YJR045C	1	0
Q0080	YPR191W	Q0080_YPR191W	1	0
Q0250	YDR529C	Q0250_YDR529C	1	0
YDL160C	YNR018W	YDL160C_YNR018W	1	0
YDR231C	YGR174C	YDR231C_YGR174C	1	0
YBL099W	YDR231C	YBL099W_YDR231C	1	0
YLR320W	YNR018W	YLR320W_YNR018W	1	0
YGR132C	YLR395C	YGR132C_YLR395C	1	0
YML030W	YNL026W	YML030W_YNL026W	1	0
YJR045C	YLR320W	YJR045C_YLR320W	1	0
Q0250	YMR256C	Q0250_YMR256C	1	0
YKL155C	YOR065W	YKL155C_YOR065W	1	0
YIL157C	YKL155C	YIL157C_YKL155C	1	0
YDR231C	YMR256C	YDR231C_YMR256C	1	0
YGR033C	YJL166W	YGR033C_YJL166W	1	0
Q0120	YKL155C	Q0120_YKL155C	1	0
YBR009C	YGL122C	YBR009C_YGL122C	1	0
Q0080	YGR222W	Q0080_YGR222W	1	0
YBL045C	YDR231C	YBL045C_YDR231C	1	0
YGR112W	YNL026W	YGR112W_YNL026W	1	0
YDR529C	YML030W	YDR529C_YML030W	1	0
YIL111W	YOR090C	YIL111W_YOR090C	1	0
Q0250	YNL052W	Q0250_YNL052W	1	0
YGR174C	YMR244C-A	YGR174C_YMR244C-A	1	0
YHR051W	YJR045C	YHR051W_YJR045C	1	0
Q0045	YBL075C	Q0045_YBL075C	1	0
Q0140	YHR076W	Q0140_YHR076W	1	0
YBR037C	YNR017W	YBR037C_YNR017W	1	0
YGL122C	YNR017W	YGL122C_YNR017W	1	0
YDR231C	YPR191W	YDR231C_YPR191W	1	0
YGL187C	YJL062W-A	YGL187C_YJL062W-A	1	0
Q0160	YLR295C	Q0160_YLR295C	1	0
YBL030C	YJR045C	YBL030C_YJR045C	1	0
YGR037C	YHL004W	YGR037C_YHL004W	1	0
Q0085	YLR395C	Q0085_YLR395C	1	0
Q0085	YNR018W	Q0085_YNR018W	1	0
YDR231C	YNR017W	YDR231C_YNR017W	1	0
YGR132C	YOL027C	YGR132C_YOL027C	1	0
YJR045C	YJR121W	YJR045C_YJR121W	1	0
YGL191W	YKL016C	YGL191W_YKL016C	1	0
Q0115	YJR045C	Q0115_YJR045C	1	0
YDR377W	YGR112W	YDR377W_YGR112W	1	0
YJL062W-A	YML081C-A	YJL062W-A_YML081C-A	1	0
YHR051W	YOL027C	YHR051W_YOL027C	1	0
YDR377W	YLR395C	YDR377W_YLR395C	1	0
YEL024W	YPL271W	YEL024W_YPL271W	1	0
YDR231C	YDR377W	YDR231C_YDR377W	1	0
Q0140	YGL122C	Q0140_YGL122C	1	0
