geneA,geneB,selfpairs
YKL016C,YJL062W-A,0
Q0275,YHL004W,0
YHR051W,Q0250,0
YKL016C,YLR203C,0
YHR051W,YDR375C,0
YBL045C,YJL166W,0
YJR045C,YKL155C,0
YGR033C,YBR185C,0
YKL155C,YGR112W,0
Q0050,YDR231C,0
Q0115,YKR016W,0
YNR018W,YEL024W,0
YBL045C,YGL187C,0
Q0045,YJL062W-A,0
YDL160C,YLR393W,0
YGR037C,YGL187C,0
YPR125W,YPR191W,0
YGL122C,Q0045,0
YDR119W-A,YNL026W,0
YJL062W-A,YBL099W,0
YDL160C,YGL191W,0
YMR244C-A,YGL187C,0
YPR125W,YGL122C,0
Q0250,YIL111W,0
YJR045C,YDL160C,0
Q0130,YDR377W,0
YPR042C,Q0045,0
YGL122C,Q0105,0
YJR045C,YGL122C,0
YBR185C,YPL078C,0
YJR121W,YBR009C,0
YJR045C,YDR377W,0
YGL187C,YJR045C,0
YLR393W,YJL062W-A,0
YGL122C,YGR112W,0
YKR016W,YDL004W,0
YBR009C,YJR045C,0
YOR065W,YNR018W,0
YOL027C,YDL160C,0
YBR037C,YGL187C,0
YMR244C-A,YHR051W,0
YCR106W,YDL160C,0
YHL038C,YGL187C,0
Q0250,YGL064C,0
YPL172C,YLR203C,0
YKL016C,YLR203C,0
Q0045,YOL027C,0
Q0120,YJR045C,0
Q0105,YBL075C,0
YBL030C,YKR016W,0
YPR042C,YBR039W,0
Q0105,YPL078C,0
Q0130,YLR203C,0
YMR256C,Q0275,0
YPR191W,Q0275,0
YGL122C,Q0120,0
YLR067C,Q0275,0
YGR037C,YGL187C,0
YKR016W,YDR377W,0
YEL024W,Q0105,0
YPR125W,YOR065W,0
YDR231C,Q0080,0
Q0275,YML129C,0
YGR033C,YBR255C-A,0
YDL004W,YBR255C-A,0
YJL166W,YMR256C,0
YKR016W,YBL030C,0
YGR222W,Q0250,0
YPL172C,Q0105,0
YLR320W,YDL160C,0
YGR174C,Q0050,0
YDR375C,YDL160C,0
YOL027C,Q0085,0
YGR062C,YGR033C,0
YIL111W,YNL052W,0
Q0250,YBR009C,0
YKR016W,Q0250,0
Q0105,YDR529C,0
YGR033C,YGL122C,0
YGL187C,YDL160C,0
YDL160C,Q0055,0
YGL122C,YDR119W-A,0
YML030W,YPR042C,0
YDR231C,YPR042C,0
YJR121W,YGR112W,0
YBR009C,YBR120C,0
YBR039W,YGR174C,0
YLR320W,YPL271W,0
YGL191W,YKR016W,0
Q0085,YHR076W,0
YLR320W,YHR051W,0
YHR051W,YBL075C,0
YML129C,YDL160C,0
Q0130,YBL099W,0
YIL157C,YBL045C,0
YDL160C,YEL024W,0
YBL045C,YNL026W,0
YJR045C,YLR395C,0
YGL122C,YLR295C,0
YKR016W,YBL045C,0
YGL187C,YKL155C,0
YHR051W,YDR231C,0
Q0275,YPR191W,0
YDR231C,YJR045C,0
YPL215W,YMR256C,0
YGL122C,YML129C,0
YPL215W,YNL052W,0
YBL099W,YGL122C,0
YDL156W,YGR222W,0
YBR185C,YGR112W,0
YDR231C,YKR016W,0
YDL160C,YNL026W,0
YML030W,YBL045C,0
YLR203C,YBL030C,0
YML030W,YOR065W,0
YGR132C,YEL024W,0
YKR016W,YGL187C,0
YJL062W-A,YBR037C,0
YNR018W,YBR120C,0
YEL024W,Q0020,0
YGR174C,YML081C-A,0
YGR062C,YKR016W,0
YDR119W-A,Q0065,0
YML129C,YHL004W,0
YDL160C,YDR529C,0
YPL078C,YNR017W,0
YBL030C,YKR016W,0
YOR065W,YNR018W,0
YDL107W,YDR231C,0
YNL026W,YBL099W,0
YPR042C,Q0070,0
Q0105,YKL155C,0
YDL160C,Q0250,0
YJR121W,YDR231C,0
YDL107W,YGL122C,0
Q0085,YEL024W,0
YIL051C,YLR203C,0
YKR016W,YMR256C,0
YKR016W,YGR132C,0
YNR017W,YGL122C,0
YOR090C,Q0105,0
YKR016W,Q0085,0
YDL160C,YMR256C,0
Q0140,YPL078C,0
Q0045,YDL004W,0
YKR016W,YNL052W,0
YGL191W,YOL027C,0
Q0085,YDL160C,0
YNR017W,YKL155C,0
YLR393W,YHR076W,0
YDL004W,YDR119W-A,0
YHR051W,YGR112W,0
YDL160C,YJR045C,0
YGL187C,YPL271W,0
YNL026W,YPR191W,0
YBR039W,YNR018W,0
YHR051W,YNL052W,0
YML030W,YBR009C,0
YGL122C,YNL026W,0
YBL030C,YJR045C,0
YBR009C,YPR042C,0
YML129C,YPR042C,0
YBL099W,YLR203C,0
YPR140W,Q0045,0
YDL160C,Q0250,0
YHR051W,YJL062W-A,0
YGR112W,YGL122C,0
YGL191W,YDR529C,0
Q0045,YKL016C,0
Q0105,YGR112W,0
YDL160C,Q0275,0
YEL024W,YIL111W,0
Q0080,YHL004W,0
YNL026W,YER154W,0
YDR231C,Q0045,0
YHR051W,YJR045C,0
YDL160C,YER154W,0
Q0275,YJL062W-A,0
YOR090C,YDR377W,0
YDL160C,YLR395C,0
YOR065W,YLR320W,0
YJR045C,YOL027C,0
YBL030C,YNL052W,0
YGL122C,YNL305C,0
YNL026W,YML081C-A,0
Q0045,YIL051C,0
Q0120,YER154W,0
Q0250,YDR119W-A,0
YJR045C,YBR039W,0
YNR017W,YPR191W,0
YDL160C,YNL305C,0
Q0275,YGR132C,0
YPR125W,YBL045C,0
YPL271W,YJR045C,0
Q0140,YGR222W,0
YGL191W,YPR042C,0
YGL187C,YGL122C,0
YGL187C,YKL016C,0
YJR045C,Q0105,0
YPL271W,YLR203C,0
YKR016W,YDL004W,0
YBR255C-A,YKR016W,0
YKL016C,YGL122C,0
YDR377W,YGL122C,0
YML129C,YKR016W,0
YKR016W,YHR051W,0
YBL099W,YNR018W,0
YNR018W,YDL160C,0
YKR016W,YGL122C,0
YBR255C-A,YPR191W,0
YPL215W,YGR132C,0
YPL215W,Q0085,0
Q0140,Q0085,0
YLR395C,YER154W,0
YBR120C,YPR042C,0
YBL099W,YJR045C,0
YJL014W,YER154W,0
YGL122C,YGL187C,0
Q0110,Q0045,0
YLR295C,YJL062W-A,0
YPL215W,YGL122C,0
YDL160C,YBL045C,0
YJR045C,YJR121W,0
YBL099W,YKL155C,0
YGR112W,YGL187C,0
YJR121W,YOL027C,0
YPR125W,YOR090C,0
YGL122C,YBL045C,0
YDR529C,YGL191W,0
YBL030C,Q0045,0
YGL191W,YPR125W,0
YJR045C,YDL107W,0
YGL064C,YPR191W,0
YGL122C,YPL271W,0
YPL078C,YBR120C,0
YOR090C,YPL215W,0
YML030W,YBL045C,0
Q0105,YJL014W,0
YGR112W,YHR051W,0
YPR042C,YNL026W,0
YNL030W,YBL045C,0
Q0110,YGR132C,0
Q0250,YPR042C,0
YGL187C,YPR140W,0
YBL030C,YML129C,0
YDR377W,Q0140,0
YNL052W,Q0050,0
YOR090C,YLR203C,0
YBR024W,YNR019W,0
YDL107W,YPR191W,0
YGL122C,YDL156W,0
YGL191W,YML081C-A,0
YGL187C,Q0275,0
YDR231C,YML129C,0
YGL122C,Q0130,0
YKR016W,Q0250,0
Q0045,YEL024W,0
Q0115,Q0130,0
YBL030C,YDL160C,0
YJL062W-A,YBL030C,0
YDR231C,YJR045C,0
YGL122C,YGR174C,0
Q0105,YGL122C,0
YBL099W,YJL166W,0
YPL078C,YGL187C,0
YNL052W,YBL075C,0
YDR529C,YGL187C,0
YLR382C,YBR039W,0
YIL157C,YGL187C,0
YLR203C,YGL187C,0
YGL122C,YBR255C-A,0
Q0045,YNR018W,0
YPR042C,YNL305C,0
Q0045,YLR320W,0
YOL027C,Q0130,0
YHR051W,YGL187C,0
YBR185C,YGL122C,0
YLR203C,YPR042C,0
YJR045C,YDR529C,0
YGL122C,YHR076W,0
YBL099W,YJR045C,0
YOL027C,YJL062W-A,0
YBR037C,YDR529C,0
Q0045,YBL045C,0
YMR256C,YGR222W,0
Q0085,YLR320W,0
YDR119W-A,Q0158,0
YGR112W,YDL004W,0
YJR045C,YPL078C,0
YJL062W-A,YPL271W,0
Q0080,YDL160C,0
YJR045C,YLR320W,0
YPR042C,YNL052W,0
YGL187C,YDL160C,0
Q0055,YPR191W,0
YDL156W,YGR132C,0
YEL024W,YJR045C,0
YJL166W,YBL045C,0
Q0085,YDR377W,0
YJR045C,YLR382C,0
YDL160C,YNL030W,0
YBL030C,YPR191W,0
YER154W,YBR255C-A,0
YKR016W,YBL045C,0
YBL045C,YNR019W,0
YBL099W,YJR121W,0
YEL024W,Q0130,0
YPL078C,YPL271W,0
YGL187C,YDR375C,0
YML129C,YKL016C,0
YPR042C,YOL027C,0
YML030W,YJR121W,0
YKR016W,YJR045C,0
YJL014W,Q0250,0
YGL122C,Q0045,0
YJR121W,YBL045C,0
Q0140,YIL157C,0
YBL045C,Q0250,0
YBR039W,YNL052W,0
Q0085,YPL271W,0
YDR231C,YKR016W,0
Q0085,Q0080,0
YBR185C,YML129C,0
YEL024W,YNL026W,0
Q0250,YBL045C,0
Q0115,YHL004W,0
YMR244C-A,YBL030C,0
YDL160C,YPR042C,0
YDL160C,YMR244C-A,0
YML081C-A,YDL160C,0
YER142C,YBL099W,0
YEL024W,YBR037C,0
Q0140,YDL160C,0
YJR121W,YLR203C,0
YOR065W,YBL045C,0
YNL052W,YGR112W,0
YNL026W,YOR065W,0
YGL187C,YML129C,0
Q0250,YIL157C,0
YDL160C,YNL026W,0
YNR018W,YOR090C,0
YIL051C,YKR016W,0
YOL027C,Q0250,0
YJR045C,YMR256C,0
YKR016W,YOR065W,0
YHL038C,YIL111W,0
Q0250,YGL122C,0
YPR042C,YJR121W,0
Q0275,YML030W,0
Q0085,YOR065W,0
YJR045C,YML030W,0
YNL052W,YKR016W,0
Q0045,YDR119W-A,0
YBR009C,Q0105,0
YIR021W,Q0158,0
YGL191W,YGL122C,0
YNL155W,Q0045,0
YLR320W,YPL078C,0
YIL051C,YKR016W,0
Q0275,YIL111W,0
YJL014W,YGR174C,0
YNL052W,YBL045C,0
YKR016W,YML081C-A,0
YDL156W,Q0080,0
YBL099W,YBL045C,0
YOL027C,YMR256C,0
Q0050,YPL271W,0
YGR037C,YGL191W,0
YGL122C,YNR018W,0
YPL078C,Q0250,0
YDR529C,YPR191W,0
YNL026W,YKL016C,0
YBR037C,Q0275,0
YLR393W,YBL045C,0
Q0250,YNL052W,0
YDL160C,YBL045C,0
YPR125W,YPR042C,0
Q0250,YKR016W,0
YPR042C,YGL122C,0
YGR222W,YKL155C,0
YDL156W,YGR132C,0
YJL062W-A,YPR042C,0
YOR065W,YNL026W,0
YIL111W,Q0250,0
YBR255C-A,YDR119W-A,0
YBR024W,YGL122C,0
Q0045,Q0110,0
YDR119W-A,YBR024W,0
YDL107W,YGR033C,0
YBL045C,Q0250,0
YGR222W,YNR017W,0
Q0105,Q0255,0
YKR016W,Q0070,0
YGL187C,Q0160,0
YDL156W,YBL045C,0
Q0130,YLR395C,0
YBR185C,YHL004W,0
YHR051W,YGR112W,0
YPR042C,YGL187C,0
YJR045C,YPR042C,0
YML030W,YKR016W,0
YOR090C,Q0085,0
YBR039W,YML030W,0
YDR377W,YDL160C,0
YNL052W,YLR203C,0
YDR231C,YML129C,0
YHR076W,Q0120,0
YPR042C,Q0085,0
YPR042C,YJR121W,0
YDL156W,YLR395C,0
YPR042C,Q0275,0
YOR065W,YGR112W,0
YPL078C,YPR042C,0
YDR529C,YGR033C,0
YJL062W-A,YNR018W,0
Q0045,Q0110,0
YGL122C,YGL187C,0
YBR120C,YKR016W,0
YJR121W,YNR017W,0
YNR017W,YDR231C,0
YIL157C,YJL166W,0
YNR017W,YML081C-A,0
YPR042C,YDL160C,0
YDL160C,YKL016C,0
