id1	id2	tag	tag_counts	selfpairs
YDL107W	YLR203C	YDL107W_YLR203C	1	0
YKL016C	YLR320W	YKL016C_YLR320W	1	0
YBR039W	YBR255C-A	YBR039W_YBR255C-A	1	0
YKR016W	YOR065W	YKR016W_YOR065W	1	0
YHR051W	YJL062W-A	YHR051W_YJL062W-A	1	0
YEL024W	YGR132C	YEL024W_YGR132C	1	0
YDR119W-A	YJR045C	YDR119W-A_YJR045C	1	0
YHR076W	YPR191W	YHR076W_YPR191W	1	0
YDL107W	YPL271W	YDL107W_YPL271W	1	0
Q0140	YIL157C	Q0140_YIL157C	1	0
Q0115	YJR121W	Q0115_YJR121W	1	0
YOL027C	YPR042C	YOL027C_YPR042C	1	0
YGR132C	YKR016W	YGR132C_YKR016W	1	0
YDL004W	YHR051W	YDL004W_YHR051W	1	0
YEL024W	YJR045C	YEL024W_YJR045C	1	0
Q0120	YJR045C	Q0120_YJR045C	1	0
YJL062W-A	YJR045C	YJL062W-A_YJR045C	1	0
YER154W	YNR018W	YER154W_YNR018W	1	0
Q0045	Q0130	Q0045_Q0130	1	0
YDL156W	YGL187C	YDL156W_YGL187C	1	0
YGR222W	YNL026W	YGR222W_YNL026W	1	0
YER154W	YNL052W	YER154W_YNL052W	1	0
Q0045	YOR065W	Q0045_YOR065W	1	0
Q0050	YDR529C	Q0050_YDR529C	1	0
Q0140	YBL030C	Q0140_YBL030C	1	0
YBR024W	YDL156W	YBR024W_YDL156W	1	0
YDR231C	YMR244C-A	YDR231C_YMR244C-A	1	0
YLR203C	YPL078C	YLR203C_YPL078C	1	0
Q0080	YGL122C	Q0080_YGL122C	1	0
YBL030C	YPR191W	YBL030C_YPR191W	1	0
Q0055	YDL160C	Q0055_YDL160C	1	0
YJL014W	YJR121W	YJL014W_YJR121W	1	0
Q0120	YDL160C	Q0120_YDL160C	1	0
YIL111W	YOR090C	YIL111W_YOR090C	1	0
Q0045	YLR067C	Q0045_YLR067C	1	0
YBR039W	YKR016W	YBR039W_YKR016W	1	0
YDL160C	YGL187C	YDL160C_YGL187C	1	0
YDR377W	YLR295C	YDR377W_YLR295C	1	0
Q0130	YML129C	Q0130_YML129C	1	0
YDL160C	YLR382C	YDL160C_YLR382C	1	0
YDR231C	YHR051W	YDR231C_YHR051W	1	0
Q0275	YBL030C	Q0275_YBL030C	1	0
YGL191W	YGR222W	YGL191W_YGR222W	1	0
YGL191W	YKR016W	YGL191W_YKR016W	1	0
YBL045C	YML030W	YBL045C_YML030W	1	0
Q0250	YBL099W	Q0250_YBL099W	1	0
YDR529C	YKL016C	YDR529C_YKL016C	1	0
YBL045C	YPR191W	YBL045C_YPR191W	1	0
YEL024W	YGL187C	YEL024W_YGL187C	1	0
YGL187C	YGR112W	YGL187C_YGR112W	1	0
YDL160C	YHL038C	YDL160C_YHL038C	1	0
YBL099W	YJR045C	YBL099W_YJR045C	1	0
Q0085	YPL215W	Q0085_YPL215W	1	0
Q0110	YKL016C	Q0110_YKL016C	1	0
YGL122C	YIL157C	YGL122C_YIL157C	1	0
Q0140	Q0160	Q0140_Q0160	1	0
YDL004W	YGL187C	YDL004W_YGL187C	1	0
YHR076W	YPR042C	YHR076W_YPR042C	1	0
YGL122C	YGR174C	YGL122C_YGR174C	1	0
YNL052W	YPL078C	YNL052W_YPL078C	1	0
YBL075C	YLR203C	YBL075C_YLR203C	1	0
YDR231C	YKL155C	YDR231C_YKL155C	1	0
YDL160C	YPL172C	YDL160C_YPL172C	1	0
YBL045C	YKR016W	YBL045C_YKR016W	1	0
Q0045	Q0250	Q0045_Q0250	1	0
YDR377W	YPL215W	YDR377W_YPL215W	1	0
YBL030C	YGL122C	YBL030C_YGL122C	1	0
YBR024W	YOL027C	YBR024W_YOL027C	1	0
YDR377W	YKR016W	YDR377W_YKR016W	1	0
YER154W	YGL187C	YER154W_YGL187C	1	0
YBR185C	YNL026W	YBR185C_YNL026W	1	0
YDR377W	YPL271W	YDR377W_YPL271W	1	0
YDR231C	YJL062W-A	YDR231C_YJL062W-A	1	0
YGL187C	YPL271W	YGL187C_YPL271W	1	0
Q0140	YPR042C	Q0140_YPR042C	1	0
Q0250	YIL111W	Q0250_YIL111W	1	0
YHL038C	YHR051W	YHL038C_YHR051W	1	0
YJR045C	YPR191W	YJR045C_YPR191W	1	0
YGR112W	YMR256C	YGR112W_YMR256C	1	0
YLR203C	YNR017W	YLR203C_YNR017W	1	0
YBR120C	YPR125W	YBR120C_YPR125W	1	0
YDL160C	YNL052W	YDL160C_YNL052W	1	0
Q0045	YKL155C	Q0045_YKL155C	1	0
Q0105	YPL215W	Q0105_YPL215W	1	0
Q0250	YGR174C	Q0250_YGR174C	1	0
YDR377W	YNL052W	YDR377W_YNL052W	1	0
YGL187C	YGR037C	YGL187C_YGR037C	1	0
YBL030C	YPR042C	YBL030C_YPR042C	1	0
YGL187C	YOR090C	YGL187C_YOR090C	1	0
YBL045C	YLR320W	YBL045C_YLR320W	1	0
YGL187C	YHL004W	YGL187C_YHL004W	1	0
YDL160C	YGR174C	YDL160C_YGR174C	1	0
YBR039W	YJL166W	YBR039W_YJL166W	1	0
Q0250	YBL030C	Q0250_YBL030C	1	0
YBR255C-A	YMR244C-A	YBR255C-A_YMR244C-A	1	0
YBR039W	YMR244C-A	YBR039W_YMR244C-A	1	0
YDL160C	YDR529C	YDL160C_YDR529C	1	0
YHR051W	YKR016W	YHR051W_YKR016W	1	0
YDR119W-A	YKR016W	YDR119W-A_YKR016W	1	0
YHR051W	YOL027C	YHR051W_YOL027C	1	0
Q0105	YGL122C	Q0105_YGL122C	1	0
Q0115	YKL016C	Q0115_YKL016C	1	0
Q0250	YML030W	Q0250_YML030W	1	0
YBL030C	YKR016W	YBL030C_YKR016W	1	0
YGR112W	YHR051W	YGR112W_YHR051W	1	0
Q0250	YGR132C	Q0250_YGR132C	1	0
YBL045C	YDL156W	YBL045C_YDL156W	1	0
Q0085	YHR076W	Q0085_YHR076W	1	0
Q0045	YPR125W	Q0045_YPR125W	1	0
YDR375C	YGL122C	YDR375C_YGL122C	1	0
YGL064C	YJR045C	YGL064C_YJR045C	1	0
YDL160C-A	YGR222W	YDL160C-A_YGR222W	1	0
Q0110	YJL166W	Q0110_YJL166W	1	0
YJR045C	YPL271W	YJR045C_YPL271W	1	0
Q0250	YLR393W	Q0250_YLR393W	1	0
YJL062W-A	YPR042C	YJL062W-A_YPR042C	1	0
YDL160C	YPL078C	YDL160C_YPL078C	1	0
Q0110	YJR045C	Q0110_YJR045C	1	0
YNL052W	YPR191W	YNL052W_YPR191W	1	0
YDL160C	YPR042C	YDL160C_YPR042C	1	0
YJR121W	YPR191W	YJR121W_YPR191W	1	0
YBL045C	YEL024W	YBL045C_YEL024W	1	0
Q0045	YOR090C	Q0045_YOR090C	1	0
YBL045C	YHL004W	YBL045C_YHL004W	1	0
YNL026W	YPR125W	YNL026W_YPR125W	1	0
YHL004W	YLR320W	YHL004W_YLR320W	1	0
Q0045	YLR320W	Q0045_YLR320W	1	0
YBL030C	YIL157C	YBL030C_YIL157C	1	0
YCR106W	YLR395C	YCR106W_YLR395C	1	0
Q0275	YOR090C	Q0275_YOR090C	1	0
YJR121W	YOR065W	YJR121W_YOR065W	1	0
YDR231C	YKL155C	YDR231C_YKL155C	1	0
YGL187C	YPR042C	YGL187C_YPR042C	1	0
YBR039W	YHR076W	YBR039W_YHR076W	1	0
YBR185C	YKR016W	YBR185C_YKR016W	1	0
Q0105	YNR018W	Q0105_YNR018W	1	0
YGL122C	YJL062W-A	YGL122C_YJL062W-A	1	0
YGL122C	YJR045C	YGL122C_YJR045C	1	0
YDL160C	YIL157C	YDL160C_YIL157C	1	0
YDL107W	YDR231C	YDL107W_YDR231C	1	0
YKL016C	YML030W	YKL016C_YML030W	1	0
YBR039W	YGL187C	YBR039W_YGL187C	1	0
YGL187C	YGL191W	YGL187C_YGL191W	1	0
YER154W	YIL051C	YER154W_YIL051C	1	0
YKL155C	YOL027C	YKL155C_YOL027C	1	0
YGR033C	YKL016C	YGR033C_YKL016C	1	0
Q0045	YKL016C	Q0045_YKL016C	1	0
YBL045C	YOR090C	YBL045C_YOR090C	1	0
Q0110	YML030W	Q0110_YML030W	1	0
