geneA,geneB,selfpairs
Q0055,YBL030C,0
YNL026W,YBR039W,0
YLR203C,YDR231C,0
YKR016W,YML129C,0
YMR256C,YJR045C,0
YGR112W,YGR174C,0
YML030W,YBL030C,0
YDL160C,YHL038C,0
YBL045C,YKR016W,0
YNL052W,YBR009C,0
YNL052W,YPR191W,0
YPR042C,YKR016W,0
Q0085,YGL191W,0
YGL122C,YDL160C,0
YDL160C,YJR045C,0
YGL122C,YNL052W,0
YJR045C,YPR191W,0
YDR231C,YNR018W,0
YPL215W,YLR295C,0
YDR119W-A,YIL157C,0
YKR016W,YDL160C,0
YNL030W,YDR529C,0
YBL099W,YER154W,0
YDR529C,YGL187C,0
YDR377W,YBL075C,0
Q0250,YGL187C,0
Q0105,YJL062W-A,0
YML081C-A,Q0250,0
Q0105,YDL160C,0
Q0115,Q0110,0
YDR231C,YML081C-A,0
YKL016C,YDL160C,0
YKR016W,Q0275,0
Q0250,YBL045C,0
YKR016W,YML129C,0
YOR065W,Q0275,0
Q0130,YHR076W,0
YBR037C,YGR033C,0
YBL045C,YKL016C,0
Q0130,YLR393W,0
YER154W,YBL045C,0
Q0250,YKL016C,0
YPL271W,YNL026W,0
YNR018W,YDR119W-A,0
YPR042C,YNL030W,0
YLR393W,YHR076W,0
YGL122C,YJL166W,0
YGL122C,Q0045,0
YBR037C,YGL122C,0
YJL062W-A,Q0085,0
YLR393W,YBR037C,0
Q0140,YDR231C,0
YPL078C,YJR121W,0
Q0045,Q0080,0
YLR067C,YPL215W,0
YJL014W,YNL052W,0
YJL014W,YJL166W,0
Q0250,YBL030C,0
Q0060,YBL075C,0
YDL107W,YGL187C,0
YDR231C,YDL160C,0
YER154W,YDL160C,0
Q0250,Q0045,0
YNR018W,YLR382C,0
YDR231C,YLR320W,0
YKR016W,YBL045C,0
Q0275,YBR024W,0
Q0080,YJR045C,0
YGR112W,YML030W,0
YEL024W,Q0045,0
Q0055,YKR016W,0
YDR231C,YEL024W,0
YDL160C,Q0250,0
YGR174C,YNL305C,0
YGL122C,YGR112W,0
Q0105,YJR045C,0
