id1	id2	tag	tag_counts	selfpairs
Q0120	YBR120C	Q0120_YBR120C	1	0
YML030W	YNL052W	YML030W_YNL052W	1	0
YGR037C	YLR203C	YGR037C_YLR203C	1	0
YGL122C	YOR090C	YGL122C_YOR090C	1	0
YBR039W	YDR231C	YBR039W_YDR231C	1	0
YDR119W-A	YGR174C	YDR119W-A_YGR174C	1	0
YBL075C	YLR067C	YBL075C_YLR067C	1	0
YDL160C	YOL027C	YDL160C_YOL027C	1	0
Q0275	YKL155C	Q0275_YKL155C	1	0
YGL191W	YML081C-A	YGL191W_YML081C-A	1	0
Q0250	YDR231C	Q0250_YDR231C	1	0
Q0075	YER154W	Q0075_YER154W	1	0
YGL187C	YNR019W	YGL187C_YNR019W	1	0
YDR375C	YPL271W	YDR375C_YPL271W	1	0
YLR203C	YML129C	YLR203C_YML129C	1	0
YGL064C	YGL122C	YGL064C_YGL122C	1	0
Q0055	YJR121W	Q0055_YJR121W	1	0
YDR119W-A	YOR065W	YDR119W-A_YOR065W	1	0
YBL030C	YPL078C	YBL030C_YPL078C	1	0
YBR255C-A	YML030W	YBR255C-A_YML030W	1	0
YHL038C	YKR016W	YHL038C_YKR016W	1	0
YDL156W	YHR051W	YDL156W_YHR051W	1	0
YLR203C	YLR393W	YLR203C_YLR393W	1	0
YEL024W	YOR065W	YEL024W_YOR065W	1	0
Q0080	YGL187C	Q0080_YGL187C	1	0
YBL075C	YDR231C	YBL075C_YDR231C	1	0
Q0085	YBL045C	Q0085_YBL045C	1	0
YGL064C	YPR125W	YGL064C_YPR125W	1	0
YBR120C	YJL014W	YBR120C_YJL014W	1	0
YDL004W	YOL027C	YDL004W_YOL027C	1	0
YBL030C	YJR045C	YBL030C_YJR045C	1	0
Q0110	YMR244C-A	Q0110_YMR244C-A	1	0
Q0130	YNL026W	Q0130_YNL026W	1	0
Q0105	YGL191W	Q0105_YGL191W	1	0
YBL045C	YPL215W	YBL045C_YPL215W	1	0
YKL016C	YPL172C	YKL016C_YPL172C	1	0
YBL045C	YHR051W	YBL045C_YHR051W	1	0
Q0120	YLR395C	Q0120_YLR395C	1	0
YDR119W-A	YML129C	YDR119W-A_YML129C	1	0
YDL160C	YGL187C	YDL160C_YGL187C	1	0
YKR016W	YMR244C-A	YKR016W_YMR244C-A	1	0
Q0045	YNL030W	Q0045_YNL030W	1	0
YIL111W	YJR045C	YIL111W_YJR045C	1	0
YBR009C	YGR112W	YBR009C_YGR112W	1	0
YDR231C	YGL191W	YDR231C_YGL191W	1	0
YBR185C	YPR042C	YBR185C_YPR042C	1	0
Q0105	YMR256C	Q0105_YMR256C	1	0
YBR009C	YIL157C	YBR009C_YIL157C	1	0
Q0140	YJR045C	Q0140_YJR045C	1	0
Q0045	YBL030C	Q0045_YBL030C	1	0
Q0055	YBL099W	Q0055_YBL099W	1	0
Q0130	YBL045C	Q0130_YBL045C	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
YGL122C	YGR037C	YGL122C_YGR037C	1	0
YGL187C	YJR045C	YGL187C_YJR045C	1	0
YEL024W	YGR132C	YEL024W_YGR132C	1	0
Q0105	YBR039W	Q0105_YBR039W	1	0
YBL099W	YPR042C	YBL099W_YPR042C	1	0
YDL156W	YDR529C	YDL156W_YDR529C	1	0
YGL122C	YPL078C	YGL122C_YPL078C	1	0
YGL122C	YOR090C	YGL122C_YOR090C	1	0
Q0085	YLR203C	Q0085_YLR203C	1	0
YBR120C	YGL122C	YBR120C_YGL122C	1	0
YGL191W	YNL026W	YGL191W_YNL026W	1	0
YBR037C	YGR062C	YBR037C_YGR062C	1	0
Q0045	YGR062C	Q0045_YGR062C	1	0
YDR377W	YLR203C	YDR377W_YLR203C	1	0
Q0105	YML129C	Q0105_YML129C	1	0
YKL155C	YPR042C	YKL155C_YPR042C	1	0
YJR121W	YNL026W	YJR121W_YNL026W	1	0
YPL215W	YPL271W	YPL215W_YPL271W	1	0
YDL156W	YNR017W	YDL156W_YNR017W	1	0
YHL004W	YOR065W	YHL004W_YOR065W	1	0
Q0080	YOR090C	Q0080_YOR090C	1	0
Q0105	YBR120C	Q0105_YBR120C	1	0
YHR051W	YJR045C	YHR051W_YJR045C	1	0
YGR222W	YPR042C	YGR222W_YPR042C	1	0
YJR045C	YLR295C	YJR045C_YLR295C	1	0
YDL160C	YIL157C	YDL160C_YIL157C	1	0
YML129C	YNL026W	YML129C_YNL026W	1	0
Q0275	YBR039W	Q0275_YBR039W	1	0
YDR231C	YPR042C	YDR231C_YPR042C	1	0
YML081C-A	YNL052W	YML081C-A_YNL052W	1	0
YDR119W-A	YJL062W-A	YDR119W-A_YJL062W-A	1	0
YGL187C	YNR017W	YGL187C_YNR017W	1	0
Q0085	YML030W	Q0085_YML030W	1	0
YBL045C	YLR295C	YBL045C_YLR295C	1	0
Q0060	YBR037C	Q0060_YBR037C	1	0
Q0250	YBL099W	Q0250_YBL099W	1	0
YDR377W	YJL062W-A	YDR377W_YJL062W-A	1	0
Q0045	YPR191W	Q0045_YPR191W	1	0
YJR045C	YNR017W	YJR045C_YNR017W	1	0
YDR231C	YPR125W	YDR231C_YPR125W	1	0
Q0050	YNR018W	Q0050_YNR018W	1	0
