id1	id2	tag	tag_counts	selfpairs
Q0080	YGR112W	Q0080_YGR112W	1	0
YBR185C	YKR016W	YBR185C_YKR016W	1	0
Q0250	YHR051W	Q0250_YHR051W	1	0
Q0110	YDL160C	Q0110_YDL160C	1	0
YGR112W	YGR132C	YGR112W_YGR132C	1	0
Q0275	YJL062W-A	Q0275_YJL062W-A	1	0
YJR121W	YML129C	YJR121W_YML129C	1	0
YNL052W	YNL155W	YNL052W_YNL155W	1	0
YDL160C	YML030W	YDL160C_YML030W	1	0
YGR222W	YKL155C	YGR222W_YKL155C	1	0
YIR021W	YML129C	YIR021W_YML129C	1	0
Q0250	YKL155C	Q0250_YKL155C	1	0
Q0275	YPL078C	Q0275_YPL078C	1	0
YDR119W-A	YGL064C	YDR119W-A_YGL064C	1	0
YGR132C	YNL305C	YGR132C_YNL305C	1	0
YDR231C	YPL271W	YDR231C_YPL271W	1	0
Q0105	YER154W	Q0105_YER154W	1	0
YER154W	YNL026W	YER154W_YNL026W	1	0
YBR037C	YEL024W	YBR037C_YEL024W	1	0
YBL099W	YBR009C	YBL099W_YBR009C	1	0
YJR045C	YML081C-A	YJR045C_YML081C-A	1	0
Q0050	YGL187C	Q0050_YGL187C	1	0
YGR132C	YJL062W-A	YGR132C_YJL062W-A	1	0
YKR016W	YNL052W	YKR016W_YNL052W	1	0
YIL051C	YML030W	YIL051C_YML030W	1	0
Q0250	YDL160C	Q0250_YDL160C	1	0
YKR016W	YML030W	YKR016W_YML030W	1	0
YDL160C	YPR125W	YDL160C_YPR125W	1	0
YBL099W	YER154W	YBL099W_YER154W	1	0
Q0045	YOR065W	Q0045_YOR065W	1	0
YBR037C	YBR120C	YBR037C_YBR120C	1	0
YHL004W	YPL172C	YHL004W_YPL172C	1	0
Q0045	Q0140	Q0045_Q0140	1	0
YML030W	YML129C	YML030W_YML129C	1	0
Q0250	YDR529C	Q0250_YDR529C	1	0
Q0158	YLR393W	Q0158_YLR393W	1	0
YBL045C	YHR076W	YBL045C_YHR076W	1	0
YGL122C	YMR244C-A	YGL122C_YMR244C-A	1	0
Q0080	YML129C	Q0080_YML129C	1	0
Q0045	YJR121W	Q0045_YJR121W	1	0
YCR106W	YKR016W	YCR106W_YKR016W	1	0
YGR037C	YOL027C	YGR037C_YOL027C	1	0
Q0250	YPL271W	Q0250_YPL271W	1	0
YKR016W	YOL027C	YKR016W_YOL027C	1	0
YDL160C	YKL155C	YDL160C_YKL155C	1	0
Q0250	YDL156W	Q0250_YDL156W	1	0
Q0120	YNR018W	Q0120_YNR018W	1	0
YDL160C	YHL004W	YDL160C_YHL004W	1	0
YBR120C	YJL014W	YBR120C_YJL014W	1	0
Q0250	YPR042C	Q0250_YPR042C	1	0
YDR231C	YGR033C	YDR231C_YGR033C	1	0
YBL030C	YJL166W	YBL030C_YJL166W	1	0
YLR395C	YOL027C	YLR395C_YOL027C	1	0
YBL099W	YIL157C	YBL099W_YIL157C	1	0
YDR529C	YJL166W	YDR529C_YJL166W	1	0
YJR045C	YNR017W	YJR045C_YNR017W	1	0
YDR529C	YLR395C	YDR529C_YLR395C	1	0
YBR039W	YML129C	YBR039W_YML129C	1	0
YDL160C	YLR295C	YDL160C_YLR295C	1	0
YDR231C	YNL030W	YDR231C_YNL030W	1	0
YGR112W	YLR395C	YGR112W_YLR395C	1	0
YJR121W	YKR016W	YJR121W_YKR016W	1	0
YBL045C	YMR256C	YBL045C_YMR256C	1	0
YBR120C	YDR529C	YBR120C_YDR529C	1	0
Q0250	YLR393W	Q0250_YLR393W	1	0
YDL156W	YDL160C	YDL156W_YDL160C	1	0
YBL030C	YJL062W-A	YBL030C_YJL062W-A	1	0
YDR119W-A	YLR203C	YDR119W-A_YLR203C	1	0
Q0045	YDL107W	Q0045_YDL107W	1	0
Q0275	YLR203C	Q0275_YLR203C	1	0
YBL099W	YLR067C	YBL099W_YLR067C	1	0
Q0140	YJR121W	Q0140_YJR121W	1	0
YNL155W	YPL271W	YNL155W_YPL271W	1	0
YBL099W	YML030W	YBL099W_YML030W	1	0
YDL160C	YPL215W	YDL160C_YPL215W	1	0
Q0050	YBL030C	Q0050_YBL030C	1	0
YDL160C	YGL191W	YDL160C_YGL191W	1	0
YGR222W	YJR045C	YGR222W_YJR045C	1	0
YOR065W	YPR125W	YOR065W_YPR125W	1	0
YBR009C	YNR019W	YBR009C_YNR019W	1	0
Q0085	Q0115	Q0085_Q0115	1	0
Q0055	YJR121W	Q0055_YJR121W	1	0
Q0060	YKR016W	Q0060_YKR016W	1	0
YDR529C	YGL187C	YDR529C_YGL187C	1	0
YEL024W	YGR112W	YEL024W_YGR112W	1	0
Q0140	YLR395C	Q0140_YLR395C	1	0
YGL122C	YLR393W	YGL122C_YLR393W	1	0
YEL024W	YNR019W	YEL024W_YNR019W	1	0
YBR120C	YLR203C	YBR120C_YLR203C	1	0
YMR244C-A	YPL215W	YMR244C-A_YPL215W	1	0
YDL160C	YLR203C	YDL160C_YLR203C	1	0
YGR174C	YJR045C	YGR174C_YJR045C	1	0
YBR009C	YBR185C	YBR009C_YBR185C	1	0
YBR039W	YDL160C	YBR039W_YDL160C	1	0
YJR045C	YNR017W	YJR045C_YNR017W	1	0
YBL099W	YPR042C	YBL099W_YPR042C	1	0
YGL187C	YLR393W	YGL187C_YLR393W	1	0
YHR076W	YOR065W	YHR076W_YOR065W	1	0
YOR090C	YPR042C	YOR090C_YPR042C	1	0
YGL191W	YIL157C	YGL191W_YIL157C	1	0
Q0045	YBR037C	Q0045_YBR037C	1	0
YGL187C	YPL078C	YGL187C_YPL078C	1	0
YJR045C	YML081C-A	YJR045C_YML081C-A	1	0
YBL045C	YPL215W	YBL045C_YPL215W	1	0
Q0130	Q0250	Q0130_Q0250	1	0
YDR529C	YLR295C	YDR529C_YLR295C	1	0
Q0085	YBR255C-A	Q0085_YBR255C-A	1	0
YLR067C	YPR125W	YLR067C_YPR125W	1	0
YDL160C	YPR191W	YDL160C_YPR191W	1	0
Q0130	YBL045C	Q0130_YBL045C	1	0
YBL045C	YIL157C	YBL045C_YIL157C	1	0
Q0275	YLR203C	Q0275_YLR203C	1	0
YGL122C	YML129C	YGL122C_YML129C	1	0
Q0080	YGL064C	Q0080_YGL064C	1	0
YBR185C	YGR112W	YBR185C_YGR112W	1	0
YHR076W	YLR203C	YHR076W_YLR203C	1	0
Q0045	YIL051C	Q0045_YIL051C	1	0
YML129C	YPL078C	YML129C_YPL078C	1	0
YJL166W	YJR045C	YJL166W_YJR045C	1	0
Q0045	YPL078C	Q0045_YPL078C	1	0
YDR377W	YEL024W	YDR377W_YEL024W	1	0
YJR045C	YNR017W	YJR045C_YNR017W	1	0
Q0140	YJR045C	Q0140_YJR045C	1	0
YDR231C	YJL062W-A	YDR231C_YJL062W-A	1	0
Q0105	YJR045C	Q0105_YJR045C	1	0
Q0045	YJR121W	Q0045_YJR121W	1	0
