id1	id2	selfpairs
YDL004W	YJR045C	0
Q0105	YNL026W	0
YIL157C	YGL187C	0
Q0250	YOR090C	0
YBL045C	YNL030W	0
YLR382C	YJR045C	0
YLR203C	YLR393W	0
YBL099W	Q0105	0
Q0130	YPR191W	0
YGL187C	YPR125W	0
YDR231C	YPL271W	0
Q0045	YBL045C	0
YGL122C	YKR016W	0
YHR051W	YIL051C	0
YBL030C	YBL045C	0
YOR065W	YOL027C	0
YPL078C	YNL026W	0
YPR191W	Q0275	0
YJR121W	YDL160C	0
YGR222W	Q0105	0
YBR120C	YHR051W	0
Q0085	YOR090C	0
Q0120	YJL062W-A	0
YKR016W	Q0250	0
YPL078C	YNR017W	0
YBL099W	YBR037C	0
YBR039W	YIL111W	0
YEL024W	YJL062W-A	0
Q0250	YGL191W	0
YGR222W	Q0105	0
YDR231C	YHL038C	0
YDL160C	YJL062W-A	0
YGL122C	YGR062C	0
YJL062W-A	Q0275	0
YDR377W	Q0130	0
YKR016W	Q0045	0
YDR231C	YOL027C	0
YJR045C	YBR255C-A	0
YOR090C	YDR377W	0
YLR067C	YGL187C	0
Q0045	YGL122C	0
YMR256C	YPR191W	0
YGL187C	YHL004W	0
YJR045C	YDR377W	0
YJR045C	Q0140	0
Q0085	YPR042C	0
Q0080	YPL271W	0
YLR320W	YNL052W	0
YDL107W	YPR042C	0
YGL122C	YJR045C	0
YJR045C	YGL187C	0
YML129C	YGR222W	0
Q0275	YGL187C	0
YPR042C	YPL078C	0
YDL004W	YLR203C	0
YNL052W	YPR191W	0
YHR051W	YHL004W	0
Q0045	YLR203C	0
YDL160C	YPR125W	0
YKR016W	YBL045C	0
YBL099W	YGL122C	0
YEL024W	YBL030C	0
YDL156W	YDL160C	0
YGR033C	YBR024W	0
Q0110	Q0140	0
YOR090C	YNL026W	0
YBR255C-A	YOL027C	0
YDL004W	YPR125W	0
YJR045C	YHR051W	0
YKR016W	YGL191W	0
YJL166W	YBL045C	0
YML081C-A	YKR016W	0
YER154W	YPR042C	0
Q0250	YDR119W-A	0
YNR017W	Q0105	0
YDL160C	YGL187C	0
YDR119W-A	YJL062W-A	0
YMR256C	YHR051W	0
YKL155C	Q0085	0
YBL045C	YKR016W	0
YGL122C	YNR018W	0
YDL160C	Q0080	0
YKR016W	YDR375C	0
YPR042C	YNR017W	0
YNR017W	YJR045C	0
YBR120C	YPR191W	0
YGR174C	YPL078C	0
YER142C	YNL052W	0
YER154W	YDL004W	0
Q0050	YBL045C	0
Q0130	YGL122C	0
YNL030W	YIL111W	0
YDR119W-A	YML030W	0
YML129C	Q0050	0
Q0120	YGL187C	0
YGL187C	YKR016W	0
YLR203C	YBR039W	0
YDL160C	YGR174C	0
YKR016W	YKL016C	0
YJL014W	YDL160C-A	0
YJL166W	YBL030C	0
YGR033C	Q0140	0
YBL075C	Q0140	0
