geneA,geneB,selfpairs
YML129C,Q0110,0
YHL004W,YPR191W,0
YDL160C,YBL099W,0
YGL191W,YML030W,0
Q0105,YOR065W,0
YPR125W,YGL122C,0
YDL107W,Q0050,0
YGR132C,YDL160C,0
Q0255,YDL160C,0
YIL157C,YJR045C,0
YNL052W,YOR065W,0
YBL045C,YDL160C,0
YOR065W,YDR377W,0
YDR231C,YKR016W,0
YNL305C,YIL051C,0
YHR076W,YGL187C,0
YEL024W,YML129C,0
YNL052W,YDR231C,0
Q0105,YDL160C,0
YOL027C,YGR174C,0
YJL062W-A,YBR009C,0
Q0275,YNL052W,0
YLR393W,YJR045C,0
YKR016W,YHR051W,0
YKL155C,YBR037C,0
Q0120,YDR529C,0
YDR119W-A,YBR185C,0
YHR051W,YOR065W,0
YIL157C,Q0045,0
YGR033C,YIL051C,0
YJR045C,Q0045,0
YNR017W,YJR045C,0
Q0250,YBR024W,0
YDR231C,YGR033C,0
YLR393W,YOR065W,0
YGL187C,YLR203C,0
YBR039W,YPL271W,0
YKR016W,YKL016C,0
Q0250,YPL271W,0
YPR191W,YPL078C,0
YNR017W,YDR375C,0
YDL160C,YBL045C,0
YPR042C,YNL052W,0
YLR382C,Q0250,0
YGR222W,YNR017W,0
YML129C,YLR203C,0
YJL166W,YEL024W,0
Q0140,YBR039W,0
YJL062W-A,YGR112W,0
YBL030C,Q0085,0
YJR121W,Q0105,0
YER154W,YGL191W,0
Q0160,YBR185C,0
YPL078C,YNR018W,0
YGL122C,YJL014W,0
YDR529C,Q0250,0
Q0105,YPR125W,0
YDL160C,YBR120C,0
YDL160C,YKR016W,0
YBR255C-A,YPL215W,0
YMR256C,YJR045C,0
YGR112W,Q0070,0
Q0045,YPR042C,0
YBL030C,YGL191W,0
YHL004W,YGL122C,0
YDR529C,YHR051W,0
YJR045C,YDL160C,0
YML129C,YJR045C,0
YDR377W,YLR203C,0
YKL016C,YDR529C,0
YML129C,YJR045C,0
YBL045C,YJR045C,0
YHL004W,YDL160C,0
YPR042C,YDL160C,0
YBR039W,Q0140,0
YDR231C,YHR076W,0
YPR191W,Q0060,0
YBL030C,YKR016W,0
YGL187C,YOR065W,0
YNL052W,YJL166W,0
YDL004W,Q0045,0
YBL045C,Q0250,0
YPR191W,Q0120,0
Q0075,YDL004W,0
YBL099W,YGL122C,0
YLR203C,YGR037C,0
YNL305C,YHR051W,0
Q0080,YPL078C,0
YEL024W,YML129C,0
YNL305C,YDL160C,0
YDL160C,YPL271W,0
YGR112W,YKL155C,0
YNR017W,YPR191W,0
YER154W,YIL111W,0
