geneA,geneB,selfpairs
YPR042C,YPL078C,0
YDL160C,YBL030C,0
YPL271W,YNL052W,0
Q0250,YDL160C,0
YBR039W,YGL191W,0
YGR062C,Q0250,0
YKL016C,YGL122C,0
YGL122C,YBR185C,0
YGR112W,YML129C,0
YOR065W,YPR042C,0
YLR393W,YDL160C,0
YGR033C,YGL122C,0
Q0140,YPL078C,0
YGL187C,YPL078C,0
YBL045C,YGL191W,0
YDL156W,YBL045C,0
YGR112W,YJR045C,0
YPR042C,YPR125W,0
YKL016C,YLR395C,0
YLR203C,Q0070,0
YPL215W,YHR076W,0
YKR016W,YPR191W,0
Q0105,YJR045C,0
YBR120C,YGR112W,0
YPL215W,YNR018W,0
YPL271W,YDL004W,0
YOR065W,YGL122C,0
YEL024W,YKR016W,0
YDR529C,YGL187C,0
YKR016W,Q0250,0
YDL160C,YGL187C,0
YDR231C,YGL187C,0
YPL215W,Q0050,0
YNR018W,YDR231C,0
YBR185C,YMR256C,0
YNR018W,YIL111W,0
YKR016W,YPR042C,0
YGL187C,YJR121W,0
YER142C,YDL160C,0
YNR017W,YBL030C,0
YGR112W,YJL166W,0
YJL014W,YDL160C,0
YJR045C,YBL030C,0
YML129C,YDL160C,0
YDR231C,Q0085,0
YNR018W,YML129C,0
Q0250,Q0115,0
YGL122C,YDL160C,0
YDR231C,YPR042C,0
YPR042C,YML030W,0
YPR191W,YPL078C,0
YDL160C-A,YBR039W,0
YBR255C-A,YPR042C,0
YGR033C,YDR375C,0
YDL160C,YNL305C,0
YDL160C,YGR112W,0
YJL062W-A,YGL187C,0
YGR222W,YHR076W,0
YML081C-A,YML129C,0
YGL122C,YDL160C,0
YPL215W,YBL045C,0
YBR185C,YGL187C,0
YBR255C-A,Q0045,0
YBR039W,YGL191W,0
YDR529C,YHR051W,0
YGL191W,YOR065W,0
YNR017W,Q0275,0
YHR051W,YLR393W,0
YNL052W,YNL026W,0
YDL160C,YPR042C,0
YLR203C,YBL099W,0
Q0045,YJR045C,0
YGR062C,YPR140W,0
YDR231C,YBL030C,0
YLR203C,YOR090C,0
YGR222W,YIL051C,0
YJL062W-A,Q0105,0
YBL099W,YGL187C,0
YML030W,YBR255C-A,0
YJR121W,YGL122C,0
YOR090C,YKR016W,0
YOR065W,YPR042C,0
YJL166W,YLR067C,0
YML129C,Q0085,0
Q0250,Q0130,0
Q0045,YLR393W,0
YKL155C,YNL026W,0
YGL122C,YPR191W,0
YGR112W,YDL160C,0
YIL051C,Q0105,0
YGL122C,YNL052W,0
YHR051W,YGL187C,0
YOR065W,YGL122C,0
YDR529C,YKR016W,0
YEL024W,YPL078C,0
Q0140,YDL156W,0
YDR119W-A,YHL004W,0
YLR203C,YOR090C,0
YML030W,YGL187C,0
YJR045C,YHR051W,0
YGL122C,YKR016W,0
YOL027C,Q0045,0
Q0105,Q0065,0
YGR033C,Q0085,0
YKR016W,YBR120C,0
Q0120,YML129C,0
YKL155C,YGR037C,0
YGR132C,YOR065W,0
YDL107W,YGL191W,0
YGL187C,YER142C,0
YNR017W,YGL187C,0
YDL156W,YJR045C,0
Q0275,YGL187C,0
YPR191W,YBL030C,0
YGR033C,YOR065W,0
YKL016C,Q0045,0
YPR191W,YGR222W,0
Q0115,YGL187C,0
YDL160C,YNL052W,0
YLR203C,Q0275,0
YPL215W,Q0275,0
YPR125W,Q0105,0
YNL026W,YGL187C,0
YER154W,YDR119W-A,0
YER154W,YGL122C,0
YDR529C,YOR090C,0
YKR016W,Q0065,0
YHR051W,YMR256C,0
YDR119W-A,YGR033C,0
Q0110,YBR009C,0
YBL045C,Q0140,0
YHR051W,YDL160C,0
YKL016C,Q0080,0
YKL016C,YGL122C,0
YLR382C,YBR185C,0
YDL156W,YBL030C,0
YPR042C,YDL160C,0
YBR120C,YML129C,0
YPR042C,YLR320W,0
YPL078C,YGL122C,0
YGR222W,YPR042C,0
YGL191W,YKL016C,0
YNR017W,YDR529C,0
YKR016W,Q0275,0
YPL078C,Q0250,0
YNL026W,YBL045C,0
YER154W,YJR045C,0
YPR191W,YJR121W,0
YNR018W,YPR191W,0
YKL155C,YER154W,0
YPL271W,YDR231C,0
YPR191W,YMR256C,0
YGL122C,YPL078C,0
YBL045C,Q0250,0
YIL157C,YLR320W,0
YPL215W,Q0045,0
Q0140,YNL026W,0
YDL004W,YJR045C,0
YDL160C,YGL187C,0
YGL187C,YGR112W,0
YOR090C,YML129C,0
YBL045C,Q0140,0
YML129C,YBL030C,0
YPR042C,YDL160C,0
YGR112W,YNR019W,0
Q0045,YBL099W,0
YJR045C,YML030W,0
YJR045C,YNL052W,0
YJL014W,YPR042C,0
YEL024W,YML129C,0
YOL027C,Q0250,0
Q0250,YKL016C,0
Q0250,YNR017W,0
Q0250,Q0120,0
YBL075C,YDR375C,0
YGR037C,YKR016W,0
Q0130,YJL062W-A,0
YMR244C-A,YKL016C,0
YLR067C,Q0250,0
YEL024W,YLR203C,0
YDR231C,YPR042C,0
YNL026W,YDR377W,0
YBR009C,YPL271W,0
YML081C-A,YJR121W,0
YGL191W,YGL187C,0
YNR018W,YNR017W,0
YNL155W,YPL271W,0
YJL062W-A,YDR231C,0
YPR042C,YLR203C,0
Q0105,YHL004W,0
YBL045C,YML129C,0
YBL099W,YML030W,0
YKR016W,YDR375C,0
YDR119W-A,YDL160C,0
Q0110,YJR045C,0
YIL157C,YEL024W,0
YDR231C,YGL122C,0
YNR018W,YDL004W,0
YNL026W,YMR244C-A,0
Q0110,YDR377W,0
YPL271W,YBR039W,0
YLR395C,YGL064C,0
YEL024W,YBR009C,0
YHL004W,YDR119W-A,0
YGL187C,YOL027C,0
YJL062W-A,Q0045,0
YML129C,YJR045C,0
YDL160C,YBR024W,0
YJR045C,YHR051W,0
YHL038C,YLR203C,0
YGL122C,YGR037C,0
YGL122C,YJR045C,0
YPR042C,YDR377W,0
Q0130,YNR017W,0
YJR121W,YPR042C,0
YBL045C,YDR529C,0
YJR045C,YER154W,0
YLR067C,YDR377W,0
YML129C,YBR009C,0
YDR377W,Q0275,0
YKR016W,YOR090C,0
YBR037C,YGL122C,0
YDL004W,YKR016W,0
YPR042C,YJR045C,0
YPR191W,Q0045,0
YML030W,YOR090C,0
YGL187C,YGL122C,0
YJR121W,YPL078C,0
Q0045,YDR377W,0
YER154W,YLR320W,0
YKL155C,YJL166W,0
YHL004W,YNL026W,0
YDR231C,YGL187C,0
YLR395C,YML129C,0
YDL160C,YPR191W,0
YLR320W,Q0250,0
YBL030C,YGL187C,0
Q0140,YPL078C,0
YOL027C,YKR016W,0
Q0045,YIR021W,0
Q0275,YGR033C,0
YJR045C,YDL160C,0
YGL122C,Q0130,0
YNL305C,YPR042C,0
YNL026W,YPL078C,0
YLR295C,YPR042C,0
Q0275,YBR255C-A,0
YDL160C,YGL122C,0
YOR065W,YDR231C,0
YBL030C,YDL160C,0
YGL122C,Q0085,0
YDR231C,YLR203C,0
YDL107W,YHR051W,0
YBL030C,YML129C,0
Q0250,YJR045C,0
Q0140,YGL187C,0
YGR132C,Q0045,0
YDL160C,YGL122C,0
YML081C-A,YGL064C,0
YHR051W,YJR045C,0
YGR112W,YBR037C,0
YGL187C,YNL026W,0
YML129C,YBR039W,0
YOL027C,YPR125W,0
YJL166W,YIL111W,0
Q0105,YKR016W,0
YML030W,Q0250,0
YPR191W,YOR065W,0
YBR039W,YDR231C,0
YBR037C,YJR045C,0
YPR042C,YGL122C,0
YML129C,YOL027C,0
YGL187C,YNL052W,0
YDL160C,Q0080,0
YJL166W,Q0275,0
YKL155C,YNL052W,0
YKL155C,YEL024W,0
YNL026W,YKR016W,0
YGL187C,YGR033C,0
YMR256C,YJR121W,0
Q0250,YGL122C,0
YHR051W,YLR295C,0
YML030W,YGR174C,0
YNR018W,Q0105,0
