geneA,geneB,selfpairs
YBR120C,YNL030W,0
YPR125W,YNL052W,0
Q0250,YJL166W,0
YOR065W,YJR045C,0
YJR045C,YJR121W,0
Q0250,YML129C,0
YEL024W,YML030W,0
YPR042C,YOR065W,0
YPR140W,YBR185C,0
YDL160C,Q0080,0
YGR033C,YBR255C-A,0
Q0050,YPL215W,0
YEL024W,YGL122C,0
Q0045,YNL026W,0
Q0080,YBL045C,0
Q0085,YGL122C,0
YKL016C,YBL099W,0
YBL045C,YLR203C,0
YBR037C,YDR529C,0
YPR042C,Q0140,0
YPL215W,YPL271W,0
YGR112W,Q0275,0
YNL030W,YLR067C,0
YEL024W,YJR121W,0
YML030W,YBL030C,0
YKR016W,YLR393W,0
YIL111W,YKL016C,0
YGR112W,YNL052W,0
YBR255C-A,YKR016W,0
YNR017W,YJL014W,0
YKL016C,YGL187C,0
Q0085,YBR039W,0
YIL111W,YGL187C,0
YGL122C,YJR045C,0
YBR039W,Q0275,0
YOR090C,Q0105,0
YGR033C,YNR018W,0
YKL155C,Q0045,0
Q0065,YKR016W,0
YGL187C,YBR255C-A,0
Q0105,YDR119W-A,0
Q0045,YMR256C,0
YLR320W,YGL187C,0
YNL026W,YGL187C,0
YIL111W,YKR016W,0
YJR045C,YPR125W,0
YBL099W,Q0255,0
Q0140,YJL166W,0
YPL271W,YHR076W,0
YGL191W,YDR529C,0
YHR051W,YJR045C,0
YGR112W,YBL030C,0
YBL075C,YJR121W,0
Q0085,YNL030W,0
YGR033C,YPR191W,0
YLR382C,Q0250,0
YJL062W-A,YNL052W,0
YLR395C,YPR042C,0
YIL157C,YGR132C,0
YMR256C,Q0250,0
YLR067C,YGL122C,0
YJL062W-A,Q0250,0
YKL155C,YML030W,0
YGL187C,Q0120,0
YJL062W-A,YER154W,0
YKR016W,YBL045C,0
YBR185C,YPR191W,0
Q0075,YNL026W,0
YJL062W-A,YER142C,0
YBL030C,Q0045,0
YGL122C,YDL160C,0
YCR106W,Q0045,0
YDL160C,YNL052W,0
YBL030C,Q0140,0
YDL004W,YKR016W,0
YLR320W,YJR121W,0
YDR231C,YDL107W,0
YDL160C,Q0045,0
Q0020,YBR255C-A,0
YOL027C,YGL187C,0
YOR065W,YIL111W,0
YOR090C,YDL160C,0
YML030W,YJR121W,0
YPR042C,Q0045,0
YLR320W,YOR065W,0
YNL030W,YGL187C,0
YDR231C,YGL191W,0
Q0105,YPR191W,0
YJR045C,YPR191W,0
YBL030C,YPR042C,0
YPL078C,YJR045C,0
YNL305C,YOR090C,0
YIL051C,YKL016C,0
Q0085,YKR016W,0
YDR231C,YBR039W,0
YGL064C,YNR019W,0
YDL160C-A,YKR016W,0
YPR042C,YGL187C,0
YNL052W,YJR045C,0
YGR037C,YGL187C,0
YHR051W,YDL160C,0
YDL107W,YOR065W,0
YBR185C,YKL016C,0
YJR045C,YML030W,0
YLR295C,YPL078C,0
Q0050,YDL160C,0
YKR016W,YML081C-A,0
YGL187C,Q0045,0
Q0250,YER154W,0
YDR231C,YER142C,0
Q0250,Q0275,0
YGL122C,YDR231C,0
YDL107W,Q0105,0
YPR191W,Q0275,0
YDR529C,Q0105,0
YBL045C,YDL160C,0
YGR112W,YGR033C,0
YGL187C,YHL004W,0
Q0250,YNL052W,0
Q0130,Q0045,0
YNL026W,YGL187C,0
YER154W,YHR051W,0
YGL122C,Q0115,0
YEL024W,YGR174C,0
YNL052W,Q0045,0
YGL191W,YNR017W,0
YML030W,YKR016W,0
YGL064C,YBL099W,0
YDR231C,Q0080,0
Q0080,YDR119W-A,0
YIL111W,YDR119W-A,0
YGL122C,YNR018W,0
YGL191W,YGR174C,0
YOR065W,YIL111W,0
YKR016W,Q0250,0
YLR395C,YKL016C,0
YGL122C,YOL027C,0
YJR045C,YIL051C,0
Q0250,YDR529C,0
YGL122C,YMR256C,0
YKR016W,Q0085,0
YOR090C,Q0130,0
Q0275,YKR016W,0
YPL078C,YGR112W,0
YER154W,YPL271W,0
YPL215W,Q0045,0
YML030W,YNR017W,0
Q0080,YEL024W,0
YEL024W,YGR132C,0
YDL160C,YNL155W,0
YBR009C,YML030W,0
YNL026W,YGL122C,0
YPR042C,YHR051W,0
YML129C,YPL078C,0
YJL014W,YBR120C,0
Q0020,Q0275,0
YBR120C,YKL016C,0
YJR045C,YML129C,0
Q0275,YOR065W,0
YIL051C,YPR042C,0
YGL122C,YPR191W,0
YPL078C,YGL187C,0
Q0105,YBL099W,0
YGR033C,YBL045C,0
YML129C,YMR244C-A,0
YPR042C,YML129C,0
YOR090C,Q0105,0
YLR203C,YGR222W,0
YNR018W,YKR016W,0
Q0045,YHL038C,0
Q0250,Q0060,0
YDR231C,YNR017W,0
YGL122C,YNL305C,0
YBL045C,YNL026W,0
YGR112W,YDL004W,0
YBR185C,YNL052W,0
YPR042C,YPR140W,0
YDL160C,YGR037C,0
YPL078C,YGL187C,0
YBR037C,Q0250,0
YGL064C,YPR191W,0
Q0085,YDL160C,0
