geneA,geneB,selfpairs
YIL111W,Q0105,0
Q0105,YJL166W,0
YBR039W,YOR090C,0
YPR042C,YKR016W,0
YBR039W,YDL004W,0
Q0045,YGR174C,0
YDL160C,YJL062W-A,0
YLR203C,YGL187C,0
YJR045C,YGL122C,0
YBR039W,YJR045C,0
YJL166W,Q0105,0
YHR051W,YLR295C,0
YDL160C,YBR037C,0
YOR065W,YNL026W,0
YDR529C,YJR045C,0
YBL030C,YKL016C,0
YBR009C,Q0140,0
YIL051C,YNR017W,0
YBL030C,YDL160C,0
YGL187C,YBR039W,0
YGL187C,Q0158,0
Q0080,YGL187C,0
YKR016W,YER154W,0
YNL052W,Q0105,0
YBR024W,YGL187C,0
YBR039W,Q0250,0
Q0130,YDL160C,0
YNL026W,YNL305C,0
YJR045C,YDL160C,0
YDL107W,Q0065,0
YDR231C,YDL160C,0
YGL122C,YIL111W,0
YBL075C,Q0045,0
YPR042C,YGR037C,0
YGL122C,YKR016W,0
YLR295C,YBR185C,0
YML030W,YDL160C,0
YIL157C,YNL155W,0
YJL014W,YBR037C,0
YBL045C,YJL062W-A,0
YBL075C,YPL215W,0
Q0140,YNR017W,0
YML030W,YDL160C,0
YBL030C,Q0045,0
YNL052W,YKR016W,0
Q0045,YBL030C,0
YKL016C,YLR067C,0
YPR191W,YBL045C,0
YJR045C,YDR231C,0
YDL160C,Q0045,0
YGL187C,YOR065W,0
YJR045C,YGL122C,0
YDR529C,Q0250,0
YPL215W,YGL191W,0
YKR016W,YOL027C,0
YJR121W,YGL187C,0
YPL215W,YLR395C,0
YHR051W,YGR062C,0
YGL191W,YDR529C,0
YBR120C,YDL160C,0
YHR051W,YBL045C,0
YPL078C,YNL052W,0
YLR395C,Q0275,0
YDL160C,YMR256C,0
YBL045C,YGL191W,0
YDL160C,YDR231C,0
Q0045,YBL099W,0
Q0085,YJL062W-A,0
Q0045,YER154W,0
Q0140,YDL160C,0
Q0085,YIL051C,0
Q0250,YOL027C,0
YBL045C,YJR121W,0
YEL024W,YPL078C,0
Q0085,YGR112W,0
YGR033C,YPR042C,0
YBR039W,YDL160C,0
YKR016W,YNR018W,0
Q0115,YJR045C,0
YOR065W,YDL160C,0
YNL026W,YHL004W,0
Q0275,YHR051W,0
YOR065W,YNL052W,0
YDL160C-A,YLR067C,0
YJR121W,YDL160C-A,0
YKR016W,YBR009C,0
YML129C,YJL062W-A,0
YJR045C,YOR090C,0
YHL004W,Q0275,0
YOL027C,YBL099W,0
YGL122C,Q0045,0
YHR051W,YML030W,0
YGL122C,YLR203C,0
YPR042C,YIL157C,0
YJR045C,YGL122C,0
Q0105,YDL004W,0
Q0085,YLR203C,0
YDR231C,YDL160C,0
YJL166W,YPL172C,0
Q0085,Q0275,0
Q0105,YBR024W,0
YBR255C-A,YGL187C,0
YDL004W,YGR222W,0
YBL030C,YML129C,0
YPR042C,YBL075C,0
YBR024W,YPR042C,0
YLR295C,YLR203C,0
YDR377W,YPR191W,0
YGL191W,YLR320W,0
Q0045,YPR140W,0
YGR112W,YJL014W,0
YPR042C,YML030W,0
Q0120,YGR033C,0
YBL045C,YDL160C,0
YEL024W,Q0275,0
YGR174C,YHL038C,0
YGL122C,YGL187C,0
YGR112W,YER142C,0
Q0085,Q0080,0
YBL075C,YJR045C,0
YML129C,YDL160C,0
YNR019W,Q0045,0
YBL045C,YLR320W,0
YDR231C,YOR090C,0
Q0275,Q0250,0
YDL160C,YML081C-A,0
YHR051W,YBR120C,0
YJL062W-A,YER154W,0
YPR042C,YBL030C,0
YPR042C,YOR065W,0
YGL187C,YNL052W,0
YDR529C,Q0275,0
YBR039W,YHL004W,0
YGR112W,YGL064C,0
YDR231C,YBR024W,0
YDL160C,YGL122C,0
YBR037C,YBR255C-A,0
YJR045C,YLR203C,0
YGL122C,YPL215W,0
YNL026W,YJR045C,0
Q0085,YML081C-A,0
YGL122C,YGR033C,0
YNL030W,YNL026W,0
YBL030C,YNL026W,0
YPR042C,Q0085,0
YDR377W,Q0045,0
YKL155C,Q0275,0
YDR119W-A,YEL024W,0
YGL187C,YGL122C,0
YPL078C,Q0275,0
YGL191W,YBR185C,0
YPR140W,YBR039W,0
YBL045C,YER154W,0
YDR231C,YEL024W,0
YNR018W,YOR065W,0
YBR009C,YER154W,0
YDR377W,YLR203C,0
YKL016C,YLR295C,0
YGR033C,YGL187C,0
YGR112W,YBL045C,0
YEL024W,YJR045C,0
YLR320W,YDL160C,0
YBL045C,YKR016W,0
YJL166W,Q0105,0
YDL156W,YBL099W,0
YBR185C,YGL122C,0
YLR203C,YGL187C,0
YDL160C,YNR018W,0
YJR121W,YCR106W,0
YDL004W,YOL027C,0
YDL004W,Q0255,0
YHL004W,YBL099W,0
YGL122C,YDL160C,0
YGL187C,YOR065W,0
YHL038C,YBL045C,0
YGL122C,YIL111W,0
YLR295C,YDR231C,0
Q0105,YNL052W,0
YGL187C,YHR076W,0
YJR121W,YDL160C,0
Q0115,YGL122C,0
YPR042C,YHR051W,0
YBR037C,YPR125W,0
YNR018W,YIL111W,0
YJL166W,YPR042C,0
YJL166W,YDL160C,0
YJR045C,Q0105,0
YGR222W,YGL187C,0
YKL155C,Q0105,0
YML081C-A,YLR320W,0
Q0105,YBL045C,0
YGL122C,YGL187C,0
YBR185C,YJL014W,0
YPL271W,Q0250,0
YGL122C,Q0250,0
YIL111W,YJL166W,0
YDL160C,YGL187C,0
YBL045C,YKR016W,0
YML129C,Q0085,0
YGR037C,YKR016W,0
YPL271W,YPR140W,0
YBL099W,YNR018W,0
YLR295C,YKL155C,0
YNL026W,YJR121W,0
YBR255C-A,Q0275,0
YBR009C,Q0250,0
YPL271W,YML081C-A,0
Q0250,YGL122C,0
YHR051W,YHR076W,0
YKL016C,YML129C,0
YOR065W,YLR393W,0
YMR256C,YNR017W,0
Q0105,YNL030W,0
YGR033C,YPR191W,0
YOR090C,YLR395C,0
YKR016W,YPL271W,0
YPL271W,YPR042C,0
YJR121W,YPR191W,0
YNR017W,YPR191W,0
YBL045C,YJR045C,0
YML129C,Q0120,0
YJL062W-A,YOR065W,0
YGL191W,YGL122C,0
YGR037C,YKR016W,0
YPL215W,Q0105,0
YHR051W,YGR033C,0
Q0275,YGL122C,0
YDR231C,YDL160C,0
YIR021W,YGR222W,0
YGL187C,YNL305C,0
YNL030W,YDR529C,0
YKR016W,YPL271W,0
YHR076W,YNL030W,0
YNL026W,YNL052W,0
Q0080,YGR222W,0
YPR042C,YBR185C,0
YKL016C,YML030W,0
YBL045C,YJR045C,0
YPR042C,YLR203C,0
Q0250,Q0045,0
YOR065W,YEL024W,0
YPR042C,Q0140,0
YLR320W,YDR375C,0
YPR191W,YLR203C,0
YGL122C,YGR112W,0
YBL045C,YGR062C,0
YPL078C,YBR255C-A,0
YJR121W,Q0250,0
YPR125W,YGL122C,0
YKR016W,YGL122C,0
YGL191W,Q0105,0
YDR231C,Q0105,0
YBL030C,YKR016W,0
YBL045C,YKL155C,0
YPR191W,Q0250,0
YHR076W,YPR191W,0
YKL016C,YDR529C,0
YPL271W,YDL160C,0
YJR045C,Q0045,0
YDL156W,Q0055,0
YML129C,YDL160C,0
YPL078C,YNL026W,0
YLR203C,YJR045C,0
YDR375C,YBR120C,0
YOR065W,YDL160C,0
Q0020,YBR120C,0
YLR382C,YLR320W,0
YDL160C,YPL078C,0
YPR042C,Q0250,0
YDL107W,YNL026W,0
YML081C-A,YOL027C,0
YKR016W,YDL160C,0
YKR016W,YHL038C,0
YGR222W,YDR377W,0
YBL045C,YKL016C,0
YGL122C,Q0045,0
Q0250,YGL122C,0
YBL045C,YJL062W-A,0
Q0105,YBL030C,0
YOL027C,Q0250,0
YHR051W,YPL078C,0
YPR191W,YHL004W,0
YDL160C,YEL024W,0
YKR016W,YIL111W,0
YLR395C,YGR174C,0
YPR125W,YDR119W-A,0
Q0120,YKR016W,0
YGL191W,Q0250,0
Q0045,Q0250,0
Q0275,YDL160C,0
YNR017W,YLR320W,0
YOL027C,YNL026W,0
YLR395C,YNR018W,0
YPR042C,YKL155C,0
YML129C,YNL155W,0
Q0140,YJR045C,0
YGL122C,YER154W,0
YJR045C,YGR132C,0
YBR185C,Q0085,0
YGR112W,Q0250,0
YKL016C,YGR174C,0
Q0085,YER154W,0
YKR016W,YJL014W,0
YJR045C,YBR009C,0
YNR017W,YHR051W,0
YKR016W,YGL122C,0
YMR256C,Q0140,0
YIL157C,YKR016W,0
YGL122C,YPR191W,0
YPR042C,YDL160C,0
YEL024W,Q0050,0
YNR017W,Q0105,0
YDL156W,YGL064C,0
YDR231C,YPL078C,0
YML030W,YPR042C,0
YGL191W,YBL099W,0
YNR017W,YDL160C,0
YDR119W-A,YJR045C,0
YML030W,YBL045C,0
YKR016W,YDR377W,0
YBL030C,YLR295C,0
Q0060,YGR222W,0
YJR045C,YJL014W,0
YBL099W,YKR016W,0
YML030W,YLR203C,0
YLR203C,YDR377W,0
YGR112W,YDL107W,0
YDL160C,YBR255C-A,0
YPR042C,YDR375C,0
YML129C,YKR016W,0
YDR231C,YGL191W,0
Q0060,YBR255C-A,0
YPR042C,YKR016W,0
Q0250,YPL215W,0
YML129C,YBL099W,0
YNL052W,YDR231C,0
YJR045C,YNL305C,0
YBR009C,YNR018W,0
YKL155C,YGR112W,0
Q0080,YNL026W,0
Q0250,YDR231C,0
YKR016W,YNL026W,0
YML030W,YOL027C,0
YGL064C,YKL016C,0
YDL160C,YGR132C,0
YNL052W,YJR045C,0
YJR045C,YBL030C,0
YNR018W,Q0255,0
YPR042C,YJR045C,0
YNL052W,YOR065W,0
YML030W,YKR016W,0
YKL016C,YJR045C,0
YJR045C,YML030W,0
YEL024W,Q0250,0
YGL122C,YPR042C,0
YDR377W,Q0250,0
YGR112W,YER154W,0
YGR112W,YBL045C,0
YPR042C,Q0250,0
YGL187C,YGL122C,0
YPR191W,YDL160C,0
Q0115,Q0105,0
YDR231C,YJL062W-A,0
YJR045C,YER142C,0
YNL305C,YOL027C,0
YNR017W,YPR042C,0
YJR045C,YJL062W-A,0
YGL187C,YGL064C,0
Q0085,YDL160C,0
YGL122C,YDR119W-A,0
Q0250,YBR185C,0
Q0250,YJR045C,0
YIL157C,YKR016W,0
YHL004W,YGR112W,0
YGL191W,YDR529C,0
YBL075C,YDR231C,0
YKR016W,YGR033C,0
Q0140,YPR042C,0
YDL004W,YOL027C,0
YNR018W,YEL024W,0
YIL111W,YKR016W,0
YJL166W,YBR120C,0
YHR076W,YDR119W-A,0
YPL271W,YML030W,0
YDR231C,YNL026W,0
Q0080,YML081C-A,0
YML129C,Q0250,0
YER154W,YPR191W,0
YOL027C,YPL078C,0
YPR191W,YGL122C,0
YDR375C,YBR039W,0
YDL160C,YJR121W,0
YJL166W,YBL045C,0
YIR021W,YOR065W,0
YLR320W,YBL045C,0
YGR033C,YBL099W,0
YDR377W,YNR017W,0
Q0080,YOL027C,0
YML129C,YJL062W-A,0
Q0130,YGL122C,0
YGR132C,Q0050,0
YDR377W,YDL156W,0
Q0080,YHR051W,0
YGR222W,YER154W,0
YDL160C,YGR062C,0
YGL064C,YGL187C,0
Q0075,YNR019W,0
YGL122C,YOR065W,0
Q0045,Q0140,0
YJR121W,YPL215W,0
YDL160C,YLR393W,0
YDR231C,YDL160C,0
Q0110,Q0045,0
Q0130,YJL062W-A,0
YBL045C,YJR121W,0
YPL078C,YGL122C,0
YKL016C,Q0020,0
YGL187C,Q0130,0
YPL271W,Q0110,0
YDR119W-A,YKL016C,0
Q0110,YBL099W,0
YNR018W,YKL016C,0
YBR039W,YGL122C,0
Q0045,YGR132C,0
Q0275,YJR045C,0
Q0045,YIL157C,0
YPR191W,YDL107W,0
Q0250,YLR295C,0
Q0140,YGL187C,0
YPR042C,YKL016C,0
YGR222W,YDR119W-A,0
YJR045C,Q0250,0
Q0130,YBL030C,0
YKR016W,YPL078C,0
YBL030C,Q0275,0
Q0055,YNL052W,0
YJR045C,YDR231C,0
YER154W,YNL052W,0
YNL026W,YIL051C,0
YGL191W,YJL166W,0
YEL024W,Q0045,0
YGR062C,YJR045C,0
Q0050,YLR203C,0
Q0250,YGL187C,0
YIL051C,YGL122C,0
YML030W,YHR051W,0
YNR017W,YKR016W,0
YGR037C,Q0085,0
Q0140,YDL160C,0
YBR037C,YDR231C,0
YBL045C,Q0045,0
Q0130,YNL030W,0
YBR120C,YNL026W,0
YGR132C,YJR045C,0
YDR119W-A,YML030W,0
YGR033C,YDL156W,0
Q0250,YDL160C,0
YJR121W,YKR016W,0
YDL160C,YOR090C,0
YBR185C,YBR255C-A,0
Q0070,YDR231C,0
YGL122C,Q0105,0
YDR529C,YDL107W,0
YOR090C,YGL122C,0
YPL215W,Q0085,0
YJR045C,YBL030C,0
YLR203C,YML129C,0
Q0085,YDR377W,0
YBR009C,YHR051W,0
Q0045,YGL122C,0
YEL024W,YNL026W,0
Q0250,YJL062W-A,0
YJR045C,YNL305C,0
YPR042C,YKR016W,0
YIL157C,Q0085,0
YGL122C,YKR016W,0
YLR067C,YOR090C,0
YBR009C,YOR065W,0
YGR174C,Q0275,0
YNR018W,YPL215W,0
YML081C-A,YEL024W,0
Q0275,YPR125W,0
YBR024W,YPL078C,0
YBL045C,Q0250,0
YKR016W,YIL111W,0
Q0045,YDR231C,0
YMR244C-A,YKR016W,0
YDL004W,YKR016W,0
YPR125W,Q0045,0
YLR382C,YOL027C,0
YMR244C-A,YHR076W,0
Q0275,YNL155W,0
Q0158,YPR140W,0
YLR203C,YEL024W,0
Q0140,YML129C,0
YPR191W,Q0250,0
Q0140,Q0045,0
YML129C,YDL160C,0
YBL045C,YML030W,0
YPL271W,YEL024W,0
YEL024W,YHR051W,0
YBR255C-A,YNL026W,0
YNL026W,YGR222W,0
YDR119W-A,YJL014W,0
YGL122C,YKL016C,0
YNR017W,YBR039W,0
YER154W,YKR016W,0
YNL052W,YMR244C-A,0
YBR037C,YBL099W,0
Q0250,Q0050,0
YGR112W,Q0070,0
YDR231C,YBR009C,0
YJR045C,YGL187C,0
YNR018W,YNR017W,0
YKR016W,Q0120,0
YNR019W,YPL078C,0
YKR016W,YGL187C,0
YOR065W,YHR051W,0
YOL027C,Q0055,0
YBR255C-A,YOR090C,0
Q0250,YBL045C,0
YKR016W,YGL122C,0
Q0140,YKR016W,0
YGL187C,YIL157C,0
Q0085,YGR112W,0
Q0130,YDL160C,0
YPL078C,YMR256C,0
Q0105,YKR016W,0
Q0045,YNR018W,0
YJR045C,YGL122C,0
YJL166W,Q0080,0
Q0085,Q0250,0
YDL156W,YDL160C,0
YBR120C,YJL166W,0
YDL160C,YJR045C,0
YGR112W,YDR377W,0
YPR125W,YML129C,0
YGL187C,YPR191W,0
YLR320W,YJR121W,0
YPL078C,YEL024W,0
YML030W,YGL187C,0
YBL099W,YNR018W,0
YNL026W,YHL004W,0
YGL187C,YBL030C,0
YNL030W,YGL122C,0
YHR051W,YKR016W,0
YBR255C-A,YLR295C,0
YBL030C,Q0120,0
YLR320W,Q0130,0
YPR042C,YPL215W,0
YJL166W,Q0250,0
YDL156W,Q0045,0
YDR231C,YGR174C,0
YGR062C,YJL062W-A,0
Q0080,YBR039W,0
YGL187C,Q0115,0
YKR016W,YBL099W,0
YPR191W,YPR042C,0
YLR203C,Q0085,0
YNL305C,YGL187C,0
YGL122C,YPR042C,0
YDR529C,Q0050,0
YGL187C,YBL045C,0
YHR051W,Q0250,0
YLR395C,Q0105,0
YGL122C,YML030W,0
YDR377W,YBL045C,0
Q0130,YGL122C,0
YGR132C,YOR065W,0
YMR256C,YJR045C,0
Q0130,Q0120,0
YNL030W,Q0275,0
YGL187C,YNR018W,0
YNL052W,YIL157C,0
YDL160C,YLR203C,0
YHR051W,YGL187C,0
YGR033C,YBL045C,0
Q0105,YGR132C,0
YNL052W,Q0110,0
YML129C,Q0050,0
Q0250,YPL271W,0
YDR119W-A,Q0160,0
YGL122C,YJL062W-A,0
Q0045,YPR191W,0
YLR203C,YHR076W,0
YGL187C,YGL191W,0
YGL187C,YBL099W,0
YJR045C,YKR016W,0
YML081C-A,Q0110,0
YJR045C,YPR042C,0
YDR119W-A,YKR016W,0
YML030W,YLR393W,0
YDR231C,YPR191W,0
YIL111W,YDL160C,0
YBL030C,Q0250,0
YGR062C,YIL157C,0
YKR016W,YDL107W,0
YDR119W-A,YMR256C,0
YKR016W,YBL030C,0
YDL004W,YIL157C,0
YPL078C,Q0045,0
YNL052W,YEL024W,0
YGR174C,YIL051C,0
YDR529C,YNR017W,0
Q0045,YPR125W,0
YGR033C,YGR174C,0
YMR256C,YLR067C,0
Q0140,YGL187C,0
Q0050,YDL160C,0
YDL160C,YMR244C-A,0
Q0045,YOR090C,0
YML030W,YJR045C,0
YGL187C,YDR231C,0
YML129C,YJL062W-A,0
YBL045C,Q0275,0
Q0080,YPL078C,0
YNR018W,YKL016C,0
YJR121W,YDR375C,0
YDR231C,YML129C,0
YPR042C,YDR529C,0
YNR018W,Q0045,0
YER154W,YDL160C,0
YOL027C,YNR018W,0
YBR255C-A,YBL045C,0
YJR121W,YBL099W,0
YGR112W,YKR016W,0
Q0065,YBL030C,0
YGL187C,YLR203C,0
YER154W,YLR320W,0
YDR231C,YNL026W,0
YNL052W,YDR231C,0
YKR016W,Q0275,0
YPR042C,YJR121W,0
YJR121W,YKL016C,0
YDR529C,YJR045C,0
YBL045C,YJR121W,0
YDR231C,Q0105,0
YNL305C,YML129C,0
YPR042C,YPL172C,0
YGR112W,YGL187C,0
YPR191W,YJR045C,0
YDR377W,YJR121W,0
