geneA,geneB,selfpairs
YGL122C,YDL107W,0
YLR393W,YJR045C,0
YNL052W,YGL187C,0
YDR231C,Q0080,0
YLR203C,YGL187C,0
Q0045,YMR256C,0
YBL045C,Q0085,0
YGL064C,YJR045C,0
YDR231C,YOR065W,0
YJL062W-A,YGL187C,0
YNL305C,YBL045C,0
YPR042C,YBL099W,0
YBL030C,YPR042C,0
YGL187C,YLR395C,0
Q0250,YOR065W,0
YGL122C,YDL107W,0
YIL111W,YDR231C,0
YKL155C,Q0105,0
YGL122C,Q0115,0
YNL305C,YGL187C,0
YPR191W,YGR033C,0
YGL187C,YBL030C,0
YJL062W-A,YGL064C,0
YGR062C,YDR377W,0
YPL215W,YBL045C,0
Q0045,YNL155W,0
YML129C,YPR125W,0
YPL215W,YGR033C,0
YDL160C,YBL045C,0
YGL187C,YGL122C,0
YJL014W,Q0105,0
YNR017W,YPR125W,0
Q0140,YGL122C,0
YJL014W,YPL078C,0
YEL024W,YKL016C,0
YEL024W,YNL052W,0
YGR112W,YDR377W,0
YKR016W,Q0250,0
YMR256C,YML129C,0
YGL122C,YDR119W-A,0
Q0255,Q0140,0
YJL062W-A,YDR529C,0
YDR231C,YJR121W,0
YBR185C,YBL030C,0
Q0130,YDR231C,0
Q0115,YML030W,0
YGL191W,YHR051W,0
YPR042C,YDR529C,0
Q0050,YNL052W,0
Q0020,YJR045C,0
YKL155C,YJR045C,0
Q0085,YJL062W-A,0
YLR067C,YDL160C,0
YDL004W,YDL160C,0
YPR191W,YLR382C,0
YGL122C,YBR039W,0
YML129C,YGL122C,0
YGR062C,Q0130,0
YHR051W,Q0105,0
YDL160C,YDR377W,0
YDR119W-A,YML129C,0
YKL016C,Q0110,0
YKL016C,YPR042C,0
YML129C,YDR375C,0
YDL004W,YLR320W,0
Q0045,YPL215W,0
YLR395C,YGL191W,0
YER154W,YGL191W,0
YNR017W,YDL160C-A,0
YDL160C,Q0045,0
Q0275,YDR231C,0
YBL045C,YJL166W,0
YBR009C,YDR377W,0
Q0085,YGR112W,0
YPL078C,Q0275,0
YNL305C,YBL045C,0
YBR120C,YGL122C,0
YNR018W,YDR529C,0
Q0130,YJL166W,0
YKR016W,YIL157C,0
YPL078C,YNL026W,0
YDR119W-A,YBR185C,0
YPR191W,YHR051W,0
YBR255C-A,Q0045,0
YBL099W,YJL062W-A,0
Q0250,Q0120,0
YDL160C,YBL045C,0
YOL027C,YDL004W,0
YLR393W,YJR045C,0
YGL187C,Q0130,0
YPL078C,YPL172C,0
YGL122C,YDL160C,0
YLR320W,YBL045C,0
YJR121W,YNL030W,0
YPR140W,Q0130,0
Q0250,YNL030W,0
YPR191W,YDL156W,0
YGR112W,YBR185C,0
Q0250,YGR222W,0
Q0050,YKR016W,0
YLR203C,YBR120C,0
YDL160C,YLR320W,0
YJR045C,YOR090C,0
YGR132C,YML030W,0
YKR016W,YJR045C,0
YDR119W-A,YPR042C,0
Q0275,YLR382C,0
YBL099W,YJR045C,0
YPR042C,YBR039W,0
YBL075C,YOR090C,0
YLR295C,YPL078C,0
YJR045C,Q0065,0
Q0050,YDR377W,0
Q0105,YDL160C,0
YKR016W,YJL166W,0
YKR016W,YML030W,0
YNL026W,YPL078C,0
Q0110,YIL051C,0
YPR042C,YDL160C,0
YBR255C-A,YHR051W,0
YNR018W,YML129C,0
YJR121W,YDL160C,0
Q0050,YDL160C,0
Q0105,YML129C,0
YLR295C,YGL122C,0
YBL030C,YDL160C,0
YDL160C,YPL271W,0
YBR039W,YBR120C,0
YOR090C,Q0275,0
YKR016W,YNR017W,0
Q0045,YLR395C,0
YBL075C,Q0250,0
Q0275,YPR140W,0
YML081C-A,YGL122C,0
YKR016W,YGR112W,0
YBL045C,YNL305C,0
YDR529C,YKR016W,0
YGL122C,YOR065W,0
YER154W,Q0140,0
YML081C-A,YDR375C,0
YGL187C,YER154W,0
YML030W,YML081C-A,0
YLR067C,Q0045,0
YKR016W,YNR017W,0
YEL024W,YKR016W,0
YEL024W,YJR045C,0
YBL030C,YNR017W,0
YDR529C,YDL160C,0
Q0045,YNL052W,0
YOR065W,YGL122C,0
YKR016W,YHL038C,0
YJL014W,YKR016W,0
YPR125W,YJR045C,0
YPR191W,YOR090C,0
YBR037C,YBR024W,0
YJR045C,YKR016W,0
YMR244C-A,Q0045,0
Q0275,Q0085,0
YJL166W,YNL026W,0
YJL062W-A,YLR395C,0
YDL160C,Q0085,0
YEL024W,YJR121W,0
YPL271W,Q0250,0
YDL160C,YNR019W,0
YGL187C,YNR018W,0
YGR033C,YEL024W,0
YBL030C,YDL160C,0
YGR222W,YDL156W,0
YBL030C,YDL156W,0
YLR320W,Q0120,0
YKL016C,YGR112W,0
Q0140,Q0250,0
YMR244C-A,Q0080,0
YGL122C,YDL160C,0
YNR017W,YOL027C,0
YLR203C,YDL160C,0
YGR033C,YJL166W,0
YPR042C,YKR016W,0
YNL305C,YPR042C,0
YPR191W,YDL107W,0
YEL024W,YBL099W,0
YIL111W,Q0140,0
Q0065,Q0085,0
YPR042C,YML030W,0
Q0115,YHL004W,0
YDL160C,YGR112W,0
YGL187C,YGR033C,0
YJR045C,Q0275,0
YGL187C,YJR045C,0
YGL191W,YNL026W,0
YBR009C,YGL187C,0
YDL160C,YOL027C,0
YJL062W-A,YDR375C,0
YEL024W,YGL191W,0
YPL215W,YDL156W,0
YGL064C,YOR090C,0
Q0105,YJL166W,0
Q0158,YJR045C,0
YOL027C,YPL078C,0
YGR112W,YBL099W,0
YCR106W,YGR112W,0
YBR039W,YPR125W,0
YER142C,YDL160C,0
YDR529C,YLR203C,0
YKR016W,YJR045C,0
YBL099W,YGL122C,0
YDL156W,YIL157C,0
YBR120C,YER154W,0
YGR037C,Q0250,0
YMR244C-A,YER142C,0
YLR295C,YDL160C,0
YPR042C,Q0140,0
YPR042C,YGL187C,0
YNR017W,YIL051C,0
Q0250,Q0275,0
YGL122C,Q0105,0
YBL045C,YPR191W,0
YIL051C,YIL111W,0
YKL155C,YLR395C,0
YDR119W-A,YDL160C,0
YGR112W,Q0275,0
YGR132C,YNL030W,0
YBR009C,YGL122C,0
YHR051W,Q0275,0
YDL160C,YML081C-A,0
YNR018W,Q0045,0
YGL187C,YDR377W,0
YPR191W,YKR016W,0
YNL026W,YDL160C,0
YBR185C,YGR174C,0
YGR174C,Q0080,0
YGR033C,YMR244C-A,0
YHR076W,YBL099W,0
YNL052W,YDL004W,0
YBL045C,YLR320W,0
YDL160C,Q0045,0
YOL027C,YKL016C,0
YJL062W-A,YGR222W,0
Q0250,YBL045C,0
YPL078C,YDR119W-A,0
YJR045C,YGL122C,0
Q0085,YOL027C,0
Q0250,Q0105,0
YGL122C,YJR121W,0
YML081C-A,YLR320W,0
YGR112W,YPR191W,0
YDL107W,YDR119W-A,0
YJR045C,YKR016W,0
YDR231C,YLR203C,0
YHR076W,YDR231C,0
Q0250,YGL187C,0
YIL111W,YBL045C,0
YPR191W,YJR121W,0
Q0045,YIL051C,0
YDR231C,YGL122C,0
Q0105,YDL004W,0
YNL030W,YDL160C-A,0
YPR125W,Q0110,0
YJL166W,YBL030C,0
YDR231C,YGL191W,0
YEL024W,YML030W,0
YBL045C,YGL122C,0
YPR042C,YDR119W-A,0
Q0250,YIL111W,0
YBR255C-A,Q0070,0
YBL075C,Q0250,0
Q0130,YNL026W,0
YNL052W,Q0085,0
YNL030W,Q0120,0
YPL215W,YJR045C,0
YDR375C,Q0250,0
YGL187C,YML030W,0
YDR529C,YOL027C,0
Q0045,YML030W,0
YIL157C,YIL051C,0
Q0105,YPL271W,0
YOR090C,YPL078C,0
YBL099W,YHR051W,0
YER154W,YPR042C,0
YDL160C,Q0105,0
YML030W,Q0255,0
YBR039W,YPR042C,0
YDL160C,YER154W,0
YGL122C,YJL014W,0
YGR222W,YLR203C,0
YBL045C,YJR121W,0
YNR018W,YPR042C,0
Q0250,YJR121W,0
YGL064C,YNL030W,0
YDL160C,YML129C,0
YGL122C,YJL062W-A,0
YGL122C,YBR009C,0
YGL187C,YPR042C,0
Q0105,Q0250,0
YNL026W,YOL027C,0
YBL045C,YKL016C,0
YDR377W,YBR024W,0
YBL045C,YNL026W,0
YGL122C,YJL166W,0
YPR042C,YGL187C,0
YGL187C,YBL045C,0
YKR016W,YLR203C,0
YJR121W,YDL160C,0
YHL038C,YBL075C,0
YJR045C,Q0250,0
YKL016C,YKR016W,0
YDR377W,YIL157C,0
YKR016W,Q0250,0
Q0055,YPL078C,0
YPL271W,YKR016W,0
YLR203C,YPL078C,0
YDR119W-A,YPR042C,0
YBL099W,YML129C,0
YGL122C,YOL027C,0
YER154W,Q0250,0
Q0140,YPR191W,0
YJR045C,Q0275,0
Q0275,YLR295C,0
YGL122C,YNR018W,0
YER154W,YGL122C,0
YNL305C,Q0045,0
YGR174C,YBL045C,0
YNL026W,YGL122C,0
YKR016W,YNL052W,0
YDL160C,YBR009C,0
YKR016W,YPR191W,0
YBR039W,YHR051W,0
YDR231C,YDL160C,0
YBR120C,YPR191W,0
YBL045C,YJR045C,0
YGL187C,YKR016W,0
YNR018W,Q0158,0
YPR042C,YLR067C,0
YKR016W,Q0250,0
YGL187C,Q0045,0
YGL122C,YML030W,0
YGL187C,Q0115,0
YNR017W,YGL187C,0
YBL099W,YNL155W,0
YKL155C,YGL122C,0
Q0105,YKR016W,0
YML129C,YPR042C,0
YBL045C,Q0250,0
YDL160C,YBR024W,0
YML030W,YKR016W,0
Q0085,Q0275,0
YOR065W,YKR016W,0
YBL030C,YOR065W,0
YOL027C,YGR112W,0
YOR090C,YGR222W,0
YPR042C,Q0080,0
YPR042C,Q0250,0
YML129C,YBL045C,0
Q0105,YPL271W,0
YHR051W,Q0070,0
YBL030C,YDL160C,0
YPR191W,YGR062C,0
YBR255C-A,YPL215W,0
YPL271W,YNL026W,0
YNL052W,YBL045C,0
YKR016W,YJR045C,0
YOR090C,YNL026W,0
YPR042C,YGL187C,0
YGR174C,YGR132C,0
YKR016W,YBR039W,0
YPL215W,YBL030C,0
YGL122C,YHR051W,0
YBL045C,YJR121W,0
YJR121W,YBL030C,0
Q0160,YNR018W,0
Q0045,YKL155C,0
YPR042C,YLR395C,0
YML030W,YGL122C,0
YIL157C,YGL187C,0
YBR009C,YJR045C,0
Q0275,YGR174C,0
YJL062W-A,YLR295C,0
YBR009C,YNL052W,0
YGL122C,YDL156W,0
YDR119W-A,YPR042C,0
YNR017W,YJR045C,0
Q0080,YKR016W,0
YML129C,Q0275,0
Q0085,YDR231C,0
YBR120C,YBL099W,0
YDR231C,YLR393W,0
YDL160C,YJR121W,0
YJL166W,Q0085,0
YDR231C,YGR112W,0
YHR051W,YJR045C,0
YGR062C,Q0105,0
Q0105,YIL111W,0
YBR039W,YJR045C,0
YDR377W,YKL016C,0
YKR016W,YGL187C,0
YEL024W,YGL187C,0
YHL038C,YML129C,0
YGL122C,YEL024W,0
YBR039W,YLR203C,0
YJR045C,Q0045,0
Q0080,YLR295C,0
YJR045C,YPR042C,0
YBR037C,YGR112W,0
YLR203C,YBR185C,0
YPL172C,YOR065W,0
YMR256C,YDR119W-A,0
YNR018W,YOR090C,0
YPL215W,Q0120,0
YGR222W,YMR256C,0
YEL024W,YPR042C,0
YBR255C-A,YKR016W,0
YHR051W,YBL030C,0
YOR065W,YPL271W,0
YML129C,YGL122C,0
YBL045C,YJR121W,0
YDR231C,YGL187C,0
YJR045C,YKL016C,0
YDL160C,YNL026W,0
YDL107W,Q0080,0
YLR320W,YDL160C,0
Q0055,YIL111W,0
YMR256C,YOR065W,0
Q0275,YNL052W,0
YBL045C,YBL099W,0
YGL187C,YHR076W,0
YBL030C,YLR203C,0
YDR377W,YPR191W,0
Q0250,YKR016W,0
YJR045C,YBR024W,0
YJR045C,YPR191W,0
YHR051W,YJL166W,0
YKR016W,YOL027C,0
Q0085,Q0080,0
YML030W,YGL191W,0
Q0130,Q0140,0
YDR377W,YDL160C,0
YPR042C,YGR132C,0
YGL187C,YBR185C,0
YIL157C,YOL027C,0
YDR529C,YBL030C,0
YIR021W,YIL111W,0
YGL122C,YKR016W,0
YGR132C,YML129C,0
YNR017W,YML030W,0
YML129C,YOR065W,0
YKR016W,YHR076W,0
YGR222W,YGR174C,0
YDL004W,YDL160C,0
Q0250,YLR203C,0
Q0140,YGL122C,0
YPR042C,YML129C,0
Q0075,YBL045C,0
Q0140,YBL030C,0
YGR112W,Q0250,0
YPR140W,YDL160C,0
Q0045,YHR051W,0
YPL215W,YDL160C,0
YOR065W,YJL062W-A,0
YDL004W,YBL045C,0
Q0250,YDL160C,0
YBL045C,YJL166W,0
YKR016W,YGR037C,0
YNR017W,YBR037C,0
YIL157C,YGL191W,0
YDR231C,YPR042C,0
Q0080,YJR045C,0
YKL016C,Q0045,0
YEL024W,YDL160C,0
Q0275,YML030W,0
YGL122C,YKR016W,0
YNR019W,YGR062C,0
YDR231C,YLR320W,0
YLR395C,Q0045,0
YKR016W,YOL027C,0
YGL191W,YNL026W,0
YLR067C,YPR042C,0
YDR377W,YKR016W,0
YEL024W,Q0050,0
YBR039W,YGL187C,0
