geneA,geneB,selfpairs
YDL107W,YGR112W,0
YDL160C,YPL078C,0
YJR121W,YGR112W,0
YBL045C,YML129C,0
Q0255,YGL122C,0
YJR045C,YBR024W,0
YGR033C,Q0105,0
YBL030C,Q0080,0
YER154W,YDL160C,0
YPR191W,YBL045C,0
YJR045C,YKL155C,0
YIL111W,YNL026W,0
YNL052W,YDL160C,0
YKL016C,YPL215W,0
YKR016W,YNL052W,0
YNR017W,YDR231C,0
YGR112W,Q0250,0
YKR016W,YLR203C,0
YPR191W,YNL052W,0
YKR016W,Q0085,0
YKR016W,YDR529C,0
YGL187C,YBL045C,0
YBL045C,YEL024W,0
YKR016W,YHL004W,0
YDR529C,Q0055,0
YGL122C,YJL166W,0
YPR191W,YOL027C,0
YGR033C,YNR018W,0
YNL026W,Q0080,0
Q0250,YBR120C,0
YBR037C,Q0045,0
YNR019W,Q0105,0
Q0275,YER142C,0
YGL187C,YGL122C,0
YJR121W,YGR037C,0
YBL045C,YDL156W,0
YPL078C,YPL215W,0
Q0130,YGL122C,0
YBL075C,YKR016W,0
Q0080,YLR320W,0
YDL160C,YEL024W,0
YPR042C,YNL026W,0
YOR090C,YJR045C,0
Q0250,Q0120,0
YBL045C,Q0080,0
YBL030C,YNL052W,0
YBL075C,YKR016W,0
YML129C,YPL271W,0
YDL160C,YDR119W-A,0
YOL027C,YJR045C,0
YPL172C,YNR018W,0
YDR377W,YBR024W,0
YDR377W,YKR016W,0
Q0110,Q0250,0
Q0085,YJR045C,0
YHR076W,Q0250,0
YDL160C,Q0085,0
Q0120,Q0275,0
YLR203C,YJR045C,0
YIL157C,Q0250,0
YGR033C,Q0045,0
YBR037C,YBL045C,0
YHR051W,YDL160C,0
YPR042C,YJR045C,0
YPR042C,Q0275,0
YML030W,YGL187C,0
YML030W,YJL062W-A,0
YKR016W,YGL187C,0
YJL014W,YDR119W-A,0
YNL026W,Q0065,0
Q0020,Q0250,0
YLR295C,YKR016W,0
Q0140,YPR191W,0
YEL024W,YBL045C,0
YGL187C,YBR255C-A,0
YGL187C,YKR016W,0
YKL155C,YGL191W,0
YPL078C,YJL014W,0
Q0275,YDL160C,0
Q0045,Q0140,0
Q0120,YGR132C,0
YKR016W,YGL122C,0
YPR042C,YGL122C,0
YDR377W,YPR191W,0
YPR042C,YBL030C,0
YBL099W,YML081C-A,0
YBR255C-A,Q0045,0
YDR377W,YEL024W,0
YPR042C,YNR017W,0
YJR121W,YGL187C,0
YBR185C,YIL111W,0
YIL157C,YML030W,0
YBL099W,YPR191W,0
YJR045C,YML030W,0
YJR045C,Q0250,0
Q0110,YBR039W,0
YLR382C,YDR231C,0
YGR174C,YBR255C-A,0
YGL187C,YKR016W,0
YLR203C,YOR090C,0
Q0045,YHR076W,0
Q0105,Q0130,0
YER154W,Q0250,0
YNR017W,Q0085,0
YHR051W,YPR125W,0
YBL045C,YDR529C,0
YDR119W-A,YLR320W,0
YGL187C,YDL160C,0
Q0045,YGR174C,0
YNR017W,Q0250,0
