geneA,geneB,selfpairs
YBL045C,YDL160C,0
YBL099W,YGL122C,0
YDR375C,Q0085,0
YPR125W,Q0045,0
YEL024W,YJL062W-A,0
YPR042C,YBR009C,0
YEL024W,YKR016W,0
Q0275,Q0045,0
YLR395C,YPR191W,0
Q0250,YJR045C,0
Q0250,YBR185C,0
Q0255,YPL078C,0
YOL027C,YKR016W,0
YHR051W,YBL045C,0
YGL122C,YDR529C,0
YJR045C,YDR377W,0
YGL122C,Q0045,0
YPR042C,YEL024W,0
YBR024W,YNL052W,0
Q0080,YGL187C,0
Q0085,YGL187C,0
YBL099W,Q0275,0
YNR018W,YDR119W-A,0
YGR112W,Q0250,0
YDL160C,YNL030W,0
YLR295C,YJR121W,0
YGL187C,YLR320W,0
YGR112W,YNL155W,0
YJL062W-A,YJR121W,0
YKL016C,YLR395C,0
Q0130,YPR042C,0
YGL187C,YML030W,0
YLR320W,YML030W,0
Q0140,YGR033C,0
YHR076W,Q0140,0
YKR016W,Q0105,0
YLR393W,YDL004W,0
YKR016W,YGL187C,0
YEL024W,Q0275,0
YEL024W,YPR191W,0
YPR191W,YJL166W,0
YHL038C,YGL064C,0
Q0070,YBL030C,0
YBR255C-A,YKL016C,0
YLR395C,YGR174C,0
Q0045,YGL187C,0
Q0105,Q0115,0
YLR203C,YPL172C,0
YDL004W,Q0045,0
YBR009C,Q0120,0
YOL027C,YKR016W,0
YNL026W,YGR112W,0
YJR045C,YML129C,0
YPR042C,Q0105,0
YJR045C,YNR018W,0
YNL052W,Q0250,0
YKR016W,YBL075C,0
YPL215W,YJR121W,0
YKR016W,YLR295C,0
Q0250,YDR529C,0
YNL026W,YDR231C,0
YLR295C,YPR042C,0
YDL160C,Q0045,0
Q0045,YNR017W,0
YEL024W,YGL187C,0
YIL157C,YML030W,0
YGL122C,YLR382C,0
YDR529C,YDR375C,0
YGL187C,YGL122C,0
Q0080,Q0140,0
YKR016W,YIL111W,0
YML129C,YPR191W,0
YOR090C,YDL156W,0
YNL026W,YBL045C,0
Q0250,YJR045C,0
YGR222W,Q0085,0
YBR039W,YNL030W,0
YJR045C,Q0130,0
YNR017W,Q0105,0
YHR051W,YPR042C,0
YBR120C,Q0140,0
YDR119W-A,YJL062W-A,0
YIL051C,YDL160C,0
YBL030C,YPR042C,0
YPR125W,YLR320W,0
YBR120C,YDL160C,0
YGR062C,YPL271W,0
YNL026W,Q0105,0
YMR256C,YDL160C,0
YBR039W,YOR090C,0
YBL030C,YJL166W,0
YJR045C,YML129C,0
YHL004W,YNR019W,0
YGR062C,YDL160C,0
YGL191W,YEL024W,0
Q0275,YOR065W,0
YIL111W,YDL160C,0
Q0085,YNL052W,0
YGR222W,YGR112W,0
YPL215W,Q0085,0
YJR045C,YKL155C,0
YKR016W,Q0120,0
Q0130,YBR039W,0
Q0085,Q0130,0
YHR051W,YGL187C,0
YBR009C,YBL045C,0
YJR045C,YGL122C,0
YNR018W,YGL187C,0
YGL191W,YIL157C,0
YBL045C,YGL122C,0
YJL166W,YJR045C,0
YNR018W,Q0115,0
YBL099W,YDL160C,0
YGR132C,YLR295C,0
YKR016W,YKL016C,0
YOR065W,YKR016W,0
YJR045C,YJR121W,0
Q0140,YDL160C,0
Q0045,YGL064C,0
YJR045C,YJR121W,0
YDR377W,YDR231C,0
YDL160C,Q0045,0
YPL271W,YLR203C,0
YGL064C,YKR016W,0
YJR121W,YGL122C,0
YJL166W,YDR231C,0
YJR121W,YBR255C-A,0
YJL014W,YJR045C,0
YGR132C,YNL026W,0
YBR039W,YNR017W,0
YJL062W-A,Q0085,0
YOR065W,YDR231C,0
Q0105,YDL160C,0
YJR045C,YGL187C,0
YLR067C,YDL160C,0
YBR255C-A,YLR203C,0
YLR203C,YLR395C,0
Q0275,YML129C,0
YOR065W,YKL016C,0
YDL160C,YPR042C,0
YDL160C,YJL014W,0
Q0045,Q0275,0
YJR045C,Q0250,0
YOL027C,YMR256C,0
YJL014W,YKL016C,0
YJL062W-A,YIL111W,0
YNL305C,YJR121W,0
Q0050,YGR222W,0
YKR016W,YDL160C,0
YNL305C,YJR045C,0
YNR017W,Q0120,0
YDR377W,YLR295C,0
Q0110,Q0275,0
YBR255C-A,YGR062C,0
YBL099W,YML081C-A,0
YEL024W,YDR119W-A,0
YHR051W,YER154W,0
YML129C,YBR037C,0
YKR016W,YBR037C,0
YDR231C,YNL026W,0
YNR017W,YNL026W,0
Q0055,YPL078C,0
YPL078C,YML030W,0
YKR016W,Q0045,0
YER154W,YHR051W,0
YGR174C,YBL045C,0
YPL078C,YKR016W,0
YHR051W,YPL078C,0
YPL078C,YGR033C,0
Q0105,YPR140W,0
YDR529C,YPL215W,0
YMR256C,YGL064C,0
Q0275,YML030W,0
YGL187C,YML129C,0
YPR042C,YNR017W,0
Q0115,YGL187C,0
YEL024W,Q0275,0
YLR395C,YDL107W,0
YGL191W,YGR132C,0
YDL160C,YGL122C,0
Q0110,Q0250,0
YGL122C,YPL078C,0
YDL160C,YML129C,0
YJR045C,YDR231C,0
YBR185C,YPR042C,0
YDR231C,YDL160C,0
YDR119W-A,YKR016W,0
YLR067C,YHR051W,0
YLR067C,Q0050,0
Q0045,YNL052W,0
YNL026W,YGL187C,0
YDR231C,YPR042C,0
YLR295C,YGR174C,0
YNR018W,YBL045C,0
YLR203C,Q0045,0
YBR024W,YGR062C,0
YOR090C,YER154W,0
YGL187C,YDR231C,0
YIL157C,YJL166W,0
YBR009C,YBR185C,0
YJR045C,YBL045C,0
YDR119W-A,YBL045C,0
YJR045C,YML129C,0
YBL045C,YDR231C,0
YOR065W,YKR016W,0
YKR016W,Q0130,0
YDR119W-A,YML030W,0
YNL030W,YHR051W,0
YGR037C,YGL122C,0
YMR256C,YGL122C,0
Q0250,YNR018W,0
YPR140W,YDL004W,0
YPR042C,YDL160C,0
YBR185C,Q0250,0
Q0105,YNL052W,0
YGL122C,YKR016W,0
YGL187C,Q0085,0
YNL052W,YGL122C,0
YNL026W,YDR119W-A,0
YKL016C,YGL122C,0
Q0080,Q0045,0
YLR067C,YKR016W,0
YBL045C,YGL064C,0
YGL122C,YGL187C,0
YBR039W,Q0275,0
Q0250,YIL111W,0
YLR393W,YHR051W,0
YER154W,YBR024W,0
YER142C,YML030W,0
YML081C-A,YPL172C,0
YGL122C,YLR203C,0
YBR009C,Q0105,0
YOR065W,YBL099W,0
Q0105,YHR076W,0
Q0085,YML081C-A,0
YBR039W,YGL122C,0
YDL160C,YGL122C,0
YGL122C,YGR222W,0
