id1	id2	tag	tag_counts	selfpairs
Q0130	YBL030C	Q0130_YBL030C	1	0
YDL160C	YPL078C	YDL160C_YPL078C	1	0
Q0070	YML030W	Q0070_YML030W	1	0
YBL030C	YIL051C	YBL030C_YIL051C	1	0
Q0105	YNR017W	Q0105_YNR017W	1	0
YKR016W	YNR018W	YKR016W_YNR018W	1	0
YGL187C	YNR018W	YGL187C_YNR018W	1	0
Q0105	YDR231C	Q0105_YDR231C	1	0
Q0105	YDL004W	Q0105_YDL004W	1	0
YJL014W	YPR042C	YJL014W_YPR042C	1	0
YER154W	YLR203C	YER154W_YLR203C	1	0
YGL191W	YJR045C	YGL191W_YJR045C	1	0
YGL191W	YNR019W	YGL191W_YNR019W	1	0
Q0250	YML030W	Q0250_YML030W	1	0
YGR033C	YIL111W	YGR033C_YIL111W	1	0
YOR090C	YPR042C	YOR090C_YPR042C	1	0
YGL191W	YIR021W	YGL191W_YIR021W	1	0
YML030W	YOR090C	YML030W_YOR090C	1	0
YBL030C	YKR016W	YBL030C_YKR016W	1	0
YDR529C	YGR112W	YDR529C_YGR112W	1	0
Q0105	YOL027C	Q0105_YOL027C	1	0
YPL078C	YPR191W	YPL078C_YPR191W	1	0
Q0050	Q0105	Q0050_Q0105	1	0
YDL160C	YGR037C	YDL160C_YGR037C	1	0
Q0045	YKR016W	Q0045_YKR016W	1	0
YBR024W	YIL157C	YBR024W_YIL157C	1	0
Q0250	YDL160C	Q0250_YDL160C	1	0
YBL045C	YJL062W-A	YBL045C_YJL062W-A	1	0
YLR295C	YLR395C	YLR295C_YLR395C	1	0
Q0045	YBR255C-A	Q0045_YBR255C-A	1	0
Q0130	YBL030C	Q0130_YBL030C	1	0
YBR024W	YPL078C	YBR024W_YPL078C	1	0
Q0085	YDL160C	Q0085_YDL160C	1	0
YEL024W	YPL078C	YEL024W_YPL078C	1	0
Q0085	YPR042C	Q0085_YPR042C	1	0
Q0105	YBL099W	Q0105_YBL099W	1	0
YBL099W	YNR017W	YBL099W_YNR017W	1	0
Q0105	Q0120	Q0105_Q0120	1	0
Q0130	YBR120C	Q0130_YBR120C	1	0
YBL045C	YBR024W	YBL045C_YBR024W	1	0
YDL004W	YJR121W	YDL004W_YJR121W	1	0
YGL122C	YNR018W	YGL122C_YNR018W	1	0
Q0105	YKL155C	Q0105_YKL155C	1	0
YJL062W-A	YJR045C	YJL062W-A_YJR045C	1	0
YBL045C	YBR037C	YBL045C_YBR037C	1	0
YGL122C	YPR140W	YGL122C_YPR140W	1	0
Q0055	YBR120C	Q0055_YBR120C	1	0
YBL075C	YML030W	YBL075C_YML030W	1	0
YDL156W	YGL191W	YDL156W_YGL191W	1	0
Q0275	YMR244C-A	Q0275_YMR244C-A	1	0
Q0110	YKL016C	Q0110_YKL016C	1	0
YHR051W	YIL111W	YHR051W_YIL111W	1	0
YGL187C	YPR042C	YGL187C_YPR042C	1	0
Q0115	YGL191W	Q0115_YGL191W	1	0
Q0275	YGL187C	Q0275_YGL187C	1	0
YGR222W	YHR051W	YGR222W_YHR051W	1	0
YJR121W	YLR395C	YJR121W_YLR395C	1	0
Q0275	YOR065W	Q0275_YOR065W	1	0
YJR045C	YKR016W	YJR045C_YKR016W	1	0
Q0140	YOL027C	Q0140_YOL027C	1	0
YIL051C	YOL027C	YIL051C_YOL027C	1	0
YDR529C	YPL078C	YDR529C_YPL078C	1	0
Q0080	YDL160C	Q0080_YDL160C	1	0
YBL045C	YPR042C	YBL045C_YPR042C	1	0
YNR018W	YPL215W	YNR018W_YPL215W	1	0
YBR039W	YKR016W	YBR039W_YKR016W	1	0
Q0275	YGL187C	Q0275_YGL187C	1	0
YDR119W-A	YNR019W	YDR119W-A_YNR019W	1	0
Q0080	YNL026W	Q0080_YNL026W	1	0
YDR231C	YPR191W	YDR231C_YPR191W	1	0
YDR375C	YJL062W-A	YDR375C_YJL062W-A	1	0
YGL122C	YLR382C	YGL122C_YLR382C	1	0
YLR320W	YNR018W	YLR320W_YNR018W	1	0
YDL004W	YGR132C	YDL004W_YGR132C	1	0
YBL045C	YDL160C	YBL045C_YDL160C	1	0
