id1	id2	tag	tag_counts	selfpairs
YBR039W	YPL078C	YBR039W_YPL078C	1	0
YBR255C-A	YOL027C	YBR255C-A_YOL027C	1	0
YLR203C	YOR065W	YLR203C_YOR065W	1	0
YDR529C	YGL187C	YDR529C_YGL187C	1	0
Q0060	YNL030W	Q0060_YNL030W	1	0
Q0105	YNR017W	Q0105_YNR017W	1	0
YPL215W	YPR042C	YPL215W_YPR042C	1	0
YBL099W	YJL166W	YBL099W_YJL166W	1	0
YDR529C	YJR045C	YDR529C_YJR045C	1	0
YDR375C	YOL027C	YDR375C_YOL027C	1	0
YKL155C	YML081C-A	YKL155C_YML081C-A	1	0
YIL111W	YJR045C	YIL111W_YJR045C	1	0
YDL160C	YGR222W	YDL160C_YGR222W	1	0
YHR051W	YPR125W	YHR051W_YPR125W	1	0
YDR231C	YGR033C	YDR231C_YGR033C	1	0
YHR076W	YPR140W	YHR076W_YPR140W	1	0
YLR393W	YNL052W	YLR393W_YNL052W	1	0
YBL030C	YBR039W	YBL030C_YBR039W	1	0
Q0105	YIR021W	Q0105_YIR021W	1	0
YNR018W	YPL271W	YNR018W_YPL271W	1	0
YDL160C-A	YGR033C	YDL160C-A_YGR033C	1	0
YJR045C	YNL026W	YJR045C_YNL026W	1	0
YML030W	YOR065W	YML030W_YOR065W	1	0
Q0045	YJL014W	Q0045_YJL014W	1	0
YDL160C	YJR045C	YDL160C_YJR045C	1	0
YIL051C	YIL157C	YIL051C_YIL157C	1	0
YOR090C	YPL172C	YOR090C_YPL172C	1	0
Q0080	YOR065W	Q0080_YOR065W	1	0
YGL191W	YLR395C	YGL191W_YLR395C	1	0
YDL160C	YDR377W	YDL160C_YDR377W	1	0
YDR231C	YGL122C	YDR231C_YGL122C	1	0
YER154W	YOR065W	YER154W_YOR065W	1	0
YBL045C	YDR377W	YBL045C_YDR377W	1	0
Q0275	YPR125W	Q0275_YPR125W	1	0
YNL052W	YPL215W	YNL052W_YPL215W	1	0
YKL016C	YML030W	YKL016C_YML030W	1	0
Q0158	YCR106W	Q0158_YCR106W	1	0
YNL026W	YPR042C	YNL026W_YPR042C	1	0
YBL099W	YHL004W	YBL099W_YHL004W	1	0
YJR045C	YLR203C	YJR045C_YLR203C	1	0
Q0085	YDR231C	Q0085_YDR231C	1	0
Q0105	YER154W	Q0105_YER154W	1	0
YOR065W	YPR191W	YOR065W_YPR191W	1	0
YNR018W	YPL271W	YNR018W_YPL271W	1	0
YGR062C	YLR320W	YGR062C_YLR320W	1	0
YBR037C	YGL187C	YBR037C_YGL187C	1	0
Q0110	YOL027C	Q0110_YOL027C	1	0
YLR320W	YNR018W	YLR320W_YNR018W	1	0
YOL027C	YPR125W	YOL027C_YPR125W	1	0
Q0085	Q0140	Q0085_Q0140	1	0
YGR112W	YNL030W	YGR112W_YNL030W	1	0
YBR009C	YML081C-A	YBR009C_YML081C-A	1	0
YKR016W	YNR018W	YKR016W_YNR018W	1	0
YIL157C	YKR016W	YIL157C_YKR016W	1	0
YBL075C	YDL160C	YBL075C_YDL160C	1	0
YGL122C	YGR222W	YGL122C_YGR222W	1	0
YDL156W	YPL215W	YDL156W_YPL215W	1	0
YDL160C	YPL271W	YDL160C_YPL271W	1	0
YDL160C	YOR090C	YDL160C_YOR090C	1	0
YGR112W	YJL062W-A	YGR112W_YJL062W-A	1	0
Q0120	YNL155W	Q0120_YNL155W	1	0
Q0105	YNL052W	Q0105_YNL052W	1	0
Q0275	YBL099W	Q0275_YBL099W	1	0
YEL024W	YJL166W	YEL024W_YJL166W	1	0
YPR042C	YPR191W	YPR042C_YPR191W	1	0
Q0130	YBR255C-A	Q0130_YBR255C-A	1	0
Q0085	YBL030C	Q0085_YBL030C	1	0
YBL045C	YGR037C	YBL045C_YGR037C	1	0
Q0075	YGL187C	Q0075_YGL187C	1	0
Q0120	YJL166W	Q0120_YJL166W	1	0
Q0050	YML129C	Q0050_YML129C	1	0
YML129C	YOR090C	YML129C_YOR090C	1	0
YER142C	YJR121W	YER142C_YJR121W	1	0
YJR045C	YNR018W	YJR045C_YNR018W	1	0
YGL122C	YJR121W	YGL122C_YJR121W	1	0
YIL157C	YNL052W	YIL157C_YNL052W	1	0
YDR231C	YDR529C	YDR231C_YDR529C	1	0
YJL166W	YNR018W	YJL166W_YNR018W	1	0
Q0085	YJL062W-A	Q0085_YJL062W-A	1	0
YGL064C	YNL155W	YGL064C_YNL155W	1	0
YGR132C	YKR016W	YGR132C_YKR016W	1	0
YGL187C	YMR244C-A	YGL187C_YMR244C-A	1	0
YBR120C	YML129C	YBR120C_YML129C	1	0
YGL122C	YJR045C	YGL122C_YJR045C	1	0
YKL016C	YNR017W	YKL016C_YNR017W	1	0
Q0250	YPR125W	Q0250_YPR125W	1	0
YGR112W	YJR045C	YGR112W_YJR045C	1	0
YLR320W	YNL305C	YLR320W_YNL305C	1	0
YHR051W	YLR320W	YHR051W_YLR320W	1	0
YER154W	YLR203C	YER154W_YLR203C	1	0
Q0050	YNL052W	Q0050_YNL052W	1	0
YHR051W	YKR016W	YHR051W_YKR016W	1	0
YBR039W	YDL160C	YBR039W_YDL160C	1	0
Q0055	YBL030C	Q0055_YBL030C	1	0
YDL004W	YGL122C	YDL004W_YGL122C	1	0
YPL078C	YPR191W	YPL078C_YPR191W	1	0
YEL024W	YLR320W	YEL024W_YLR320W	1	0
YML030W	YML129C	YML030W_YML129C	1	0
YNR019W	YPR140W	YNR019W_YPR140W	1	0
Q0080	YNL026W	Q0080_YNL026W	1	0
YDR377W	YHR051W	YDR377W_YHR051W	1	0
YKL155C	YPL172C	YKL155C_YPL172C	1	0
YDR529C	YNL052W	YDR529C_YNL052W	1	0
Q0275	YBL030C	Q0275_YBL030C	1	0
Q0140	YNL155W	Q0140_YNL155W	1	0
Q0085	Q0130	Q0085_Q0130	1	0
YBL045C	YHR051W	YBL045C_YHR051W	1	0
YJL166W	YLR203C	YJL166W_YLR203C	1	0
YJR045C	YLR382C	YJR045C_YLR382C	1	0
YDR377W	YGL122C	YDR377W_YGL122C	1	0
Q0045	YNL026W	Q0045_YNL026W	1	0
Q0105	Q0140	Q0105_Q0140	1	0
YGR033C	YPR191W	YGR033C_YPR191W	1	0
Q0050	Q0275	Q0050_Q0275	1	0
YHR051W	YMR256C	YHR051W_YMR256C	1	0
YGL191W	YNL305C	YGL191W_YNL305C	1	0
YEL024W	YGL187C	YEL024W_YGL187C	1	0
YGL191W	YJR045C	YGL191W_YJR045C	1	0
YGL191W	YPR042C	YGL191W_YPR042C	1	0
YBR255C-A	YOL027C	YBR255C-A_YOL027C	1	0
YBR039W	YBR255C-A	YBR039W_YBR255C-A	1	0
Q0140	YBL030C	Q0140_YBL030C	1	0
Q0275	YGR112W	Q0275_YGR112W	1	0
YML129C	YNR019W	YML129C_YNR019W	1	0
Q0275	YOL027C	Q0275_YOL027C	1	0
YBR009C	YKL016C	YBR009C_YKL016C	1	0
Q0255	YDL004W	Q0255_YDL004W	1	0
Q0105	YBL045C	Q0105_YBL045C	1	0
YKR016W	YML081C-A	YKR016W_YML081C-A	1	0
Q0115	YNL026W	Q0115_YNL026W	1	0
YGL191W	YGR174C	YGL191W_YGR174C	1	0
YDR377W	YGL122C	YDR377W_YGL122C	1	0
Q0105	YBR039W	Q0105_YBR039W	1	0
Q0110	YPR042C	Q0110_YPR042C	1	0
YHL038C	YKR016W	YHL038C_YKR016W	1	0
Q0045	YGL191W	Q0045_YGL191W	1	0
YGR132C	YML030W	YGR132C_YML030W	1	0
YDR231C	YJR045C	YDR231C_YJR045C	1	0
YBL099W	YGL187C	YBL099W_YGL187C	1	0
YGL064C	YNL026W	YGL064C_YNL026W	1	0
YJL014W	YJR045C	YJL014W_YJR045C	1	0
YBL075C	YKL016C	YBL075C_YKL016C	1	0
YGL191W	YLR203C	YGL191W_YLR203C	1	0
YKL016C	YPR042C	YKL016C_YPR042C	1	0
YDL160C	YMR256C	YDL160C_YMR256C	1	0
YGR112W	YLR295C	YGR112W_YLR295C	1	0
YBL045C	YOR090C	YBL045C_YOR090C	1	0
YDL156W	YGL122C	YDL156W_YGL122C	1	0
YEL024W	YPL172C	YEL024W_YPL172C	1	0
YEL024W	YJL014W	YEL024W_YJL014W	1	0
Q0045	YBR009C	Q0045_YBR009C	1	0
Q0085	YJR045C	Q0085_YJR045C	1	0
YBR120C	YPL271W	YBR120C_YPL271W	1	0
YIL111W	YKL016C	YIL111W_YKL016C	1	0
Q0250	YMR244C-A	Q0250_YMR244C-A	1	0
Q0045	YGL187C	Q0045_YGL187C	1	0
YGL187C	YGL191W	YGL187C_YGL191W	1	0
YIL111W	YKR016W	YIL111W_YKR016W	1	0
YML129C	YPL078C	YML129C_YPL078C	1	0
YHR051W	YOR090C	YHR051W_YOR090C	1	0
YJL166W	YPR042C	YJL166W_YPR042C	1	0
Q0275	YPR191W	Q0275_YPR191W	1	0
YNR018W	YOR090C	YNR018W_YOR090C	1	0
YER154W	YJR045C	YER154W_YJR045C	1	0
YDL107W	YJR045C	YDL107W_YJR045C	1	0
YDL160C-A	YGL122C	YDL160C-A_YGL122C	1	0
YJR121W	YOL027C	YJR121W_YOL027C	1	0
Q0045	YER154W	Q0045_YER154W	1	0
YDL160C	YGR062C	YDL160C_YGR062C	1	0
Q0080	YNR017W	Q0080_YNR017W	1	0
YGR222W	YIL051C	YGR222W_YIL051C	1	0
YML129C	YOR090C	YML129C_YOR090C	1	0
YKR016W	YLR203C	YKR016W_YLR203C	1	0
YLR203C	YOR065W	YLR203C_YOR065W	1	0
YBL045C	YEL024W	YBL045C_YEL024W	1	0
YDR375C	YJR045C	YDR375C_YJR045C	1	0
YGR174C	YLR320W	YGR174C_YLR320W	1	0
YIL157C	YPR125W	YIL157C_YPR125W	1	0
YDL107W	YDL160C	YDL107W_YDL160C	1	0
YEL024W	YGR222W	YEL024W_YGR222W	1	0
YDL004W	YNR017W	YDL004W_YNR017W	1	0
YBR039W	YIL111W	YBR039W_YIL111W	1	0
YDL160C	YJL014W	YDL160C_YJL014W	1	0
YGL187C	YJL166W	YGL187C_YJL166W	1	0
Q0080	YGR174C	Q0080_YGR174C	1	0
YBR185C	YML030W	YBR185C_YML030W	1	0
YDL107W	YKR016W	YDL107W_YKR016W	1	0
YDL004W	YJR121W	YDL004W_YJR121W	1	0
YBL045C	YNR018W	YBL045C_YNR018W	1	0
YEL024W	YIL157C	YEL024W_YIL157C	1	0
YNR018W	YPR140W	YNR018W_YPR140W	1	0
YGL122C	YPL078C	YGL122C_YPL078C	1	0
YBL030C	YGL187C	YBL030C_YGL187C	1	0
Q0085	YLR203C	Q0085_YLR203C	1	0
YDL160C	YOR065W	YDL160C_YOR065W	1	0
YER154W	YPR191W	YER154W_YPR191W	1	0
Q0105	YMR256C	Q0105_YMR256C	1	0
Q0275	YNL026W	Q0275_YNL026W	1	0
YBL045C	YDL156W	YBL045C_YDL156W	1	0
Q0050	YOL027C	Q0050_YOL027C	1	0
Q0065	YGL122C	Q0065_YGL122C	1	0
Q0045	YBR120C	Q0045_YBR120C	1	0
YDR377W	YPR191W	YDR377W_YPR191W	1	0
YEL024W	YPR125W	YEL024W_YPR125W	1	0
Q0085	YGL187C	Q0085_YGL187C	1	0
YBL045C	YML129C	YBL045C_YML129C	1	0
YGL064C	YPR042C	YGL064C_YPR042C	1	0
YLR295C	YMR244C-A	YLR295C_YMR244C-A	1	0
YDL160C	YGR222W	YDL160C_YGR222W	1	0
Q0045	YLR067C	Q0045_YLR067C	1	0
YBR185C	YGL064C	YBR185C_YGL064C	1	0
YBR120C	YDL156W	YBR120C_YDL156W	1	0
YBL099W	YML030W	YBL099W_YML030W	1	0
YJR121W	YNR017W	YJR121W_YNR017W	1	0
YGR174C	YKL016C	YGR174C_YKL016C	1	0
YBL045C	YDL160C	YBL045C_YDL160C	1	0
YKR016W	YLR395C	YKR016W_YLR395C	1	0
YBL099W	YGL122C	YBL099W_YGL122C	1	0
YLR203C	YPL215W	YLR203C_YPL215W	1	0
YER154W	YGL187C	YER154W_YGL187C	1	0
YBR039W	YJR045C	YBR039W_YJR045C	1	0
YGR112W	YNL026W	YGR112W_YNL026W	1	0
YDR231C	YNR018W	YDR231C_YNR018W	1	0
Q0130	YPR125W	Q0130_YPR125W	1	0
YDR119W-A	YNL030W	YDR119W-A_YNL030W	1	0
YDL160C	YMR256C	YDL160C_YMR256C	1	0
YDR231C	YHR051W	YDR231C_YHR051W	1	0
YDL160C	YDR377W	YDL160C_YDR377W	1	0
YGR174C	YPL078C	YGR174C_YPL078C	1	0
YER154W	YMR244C-A	YER154W_YMR244C-A	1	0
YBL045C	YLR067C	YBL045C_YLR067C	1	0
YEL024W	YLR295C	YEL024W_YLR295C	1	0
YBL030C	YBR039W	YBL030C_YBR039W	1	0
YGL122C	YKL155C	YGL122C_YKL155C	1	0
YKR016W	YPR191W	YKR016W_YPR191W	1	0
YKR016W	YML030W	YKR016W_YML030W	1	0
YDL160C	YHR051W	YDL160C_YHR051W	1	0
Q0115	YNL026W	Q0115_YNL026W	1	0
Q0250	YPL215W	Q0250_YPL215W	1	0
YBL075C	YDL160C	YBL075C_YDL160C	1	0
YDL156W	YLR393W	YDL156W_YLR393W	1	0
YGR033C	YPL271W	YGR033C_YPL271W	1	0
YEL024W	YGL191W	YEL024W_YGL191W	1	0
YDR377W	YKR016W	YDR377W_YKR016W	1	0
YDL160C	YPL271W	YDL160C_YPL271W	1	0
YDL160C	YHR076W	YDL160C_YHR076W	1	0
YER142C	YJR045C	YER142C_YJR045C	1	0
Q0105	YJR045C	Q0105_YJR045C	1	0
Q0140	YBL030C	Q0140_YBL030C	1	0
Q0110	YNR017W	Q0110_YNR017W	1	0
YGL187C	YGR222W	YGL187C_YGR222W	1	0
YDR119W-A	YKR016W	YDR119W-A_YKR016W	1	0
