geneA,geneB,selfpairs
YJL062W-A,YOR065W,0
YNL052W,YIL111W,0
YGR174C,YJR045C,0
YDL160C,Q0085,0
YOR090C,YKR016W,0
YDR377W,YKR016W,0
YDR119W-A,YNR018W,0
YGL187C,YPR191W,0
YGR174C,YIL157C,0
Q0045,YML030W,0
YDR529C,YDL004W,0
Q0105,Q0275,0
YOL027C,YGR174C,0
Q0275,YNL052W,0
YPL271W,YJR045C,0
YGL187C,YNR019W,0
YPR191W,YPR042C,0
Q0045,YBR185C,0
YHR051W,YPR042C,0
YPR042C,YOR065W,0
YML081C-A,Q0140,0
YOR090C,YGL187C,0
YKR016W,YNL052W,0
YJR045C,YJR121W,0
YGL191W,YML129C,0
YGL187C,YJR121W,0
YKL016C,YJR045C,0
YPR042C,YNL052W,0
YGL122C,YGR222W,0
Q0110,YNL052W,0
YDL004W,YLR395C,0
Q0140,YDR529C,0
YGR033C,Q0045,0
YDL160C,YKR016W,0
YKR016W,YBL045C,0
YPR042C,YNR018W,0
YBR009C,YHR076W,0
YGL187C,YJL062W-A,0
YGR037C,YIL111W,0
YPR125W,Q0250,0
Q0140,YDL160C,0
YBR037C,YHR076W,0
YGR132C,YJL062W-A,0
YNL026W,YHR051W,0
YPR042C,YOL027C,0
YKR016W,YJR121W,0
YBL045C,YJR045C,0
Q0045,YDL160C,0
YLR203C,YJR045C,0
YGL064C,YGL187C,0
YGR132C,YHL004W,0
YBL030C,YPL078C,0
YGR033C,YBR039W,0
YGL187C,YKR016W,0
YPR191W,Q0140,0
YCR106W,YGL187C,0
YGL122C,YIL111W,0
YGL187C,YLR203C,0
YKR016W,YDL004W,0
YGL064C,YML129C,0
YDL160C,Q0045,0
YML030W,YIL051C,0
YDR231C,YKL016C,0
YJL014W,YGL187C,0
Q0120,Q0045,0
YLR393W,Q0120,0
YNR017W,YLR203C,0
YDR119W-A,YPR191W,0
YBR009C,YOL027C,0
YNL052W,YEL024W,0
YBL045C,YKR016W,0
YPR191W,YDL160C,0
Q0140,YKL016C,0
YPL215W,YDL160C,0
YPR042C,Q0105,0
YDL160C,YJR045C,0
Q0130,Q0080,0
YOL027C,YDL004W,0
YBR024W,YNR018W,0
YLR203C,YLR320W,0
YKR016W,YDL160C,0
YKR016W,YJL062W-A,0
YNL026W,YPR191W,0
YDR377W,YNR017W,0
YGL122C,YLR320W,0
Q0250,YMR244C-A,0
YBR255C-A,YGR112W,0
YBL045C,YNL305C,0
YDR231C,YNR018W,0
YGL187C,YLR203C,0
YBR009C,Q0060,0
