geneA,geneB,selfpairs
YPR042C,YOR090C,0
Q0045,YNL030W,0
YKL016C,YDL160C,0
Q0105,YJR045C,0
YDR119W-A,YPL215W,0
YDL160C,YBL099W,0
Q0085,YER154W,0
Q0275,YBL045C,0
YMR244C-A,YML129C,0
YDL160C,YLR395C,0
Q0105,YIL111W,0
YGL191W,Q0045,0
YML129C,YDR529C,0
YLR295C,YBL045C,0
YBL045C,YML030W,0
YGR174C,YML081C-A,0
YNR018W,YPL078C,0
YNL052W,YGR112W,0
YPL271W,YER154W,0
YGL187C,YNL030W,0
Q0140,YGL122C,0
YJL166W,YLR320W,0
YHR051W,YPR042C,0
YDL160C,Q0045,0
YER154W,YNR018W,0
YGR222W,YOL027C,0
YPR125W,Q0250,0
YBL030C,YPL078C,0
YBL030C,YPR042C,0
YDL107W,YPR042C,0
YKL016C,YML129C,0
YLR067C,YBL030C,0
YNL026W,YOL027C,0
YBL030C,YBR037C,0
YML030W,YGL187C,0
YJL014W,Q0130,0
YNL052W,YBR024W,0
YPR042C,YNL026W,0
YBL045C,YNL026W,0
YCR106W,YJL014W,0
YKR016W,Q0250,0
YGR033C,YMR244C-A,0
YMR256C,YDR119W-A,0
YJL062W-A,YKR016W,0
YER154W,YEL024W,0
YBL099W,YNR017W,0
YGR222W,YOL027C,0
YKR016W,YPL172C,0
YKL016C,YEL024W,0
YGR112W,YGL122C,0
YNL026W,YKL016C,0
YNR017W,YNL052W,0
YJR045C,Q0050,0
YNL026W,Q0250,0
Q0140,YIL051C,0
Q0130,YIL157C,0
Q0120,YJR045C,0
Q0140,Q0275,0
Q0020,YGL187C,0
YIL051C,YDR375C,0
YJL062W-A,YPR042C,0
YKR016W,YPL078C,0
YGR033C,YML030W,0
YLR395C,Q0050,0
YLR395C,YGL122C,0
YGL187C,Q0120,0
YBL099W,YGL187C,0
YPL078C,Q0140,0
YGL122C,YGL191W,0
YHL004W,YML030W,0
YNR017W,Q0045,0
YKR016W,YLR203C,0
Q0085,YGL187C,0
Q0275,YHL004W,0
Q0080,YJR121W,0
YLR320W,Q0275,0
YPR042C,YML129C,0
YEL024W,Q0275,0
YOL027C,YJR045C,0
YGL122C,YJL014W,0
YML030W,YDL107W,0
Q0060,YGR037C,0
YBR009C,YLR295C,0
YGL122C,YPR191W,0
YGR062C,YBL099W,0
YPL172C,YKR016W,0
YBL030C,YNR017W,0
YNR018W,YGR062C,0
YKR016W,Q0275,0
YDR231C,YJR045C,0
YPL078C,YDL160C,0
YGL122C,YOR065W,0
YNR017W,Q0250,0
YBL045C,Q0045,0
YGL187C,Q0045,0
YDR119W-A,YJR045C,0
YBR037C,YPR042C,0
YLR203C,Q0115,0
Q0250,YBR120C,0
YHL004W,YDL160C,0
YGL187C,YBR255C-A,0
YPR042C,YJR045C,0
YDL160C,YGL064C,0
YJR121W,YHR076W,0
YNR018W,YPR191W,0
YOL027C,YHR051W,0
YGL187C,YIL111W,0
YIR021W,YJL166W,0
YEL024W,YML030W,0
Q0250,YKR016W,0
Q0130,YDL160C,0
YIL157C,Q0110,0
YDL160C,YGL122C,0
YJR121W,YLR203C,0
Q0250,YNL052W,0
YBR185C,YGL122C,0
YHR051W,YPR191W,0
YDR529C,YGL187C,0
YJR045C,YJL062W-A,0
YNL026W,YBL045C,0
YDL107W,YGL187C,0
YDL004W,YGL187C,0
YDL107W,YOR065W,0
Q0275,YPR191W,0
YDL004W,YBR255C-A,0
Q0250,YBR120C,0
YBL030C,YGL187C,0
YPR042C,YPL271W,0
YNL026W,Q0115,0
YBR120C,Q0075,0
YJL166W,YGL122C,0
YDR377W,YJR045C,0
YBR039W,YPL215W,0
YNR019W,YNR017W,0
YKR016W,YBR009C,0
YBR039W,Q0045,0
YLR320W,YPR191W,0
Q0275,YGL187C,0
YKR016W,YDL160C,0
YHL004W,YDR119W-A,0
Q0085,YBR039W,0
YIL111W,YHR076W,0
YDL160C,YLR203C,0
Q0250,YDR231C,0
YOR065W,YDR119W-A,0
Q0130,YEL024W,0
YML030W,YBL030C,0
YDR529C,YGR174C,0
Q0250,YGR112W,0
YPL078C,Q0158,0
YJR045C,YGL187C,0
YHR076W,YKR016W,0
YKL016C,Q0250,0
YNL026W,YGR037C,0
YGR112W,YGL122C,0
YNL026W,YBR037C,0
YJR045C,YLR203C,0
YBL030C,YGL122C,0
YKR016W,Q0045,0
YKR016W,Q0105,0
YHR076W,YBL045C,0
YML030W,YKR016W,0
YKL155C,YPL078C,0
YDR377W,YJL166W,0
YJR045C,YLR393W,0
YGL187C,YDL160C,0
Q0045,Q0250,0
YBL045C,YGL191W,0
YDL004W,YJR121W,0
YDR377W,YBL045C,0
YKR016W,YDL160C,0
YBR009C,YKR016W,0
YLR395C,YDL160C,0
YJR045C,YPR125W,0
YGL122C,YKR016W,0
YBR255C-A,YML030W,0
Q0055,Q0085,0
Q0085,YBR037C,0
Q0085,Q0105,0
YNL026W,YDR119W-A,0
YKR016W,YLR393W,0
YGR033C,YNR018W,0
Q0250,YML129C,0
YPL271W,Q0045,0
YML129C,YBL030C,0
YJR045C,YDL156W,0
Q0140,YJL166W,0
YDL160C,YNL052W,0
Q0255,YJR045C,0
YMR256C,YGR112W,0
YGR112W,YGL187C,0
YHR051W,YML030W,0
YNR018W,YDR529C,0
YDR119W-A,YDL160C,0
YNR018W,YGL187C,0
YGL187C,YLR320W,0
YGL122C,YBL045C,0
YKR016W,YJR121W,0
YPR042C,YLR203C,0
YKL155C,YOR065W,0
YKR016W,YHL004W,0
YDR529C,YBR185C,0
YJR045C,YKR016W,0
YHR051W,YGR062C,0
YIL111W,YPL215W,0
Q0250,YOR065W,0
YDR231C,YHL004W,0
YNL026W,YDR375C,0
Q0250,YJR045C,0
YBL045C,YDL156W,0
YML030W,YDR377W,0
YPL215W,YJR045C,0
YPL271W,YPR125W,0
YBR185C,YPR042C,0
Q0140,YLR395C,0
YLR203C,YPR042C,0
YJR121W,YPR042C,0
YIL157C,YNL052W,0
YNL052W,Q0055,0
YBR039W,Q0105,0
Q0250,YGL187C,0
Q0120,YDL160C,0
YDR231C,YKR016W,0
Q0130,YDL160C,0
YEL024W,Q0050,0
YKL016C,YGL122C,0
YKL155C,YJR045C,0
YDL160C,YGL187C,0
YDR231C,YJR045C,0
YBR039W,YKL155C,0
YOR065W,YMR244C-A,0
YNL155W,YNL026W,0
YDR231C,YGR132C,0
YKR016W,YGL191W,0
YEL024W,YBL030C,0
YMR256C,YDL160C,0
YKL016C,Q0080,0
YHR051W,Q0140,0
YJR045C,YLR203C,0
Q0250,YNR018W,0
YHR051W,YDR231C,0
Q0275,YPL078C,0
YPL271W,YGL122C,0
YKL155C,YGR037C,0
Q0065,YKL016C,0
YBL045C,Q0105,0
YPR042C,Q0250,0
YHR051W,YBL045C,0
YHL038C,Q0275,0
YPR042C,Q0020,0
Q0045,YBL045C,0
YOR065W,YGL191W,0
YML129C,Q0250,0
YML030W,YGL187C,0
YOR065W,Q0275,0
YLR320W,YDR375C,0
YGL122C,YDL160C,0
YIL051C,Q0120,0
YGL122C,YJR121W,0
YDL160C-A,YKL155C,0
YJR045C,YPL271W,0
YPL215W,YNL305C,0
YPR191W,YHR076W,0
YJL166W,YPR125W,0
YKL016C,YBR009C,0
YDR231C,YDL160C,0
YEL024W,YBL045C,0
YGL187C,YBL045C,0
YOL027C,Q0105,0
YLR382C,YML129C,0
YML129C,Q0080,0
YGR222W,YLR203C,0
YKR016W,Q0080,0
YGR112W,YKL016C,0
YPL215W,YBR255C-A,0
Q0085,YML129C,0
Q0250,Q0275,0
YDR119W-A,Q0158,0
YBL099W,YNL052W,0
YBL075C,YJL062W-A,0
YGL187C,Q0105,0
YGL122C,YLR203C,0
YMR256C,YDL160C,0
Q0110,YJL166W,0
YML081C-A,YPR191W,0
YDR529C,YBR037C,0
YNL052W,YHR051W,0
YKR016W,YGR222W,0
YJR045C,YJL014W,0
YJR121W,Q0250,0
YJL062W-A,YOR090C,0
YOL027C,Q0250,0
YJR045C,YER154W,0
YDL160C,YNL052W,0
YGL122C,YJR045C,0
YDL160C,Q0275,0
YGL187C,YNL052W,0
YGR033C,Q0250,0
YPR191W,YOL027C,0
YNR018W,YBL075C,0
YPR191W,Q0045,0
YBL075C,YLR067C,0
Q0085,YIL111W,0
YNR017W,Q0050,0
YIL157C,YGL187C,0
YDL160C,YPL215W,0
YDR231C,YBL030C,0
Q0050,YPR125W,0
Q0085,YER154W,0
YPR042C,YGL187C,0
YJR045C,YPL078C,0
YPR125W,YGR033C,0
Q0085,YGL191W,0
YBR185C,YLR320W,0
YGR174C,YDL160C,0
YKR016W,YDL156W,0
YBL099W,YKR016W,0
Q0045,YNL026W,0
YGR222W,YJR045C,0
YBL030C,YOR090C,0
YJR045C,YBL099W,0
YDR377W,YKR016W,0
YLR320W,YBR024W,0
Q0045,YKR016W,0
YDR231C,YKL016C,0
YJR045C,YML129C,0
YNL026W,YJL062W-A,0
YJR045C,YJL062W-A,0
YGL122C,Q0250,0
YDR119W-A,Q0140,0
YKR016W,YLR295C,0
YJL062W-A,YNR018W,0
YPL078C,YGL187C,0
YEL024W,YGL122C,0
YGL122C,YPR191W,0
YDL160C,YHR051W,0
YKR016W,YDR529C,0
YBL030C,YJR045C,0
YOR090C,YDR375C,0
YMR244C-A,Q0080,0
YPL078C,YLR393W,0
Q0085,YPR042C,0
YGR033C,YPL078C,0
YKR016W,YDR231C,0
Q0045,YDL160C,0
YBR255C-A,Q0250,0
YHR051W,YEL024W,0
YBL030C,Q0105,0
Q0105,YHR076W,0
YPR042C,YJR045C,0
YDR231C,YDL004W,0
YLR203C,YJR045C,0
YGL122C,YPR042C,0
Q0065,YDR231C,0
Q0250,YBR120C,0
YDL160C,YPR042C,0
YHL038C,YDL160C,0
YJR045C,YBL030C,0
Q0080,YGL187C,0
Q0085,YHR051W,0
Q0105,YBL045C,0
YGR112W,YPR042C,0
YGL122C,YML030W,0
YJR121W,YGL187C,0
YIL051C,YOL027C,0
YGL187C,YKR016W,0
YBR185C,YGL187C,0
YDL160C,Q0045,0
YNL052W,YGR112W,0
YIL157C,YPR140W,0
YDL160C,YIL111W,0
YJR121W,Q0130,0
Q0250,YPR042C,0
YHR051W,YDR231C,0
YJL166W,YGL122C,0
YPR191W,YPR140W,0
YGL064C,YBR255C-A,0
YBL045C,YDL156W,0
YGR112W,YPL078C,0
Q0110,YMR256C,0
YNR017W,YOR090C,0
Q0250,YGL122C,0
YMR256C,YNR017W,0
YNR017W,YJL062W-A,0
YDR231C,YPR191W,0
Q0130,YNR018W,0
YDR231C,YBL045C,0
Q0275,YNR018W,0
YJR045C,YGR174C,0
YLR395C,YGR222W,0
YJR045C,YHR051W,0
YGR033C,YEL024W,0
YDL160C,Q0045,0
YER154W,Q0115,0
Q0250,YKR016W,0
YBR185C,YJL062W-A,0
YDL107W,YOL027C,0
YBL030C,YDR377W,0
YGL187C,Q0105,0
YGR062C,Q0045,0
YGL191W,YGR112W,0
YNL030W,Q0085,0
YBL045C,YOR065W,0
YML081C-A,YDL160C,0
