geneA,geneB,selfpairs
YDR119W-A,Q0085,0
YOR090C,YKR016W,0
Q0275,YLR320W,0
YJL062W-A,YBL045C,0
YIR021W,YPR042C,0
Q0050,YGL122C,0
Q0140,YBR185C,0
YBR120C,YPR042C,0
YDL160C,YDR529C,0
YDR529C,YJR121W,0
YHR076W,YDL160C,0
YPR140W,YNL030W,0
YDR231C,YIL157C,0
YDR119W-A,YPR191W,0
YKR016W,YGL187C,0
Q0045,YBL045C,0
YGL122C,YBL045C,0
YJL062W-A,YPL271W,0
YIL111W,Q0110,0
YOL027C,Q0140,0
YGL187C,YKR016W,0
Q0045,YNR017W,0
YDL160C,YLR395C,0
YPL215W,YNL026W,0
Q0105,YGL187C,0
YDL004W,YGR174C,0
YJR045C,YPR042C,0
YDL160C,YPR191W,0
YML129C,YOR065W,0
YDL160C,YNL026W,0
YML129C,Q0105,0
Q0105,Q0160,0
YGR037C,Q0250,0
YGL191W,YDL160C,0
YEL024W,YDL160C-A,0
YKR016W,YLR203C,0
YGL191W,YBR024W,0
YJR045C,YPR191W,0
YGL122C,YLR203C,0
Q0250,YIR021W,0
YPL078C,Q0250,0
YJR121W,YML030W,0
YDL160C,YGR112W,0
YGL122C,YNR017W,0
YGL122C,YGL187C,0
YER154W,YNL052W,0
YPL271W,YNR018W,0
YNR018W,YJL062W-A,0
YJR045C,YKR016W,0
YMR256C,YPL271W,0
YGL122C,YDR529C,0
YNL305C,YPL078C,0
YLR395C,Q0045,0
YDR231C,Q0120,0
YLR382C,YJL062W-A,0
YJR045C,YNR018W,0
YPR042C,YJR045C,0
YGL187C,YNR018W,0
Q0275,YBR039W,0
Q0120,YML030W,0
Q0045,YML129C,0
YBR255C-A,YDR231C,0
YNL052W,YGL191W,0
Q0080,YKR016W,0
YBR024W,YMR244C-A,0
YGR033C,YOL027C,0
YBL099W,Q0070,0
Q0250,YKL016C,0
Q0275,YHR051W,0
YPR191W,YGL122C,0
Q0140,YBL045C,0
YBR037C,YLR320W,0
YPL078C,YML129C,0
Q0105,YNR018W,0
Q0065,Q0060,0
YNL052W,YBR185C,0
YBR009C,YGL122C,0
YLR203C,Q0045,0
YBL045C,YML129C,0
YNL155W,YGL187C,0
YJR045C,YHR051W,0
YGL191W,YPR191W,0
Q0250,Q0110,0
YKR016W,YDR529C,0
YHL038C,YPL078C,0
YJR121W,Q0045,0
YBL045C,YIL111W,0
Q0275,YDR231C,0
YBL099W,YBR039W,0
YGR037C,Q0250,0
YPL078C,Q0275,0
YNR017W,YNL030W,0
YBL030C,Q0045,0
YNL052W,YGR062C,0
YLR395C,YGL187C,0
YLR320W,YJR121W,0
YDR231C,Q0275,0
YDL156W,YBL099W,0
YHR076W,YKL155C,0
YGL187C,YPR125W,0
Q0250,YOL027C,0
YBL030C,YDR231C,0
Q0250,YBL030C,0
