geneA,geneB,selfpairs
YJR045C,YJR121W,0
YBL099W,Q0250,0
YPR191W,YBR037C,0
YJR121W,YGL122C,0
YGL187C,YGR112W,0
YBL045C,YML030W,0
YPR042C,YDR231C,0
YNL052W,YKR016W,0
YJR045C,YER154W,0
YGR132C,YDL160C,0
YBL099W,Q0120,0
YBL045C,YGR037C,0
YDL160C,YPL271W,0
YDL156W,Q0065,0
YBR185C,YBL030C,0
Q0250,YPR042C,0
YGL187C,YOR065W,0
YGR222W,YPR042C,0
YOR065W,YGL122C,0
YPR191W,YJL166W,0
YPL215W,YBL099W,0
YGR037C,YJR045C,0
YGL122C,YBL045C,0
YDR377W,Q0250,0
YPL078C,YNR017W,0
YNL030W,YBR037C,0
YGR112W,YNL026W,0
YNL026W,YOR065W,0
YJL062W-A,YJR045C,0
YBL045C,YJR121W,0
YBR039W,YBR120C,0
YER154W,YIL111W,0
YNL026W,YBR120C,0
YPL078C,YBL045C,0
YBL099W,YLR295C,0
YJR045C,YGL122C,0
YNL026W,YBL099W,0
YGR062C,YIL157C,0
YIL157C,YPR042C,0
YBR009C,YHR076W,0
YDL160C,YGL122C,0
YNL305C,YKL016C,0
YGR222W,YKR016W,0
YPR042C,YLR320W,0
YER154W,YPR042C,0
YGL122C,YGL187C,0
Q0045,Q0120,0
Q0045,YKR016W,0
YGR174C,YPR140W,0
YNR018W,YGL122C,0
Q0110,YDR375C,0
YGL122C,Q0110,0
YKR016W,YDL160C,0
YHL004W,YDL160C,0
YBL099W,YHR051W,0
YBR009C,YGL187C,0
YGL122C,YML081C-A,0
Q0055,YGR062C,0
Q0105,YHR076W,0
YGL122C,YDR119W-A,0
YKL155C,YDR231C,0
YNL026W,YNL305C,0
Q0105,YNR017W,0
YNR017W,YLR067C,0
YOL027C,Q0080,0
YDR375C,Q0115,0
YIL051C,YJL062W-A,0
Q0085,YGL187C,0
YER154W,Q0115,0
YDR529C,YGL187C,0
YKR016W,YJR045C,0
YDR119W-A,YGL191W,0
Q0045,YKL155C,0
YPL078C,Q0120,0
YEL024W,YBR039W,0
YMR244C-A,Q0085,0
Q0075,YML030W,0
YDR529C,YGR112W,0
Q0105,YKL155C,0
YBL099W,YEL024W,0
YGL187C,YKR016W,0
