geneA,geneB,selfpairs
YBR009C,YPR042C,0
YGR174C,YGL191W,0
YGL122C,YGR037C,0
YDR231C,YBL075C,0
YDL160C,YML129C,0
YJR045C,YGL122C,0
Q0250,YIL157C,0
YML030W,YER154W,0
Q0050,YHR051W,0
YKR016W,YBL030C,0
Q0130,YKR016W,0
YEL024W,YGL122C,0
YPR191W,Q0105,0
YGR033C,YBL099W,0
YPL271W,Q0275,0
Q0250,YGL187C,0
YHR076W,Q0250,0
YIR021W,YBL045C,0
YDL160C,YKR016W,0
YKL016C,YBL045C,0
YDL156W,YML129C,0
YGL122C,YBL075C,0
YJR045C,YNR017W,0
YJR045C,YML129C,0
YEL024W,YGL191W,0
YPR191W,Q0070,0
YBL030C,YHR051W,0
YBR185C,YPR191W,0
YJR045C,YGR033C,0
YBR039W,YDR119W-A,0
YDR529C,YJR045C,0
YML030W,Q0115,0
YBL045C,Q0140,0
YPR191W,Q0020,0
YKR016W,YIL051C,0
YKL016C,Q0250,0
YLR203C,YNL026W,0
YIL157C,YPL215W,0
Q0130,YJR121W,0
Q0160,YGL187C,0
YGL122C,YPR042C,0
YHR051W,YMR244C-A,0
Q0115,YNR018W,0
YNL305C,Q0250,0
YMR256C,YKR016W,0
YGL064C,YIR021W,0
YKR016W,YKL016C,0
YPL078C,YJR045C,0
YBL099W,YDR377W,0
YJR045C,YNR018W,0
YER154W,YJL014W,0
Q0045,YML030W,0
YDL160C,YDL004W,0
YKR016W,YDR375C,0
YHR051W,YBR120C,0
YKR016W,Q0045,0
YNL052W,Q0060,0
Q0140,YDL160C,0
YDL160C,YHR076W,0
YGL122C,YER142C,0
YML081C-A,Q0085,0
YPR191W,YPR042C,0
YPL078C,YBR024W,0
YNL305C,YNL026W,0
Q0020,YGR222W,0
YHR051W,YDL160C,0
YJL062W-A,YDR231C,0
YNL026W,YML030W,0
YHR051W,YDR231C,0
YBR185C,YDL107W,0
YGL122C,YGL187C,0
YNL026W,YLR320W,0
YDL160C,YGL122C,0
YEL024W,YBR009C,0
YPL078C,YBL045C,0
YBL099W,YML030W,0
Q0070,YOL027C,0
YNL052W,YBR039W,0
YNL052W,YDL156W,0
YEL024W,YLR203C,0
YOR090C,YGR222W,0
YLR067C,YLR203C,0
YGL122C,YPR042C,0
Q0105,YDL107W,0
YNR018W,Q0080,0
YKR016W,YGR037C,0
YML030W,YDL004W,0
YMR256C,Q0275,0
YLR295C,YKR016W,0
YJL062W-A,YJR121W,0
Q0120,YOR065W,0
YOR065W,YLR295C,0
Q0250,YLR393W,0
YJR045C,YML129C,0
Q0250,YJL166W,0
YJR045C,YGL187C,0
YDL160C,YNL026W,0
YGR174C,YPR042C,0
Q0045,YKR016W,0
YBL045C,YGR132C,0
YKR016W,YGR112W,0
YJR121W,YGL122C,0
YNR019W,YJL062W-A,0
YBR255C-A,Q0055,0
YJR045C,YLR320W,0
YHR076W,Q0110,0
YGL122C,YGL187C,0
YBL030C,YOL027C,0
YKL155C,YJR045C,0
YNR017W,YOL027C,0
Q0045,YLR393W,0
YDR231C,YBR037C,0
YDL160C,YLR393W,0
Q0250,YBL045C,0
YJR121W,YPR191W,0
YBR009C,YGR222W,0
YML129C,YGL187C,0
YJR121W,YBR039W,0
YNL026W,YJL062W-A,0
YDL004W,YGL122C,0
YDR529C,YPR042C,0
YIL111W,YGR112W,0
YDR231C,YOR065W,0
YPR042C,YDL004W,0
YGL187C,YBL045C,0
YBL045C,YPL078C,0
YLR395C,Q0105,0
YKR016W,YDR119W-A,0
Q0115,YNL026W,0
YBL030C,YDL004W,0
YDR529C,YEL024W,0
YPR042C,YBL099W,0
Q0130,YJR121W,0
YDL160C,YGL122C,0
Q0140,YDR231C,0
YHR076W,YIL157C,0
YJR045C,YPR042C,0
YOL027C,YKR016W,0
YBL045C,YHR051W,0
YPR042C,YGR112W,0
YGR174C,YGL064C,0
YDL160C,YNL030W,0
YDL156W,Q0085,0
YPR191W,Q0255,0
YBR255C-A,YBL045C,0
YGL122C,Q0250,0
YML030W,YGL187C,0
YBR039W,YDR231C,0
YKL016C,YLR203C,0
YPL078C,YNL026W,0
YDR231C,YJR045C,0
YIL157C,YBR120C,0
YPR042C,YLR203C,0
Q0045,YBL030C,0
YNL052W,Q0130,0
YER154W,YPL271W,0
Q0275,YBL045C,0
