id1	id2	selfpairs
YGL122C	YHR076W	0
YBL099W	Q0250	0
YPL078C	YDL156W	0
YBR039W	YKR016W	0
YER154W	YGL122C	0
YER154W	YGL122C	0
YBL099W	YDL160C	0
YDR231C	YJR045C	0
Q0045	YKR016W	0
Q0045	YGL187C	0
YLR203C	YJR045C	0
YDL160C	Q0275	0
YBL030C	YMR244C-A	0
YML129C	YLR382C	0
YKL155C	Q0085	0
YJR045C	YGL187C	0
YPL215W	YIL111W	0
YPR140W	YDL160C	0
YDL160C	YNL052W	0
YPR125W	Q0130	0
YER154W	YOR065W	0
YGL187C	YNR017W	0
YPL271W	YGL122C	0
YPL271W	YNR018W	0
YEL024W	Q0120	0
YGR033C	YBL030C	0
YGL191W	YOL027C	0
YBR185C	YJL062W-A	0
YNR018W	YJR121W	0
Q0050	YPL078C	0
YHR051W	Q0080	0
YLR295C	YPR125W	0
YLR067C	YML030W	0
YLR395C	YLR320W	0
YPR125W	YNL052W	0
YKR016W	YGR037C	0
YGL122C	YGL187C	0
YBR009C	YNL305C	0
YEL024W	YKR016W	0
YDL160C	YDR529C	0
Q0085	YPR191W	0
Q0105	YPR042C	0
YBL045C	YGL187C	0
YPR042C	YDR119W-A	0
YBL045C	YDR377W	0
YBL030C	Q0055	0
YNL026W	YMR256C	0
YEL024W	YJR045C	0
Q0110	YGR174C	0
YDR231C	YPR042C	0
YIL157C	YKL016C	0
YML030W	YGL064C	0
YJL166W	Q0045	0
Q0105	YER154W	0
Q0050	YDL156W	0
YDR231C	YNL052W	0
YKL016C	YNL030W	0
YGR112W	YNL305C	0
YGL191W	YGL122C	0
YDR231C	YGR062C	0
YGR112W	YKR016W	0
YGL122C	YDR231C	0
YJR121W	YDL160C-A	0
Q0085	YKR016W	0
YHR051W	YGL122C	0
Q0130	YBR024W	0
Q0115	YOL027C	0
YNR017W	YJR045C	0
YKR016W	YGR132C	0
YDL160C	YGR033C	0
YDL160C	YPR191W	0
Q0070	YBL045C	0
YJL166W	YNR018W	0
YDL160C	YNR019W	0
YBL030C	YNL052W	0
YML081C-A	YBL045C	0
YDR529C	YGR132C	0
YPL078C	YJR045C	0
YIL111W	YOR090C	0
YGR033C	YML030W	0
YJR045C	YML030W	0
Q0045	YGR112W	0
YGL122C	YLR203C	0
YBL030C	YER154W	0
Q0250	YNL026W	0
YLR203C	YNR017W	0
YDR529C	YPL215W	0
YGL191W	YJR121W	0
YJL014W	YNL052W	0
YGR112W	YPL078C	0
YGR033C	YPR042C	0
YNL052W	YPL078C	0
YDL160C	Q0085	0
YGR174C	YNL052W	0
YBR255C-A	YDL156W	0
YJL166W	YML129C	0
YER154W	YGL122C	0
YDL107W	YDL160C	0
YLR067C	YPR191W	0
YKR016W	YNR018W	0
YJL166W	Q0275	0
YJR045C	YML081C-A	0
YNL026W	YML030W	0
YNL052W	YLR295C	0
YGR062C	YKL016C	0
YNL026W	Q0130	0
Q0115	YBL045C	0
YKL155C	Q0070	0
Q0120	YBR024W	0
Q0085	YGL191W	0
YDL160C	YDR231C	0
Q0080	YGL122C	0
YPL078C	YPR125W	0
YBL030C	YKR016W	0
YBL045C	YGL187C	0
YPR042C	YMR256C	0
YNR017W	YPL078C	0
YJR045C	Q0250	0
YML129C	YNL052W	0
YDR231C	YBL099W	0
YHL004W	Q0050	0
