geneA,geneB,selfpairs
Q0105,YHR051W,0
YDL004W,YER154W,0
YNL030W,YGL122C,0
YBL045C,Q0250,0
YER154W,YNR018W,0
YGR132C,Q0120,0
Q0275,YKL016C,0
YJR045C,YGL187C,0
YBR039W,YGL187C,0
YGR062C,YNL052W,0
YGL187C,YPR042C,0
YGR033C,YDL160C,0
YJL062W-A,YBL045C,0
YNR017W,YDL160C,0
YOR090C,YHR076W,0
YJL166W,Q0140,0
YPR042C,YHR076W,0
YJL166W,Q0085,0
Q0275,YJR045C,0
Q0050,YJL062W-A,0
YJR045C,YKL016C,0
YNL030W,YBR255C-A,0
YDL160C,YPR042C,0
YGL191W,YDR231C,0
YJL062W-A,YGL191W,0
YNL155W,YML081C-A,0
Q0080,YBR009C,0
YPR042C,YBL045C,0
YNR017W,YBL030C,0
YJR045C,YNL026W,0
YKL155C,YGR132C,0
YBR120C,YKR016W,0
YBL045C,YKL155C,0
YOR065W,Q0115,0
YBL045C,YGR174C,0
YMR244C-A,YGR112W,0
YHR051W,YGL187C,0
YLR203C,YKR016W,0
YJL014W,YIL051C,0
YJR045C,Q0045,0
YPL215W,Q0085,0
YGR112W,Q0105,0
YBR185C,YBL030C,0
YOL027C,YDR377W,0
YDR377W,YDR375C,0
Q0045,YBL045C,0
Q0045,YDL160C,0
YGL187C,YGL064C,0
YDL156W,Q0080,0
Q0085,YDL156W,0
YKR016W,YHR051W,0
Q0105,YPR191W,0
YBL045C,YGL122C,0
YOL027C,YJR045C,0
YBL045C,YPR191W,0
YDL160C,YLR295C,0
Q0130,YGL122C,0
YJR121W,YBR185C,0
YGL187C,YLR203C,0
Q0080,YNR017W,0
YDR231C,YML030W,0
YBL030C,YPL271W,0
Q0080,YBL045C,0
YDL160C,YNR017W,0
YPR042C,Q0275,0
YLR203C,YOR090C,0
YGL122C,YDL160C,0
YGL122C,Q0250,0
YJR121W,YPR191W,0
YKL016C,Q0275,0
YGL122C,YLR395C,0
YPR042C,Q0060,0
YBR120C,YPR042C,0
YGR112W,YLR067C,0
YGL187C,Q0085,0
YOR090C,YEL024W,0
YDR231C,Q0140,0
YGL122C,YGL187C,0
YGL191W,YGL187C,0
YBR255C-A,YBR037C,0
YGL122C,Q0250,0
YKR016W,YNL052W,0
YIL157C,Q0045,0
YDL004W,YJL166W,0
YLR295C,YGR174C,0
YGL187C,YBR009C,0
Q0275,Q0120,0
YGL122C,YIL051C,0
YPL271W,YJR121W,0
YGL191W,YPR042C,0
YDL160C,YGL187C,0
YBR255C-A,YPL078C,0
Q0105,YBL099W,0
YGL122C,YPR042C,0
YJR045C,YBL045C,0
YHL038C,YJR045C,0
YBL045C,Q0085,0
YKR016W,YKL155C,0
Q0085,YDR231C,0
YGL187C,YNL052W,0
Q0250,YML030W,0
YBL030C,YJR045C,0
YHR051W,YML030W,0
YGL187C,YJR045C,0
YKR016W,YPR191W,0
YGR033C,YJR045C,0
Q0045,YPR125W,0
YER154W,YDL160C,0
YPL215W,Q0110,0
YBR120C,Q0110,0
YDR231C,YJR121W,0
YGR112W,YGL187C,0
YJR045C,Q0250,0
Q0130,YBL030C,0
YNL026W,Q0250,0
YGL064C,YDL160C,0
YKR016W,YDL107W,0
YPL078C,YML030W,0
YDL160C,YGL187C,0
YML030W,YNL052W,0
YKL016C,YGL191W,0
Q0045,YEL024W,0
YML129C,YNL026W,0
YIL157C,Q0250,0
YBL030C,YBL099W,0
Q0250,YGL187C,0
YBL099W,YJR121W,0
YBR255C-A,Q0250,0
YMR256C,YBL045C,0
Q0045,YPL078C,0
YEL024W,YNR018W,0
YBR009C,Q0115,0
Q0250,YNL026W,0
YDR377W,YNL052W,0
YNR018W,Q0250,0
YNR018W,Q0250,0
YBR024W,YBR120C,0
YDR119W-A,YJR045C,0
YOR065W,YKR016W,0
YLR203C,YKR016W,0
YPL172C,YLR395C,0
YOL027C,YML129C,0
Q0110,YKR016W,0
YBL099W,YLR320W,0
YDR231C,YGL122C,0
YDL107W,Q0130,0
YOR065W,Q0080,0
YNL052W,YDL160C,0
YPR042C,Q0275,0
YHR076W,YLR203C,0
YJR045C,Q0085,0
YOR090C,YDL160C,0
YGL122C,Q0140,0
YGR112W,YJR121W,0
YPR191W,YPR042C,0
YDR119W-A,YPR042C,0
YOR065W,YBR039W,0
YDL160C-A,YBR009C,0
YNR019W,YDR119W-A,0
YNR018W,Q0250,0
YML081C-A,YML030W,0
YML129C,YJL166W,0
YGL064C,YLR382C,0
