id1	id2	selfpairs
YPR042C	YBL099W	0
Q0080	YDR529C	0
Q0045	YPL271W	0
YBL030C	YGL122C	0
YNL052W	YDR119W-A	0
YPL215W	YNR018W	0
YPL172C	YHL004W	0
YKR016W	YNR018W	0
YML030W	Q0045	0
YBL075C	YPR191W	0
YGL122C	YPR191W	0
YGL191W	YOR090C	0
YNR017W	YGL122C	0
YML081C-A	YDR529C	0
YKL155C	YNL026W	0
YPR191W	Q0085	0
YPL215W	YBR120C	0
YBL045C	Q0275	0
YKR016W	YJR045C	0
Q0045	YOR065W	0
YNL026W	YBR255C-A	0
YNR017W	YGL122C	0
YOR065W	YLR393W	0
YEL024W	YJL062W-A	0
YGL122C	YML129C	0
YOR065W	YOL027C	0
YGL122C	YDL160C	0
YGR112W	YLR067C	0
YBL045C	YJL062W-A	0
Q0045	YBR037C	0
Q0250	YKR016W	0
YOR065W	YGR112W	0
YIL111W	YPL078C	0
YPR191W	YNR017W	0
YJR045C	YLR395C	0
YIL157C	YOR065W	0
YGL122C	Q0085	0
YPL078C	YBL045C	0
YBL030C	YOR090C	0
YBL099W	Q0020	0
YEL024W	YGR112W	0
YDR377W	YJL166W	0
YDL160C	YDR231C	0
YPL271W	YBL030C	0
YPR042C	YBR039W	0
YDR119W-A	YML030W	0
YKR016W	YNL305C	0
YML129C	YKL016C	0
YKL016C	Q0250	0
YPR191W	YBL030C	0
YNR018W	YML030W	0
YML030W	YGL187C	0
Q0140	YEL024W	0
YPL215W	YGL187C	0
YBL030C	YOL027C	0
YLR395C	YLR320W	0
YDR377W	YNL052W	0
YEL024W	Q0105	0
Q0275	YNL026W	0
YML030W	YGR062C	0
YOL027C	YJL062W-A	0
YLR382C	YKL016C	0
YJR045C	YGL187C	0
Q0080	YDL160C	0
Q0045	YGR174C	0
YGL122C	YOL027C	0
Q0120	YNR018W	0
YNR018W	YPR042C	0
YJR045C	YBL099W	0
YOR090C	YML129C	0
YBL099W	YGL122C	0
Q0045	YML129C	0
YGL064C	YNL026W	0
YDL156W	YLR203C	0
YDL160C	YER142C	0
YBR039W	YHR051W	0
YNL155W	YEL024W	0
YPR042C	YDR529C	0
YPR191W	YKR016W	0
YJR045C	YBL045C	0
YGL122C	YDR119W-A	0
YPL078C	YBL099W	0
YGR033C	YDL160C	0
YPL271W	YBR120C	0
YNL026W	YML030W	0
YDR231C	YKR016W	0
Q0050	YJR121W	0
YOR065W	YDL107W	0
Q0130	YKR016W	0
Q0158	YDL160C	0
Q0085	YOR090C	0
Q0250	YLR395C	0
YMR244C-A	YKR016W	0
YMR256C	YML030W	0
Q0250	YJR045C	0
YKL155C	YDR231C	0
Q0080	YML081C-A	0
YPR125W	YBL045C	0
YGL187C	YJR121W	0
YPL078C	YJR045C	0
YDR529C	YJR045C	0
Q0250	YJR045C	0
YDL160C	Q0050	0
YDL004W	YHL038C	0
Q0250	Q0045	0
YJR045C	YKR016W	0
YJR045C	YKR016W	0
YEL024W	YKR016W	0
Q0275	YDL160C	0
YML129C	Q0085	0
YMR256C	Q0250	0
YGL187C	YML081C-A	0
YDL156W	YML030W	0
Q0065	Q0275	0
YPR125W	YKR016W	0
YKL016C	YKR016W	0
YJR121W	YDL160C	0
YKL016C	YGL187C	0
Q0250	YBL045C	0
Q0255	YGL187C	0
YLR067C	YLR395C	0
