id1	id2	selfpairs
YGL122C	YJL062W-A	0
YNR018W	YDL160C	0
YGL191W	YGL122C	0
YDL004W	YBR009C	0
YOR090C	YLR295C	0
YGR033C	YDL160C	0
YJR045C	YNL026W	0
YOR065W	YPR191W	0
YOR065W	Q0045	0
YIL051C	YBR255C-A	0
YDL160C	YGL122C	0
YBR024W	Q0045	0
YPR191W	YLR395C	0
YOL027C	YML129C	0
YKL155C	YOL027C	0
Q0105	Q0250	0
YGL122C	YDL160C	0
YJR121W	YDL160C	0
YDL107W	YBL045C	0
YDL160C	YNL026W	0
YIL051C	Q0110	0
YNL026W	YBL030C	0
YPR042C	YBL045C	0
YML129C	YKL155C	0
YPL271W	YNR018W	0
YDL107W	YPR191W	0
YPR042C	YBR039W	0
YGR037C	YPL271W	0
YDL160C	YNL026W	0
YIL157C	YGR112W	0
YBR185C	YER154W	0
YDL156W	YBL030C	0
YDR231C	YLR393W	0
YJR045C	YNL052W	0
YPR042C	YHR076W	0
YHR051W	YJR121W	0
YEL024W	YPL172C	0
YOL027C	YDR231C	0
YPR042C	YPL271W	0
YKR016W	Q0045	0
YDL160C	YJR045C	0
YDR377W	YBR009C	0
YMR256C	YPL271W	0
YBL099W	YLR203C	0
YDR119W-A	YBR009C	0
YDL160C	Q0105	0
YNL052W	YJL166W	0
YBL099W	Q0115	0
YJR045C	YNL155W	0
YBL045C	YGL187C	0
YPL078C	YKL016C	0
YJL166W	YGL187C	0
YJR121W	YER154W	0
Q0140	YGR132C	0
YNR017W	YML081C-A	0
YIR021W	YBR120C	0
YML030W	YKL016C	0
Q0250	YGR174C	0
YKL016C	YPR125W	0
YPR042C	YNL026W	0
Q0105	YGL191W	0
YGR062C	YBR185C	0
YDL107W	YGL187C	0
YJL166W	YDL160C	0
YLR203C	YDR119W-A	0
YPL271W	YJR121W	0
YLR395C	YJL166W	0
YKL016C	YPR125W	0
YGL064C	YGL187C	0
YGL122C	Q0105	0
YNL052W	YDL160C	0
Q0050	YER142C	0
YGL191W	YIL111W	0
YNL052W	YIL111W	0
YDR119W-A	Q0275	0
YBR255C-A	Q0130	0
YJR045C	YKR016W	0
YIL111W	YDL160C	0
YGL122C	YML129C	0
YDR231C	YBL045C	0
YNR018W	YBL045C	0
YNL305C	YDR231C	0
YOL027C	YBR009C	0
YBL030C	YDL160C	0
YPR042C	YHL004W	0
YDL156W	YDL160C	0
YNR017W	YBR039W	0
YDR529C	Q0045	0
Q0275	YHR051W	0
