geneA,geneB,selfpairs
YKR016W,Q0275,0
YJL014W,YGL122C,0
YPR042C,YNL026W,0
YGL122C,YGR222W,0
YNL052W,Q0250,0
YEL024W,YGR037C,0
YMR256C,Q0080,0
YGL122C,YJR045C,0
YJR121W,Q0045,0
YDL004W,YDL160C,0
YGR112W,Q0120,0
YBR009C,YGL122C,0
YBL045C,YEL024W,0
YGL187C,YKR016W,0
YBR255C-A,YBL045C,0
YKR016W,YBL045C,0
YNL052W,YBR009C,0
YPR042C,YHL038C,0
YGL191W,YDL160C,0
Q0115,YLR395C,0
YIL157C,YPL215W,0
YPR191W,Q0045,0
YDL107W,Q0250,0
YGL187C,YJR045C,0
YDR119W-A,YLR320W,0
YER154W,YGL122C,0
YBR039W,YMR256C,0
YDR375C,YPR191W,0
Q0140,YDL160C,0
YML030W,YBR120C,0
YGL122C,YML081C-A,0
YDR377W,YJR121W,0
YEL024W,Q0250,0
YNL155W,Q0085,0
YER154W,YBL099W,0
YGR037C,Q0085,0
YML030W,YKR016W,0
YPR042C,YGL191W,0
YDL156W,YDL160C,0
YKR016W,YNR017W,0
YGL187C,Q0045,0
Q0250,Q0275,0
YJR045C,Q0045,0
YNR018W,YEL024W,0
YOR090C,YDR375C,0
Q0250,YLR203C,0
YJR045C,YDR231C,0
YNL305C,Q0045,0
YJL062W-A,Q0250,0
YCR106W,YMR244C-A,0
YJR121W,YNR017W,0
YPR125W,Q0120,0
Q0140,YPL215W,0
YBR039W,YIL157C,0
YKR016W,YOL027C,0
YKR016W,YNL026W,0
Q0275,Q0055,0
YNR018W,YDL107W,0
YGR112W,YBR039W,0
YER154W,YML030W,0
YBR185C,YNL052W,0
YDL004W,YBL030C,0
YLR393W,YLR203C,0
Q0140,YDL160C,0
YKR016W,YIL111W,0
YGL187C,YDL160C,0
YOR065W,Q0065,0
YER154W,YDR377W,0
YNR017W,YJL062W-A,0
YOL027C,YNR017W,0
YDR529C,YDL156W,0
YDL160C,YNL052W,0
YJR045C,YGL191W,0
YMR256C,Q0045,0
Q0045,YDR529C,0
YBR024W,YGL122C,0
YJR121W,YGL122C,0
Q0080,Q0250,0
YLR393W,YDR231C,0
Q0250,YLR203C,0
YDL160C,YGL187C,0
YDR377W,YJL062W-A,0
YPR191W,YEL024W,0
YDR119W-A,Q0105,0
YJR045C,YDL107W,0
YPL078C,YDL160C,0
YDR231C,YKR016W,0
YBL045C,YER154W,0
YDR377W,YJR045C,0
YML081C-A,YOL027C,0
YBR255C-A,YML129C,0
YJL062W-A,YDR529C,0
YBL075C,YML081C-A,0
YLR203C,YGR062C,0
YPR042C,YGL064C,0
YGR112W,YLR395C,0
YGL187C,YOL027C,0
YDL160C,YIL111W,0
YDL160C,YBL099W,0
Q0130,YBL030C,0
YBL099W,YGL122C,0
YDL004W,YKL016C,0
YJR045C,YNL026W,0
YGR174C,YDL160C,0
YPR042C,Q0275,0
Q0120,YKR016W,0
YDL160C,Q0020,0
YGR222W,YGR132C,0
YDR119W-A,YNL052W,0
YJR121W,YML129C,0
YKR016W,YHL004W,0
YIR021W,Q0140,0
YBL045C,YOL027C,0
YGL122C,YLR067C,0
YLR295C,YOR090C,0
YDL156W,YKR016W,0
Q0105,YNR018W,0
YJR045C,YDL160C,0
