geneA,geneB,selfpairs
YPL215W,YKR016W,0
YGL191W,YBR009C,0
YOR065W,YGL187C,0
YDL160C,YGL187C,0
YGL187C,Q0055,0
Q0250,YPR125W,0
YML030W,YMR244C-A,0
YBL045C,Q0085,0
YOR065W,YDL160C,0
YKL155C,Q0105,0
YGL122C,YJR045C,0
Q0115,YBR039W,0
Q0045,Q0250,0
YER154W,YLR395C,0
YIL111W,YBL030C,0
YKR016W,YDL004W,0
YBR255C-A,YOL027C,0
YLR203C,YML030W,0
YBL030C,Q0070,0
YGL122C,YKL155C,0
YPL078C,YDL160C,0
YIL051C,YKR016W,0
YPR042C,YNL052W,0
YBR024W,Q0255,0
YBR037C,YPR125W,0
YGL187C,YDR377W,0
YGL187C,YDR231C,0
YBR009C,YPL172C,0
YDL160C,YML129C,0
YJR045C,YML030W,0
YNL305C,YEL024W,0
Q0050,YPR042C,0
YLR295C,YML129C,0
YML030W,YGL122C,0
YPR191W,YBL099W,0
YDR231C,Q0275,0
YGL191W,Q0060,0
YEL024W,Q0130,0
YPR191W,YLR320W,0
Q0050,YBL045C,0
YBR120C,YGR033C,0
YBL045C,YGR112W,0
YPR191W,YNL052W,0
YBL030C,Q0085,0
YGR132C,YHR051W,0
YPL271W,YDL160C,0
YKL016C,YDL156W,0
YBR185C,YBR039W,0
YNL026W,YLR203C,0
YML030W,Q0250,0
Q0250,YLR203C,0
YGL064C,YGL122C,0
YLR395C,YJL014W,0
YGR222W,YIL051C,0
Q0250,YEL024W,0
YGR174C,YBR185C,0
Q0140,YGL187C,0
YJL014W,YBL030C,0
YPR191W,YDR231C,0
YPR042C,YDL156W,0
Q0275,YBL045C,0
YGL122C,YDL160C,0
YGR132C,Q0250,0
Q0250,YML129C,0
YJL166W,Q0085,0
YNR018W,Q0275,0
YGL191W,YDR119W-A,0
YMR256C,YJL062W-A,0
YOR065W,Q0105,0
YJR045C,YML129C,0
YPL215W,YIL157C,0
YPR191W,Q0250,0
YIL111W,Q0160,0
Q0115,YGR112W,0
YNL026W,YJL062W-A,0
YPR042C,YDL160C,0
YDL156W,YDR375C,0
YKR016W,YML129C,0
YDR529C,YPR140W,0
YNL305C,Q0105,0
Q0250,Q0105,0
YPR042C,YBR039W,0
YBL045C,YNL026W,0
YIL111W,Q0275,0
YPR042C,Q0105,0
YDL160C,YHR051W,0
YLR295C,YKR016W,0
YJR121W,YBL099W,0
YBL045C,Q0140,0
YML129C,YKR016W,0
YPR042C,YMR244C-A,0
YGL122C,Q0250,0
YNL026W,YKL155C,0
YBL075C,YGL122C,0
YLR203C,YGR132C,0
YBR039W,Q0275,0
YHL038C,YHR051W,0
Q0158,YML129C,0
YJL062W-A,YJR121W,0
YLR382C,YGL122C,0
YLR395C,YDL004W,0
YDL156W,YGL187C,0
YPL078C,YKR016W,0
YKL016C,YBL030C,0
Q0045,YBR009C,0
YBL045C,YDL107W,0
YDL160C-A,YJL166W,0
YGR033C,YDR231C,0
YGL187C,YPR191W,0
YER154W,YBR039W,0
YBR185C,YOL027C,0
YJR045C,YBR120C,0
YOR065W,Q0158,0
YKR016W,Q0120,0
YDL160C,YNL052W,0
Q0105,YDR119W-A,0
YDL107W,YKL155C,0
Q0140,YGL191W,0
YBR024W,YBL099W,0
YKR016W,YPL078C,0
YPL271W,YBL099W,0
YPR042C,YGL122C,0
YGL187C,YBL045C,0
YER154W,YPR191W,0
YEL024W,Q0050,0
YKR016W,YOL027C,0
YML129C,YOR090C,0
YBR037C,YKR016W,0
YHR076W,YJR045C,0
YNL052W,YKL016C,0
YGL122C,YEL024W,0
YLR203C,YKR016W,0
YNR019W,YDR231C,0
YBL030C,YDL160C,0
YPR191W,YJL062W-A,0
YNL052W,YJR045C,0
YJR121W,YPL078C,0
YDL160C,YBL099W,0
YGL191W,YKL016C,0
YPR042C,Q0275,0
YIR021W,YNR018W,0
YPR125W,YKL016C,0
YML129C,YML030W,0
YDR119W-A,YGL187C,0
YPR042C,Q0105,0
YML030W,Q0065,0
Q0045,YJR045C,0
YDR377W,Q0080,0
YGL122C,YKL016C,0
Q0020,YLR203C,0
YOR065W,Q0045,0
YDR231C,YLR393W,0
Q0105,YKR016W,0
YGL187C,YLR203C,0
Q0045,YGL122C,0
YCR106W,YDR231C,0
Q0085,YDL160C,0
YMR256C,YPL078C,0
YBL045C,Q0105,0
YBR185C,YMR256C,0
YPR042C,YBR120C,0
YDR529C,YPR191W,0
YML081C-A,Q0105,0
YDL160C,YNL052W,0
YDR119W-A,YKL016C,0
YNL026W,YKR016W,0
YNL026W,YNR019W,0
YDL160C,YKR016W,0
YBR024W,YBR120C,0
YDL004W,YDL156W,0
YHR076W,Q0055,0
YMR244C-A,YIL111W,0
YGL187C,YDL160C,0
YBR039W,YEL024W,0
YHR051W,YNR018W,0
YBL045C,YJR045C,0
YLR295C,YDL160C,0
YIL157C,YML030W,0
YJL166W,YPL078C,0
YIL111W,YNR017W,0
YGL122C,YML030W,0
Q0045,YOR065W,0
YPL078C,YGR033C,0
YKR016W,YBL045C,0
YML129C,Q0080,0
Q0085,YPR042C,0
YBR009C,YDR529C,0
YGL187C,Q0140,0
YGR062C,YNL155W,0
YKR016W,YDR231C,0
Q0085,YKL016C,0
YBL045C,YNR018W,0
YDL004W,Q0250,0
YGL187C,Q0250,0
YDR119W-A,Q0045,0
Q0045,YDL160C,0
Q0255,YLR203C,0
YDR231C,YKR016W,0
YGR222W,YJL166W,0
Q0130,YDR377W,0
YJR045C,YDR377W,0
YNL026W,YDL004W,0
YGL187C,YJR045C,0
YPR042C,YKL155C,0
YPL271W,YKR016W,0
YJR121W,YBR037C,0
Q0045,YJL062W-A,0
YPR042C,YBL045C,0
Q0045,YOR090C,0
YPL215W,YMR256C,0
YGL122C,YDR231C,0
YNL052W,Q0250,0
YGL191W,YLR295C,0
YGR033C,Q0045,0
Q0250,YML129C,0
Q0045,Q0250,0
YGR132C,YOR090C,0
YDR119W-A,YGL187C,0
YGR112W,YPR125W,0
YPR042C,YLR320W,0
YGL122C,YIL157C,0
YGL187C,YBR009C,0
YER154W,Q0105,0
YGR222W,YPR042C,0
