id1	id2	tag	tag_counts	selfpairs
YBL030C	YKL016C	YBL030C_YKL016C	1	0
Q0140	YGR132C	Q0140_YGR132C	1	0
Q0055	YOR090C	Q0055_YOR090C	1	0
YDL004W	YGR112W	YDL004W_YGR112W	1	0
YML129C	YPR042C	YML129C_YPR042C	1	0
YBR009C	YEL024W	YBR009C_YEL024W	1	0
YDL160C	YHR051W	YDL160C_YHR051W	1	0
YDL107W	YDR231C	YDL107W_YDR231C	1	0
YGR112W	YJR121W	YGR112W_YJR121W	1	0
Q0140	YKR016W	Q0140_YKR016W	1	0
YDL107W	YJR045C	YDL107W_YJR045C	1	0
YDL160C	YKR016W	YDL160C_YKR016W	1	0
YBL045C	YIL157C	YBL045C_YIL157C	1	0
YDL160C	YLR203C	YDL160C_YLR203C	1	0
YGL122C	YLR382C	YGL122C_YLR382C	1	0
YLR395C	YPR191W	YLR395C_YPR191W	1	0
Q0105	Q0250	Q0105_Q0250	1	0
YBR024W	YPR042C	YBR024W_YPR042C	1	0
YDL160C	YLR395C	YDL160C_YLR395C	1	0
YBR120C	YNL026W	YBR120C_YNL026W	1	0
YLR320W	YPR042C	YLR320W_YPR042C	1	0
Q0115	YNL052W	Q0115_YNL052W	1	0
YMR244C-A	YPR042C	YMR244C-A_YPR042C	1	0
YJR045C	YJR121W	YJR045C_YJR121W	1	0
Q0085	YML030W	Q0085_YML030W	1	0
YBR039W	YOR090C	YBR039W_YOR090C	1	0
YBR039W	YGR174C	YBR039W_YGR174C	1	0
YJR045C	YML081C-A	YJR045C_YML081C-A	1	0
YPL215W	YPR191W	YPL215W_YPR191W	1	0
YNL155W	YOL027C	YNL155W_YOL027C	1	0
Q0085	YNR017W	Q0085_YNR017W	1	0
YNL155W	YPL078C	YNL155W_YPL078C	1	0
YDR377W	YPR042C	YDR377W_YPR042C	1	0
Q0085	YGR112W	Q0085_YGR112W	1	0
YGL191W	YNR017W	YGL191W_YNR017W	1	0
YJL062W-A	YOR090C	YJL062W-A_YOR090C	1	0
YJL062W-A	YNL305C	YJL062W-A_YNL305C	1	0
YHL004W	YOL027C	YHL004W_YOL027C	1	0
YGL122C	YPR191W	YGL122C_YPR191W	1	0
YDR231C	YJL166W	YDR231C_YJL166W	1	0
YGR112W	YNR019W	YGR112W_YNR019W	1	0
YGL122C	YGR174C	YGL122C_YGR174C	1	0
YHR076W	YPR042C	YHR076W_YPR042C	1	0
YLR203C	YPL078C	YLR203C_YPL078C	1	0
YBR037C	YJR045C	YBR037C_YJR045C	1	0
YGR222W	YOR065W	YGR222W_YOR065W	1	0
YBR009C	YHR051W	YBR009C_YHR051W	1	0
YBL045C	YHL004W	YBL045C_YHL004W	1	0
Q0275	YPR125W	Q0275_YPR125W	1	0
YGL187C	YLR203C	YGL187C_YLR203C	1	0
Q0020	YDR119W-A	Q0020_YDR119W-A	1	0
YDL107W	YDR231C	YDL107W_YDR231C	1	0
YBR185C	YNL052W	YBR185C_YNL052W	1	0
YEL024W	YNL026W	YEL024W_YNL026W	1	0
Q0045	YOR065W	Q0045_YOR065W	1	0
