id1	id2	selfpairs
YDL160C	YOL027C	0
YML129C	YNL030W	0
Q0105	YML129C	0
YDR377W	Q0105	0
YML030W	YEL024W	0
YPL271W	YKR016W	0
YBL099W	YLR395C	0
YEL024W	YLR203C	0
YGL122C	Q0115	0
YGR132C	YER154W	0
YER154W	Q0120	0
YBL045C	YJR045C	0
YKR016W	Q0045	0
YJL062W-A	YBL030C	0
YNR017W	YDR231C	0
YML081C-A	YOR065W	0
YDR377W	YBL099W	0
Q0105	YDR529C	0
YPL078C	YDL160C	0
YJR045C	YGL191W	0
Q0140	YOR090C	0
YBL045C	YPR042C	0
Q0085	YJR045C	0
Q0105	YPR191W	0
YGR037C	Q0250	0
YLR320W	YGR222W	0
YML030W	YBL030C	0
Q0105	YKR016W	0
YGL122C	YMR256C	0
YJR121W	YBL045C	0
YKL016C	YBR024W	0
YDL160C	YGR033C	0
YLR295C	YJL166W	0
YBL045C	Q0105	0
YBL045C	YDL160C	0
YBR009C	YGL187C	0
YIR021W	YPR191W	0
YGL191W	Q0085	0
YKL016C	YDR119W-A	0
YBR037C	Q0080	0
YDL160C	YGL187C	0
YPL271W	YDL160C	0
YGR112W	YNR018W	0
YDL160C	YJR045C	0
YGL191W	YBR120C	0
YDR119W-A	YNL155W	0
Q0055	YKR016W	0
YLR067C	YPL271W	0
Q0045	YGR112W	0
YGL122C	YKR016W	0
YPR191W	YGL187C	0
YNR017W	YDL160C	0
Q0085	Q0275	0
Q0105	Q0140	0
YNL026W	YLR295C	0
YLR203C	YEL024W	0
YDR231C	YML030W	0
YKR016W	YPR042C	0
Q0275	YGR033C	0
YOR065W	YGR174C	0
YGR112W	YKL016C	0
YPL215W	YJR045C	0
YGR062C	YBL045C	0
YPR042C	YKL016C	0
Q0050	YDL160C	0
YGL122C	YIL157C	0
YJR045C	YPL215W	0
YPL078C	YJL062W-A	0
YER154W	YGR222W	0
YNR017W	Q0045	0
Q0140	YML030W	0
Q0250	YGL122C	0
YGL191W	YDL156W	0
YML129C	YGR112W	0
YKR016W	YGR174C	0
YMR244C-A	YKR016W	0
Q0045	YJR045C	0
YHR051W	YGL187C	0
YDL160C	YBR037C	0
YDL160C	YJL062W-A	0
YOR065W	YPL271W	0
YPR042C	YIL111W	0
YDR119W-A	YDL160C	0
YGL191W	Q0275	0
Q0085	Q0250	0
YPL215W	YOR090C	0
YJR045C	YPR125W	0
YEL024W	YBL045C	0
YGL187C	YGR112W	0
YJR121W	YDR377W	0
YJR121W	YBR037C	0
YJR045C	YPL078C	0
YDL160C-A	YER154W	0
Q0045	YLR203C	0
Q0250	YDR231C	0
YBL030C	YPR191W	0
YDL160C	YKL016C	0
YPL078C	YHR051W	0
YOL027C	YKR016W	0
YGL187C	YOL027C	0
YDR231C	YDR375C	0
YKR016W	YDL004W	0
YBL099W	YJL014W	0
Q0070	YGL191W	0
YGL122C	YKR016W	0
YML081C-A	Q0275	0
YGR222W	Q0130	0
YKR016W	YER142C	0
YBL045C	YJR121W	0
YPR125W	YPR042C	0
Q0085	YPR191W	0
YNR017W	YIR021W	0
YBL075C	YGR174C	0
YNL030W	YDR231C	0
YJL166W	YGL187C	0
YDL160C	YGL187C	0
YNL155W	YBL030C	0
YDR529C	YBL045C	0
YNR017W	YBL045C	0
YJR121W	YBL045C	0
YDR231C	YHL038C	0
YBR185C	YDL156W	0
YDR231C	YLR203C	0
YEL024W	YPR191W	0
YBR039W	YHL038C	0
YGL122C	YJR121W	0
YDR529C	YLR203C	0
YBL030C	YDL160C	0
YJR045C	YDR231C	0
YER154W	Q0250	0
Q0105	Q0045	0
YGR112W	YDR119W-A	0
YNL052W	YPR042C	0
YHR051W	YBL099W	0
YGR132C	YKR016W	0
YGR222W	YLR382C	0
YGL122C	Q0105	0
YGR132C	YGL122C	0
YBL030C	YDR231C	0
Q0045	Q0105	0
YGL122C	YDL107W	0
YMR244C-A	YDL160C	0
YKR016W	YEL024W	0
YLR203C	YJR121W	0
YPL078C	Q0115	0
YDL160C	YIL111W	0
YGL187C	Q0085	0
Q0130	YNR017W	0
Q0045	YDR529C	0
YGL122C	YPR042C	0
YGR062C	YDR377W	0
YLR203C	YGR112W	0
YKL016C	YGL064C	0
YHL038C	YGL191W	0
YLR395C	YEL024W	0
YPR191W	YML030W	0
YDL160C	YHR051W	0
YGL122C	YNL026W	0
YML030W	YNL052W	0
YLR203C	YNR017W	0
Q0045	YGR222W	0
YBL045C	YHL004W	0
YKR016W	YJR045C	0
YMR256C	YGR033C	0
Q0250	YPR042C	0
Q0250	Q0275	0
Q0085	Q0060	0
YNR017W	Q0120	0
YNL030W	YJR045C	0
YBL030C	YMR256C	0
Q0045	YNL026W	0
YGR033C	YPL078C	0
YGL187C	YDL160C	0
YHR051W	YDR375C	0
YKR016W	Q0045	0
YHL004W	YNR017W	0
YJL062W-A	YKR016W	0
Q0275	YJR045C	0
YNL052W	YNL026W	0
YJL062W-A	YGL122C	0
YGL187C	Q0140	0
YBR039W	YML129C	0
YKR016W	YDL160C	0
YJL166W	YDL160C	0
YML129C	Q0250	0
YDL160C	YGL187C	0
YJR121W	YDL160C	0
YIL157C	YGR132C	0
YOL027C	YBR024W	0
YBR039W	YOR065W	0
Q0275	YKR016W	0
YGL187C	YBL099W	0
YOR065W	YDL160C	0
YBL099W	Q0275	0
YLR203C	YDL160C	0
YNL052W	Q0045	0
YHR076W	YIL051C	0
YDR231C	Q0130	0
YNR018W	YGL122C	0
Q0085	YBR039W	0
YLR395C	Q0080	0
YBL030C	YGL187C	0
Q0080	YBL099W	0
YBL045C	YML129C	0
YGR112W	Q0250	0
YKR016W	YDL160C	0
YDL160C	Q0120	0
YOR065W	YJL062W-A	0
YMR256C	YJR045C	0
YDL107W	YPR191W	0
YPR042C	YPL078C	0
Q0250	YBL045C	0
YDL004W	YIL157C	0
YBL030C	YGL122C	0
Q0045	YOL027C	0
YML081C-A	Q0275	0
YNL026W	YPR042C	0
YIL051C	Q0130	0
YML030W	YGL187C	0
YJL062W-A	YIL111W	0
Q0250	YOR090C	0
Q0250	YJL062W-A	0
YJR045C	YBL099W	0
Q0158	YKL016C	0
YBR185C	YKR016W	0
YGL122C	YBL045C	0
YHR076W	Q0085	0
YDL107W	YML129C	0
YGL187C	YEL024W	0
YKR016W	YML030W	0
YIL051C	YLR393W	0
Q0050	Q0080	0
Q0120	YDL160C	0
YDR375C	YBR037C	0
YDR377W	YNR018W	0
YKL155C	YNR019W	0
YGR112W	YPL078C	0
YGL122C	YDL160C	0
Q0140	YKR016W	0
YGL122C	YNL026W	0
YGL122C	Q0085	0
YGR033C	YNR018W	0
YPL215W	YGL122C	0
YNL026W	YDR377W	0
YNR018W	Q0065	0
YML030W	YLR320W	0
YBR185C	Q0075	0
YJR045C	YDL160C	0
YDR119W-A	YJR045C	0
YDR377W	YIL111W	0
YNL305C	YBL099W	0
YDR231C	YBL030C	0
Q0050	YPR042C	0
YOL027C	YNL052W	0
Q0140	YLR203C	0
