id1	id2	tag	tag_counts	selfpairs
Q0075	YKL016C	Q0075_YKL016C	1	0
Q0045	YBR039W	Q0045_YBR039W	1	0
YGL187C	YNR017W	YGL187C_YNR017W	1	0
Q0275	YER154W	Q0275_YER154W	1	0
YGL122C	YNL052W	YGL122C_YNL052W	1	0
Q0080	YJR121W	Q0080_YJR121W	1	0
Q0080	Q0130	Q0080_Q0130	1	0
YLR203C	YML129C	YLR203C_YML129C	1	0
YDL160C	YNR018W	YDL160C_YNR018W	1	0
Q0085	YKL016C	Q0085_YKL016C	1	0
YBR037C	YDR529C	YBR037C_YDR529C	1	0
YBR037C	YGL122C	YBR037C_YGL122C	1	0
YGR033C	YPL215W	YGR033C_YPL215W	1	0
YDL160C	YGR222W	YDL160C_YGR222W	1	0
Q0250	YGL187C	Q0250_YGL187C	1	0
YBR009C	YML129C	YBR009C_YML129C	1	0
YGR222W	YJR045C	YGR222W_YJR045C	1	0
Q0080	YPL172C	Q0080_YPL172C	1	0
YLR295C	YPR191W	YLR295C_YPR191W	1	0
YGL064C	YPR191W	YGL064C_YPR191W	1	0
YBR039W	YPL078C	YBR039W_YPL078C	1	0
Q0045	Q0110	Q0045_Q0110	1	0
Q0140	YPR140W	Q0140_YPR140W	1	0
Q0130	Q0275	Q0130_Q0275	1	0
YDR375C	YGL187C	YDR375C_YGL187C	1	0
Q0020	YJR121W	Q0020_YJR121W	1	0
Q0275	YLR295C	Q0275_YLR295C	1	0
YJR045C	YLR393W	YJR045C_YLR393W	1	0
Q0065	YBL045C	Q0065_YBL045C	1	0
YJL166W	YPL271W	YJL166W_YPL271W	1	0
Q0140	Q0275	Q0140_Q0275	1	0
YDL004W	YGL122C	YDL004W_YGL122C	1	0
Q0275	YMR244C-A	Q0275_YMR244C-A	1	0
YDL160C	YNR019W	YDL160C_YNR019W	1	0
YER154W	YLR203C	YER154W_YLR203C	1	0
Q0130	YOR065W	Q0130_YOR065W	1	0
YJR121W	YML129C	YJR121W_YML129C	1	0
YGL122C	YGL191W	YGL122C_YGL191W	1	0
YER154W	YPL271W	YER154W_YPL271W	1	0
YJL166W	YPL215W	YJL166W_YPL215W	1	0
YDL160C-A	YGL187C	YDL160C-A_YGL187C	1	0
Q0070	YGL187C	Q0070_YGL187C	1	0
