id1	id2	selfpairs
YGR033C	YBL030C	0
YJR121W	YGR174C	0
YBL045C	YBL030C	0
YJR045C	YER154W	0
YGR112W	YGL122C	0
YBL030C	YGR112W	0
YPL078C	YLR393W	0
YJR045C	YNR017W	0
YGL122C	Q0050	0
YLR067C	YPR042C	0
YDR231C	YGR033C	0
YJL062W-A	YGL122C	0
YNL030W	Q0105	0
YJR121W	Q0065	0
YKR016W	Q0105	0
Q0080	Q0250	0
YBR039W	YGL122C	0
Q0250	YML129C	0
YBR009C	Q0045	0
YOR090C	YIL157C	0
Q0045	YDL160C	0
YGL122C	YBR120C	0
YLR203C	Q0120	0
YBL099W	YNL052W	0
YBR255C-A	YKR016W	0
YJR045C	Q0045	0
YJL062W-A	Q0085	0
YLR295C	YNL052W	0
YER154W	Q0115	0
YJR045C	Q0120	0
YDR529C	YDL004W	0
Q0080	YGL122C	0
YDL156W	YKR016W	0
YPL271W	Q0275	0
YKL016C	YDR375C	0
YGL191W	YOR090C	0
Q0275	YJR045C	0
YNL026W	YLR295C	0
YIL051C	Q0250	0
YDR529C	YPR191W	0
YNR018W	YGL187C	0
YPR191W	YDL004W	0
YJL166W	Q0275	0
YDL160C	YML081C-A	0
YHL004W	YDL160C	0
Q0250	YKR016W	0
YMR244C-A	YPR191W	0
YBR039W	YLR320W	0
YNL026W	YML129C	0
YGL122C	YJR045C	0
YBR120C	Q0045	0
YDR377W	YKR016W	0
YLR203C	YIR021W	0
YJL014W	YHL004W	0
YER142C	YML081C-A	0
YOR065W	YLR320W	0
YPL215W	YHR051W	0
YEL024W	YDR375C	0
YPR191W	YER154W	0
YDL160C	YPL271W	0
YDL160C	YGL064C	0
YBL030C	YDL160C	0
YJR045C	YNR017W	0
YBL099W	YGL187C	0
YML030W	YJL166W	0
YBR024W	Q0255	0
Q0115	YJR121W	0
Q0045	YJL014W	0
YJR045C	YBL099W	0
YHR076W	YDL160C	0
YLR295C	YLR320W	0
YKR016W	YPR042C	0
YKL016C	YHR051W	0
YDR529C	YOR090C	0
Q0250	YML030W	0
YDR231C	YNR017W	0
YNR018W	YNL026W	0
YJR045C	Q0120	0
YGL122C	YLR295C	0
YBL045C	YDL160C	0
YGL122C	YHL038C	0
YDL160C	YKR016W	0
YER154W	YPR042C	0
Q0085	Q0105	0
YBL045C	YHR051W	0
Q0250	YGR062C	0
YDR119W-A	YNL155W	0
YDL156W	YDL160C	0
YBL099W	YJL062W-A	0
YGL122C	YDL160C	0
YLR395C	YGR222W	0
YBL075C	YML081C-A	0
Q0140	YGL187C	0
Q0045	YDL107W	0
YKL016C	Q0080	0
YGR174C	YPR125W	0
YJL166W	YBL045C	0
YGL122C	YPL078C	0
Q0105	YLR393W	0
YKR016W	YPL215W	0
YBL075C	Q0250	0
Q0250	YDR231C	0
YKR016W	YHL004W	0
YBR024W	YML030W	0
YGR112W	YDL004W	0
YJR045C	Q0085	0
Q0085	YJR045C	0
YHL004W	YNL030W	0
Q0085	Q0105	0
YBR037C	YBL045C	0
YBL045C	YKL016C	0
YPR125W	YGR132C	0
YGR222W	YGL187C	0
YKL155C	YLR295C	0
YKL155C	YGR037C	0
YDR377W	YBL045C	0
YGR033C	YKL016C	0
YBR009C	YGL122C	0
YOR065W	YNL052W	0
YDR529C	Q0130	0
YBL030C	YBL045C	0
YGL064C	YMR256C	0
YDL160C	YDR377W	0
YPL215W	YNR018W	0
YDL160C	YER154W	0
YGR112W	YDL160C	0
YBL099W	Q0140	0
YBL030C	YGL122C	0
YHR051W	YGR222W	0
YNL305C	YDL004W	0
Q0045	Q0130	0
YPL078C	YDL160C	0
YMR256C	YPL078C	0
YNL305C	YDL160C	0
YPR042C	YGL191W	0
Q0130	YNR018W	0
YBL045C	YDL160C	0
Q0275	YHR051W	0
YDL160C	YBL099W	0
YPR042C	Q0275	0
Q0250	YEL024W	0
YBR039W	YKL155C	0
YGR037C	YPL271W	0
YLR203C	YKR016W	0
YIL111W	Q0250	0
YGL122C	Q0045	0
YBR009C	YMR244C-A	0
YGL187C	Q0250	0
Q0140	YNR018W	0
YIL157C	YIL111W	0
YGL187C	YDR377W	0
YLR395C	YGR112W	0
YDR377W	YJR045C	0
YDR231C	YGL122C	0
YML129C	YDL107W	0
YJR045C	YBL045C	0
YDR231C	YKR016W	0
YBL030C	YNL305C	0
Q0158	YPL271W	0
