geneA,geneB,selfpairs
YKR016W,Q0115,0
YGR112W,Q0250,0
YJR121W,YDR375C,0
YBL030C,YBL045C,0
YOL027C,YNL052W,0
YPR191W,YJR121W,0
YJR045C,YBL045C,0
YBL045C,Q0130,0
YJR121W,YML081C-A,0
YBL045C,YGL191W,0
Q0060,YER154W,0
YGL187C,YGL191W,0
YDL160C,YKR016W,0
Q0140,YDL156W,0
YJR045C,YNL026W,0
YBL099W,YLR067C,0
YLR203C,Q0020,0
Q0085,YDR377W,0
YML030W,YPL078C,0
YGR174C,Q0045,0
Q0250,YOL027C,0
YJR121W,YKR016W,0
YBL045C,YKR016W,0
YNL305C,YNL052W,0
YLR395C,Q0250,0
YGL122C,Q0275,0
YPR125W,YDR231C,0
YHR051W,YPR042C,0
YDR231C,YNL052W,0
YLR382C,YCR106W,0
YLR395C,YOL027C,0
YBL045C,YLR067C,0
YOL027C,YHL038C,0
Q0105,Q0250,0
Q0110,YDR231C,0
Q0275,Q0120,0
YPR191W,YKR016W,0
YDR119W-A,Q0045,0
YDR377W,Q0045,0
Q0140,YDL107W,0
YGL064C,YDL160C,0
YGL187C,YKR016W,0
YJL062W-A,YGL122C,0
Q0065,YJL166W,0
YDR529C,YLR393W,0
YLR295C,YJR045C,0
YKR016W,YIL111W,0
YJR121W,YDL160C,0
YBR039W,YPR191W,0
YNL026W,YML129C,0
Q0250,YBR037C,0
YJR045C,YKL016C,0
YDL160C,YBR024W,0
YNR018W,YKR016W,0
Q0140,YDL160C,0
YDR119W-A,YDL156W,0
YGL187C,Q0110,0
YKR016W,Q0130,0
YGR112W,YGL122C,0
YGL122C,YML129C,0
Q0250,YML030W,0
YPR042C,YGL122C,0
YDR119W-A,YNR018W,0
YJR045C,Q0060,0
YPL078C,YGL064C,0
YDL160C,YPR191W,0
YBR009C,YNL305C,0
YGR112W,Q0085,0
YHR051W,YBR039W,0
Q0255,Q0045,0
Q0085,YNL026W,0
Q0275,YML129C,0
YGR112W,YDL160C,0
YGR112W,YJL062W-A,0
YNR017W,Q0045,0
YBL045C,YGL122C,0
YJR121W,YLR320W,0
YPR042C,YML129C,0
YHR051W,YPR125W,0
YPR191W,YKR016W,0
Q0085,YGL191W,0
YBR039W,YEL024W,0
YJR121W,YHR076W,0
YNL030W,YML129C,0
YHL004W,YIL111W,0
YBR255C-A,YBL045C,0
YGR222W,YDL160C,0
YIL157C,YPL271W,0
YNL026W,YGL187C,0
YGR033C,Q0275,0
YLR395C,YGR037C,0
Q0085,YNR017W,0
YKR016W,YPR042C,0
Q0045,YIR021W,0
YDR231C,YNR017W,0
YLR203C,YOR065W,0
YGL187C,YLR320W,0
YKL016C,YOR090C,0
YBL030C,YOR090C,0
YBR037C,YHR051W,0
YER154W,YOR065W,0
Q0080,YML129C,0
YLR203C,YGL122C,0
YNR018W,Q0115,0
Q0050,YLR203C,0
YJL166W,YGR132C,0
YBL045C,YDR375C,0
YJR121W,YGL122C,0
YGL187C,YIL157C,0
Q0105,YHR051W,0
Q0045,YJL062W-A,0
YHR051W,YDR375C,0
YGL191W,YDR119W-A,0
YJR045C,YDL160C,0
YDL160C,YKR016W,0
Q0130,YBR039W,0
YNL305C,YBR009C,0
YPR140W,YDL160C,0
YNL030W,YIL051C,0
YKL155C,YHR051W,0
YBR255C-A,Q0250,0
YBL099W,YLR320W,0
Q0070,YPL215W,0
Q0080,YBL045C,0
YHL004W,YKL016C,0
YNR018W,YJL166W,0
YGL191W,YGL122C,0
Q0140,YDR231C,0
YER142C,YBL045C,0
YML030W,YPR042C,0
YBL099W,YKR016W,0
YGL187C,YLR395C,0
YGR112W,YJL062W-A,0
YHL004W,YJR045C,0
YBL075C,YDR231C,0
