id1	id2	tag	tag_counts	selfpairs
Q0250	YPL078C	Q0250_YPL078C	1	0
YKR016W	YNL155W	YKR016W_YNL155W	1	0
YJL166W	YKL016C	YJL166W_YKL016C	1	0
YBL045C	YML129C	YBL045C_YML129C	1	0
YLR382C	YPR191W	YLR382C_YPR191W	1	0
Q0250	YNR018W	Q0250_YNR018W	1	0
Q0045	YGR062C	Q0045_YGR062C	1	0
YDL004W	YDR231C	YDL004W_YDR231C	1	0
YBR255C-A	YPR042C	YBR255C-A_YPR042C	1	0
Q0045	YML081C-A	Q0045_YML081C-A	1	0
YBR024W	YLR203C	YBR024W_YLR203C	1	0
YGL187C	YGR174C	YGL187C_YGR174C	1	0
YLR067C	YML081C-A	YLR067C_YML081C-A	1	0
Q0255	YGL187C	Q0255_YGL187C	1	0
YGR132C	YKR016W	YGR132C_YKR016W	1	0
YDL160C	YPL271W	YDL160C_YPL271W	1	0
YDL160C	YJL014W	YDL160C_YJL014W	1	0
Q0105	YHR051W	Q0105_YHR051W	1	0
YBR039W	YIL111W	YBR039W_YIL111W	1	0
YJL014W	YPL215W	YJL014W_YPL215W	1	0
Q0140	YBL099W	Q0140_YBL099W	1	0
YJL166W	YPL271W	YJL166W_YPL271W	1	0
Q0275	YNR017W	Q0275_YNR017W	1	0
YBL099W	YLR203C	YBL099W_YLR203C	1	0
YGL122C	YGR033C	YGL122C_YGR033C	1	0
YGR174C	YML030W	YGR174C_YML030W	1	0
YDL160C	YPL271W	YDL160C_YPL271W	1	0
YDR377W	YKR016W	YDR377W_YKR016W	1	0
YLR320W	YPR042C	YLR320W_YPR042C	1	0
Q0275	YBL030C	Q0275_YBL030C	1	0
YKL155C	YPR042C	YKL155C_YPR042C	1	0
YGL122C	YHR051W	YGL122C_YHR051W	1	0
YNR019W	YPL271W	YNR019W_YPL271W	1	0
YBR039W	YPR191W	YBR039W_YPR191W	1	0
Q0275	YBL030C	Q0275_YBL030C	1	0
Q0115	YBL045C	Q0115_YBL045C	1	0
Q0275	YDR119W-A	Q0275_YDR119W-A	1	0
Q0250	YPL271W	Q0250_YPL271W	1	0
YEL024W	YOL027C	YEL024W_YOL027C	1	0
YDR231C	YGR132C	YDR231C_YGR132C	1	0
YDL160C	YMR244C-A	YDL160C_YMR244C-A	1	0
YDR377W	YEL024W	YDR377W_YEL024W	1	0
Q0120	YBL030C	Q0120_YBL030C	1	0
YDR529C	YJR121W	YDR529C_YJR121W	1	0
YBL099W	YPR042C	YBL099W_YPR042C	1	0
Q0105	YDR119W-A	Q0105_YDR119W-A	1	0
YIL111W	YPR191W	YIL111W_YPR191W	1	0
Q0085	YGR222W	Q0085_YGR222W	1	0
Q0080	YMR244C-A	Q0080_YMR244C-A	1	0
YJR045C	YJR121W	YJR045C_YJR121W	1	0
Q0085	YKL016C	Q0085_YKL016C	1	0
