geneA,geneB,selfpairs
YLR203C,YLR393W,0
Q0085,Q0105,0
Q0250,YEL024W,0
YOR065W,YGL122C,0
YGR132C,YGL187C,0
Q0275,YNL026W,0
YER154W,YDR231C,0
Q0085,YNL026W,0
YDR119W-A,YPR042C,0
YKR016W,YBL030C,0
Q0130,YGL122C,0
YJR045C,YIL111W,0
YNL052W,YKR016W,0
YNL155W,YDL156W,0
YNR018W,YPL215W,0
Q0160,YJR045C,0
YKR016W,YKL155C,0
YNR017W,YDR377W,0
YGR222W,YDL004W,0
YEL024W,YDR529C,0
YBR185C,YNL305C,0
Q0045,YGR222W,0
YDR375C,YDL160C,0
YGR112W,YNL052W,0
Q0020,Q0045,0
YLR295C,Q0050,0
YDR231C,YJR121W,0
YKR016W,YML030W,0
YPR125W,YIL111W,0
YER154W,YDL160C,0
YIL111W,YJL166W,0
YEL024W,YLR203C,0
YGL191W,YPR042C,0
YOR090C,YGL122C,0
YLR320W,YDL160C-A,0
YJR045C,YEL024W,0
YNR017W,YNL026W,0
YBL045C,YDR529C,0
YML129C,YBL030C,0
YPR042C,YEL024W,0
YPR042C,YDR529C,0
YMR256C,YDL107W,0
Q0050,YGR037C,0
YNR018W,YJL166W,0
YKL016C,YPR125W,0
YKR016W,YHR051W,0
YPR191W,Q0275,0
YJR121W,YPR191W,0
YOR065W,YDL004W,0
YOR065W,YPR042C,0
Q0250,YKR016W,0
YGL187C,YOL027C,0
YML030W,YCR106W,0
YDR529C,YKR016W,0
Q0105,YKR016W,0
YJR121W,YOR065W,0
YKR016W,Q0130,0
YGR132C,Q0085,0
YGL122C,YBR037C,0
Q0045,YML030W,0
YNL026W,YLR393W,0
YNL030W,YDR375C,0
YJR045C,YGR112W,0
YNL026W,YPR191W,0
Q0250,YGR037C,0
YDR231C,YJR121W,0
YKR016W,Q0250,0
YBL045C,YGR174C,0
YEL024W,YNR018W,0
YDR119W-A,YBL030C,0
YGL064C,YML129C,0
YPR125W,YJR045C,0
YBL030C,Q0105,0
YML030W,YOL027C,0
YBL045C,YDL156W,0
YGL187C,YBL030C,0
YJR045C,Q0045,0
YGL187C,YDL160C,0
YML129C,YGL122C,0
YLR295C,YJR045C,0
YIL051C,YBR039W,0
