id1	id2	selfpairs
YEL024W	YPR042C	0
Q0045	YPR191W	0
Q0045	YKL016C	0
YPL271W	YDR119W-A	0
YHR051W	YBL030C	0
YEL024W	YBR255C-A	0
Q0275	YDL160C	0
YBR024W	YPR191W	0
YLR295C	YML030W	0
Q0130	YKR016W	0
YKR016W	YEL024W	0
YBR255C-A	YPR191W	0
YJR045C	YJL166W	0
YGR174C	YLR395C	0
YGL122C	YBL045C	0
YDR529C	YIL111W	0
YDL160C	YJR045C	0
YJL166W	YDL160C	0
YPR125W	YGR132C	0
Q0105	Q0250	0
YJL062W-A	YDL160C	0
Q0115	YGL187C	0
YDL160C	YGR037C	0
YKL016C	YIL157C	0
YGL187C	YOR065W	0
YGR112W	YPL271W	0
YPR042C	YHR051W	0
YNL052W	Q0140	0
YBR185C	YKL016C	0
YIL157C	YJR121W	0
YKL016C	YPL078C	0
YMR256C	YNR019W	0
YDR377W	Q0085	0
Q0080	Q0045	0
YBL030C	YGL122C	0
YGR222W	YHR051W	0
YNL305C	YOR090C	0
Q0105	YBL045C	0
YDR529C	YDL156W	0
YJL062W-A	YML081C-A	0
YLR295C	YJR045C	0
YLR203C	YGL122C	0
YBL030C	YPL078C	0
YPL078C	YMR256C	0
YJL166W	YER154W	0
YER154W	YKR016W	0
Q0130	YHR051W	0
YGL187C	YGL122C	0
Q0045	Q0140	0
YOR065W	YIL111W	0
YJR045C	YGR174C	0
YJR045C	YGR132C	0
YPL078C	Q0020	0
Q0140	Q0275	0
YBL030C	YPL215W	0
YGR033C	YLR203C	0
YDL160C	YEL024W	0
Q0250	YEL024W	0
YDL107W	YIL051C	0
YMR256C	YBL099W	0
YIR021W	YDL107W	0
YHR076W	YKR016W	0
YBL099W	YGL187C	0
YLR395C	YGR222W	0
YPL271W	YDR231C	0
YJR045C	YPR191W	0
YNR018W	YGL187C	0
YPL271W	Q0080	0
YBR009C	YNL026W	0
YJL014W	Q0045	0
YGL187C	Q0105	0
YPL172C	YHL004W	0
YBR009C	YML030W	0
YBL099W	YBR039W	0
YGL187C	YBR255C-A	0
YNL052W	YGL122C	0
YDL004W	YDR119W-A	0
YML129C	YPL078C	0
Q0085	Q0080	0
YIL157C	YBL099W	0
YML030W	YGL187C	0
YDR529C	YLR320W	0
YNL026W	YDR231C	0
Q0060	YDL160C	0
YHR076W	YDR119W-A	0
YGL122C	Q0075	0
YJL062W-A	YBL030C	0
YPR191W	Q0050	0
YBL045C	YBR024W	0
YBR024W	YDL160C	0
YPL078C	YGL122C	0
YDR377W	Q0275	0
YER142C	YPR125W	0
YER154W	YML030W	0
YNL026W	Q0045	0
YMR244C-A	Q0140	0
YDR231C	YPR042C	0
Q0105	YNL030W	0
YJR121W	YLR203C	0
YPL215W	Q0250	0
YKR016W	YPL215W	0
YBL075C	YKL155C	0
YGL187C	YKR016W	0
YNL052W	YOR065W	0
YBL045C	Q0110	0
Q0045	YGL122C	0
Q0120	YDR529C	0
YNR017W	Q0140	0
YDL160C	YKR016W	0
YIL051C	YGR062C	0
YKL016C	YGL191W	0
YGL064C	Q0250	0
Q0275	YKR016W	0
YGL187C	YNL030W	0
YNL305C	YDL004W	0
YLR393W	YBL045C	0
YLR203C	YBL030C	0
YGR112W	YGL122C	0
YHR076W	Q0105	0
Q0110	YJR045C	0
YPR125W	Q0080	0
Q0045	YGL187C	0
YEL024W	Q0250	0
YBR009C	Q0250	0
YHR051W	Q0045	0
YML030W	YGR174C	0
YPR042C	Q0055	0
YJL062W-A	YGL187C	0
YNL026W	YHR051W	0
YML030W	YGL187C	0
YJR045C	Q0105	0
YGR112W	YGL122C	0
Q0105	YBL099W	0
YKL155C	Q0085	0
YKL155C	Q0045	0
YPL172C	Q0045	0
YBL045C	YBR039W	0
YKL016C	YNL052W	0
YGL122C	YPR042C	0
YGL187C	YDR231C	0
Q0130	YPR042C	0
YBL045C	YBR255C-A	0
YGL122C	YNR018W	0
YGL122C	Q0250	0
YGL122C	YOL027C	0
YGR174C	YBR185C	0
YGL122C	YCR106W	0
YNR017W	YBR120C	0
YER154W	YDL160C	0
YGR174C	YNR019W	0
YNR018W	YNR017W	0
YGL122C	YNL052W	0
Q0045	YDR231C	0
YHL004W	Q0250	0
YJL166W	YGR112W	0
Q0085	Q0130	0
YHL038C	YHR051W	0
Q0085	YHL004W	0
YOR090C	Q0105	0
YGL191W	YNR017W	0
YPR042C	YHR051W	0
Q0275	Q0085	0
YDL160C	YML030W	0
YNL026W	YDL160C	0
Q0120	YDL160C	0
YOR065W	YDL107W	0
YJR045C	YJL062W-A	0
YPL215W	YJR045C	0
Q0080	YPR140W	0
YDL160C	YPL078C	0
Q0085	YML081C-A	0
YNR018W	YJR045C	0
YNR018W	YML129C	0
YKR016W	Q0045	0
Q0250	YJR121W	0
YBL099W	YNL155W	0
YDL156W	YGL191W	0
YDL160C	YGL191W	0
YDR529C	YOR090C	0
