geneA,geneB,selfpairs
YPL078C,YJR045C,0
Q0045,YOR065W,0
YGR112W,YGR174C,0
YLR320W,YGL187C,0
YPR042C,YNR018W,0
Q0085,YBL030C,0
YPR191W,YGL187C,0
YJR045C,Q0250,0
YGL122C,Q0105,0
YOR065W,YBL099W,0
YGR222W,YOR090C,0
Q0045,YOL027C,0
YGR062C,YDL160C,0
YJL166W,YLR295C,0
YOL027C,YBR255C-A,0
YLR295C,YKL155C,0
YBL030C,YLR320W,0
YGR222W,YGL187C,0
YML030W,YDL160C,0
YML081C-A,YGR033C,0
Q0085,YNL026W,0
YGL064C,Q0045,0
YLR320W,Q0050,0
YPR042C,YLR203C,0
YGL122C,Q0110,0
Q0130,YNL026W,0
Q0275,YOL027C,0
YNL305C,YOR065W,0
YBL045C,YDR231C,0
YKL155C,Q0115,0
YER154W,YDL160C,0
YDR231C,Q0250,0
YBL030C,YHR051W,0
YDR377W,YML030W,0
Q0130,YGL122C,0
YGL122C,Q0130,0
YHL038C,YLR203C,0
YPR042C,YGL122C,0
YML129C,YBR255C-A,0
YNL026W,YBL099W,0
YKR016W,YOR065W,0
YGL122C,YPR042C,0
YBL045C,Q0065,0
YJL062W-A,YGR112W,0
YDR377W,YJL062W-A,0
YGL191W,YJL166W,0
Q0250,YBR120C,0
YJR045C,YBL045C,0
YGR222W,Q0250,0
YML129C,YLR203C,0
YKR016W,YGR222W,0
Q0250,YGL187C,0
YPR140W,YPL078C,0
YBL030C,YGL191W,0
YNL026W,YMR256C,0
YDR529C,YHR051W,0
YPL078C,YPL271W,0
YGR033C,YGL122C,0
YGL187C,YDR231C,0
YGR033C,YJR045C,0
Q0085,YGR062C,0
Q0045,YDL160C,0
YJR045C,YKR016W,0
YGL187C,YML030W,0
YNR018W,YKL155C,0
YLR320W,YOR090C,0
YEL024W,YBL045C,0
YJL062W-A,YML030W,0
Q0140,YNL026W,0
YGR033C,Q0045,0
Q0105,YPR125W,0
YBR009C,YNL052W,0
YPL215W,YGR037C,0
Q0045,Q0275,0
YGR062C,Q0085,0
YBL045C,YBL099W,0
YGL122C,YMR256C,0
YPR042C,YGL191W,0
YDR231C,YKR016W,0
YOL027C,YGR062C,0
YBL045C,YPR042C,0
YGR132C,YNL026W,0
YLR295C,Q0250,0
YDR529C,YDR377W,0
YBR185C,YEL024W,0
YDR231C,YBL030C,0
YIR021W,YJL062W-A,0
YER154W,YML129C,0
YBL030C,YHR051W,0
Q0250,YPR042C,0
YNR018W,YGL122C,0
YMR244C-A,YBR255C-A,0
YER154W,YGL122C,0
Q0140,YBL030C,0
YDR529C,YJR045C,0
YML030W,YGR132C,0
YLR203C,YBR037C,0
YNL052W,Q0120,0
YGL122C,Q0275,0
YNR019W,YJL014W,0
YBL030C,YOR065W,0
YJR045C,YDL107W,0
YHR051W,YLR320W,0
YGL122C,YKR016W,0
YBR039W,YDL160C,0
YPL078C,YGL187C,0
YBL045C,Q0105,0
YPL172C,YNR017W,0
YDR375C,YBR037C,0
YJR045C,Q0045,0
Q0275,YLR395C,0
YLR203C,YOR065W,0
YGL122C,YJR045C,0
YDR377W,YKR016W,0
YKL016C,YLR203C,0
YNL305C,YBR255C-A,0
YBR039W,Q0085,0
YGL122C,YNL030W,0
YGL187C,YJR045C,0
YNL026W,YBL045C,0
YGL122C,Q0050,0
YJL062W-A,YGL122C,0
YNL155W,YJR045C,0
YGR174C,YOL027C,0
Q0105,YDL004W,0
YIL111W,Q0105,0
YPR042C,YBR255C-A,0
YGL122C,YNR017W,0
YBL099W,Q0085,0
YGL187C,YHR051W,0
YJR045C,Q0275,0
YNR017W,YDL156W,0
YML081C-A,YDL107W,0
YML030W,YJR121W,0
YDR119W-A,YMR256C,0
YDR231C,Q0275,0
YJL062W-A,YDL160C,0
Q0110,Q0105,0
YBR120C,YPR042C,0
Q0140,YJR045C,0
YBR255C-A,YDL160C,0
YLR393W,YKL155C,0
YGL187C,YBL045C,0
YGR037C,Q0250,0
YJL062W-A,YBR039W,0
YBL045C,Q0045,0
YML129C,YML030W,0
YPR042C,Q0250,0
YNR018W,YDL107W,0
YNL026W,YBL099W,0
YBL045C,YLR203C,0
YOL027C,YJR045C,0
YPR042C,YGL187C,0
YHR076W,YPR042C,0
YDL107W,YDL160C,0
YGL122C,YDL160C,0
Q0250,YNR018W,0
YBL045C,Q0250,0
YKR016W,Q0275,0
YJR045C,YKL016C,0
Q0050,YBL045C,0
Q0045,YPR042C,0
YNL052W,YIL157C,0
Q0140,Q0085,0
YJR121W,YMR256C,0
YLR203C,YNL052W,0
Q0060,YNR017W,0
YGL187C,YNR018W,0
YKR016W,YOR090C,0
YPR125W,YJL166W,0
YPL215W,YBR009C,0
Q0045,YPR191W,0
YJR121W,YBL030C,0
YDR377W,YOR090C,0
YBL099W,YGR132C,0
YOR065W,YDL160C,0
Q0085,YGL122C,0
YJL166W,YNL026W,0
YEL024W,YPR042C,0
YIL111W,YDL156W,0
YJR121W,YGL187C,0
YJR045C,YKR016W,0
YPR042C,YNL026W,0
Q0045,YPR042C,0
YLR320W,YPR191W,0
YNL052W,YKR016W,0
Q0110,YKR016W,0
YKR016W,YBR120C,0
YBL030C,YPL271W,0
Q0105,YPR042C,0
YNL052W,YDL160C,0
YDR231C,YML129C,0
YNL026W,Q0115,0
Q0140,YDR375C,0
YHR051W,YBL099W,0
YJR121W,Q0275,0
YPL078C,YDL160C,0
YBL030C,YJR121W,0
Q0250,YKR016W,0
YBR185C,YDR119W-A,0
Q0105,Q0158,0
YLR393W,YGL187C,0
YNR017W,YDL160C,0
YBR024W,YDL107W,0
YLR295C,YJL062W-A,0
YGL122C,YOR065W,0
YGL122C,YJR045C,0
YNL026W,YPL172C,0
YPL215W,YKR016W,0
YJR121W,YGR033C,0
Q0275,YDR231C,0
YGL191W,YIL157C,0
YML129C,YBL099W,0
YPL271W,YPL078C,0
YJL014W,YGL122C,0
Q0045,YGL187C,0
YDR231C,YLR203C,0
YER154W,YDR529C,0
YLR395C,YML129C,0
YPR042C,Q0130,0
YGR033C,Q0130,0
YHL038C,YJL166W,0
YDR231C,YPR191W,0
YBR009C,YGR132C,0
YNR018W,YBR120C,0
Q0045,YDL004W,0
YPL215W,YML030W,0
YKR016W,YGL122C,0
YML129C,YOR065W,0
YDR375C,YBR255C-A,0
Q0045,YGL064C,0
YPL271W,Q0115,0
Q0105,YKR016W,0
YDL160C,YOL027C,0
YKR016W,YPR042C,0
YDR231C,YNL026W,0
YDL160C,YNR019W,0
YHR051W,Q0105,0
YPL271W,YJR045C,0
YJR121W,YGR112W,0
YNR017W,Q0045,0
YBL030C,Q0250,0
YGR222W,YGR033C,0
Q0140,YGR112W,0
YDR119W-A,YGL122C,0
YDL156W,YJL062W-A,0
YJR045C,YIL111W,0
YGL187C,YKR016W,0
YNR017W,YGL187C,0
Q0055,Q0110,0
YPL078C,YGL187C,0
YGR112W,YGL122C,0
Q0085,YLR395C,0
YDL160C,YBL030C,0
YNL052W,YJL166W,0
YPR042C,YML129C,0
Q0045,YGR062C,0
YER154W,YJR045C,0
Q0250,YJL014W,0
YBL045C,YNL052W,0
Q0140,YKR016W,0
YDR119W-A,YKR016W,0
YMR244C-A,YEL024W,0
YDL160C,YBR120C,0
YEL024W,YIL157C,0
Q0275,YDR231C,0
Q0045,YNL305C,0
YDL160C,YDR119W-A,0
YML081C-A,YGL122C,0
Q0130,YBR037C,0
YJR045C,YJL062W-A,0
YOL027C,YDL160C,0
Q0050,Q0045,0
YDR231C,YJR045C,0
YJR045C,YGL187C,0
YBL099W,YPR042C,0
YNL026W,YEL024W,0
YGR132C,YBR024W,0
Q0105,YGL191W,0
Q0085,YPR140W,0
YPR191W,YGL122C,0
Q0045,YPR191W,0
YKL016C,Q0050,0
YGL187C,Q0130,0
YNR017W,YJL166W,0
YHR051W,YDR231C,0
YJR045C,YBL045C,0
YER154W,YGL122C,0
YML081C-A,YDL160C,0
YLR395C,YGL187C,0
YJR045C,YLR320W,0
YDR377W,YJL166W,0
YDR377W,YKR016W,0
YLR395C,YKR016W,0
YDR529C,YLR382C,0
YPR125W,YEL024W,0
YPL078C,YMR256C,0
YEL024W,YML129C,0
YBR120C,YGL191W,0
YML129C,Q0045,0
YIL111W,YKR016W,0
YDL160C,Q0020,0
Q0075,YIL157C,0
YGL064C,YGL122C,0
YER154W,YBL030C,0
YDL160C,YLR067C,0
Q0120,YNL052W,0
