id1	id2	selfpairs
YDL160C	Q0140	0
YBR185C	YNR017W	0
YBL099W	YPL271W	0
YPL078C	YDR231C	0
YKR016W	YML030W	0
YDR529C	YML030W	0
YOR065W	YEL024W	0
YNR017W	YLR203C	0
YLR203C	YNR018W	0
YBL075C	YJL062W-A	0
YPR042C	YDL160C	0
YKR016W	YMR244C-A	0
YJL166W	YPL078C	0
YBL045C	YJL014W	0
YDR231C	YGR112W	0
YDR529C	YOL027C	0
YML129C	YNL052W	0
YDL160C	YJR045C	0
YDL160C	YJR121W	0
YKR016W	YNL052W	0
YKL155C	YNR017W	0
YJR045C	YDR231C	0
YDR231C	Q0085	0
YPR042C	Q0275	0
YER154W	YLR203C	0
Q0255	YJR045C	0
YDR119W-A	YGL122C	0
YDL160C	Q0140	0
Q0140	YDL160C	0
YDR119W-A	Q0020	0
YJR045C	Q0140	0
Q0250	YNL026W	0
YGR222W	YGR033C	0
YPR191W	Q0105	0
Q0250	YOR065W	0
Q0250	YML081C-A	0
YPL271W	YGR132C	0
YBR039W	Q0050	0
YBR009C	YBL099W	0
Q0110	Q0250	0
YGR037C	YOR090C	0
Q0045	YIL157C	0
YGL122C	YNR019W	0
YBL045C	YPR191W	0
YDR375C	YPL078C	0
YGL122C	YGL187C	0
YPR125W	Q0045	0
YKL016C	YBR037C	0
YBR039W	YKL016C	0
YDL160C	YER154W	0
YGL187C	YHR076W	0
YNL052W	YGR222W	0
YJR045C	YGR222W	0
YKR016W	YGL191W	0
Q0250	Q0050	0
YGL187C	YPR042C	0
YDR231C	YGL187C	0
Q0250	YDR377W	0
YKL016C	YBR024W	0
YBR120C	YBL030C	0
YGL187C	YGR033C	0
YHR076W	YML030W	0
YML030W	YHL038C	0
YPR042C	YML030W	0
YDL160C	Q0080	0
YNR017W	YKR016W	0
YDR231C	YNR018W	0
YDR377W	YKR016W	0
YPL078C	YGR062C	0
YLR295C	Q0250	0
YIR021W	YBL045C	0
YGR174C	Q0085	0
YJR045C	YLR295C	0
YGL122C	YBL030C	0
YKR016W	YNL052W	0
YDL160C	YJR045C	0
YDL156W	YDR231C	0
YJR121W	YNL052W	0
Q0275	YBR185C	0
YDR231C	YJR045C	0
YJR045C	Q0105	0
YDL107W	YER142C	0
YJR121W	YBL075C	0
Q0105	YGR222W	0
YDL160C	YBL099W	0
YJR045C	YLR203C	0
