geneA,geneB,selfpairs
YOR065W,YBR024W,0
YJR121W,YGR222W,0
Q0055,Q0020,0
YPL215W,YIL051C,0
Q0275,YPL078C,0
YDL160C,YPR042C,0
YKR016W,YBL045C,0
YDR231C,YJL014W,0
YJL062W-A,Q0250,0
YGL122C,Q0105,0
YKR016W,YLR203C,0
YJR045C,YNL052W,0
YPL078C,YGR174C,0
YBL099W,YGL122C,0
YJR045C,Q0275,0
YDL160C,YIL111W,0
Q0275,YPR042C,0
YJR045C,YIL111W,0
YPL271W,Q0250,0
YNR018W,YOL027C,0
Q0045,YGL122C,0
Q0050,YGL191W,0
YJR045C,YNL305C,0
YHR051W,YKL016C,0
YOL027C,YJL062W-A,0
YKR016W,YJR121W,0
YLR203C,Q0105,0
YGR112W,YNL026W,0
YGR174C,YML030W,0
YEL024W,YKR016W,0
YML030W,YBL045C,0
YPR191W,YPR042C,0
YBR039W,Q0140,0
YHL038C,YER154W,0
YDR377W,YBL045C,0
Q0250,YGL122C,0
YOL027C,Q0085,0
YLR320W,YBR120C,0
Q0105,YDR119W-A,0
YKR016W,YGL187C,0
YDL160C,YJL014W,0
YGL191W,Q0250,0
YDR119W-A,Q0250,0
YKR016W,Q0105,0
YKR016W,YJR121W,0
YJR045C,YDR231C,0
YDL160C,YPR042C,0
YKR016W,YDL160C,0
YEL024W,YOR065W,0
YBL099W,YER154W,0
YNR018W,YGL122C,0
YIL111W,YBR120C,0
YDR231C,YGR062C,0
YNL026W,YBR255C-A,0
Q0120,Q0250,0
YKR016W,YGL187C,0
YBL045C,Q0080,0
Q0050,YBR120C,0
Q0050,YPR042C,0
Q0055,YGL064C,0
YGR112W,YOR065W,0
YIL111W,YKL155C,0
YDR231C,Q0080,0
Q0250,YDL156W,0
YGL122C,YNL026W,0
Q0105,Q0045,0
YBL099W,YNR018W,0
YML030W,YPR125W,0
YNR017W,YHR051W,0
YNR018W,YLR320W,0
YGL122C,YBR255C-A,0
YBL099W,YDL160C,0
YGR174C,YNL026W,0
YML081C-A,Q0275,0
YGL122C,YGL187C,0
YBR039W,YNL026W,0
YIL111W,YGR112W,0
YML129C,YJL062W-A,0
YJL166W,YER154W,0
Q0255,YOL027C,0
YLR203C,YJL014W,0
YML030W,YPR125W,0
YDR231C,YDR375C,0
YHL038C,Q0130,0
YNL052W,YIL157C,0
YBL045C,Q0045,0
Q0085,YPR125W,0
YNL030W,YGL122C,0
YBR024W,YPR125W,0
YDL004W,YDL156W,0
YML129C,Q0085,0
YPR042C,Q0045,0
YDR231C,Q0275,0
YBL045C,YJR121W,0
YNR018W,Q0140,0
Q0275,YGL191W,0
YDR231C,Q0045,0
Q0045,Q0105,0
YDR119W-A,YGR112W,0
YGR132C,YNL305C,0
YDL160C,YPL271W,0
YKL016C,YJR045C,0
YGR222W,Q0115,0
YKR016W,YKL016C,0
Q0115,YJR045C,0
YPR191W,YPL215W,0
YOR090C,YBL045C,0
YML030W,YOR090C,0
YBL030C,Q0045,0
YEL024W,Q0250,0
Q0045,YJL062W-A,0
YDL160C,YPR140W,0
YLR395C,YJR045C,0
YPR042C,YKR016W,0
YIR021W,Q0045,0
YJR121W,YOR065W,0
YDR231C,YPR191W,0
Q0250,Q0080,0
YPR042C,YDL160C-A,0
YDR119W-A,YOR065W,0
YGL122C,Q0140,0
YOR090C,YBL099W,0
YBL045C,Q0140,0
YLR395C,YGL122C,0
YLR393W,Q0275,0
YJR045C,YDR529C,0
YJL062W-A,Q0085,0
YGL187C,YPR042C,0
YEL024W,YPR042C,0
YBL099W,YBR039W,0
YDL160C,YKR016W,0
Q0250,YJR121W,0
YKR016W,YLR203C,0
YDL107W,YDL160C,0
YGR112W,Q0130,0
Q0105,Q0045,0
Q0140,YGL191W,0
YGL122C,YJR045C,0
YKR016W,YPL078C,0
YGL187C,YBL099W,0
YDL160C-A,Q0045,0
Q0140,YLR203C,0
YGL122C,YDR529C,0
YPL215W,YGR112W,0
YLR395C,YGL122C,0
YGL187C,YMR244C-A,0
YML030W,Q0105,0
YJR121W,YDL160C,0
YBR120C,YKL155C,0
YNL052W,YHR051W,0
YPL172C,YDL160C,0
YDR529C,YPR191W,0
YBL030C,YLR203C,0
YPR125W,YBR037C,0
YBR039W,YPR042C,0
YPR042C,YNL026W,0
YNR017W,YEL024W,0
YKR016W,YGR132C,0
YJR121W,Q0158,0
YLR295C,YPR042C,0
YJL014W,Q0130,0
Q0045,YHL004W,0
YMR256C,Q0250,0
Q0110,YGL187C,0
YER142C,YPL271W,0
YDL160C,YJR045C,0
YPL215W,YGR112W,0
YML081C-A,YDL160C,0
YPL078C,YBR037C,0
YGL187C,YJL166W,0
YNL052W,YPL215W,0
YHR076W,YHL004W,0
YPR191W,YBL045C,0
YDR377W,YBR024W,0
YDL160C,YOR065W,0
YDL107W,YIL157C,0
YER154W,YGL064C,0
YGR062C,YKR016W,0
YML030W,Q0275,0
YKR016W,YJR045C,0
Q0080,YEL024W,0
YIL157C,YDL107W,0
YJL166W,YGL191W,0
YBL075C,YGL122C,0
YNL155W,YKL016C,0
YJR121W,YKR016W,0
YER154W,YNR018W,0
YJR121W,Q0105,0
YPR042C,YGL122C,0
YNL052W,YIL111W,0
YBR009C,Q0045,0
YDR119W-A,YKR016W,0
YDR231C,YLR067C,0
YBR009C,YDL160C,0
YMR244C-A,YLR203C,0
Q0250,YOR065W,0
YGR033C,Q0275,0
YNL030W,YGL122C,0
YBL045C,Q0045,0
Q0105,YLR395C,0
YDR231C,YGL122C,0
YIL157C,Q0140,0
YJR121W,Q0110,0
YOL027C,YGL187C,0
YGR037C,YPR042C,0
YJR045C,YJL014W,0
YBL099W,YJR045C,0
Q0275,YPR042C,0
YPL271W,YMR256C,0
YDL004W,YKR016W,0
YGL187C,YML030W,0
Q0250,YOR065W,0
Q0085,YPR042C,0
YNR018W,YIL111W,0
YJR045C,YNL052W,0
YBL045C,YDL160C,0
YDL156W,YPL078C,0
YBL030C,YPL215W,0
YGR174C,Q0045,0
YOR090C,YHR051W,0
Q0130,Q0045,0
YKL016C,YER154W,0
YPL215W,YJL014W,0
YNL052W,YPR042C,0
YER154W,Q0120,0
YGL187C,YKR016W,0
YDR377W,YNL030W,0
Q0250,Q0140,0
YKR016W,YGR062C,0
YPR125W,YJR121W,0
Q0130,Q0045,0
YGR033C,YHR051W,0
YLR203C,YGL187C,0
YGL187C,YBL045C,0
YNL030W,YGR112W,0
YJL166W,YIL111W,0
YHR051W,YLR203C,0
YDL004W,YDR377W,0
YGL122C,YGL187C,0
Q0250,YBL045C,0
YGL187C,Q0250,0
Q0045,YGL191W,0
YGR037C,YHL004W,0
YML081C-A,Q0045,0
YDL160C,Q0045,0
Q0045,Q0130,0
Q0085,YIL111W,0
Q0250,Q0085,0
YGR222W,YDL107W,0
YBR039W,YHR076W,0
YOR090C,YGL122C,0
YDR377W,YKR016W,0
Q0080,YGL122C,0
YJR121W,YBL030C,0
YIL051C,YGL187C,0
YNR019W,YKR016W,0
YBL099W,YBR039W,0
YLR393W,YBL030C,0
YBL045C,YDL156W,0
Q0115,Q0250,0
YKR016W,YNR017W,0
YKL155C,YML129C,0
YKR016W,Q0085,0
YOR065W,Q0250,0
YKL155C,YPR042C,0
YOR065W,YJR121W,0
YEL024W,YMR256C,0
YMR256C,YDL004W,0
YDL107W,Q0140,0
YGR033C,Q0250,0
YDR375C,YGL187C,0
Q0140,YGL187C,0
YKR016W,YNR018W,0
YBR024W,YDR231C,0
YLR295C,Q0085,0
YMR256C,Q0070,0
YKR016W,YLR203C,0
Q0250,YDL160C,0
YOR065W,YJR045C,0
YGL187C,YPR191W,0
YDR231C,YGR222W,0
YJL166W,YPR140W,0
Q0080,YML129C,0
YPR042C,YGL191W,0
YJR045C,YPL271W,0
Q0275,YER154W,0
YPR042C,Q0140,0
YBR185C,YOL027C,0
YJR045C,YML129C,0
YPR125W,YKR016W,0
YGL191W,YGL122C,0
YHL038C,YGR222W,0
Q0045,Q0255,0
Q0105,YDL107W,0
YBR037C,YNR018W,0
YGR112W,YBL030C,0
Q0045,YDL160C,0
Q0045,YKL016C,0
YNR017W,YGR112W,0
YPL078C,YJL062W-A,0
Q0110,YML129C,0
YDL160C,Q0120,0
YKR016W,YBR185C,0
YKR016W,YGL122C,0
YML030W,YDR529C,0
YPR125W,YJL062W-A,0
YNR017W,YHR076W,0
YBL099W,YJR045C,0
YML030W,YDL160C,0
Q0275,YGL187C,0
