geneA,geneB,selfpairs
YHR051W,YIR021W,0
YPR140W,YKL016C,0
YNL026W,YGR112W,0
YDL160C,Q0050,0
YBR185C,YKR016W,0
YKR016W,YBL030C,0
YJL062W-A,YDL160C,0
YGR132C,YIL051C,0
YJL062W-A,YNL052W,0
Q0250,YGL187C,0
YHR051W,YDR231C,0
Q0250,YGR033C,0
YPR042C,YKR016W,0
YKR016W,YGL187C,0
YGL187C,Q0275,0
YBR009C,YNL155W,0
YMR244C-A,YNR019W,0
YKL155C,YGL187C,0
YJL062W-A,YGL191W,0
Q0275,YKR016W,0
YNL026W,YPR042C,0
YIL111W,YDL004W,0
YPR125W,Q0085,0
Q0050,Q0140,0
YIL051C,YKR016W,0
YPL078C,YBR037C,0
YBR039W,YKR016W,0
YML081C-A,Q0120,0
Q0085,Q0110,0
YKR016W,Q0045,0
YOR065W,YGL187C,0
Q0105,YMR256C,0
YBR039W,YGL122C,0
YIL111W,Q0275,0
Q0085,YPR125W,0
YGL187C,YLR320W,0
YDL160C,YIL157C,0
Q0085,YGL187C,0
YIL157C,YBL045C,0
YGR112W,YEL024W,0
YJR121W,YGL187C,0
YPR042C,YDL160C,0
YKR016W,YLR295C,0
YDR377W,YLR320W,0
YPR042C,Q0045,0
YGR174C,YGR112W,0
YML030W,YGL187C,0
YGL187C,YEL024W,0
YGR222W,YBR009C,0
YDL160C,YML129C,0
YJR045C,Q0275,0
YKR016W,YBR039W,0
YKR016W,YPL078C,0
YNR018W,YLR203C,0
YNL026W,YML081C-A,0
YNR018W,YDR377W,0
YNL305C,Q0085,0
YNR017W,YDL160C,0
YJR045C,Q0130,0
YBR120C,YNR017W,0
YPR191W,YBR024W,0
YNR018W,Q0110,0
Q0130,YML030W,0
Q0085,YML030W,0
YGR222W,Q0055,0
Q0045,YBL099W,0
YJL166W,YGL122C,0
YBL030C,YNR018W,0
YJR045C,YHR051W,0
YPL078C,YNL305C,0
YGR112W,YNR018W,0
YPR191W,YDL160C,0
YDL160C,YBR039W,0
YLR203C,YGL187C,0
YGR062C,YGR112W,0
Q0105,YJL062W-A,0
YKL016C,YJL166W,0
YDR231C,YKL016C,0
YHL038C,YKR016W,0
YHR076W,YDR231C,0
YOR065W,YBR009C,0
YGR033C,YLR295C,0
YGL122C,YDR231C,0
Q0130,YJR045C,0
YGR174C,YDR231C,0
YDR375C,YJR121W,0
Q0105,YBR009C,0
Q0275,YDR231C,0
YKL016C,YGL187C,0
YDL160C,YBR255C-A,0
YPL172C,YBL030C,0
YML129C,YGL122C,0
YHR076W,YDL160C,0
YGL187C,YPR042C,0
YBR185C,YDL160C,0
YDL160C,YOL027C,0
YBL045C,YNL305C,0
YNL305C,YPR125W,0
YGL122C,YDL160C,0
YHL038C,YLR203C,0
Q0045,YGR174C,0
YHR051W,YGL187C,0
Q0255,YBR037C,0
YPL215W,YBL045C,0
YBR039W,YNL026W,0
YOL027C,YDL160C,0
YLR320W,Q0045,0
Q0250,YJL166W,0
YDL156W,Q0140,0
YGR222W,YGL122C,0
YPL215W,YJL014W,0
YJR045C,Q0055,0
Q0250,YBR120C,0
YBL045C,YGL187C,0
YDL160C,YNL030W,0
YER154W,YDR529C,0
YKR016W,YPR042C,0
YGL122C,YKR016W,0
YLR382C,YBL045C,0
YGL122C,YOR065W,0
Q0105,YGL122C,0
YLR203C,YNL052W,0
YKR016W,YLR320W,0
YNL026W,YGL187C,0
YGR062C,YJL062W-A,0
YLR203C,YPL078C,0
YKR016W,YLR395C,0
YML030W,Q0250,0
YOR065W,YKL016C,0
YNR017W,Q0275,0
YNR018W,YBL045C,0
YJL062W-A,YPR042C,0
YKR016W,YPR191W,0
YGR174C,YIL051C,0
Q0250,Q0115,0
YGR112W,YHL004W,0
YKR016W,YPR140W,0
Q0045,YKR016W,0
YPL215W,YPR042C,0
Q0080,YDL160C,0
Q0105,YML129C,0
YML030W,YJR045C,0
YIL111W,YBL045C,0
YKR016W,YGR033C,0
YBL045C,YOR065W,0
YMR256C,YML129C,0
YGL191W,YGL187C,0
YGL187C,Q0250,0
YEL024W,YDR377W,0
YDR231C,YKR016W,0
YDL160C,YPL215W,0
YKR016W,YPR042C,0
Q0275,YBR024W,0
YDR231C,Q0275,0
YBR039W,YPR042C,0
YBR255C-A,YLR067C,0
YGL122C,YJR045C,0
YDL004W,YPR140W,0
YPR042C,YDL107W,0
YPL078C,YNR019W,0
YGL064C,Q0120,0
YDR119W-A,YML030W,0
YKR016W,YGL122C,0
Q0130,YNR017W,0
YGL122C,YGR033C,0
Q0250,YGL191W,0
YNL026W,YGL122C,0
YNR018W,YDL156W,0
YLR393W,YNR018W,0
Q0250,YIL111W,0
YJL166W,YDR119W-A,0
YGL122C,Q0250,0
YHR076W,Q0045,0
YNR018W,YJR045C,0
YOL027C,YPR191W,0
YNR018W,YGL191W,0
YEL024W,YGR112W,0
YIL157C,YLR395C,0
YGR132C,YBL045C,0
YEL024W,YGR062C,0
YKL016C,YDR529C,0
YOR065W,YJR045C,0
YNR017W,Q0045,0
YPR191W,YGL187C,0
Q0115,YGR033C,0
YJL062W-A,YLR295C,0
YEL024W,YIL157C,0
YOL027C,YDL160C,0
YDR231C,YHR051W,0
YBR037C,YHR051W,0
Q0045,YDL107W,0
Q0275,Q0085,0
Q0045,YER154W,0
YJL062W-A,YLR320W,0
Q0275,YKL155C,0
YPR042C,YML129C,0
YDL160C,YBL099W,0
YBL045C,YGR222W,0
YGL191W,YIL157C,0
YGL187C,YLR203C,0
YMR244C-A,YML129C,0
YPR191W,YOR090C,0
Q0050,YGL122C,0
Q0045,YBL030C,0
Q0130,YNL305C,0
YDL160C,YER142C,0
YDR377W,Q0160,0
YDL004W,YMR256C,0
YML081C-A,YLR320W,0
Q0045,YGR112W,0
YPR042C,YBL045C,0
YDL004W,YML129C,0
Q0045,YKR016W,0
YDL160C,YJR045C,0
YPL271W,YJL166W,0
YGL122C,YDR231C,0
YDL160C,YPL078C,0
YBL045C,YDL160C,0
YGL191W,YDR231C,0
Q0045,YPL215W,0
YLR203C,YDL160C,0
YGL187C,YNL026W,0
YLR203C,YML030W,0
YJL062W-A,Q0020,0
YJR045C,Q0275,0
YDL160C,YGR062C,0
YDL160C,YLR067C,0
YDR529C,YJR121W,0
YIL157C,YDR119W-A,0
Q0105,YBR120C,0
YEL024W,YHL004W,0
YBL099W,YGR132C,0
YGL122C,Q0105,0
YJR045C,YDL160C,0
YGL122C,YOR090C,0
YBR185C,YKR016W,0
YJR121W,YKR016W,0
YBL045C,YLR203C,0
YGR132C,YLR067C,0
YJR045C,Q0045,0
YNL155W,Q0105,0
YNR017W,YPL215W,0
YBL030C,YML030W,0
YLR203C,YJR121W,0
YDR529C,YJL062W-A,0
YOL027C,YDL160C,0
YJR045C,YPL078C,0
Q0045,YDR231C,0
YIL111W,Q0045,0
YNL052W,YGR112W,0
YGR112W,YML030W,0
YJR045C,YER154W,0
YDR231C,Q0085,0
Q0115,Q0045,0
YNR018W,YNR017W,0
YML129C,YJR045C,0
Q0050,Q0080,0
YNL052W,Q0158,0
Q0105,YNR019W,0
Q0250,YJL166W,0
YPR125W,YOR065W,0
YDR231C,YML030W,0
YGL122C,Q0115,0
YBL045C,YKR016W,0
YGL122C,YML081C-A,0
YKR016W,YKL016C,0
YPR042C,YKR016W,0
YIL111W,YGR037C,0
YDL107W,YOL027C,0
YBL099W,YNL030W,0
YBR009C,YGL122C,0
YPL271W,YML030W,0
YJR045C,YBR037C,0
YER154W,Q0250,0
Q0085,YNL026W,0
YEL024W,YKR016W,0
YBL099W,YGL122C,0
Q0250,YGR033C,0
YOL027C,YBL045C,0
Q0105,Q0140,0
Q0105,YKL016C,0
YDL160C,YBR039W,0
YOL027C,Q0080,0
YDL107W,YEL024W,0
Q0080,Q0075,0
Q0250,YDR529C,0
YBL075C,YIL111W,0
YNR017W,YGL122C,0
YDR375C,Q0130,0
YPR125W,YBL045C,0
YGL187C,YEL024W,0
Q0110,YGL187C,0
YBR037C,YDL160C-A,0
YGL187C,YPL215W,0
YDL160C,YJR121W,0
YKR016W,YDL160C,0
YBR185C,YGL191W,0
YBL030C,YMR256C,0
Q0085,YGL187C,0
YGR222W,YJR045C,0
YDL160C,YPR042C,0
YGL122C,YML030W,0
YJL166W,Q0045,0
Q0250,YNL052W,0
YBL045C,YGL122C,0
YHR051W,YGR033C,0
YHR051W,YOL027C,0
YOL027C,YBR120C,0
YBL099W,YNL052W,0
YOL027C,YBL045C,0
YNL052W,YJL014W,0
Q0080,YKR016W,0
YBL045C,YGL187C,0
YGL122C,YML030W,0
YGR112W,YGL187C,0
YKL016C,Q0120,0
YOR065W,YLR203C,0
YLR320W,Q0250,0
YKR016W,Q0250,0
YJL014W,YBL045C,0
YDL160C,YJR045C,0
YBR185C,YNR018W,0
YGL187C,YER154W,0
YKR016W,YLR203C,0
