geneA,geneB,selfpairs
YPR125W,YML129C,0
YGR033C,YBR009C,0
YLR395C,YJL062W-A,0
YLR395C,YGL187C,0
YER154W,YKL016C,0
YBL045C,YPL271W,0
YBL045C,YGL122C,0
YGL187C,YPR042C,0
YBR039W,YER142C,0
YHL004W,YKL155C,0
YJR045C,Q0250,0
YBR039W,YDL160C,0
YGR174C,YBL030C,0
Q0045,Q0120,0
YKR016W,YLR382C,0
YGL187C,YEL024W,0
YDL160C,YPR191W,0
YKR016W,YDL004W,0
YBR009C,Q0045,0
YKL155C,YGL122C,0
YKR016W,YDL107W,0
Q0250,YDR119W-A,0
YNL305C,YGL187C,0
YDL160C,YGR033C,0
YGL122C,YEL024W,0
YBL099W,YBR009C,0
YDL107W,Q0250,0
YJR121W,YGL187C,0
YML030W,YDL160C,0
YBL099W,YGR222W,0
YNR019W,YPL078C,0
YKR016W,YBL030C,0
YKR016W,YBL030C,0
Q0050,YDR377W,0
Q0250,YDL004W,0
YML081C-A,YJL062W-A,0
YBL045C,YOR090C,0
YPR042C,YNR018W,0
YDL160C,YBL045C,0
YJL166W,YNL030W,0
YDR377W,YML030W,0
YKR016W,YBL045C,0
YGR112W,Q0140,0
Q0130,YNL052W,0
YKL155C,YKR016W,0
YBL099W,Q0045,0
Q0250,YKR016W,0
YDL160C-A,YPR191W,0
YGR132C,YPR125W,0
YPR191W,YPL215W,0
YBL030C,YDL160C,0
YDR231C,Q0140,0
YBL045C,YPR191W,0
YBL045C,YKR016W,0
YGR062C,YPR042C,0
Q0050,YER142C,0
Q0275,YGL187C,0
YHR051W,YJR045C,0
YHR076W,YDL004W,0
YGR112W,YIL157C,0
YPR191W,YDR231C,0
YBL045C,YPL215W,0
Q0110,YDR529C,0
YOR090C,YKR016W,0
YDR529C,YEL024W,0
YNL052W,Q0250,0
YML129C,YJR045C,0
Q0085,YBR009C,0
YJR045C,YER154W,0
Q0105,YGL064C,0
YNR019W,YKR016W,0
Q0250,YHR051W,0
Q0275,YPL078C,0
YKL016C,YGR037C,0
YJL166W,YPR191W,0
YGL122C,YJR121W,0
YNR018W,YGL191W,0
YGR112W,YBL045C,0
YEL024W,Q0275,0
Q0130,YPR191W,0
YBL045C,Q0275,0
YNR017W,YGL122C,0
Q0085,Q0050,0
YGL122C,YLR320W,0
YGL122C,YDR231C,0
YGR033C,YPR042C,0
Q0275,YBR185C,0
YBL030C,YPR042C,0
Q0060,YLR067C,0
YNL052W,YJR121W,0
Q0105,YGL064C,0
YPR042C,YBL075C,0
YIL157C,YDL160C,0
YDL160C,YNR018W,0
YBL045C,YBR037C,0
Q0080,YHR076W,0
Q0275,Q0105,0
YGL187C,YJR045C,0
YOR090C,YNR017W,0
YJL014W,YBR009C,0
YEL024W,Q0275,0
YPL215W,YJR045C,0
YNR018W,YNL052W,0
YJL062W-A,YOR065W,0
Q0105,YOL027C,0
YOR065W,YJR045C,0
Q0250,YML030W,0
YBR255C-A,YDL004W,0
YIL157C,Q0085,0
YDL156W,YBL045C,0
YLR203C,YMR244C-A,0
YPR042C,YJR121W,0
YIR021W,YKR016W,0
YDR119W-A,YPR125W,0
Q0250,Q0045,0
YDL160C,YMR244C-A,0
Q0045,YPR125W,0
YNL026W,YER154W,0
Q0130,YJL062W-A,0
YPR042C,YDL160C,0
YLR320W,YIL111W,0
YJR045C,YOR090C,0
Q0045,YEL024W,0
Q0080,YBL045C,0
YOR090C,YIL157C,0
YLR393W,YHL004W,0
YPL271W,YNR018W,0
YPR042C,YDL160C,0
YML129C,YNR018W,0
YIL111W,YNL026W,0
Q0085,YGL191W,0
YPL078C,Q0085,0
YPL271W,YPR191W,0
Q0055,YJL014W,0
YBR185C,YLR395C,0
Q0275,YOL027C,0
YGR112W,YJR045C,0
YNL052W,YLR295C,0
YGL187C,YJL014W,0
YJR121W,YPR191W,0
YBR120C,YDL160C,0
Q0130,Q0065,0
YDR375C,YML129C,0
YGR112W,Q0085,0
YPR125W,Q0140,0
YML129C,YNL155W,0
YBR120C,YDR119W-A,0
YJR121W,YGL187C,0
Q0250,YER154W,0
YDL004W,YKR016W,0
YDR119W-A,YDL160C,0
YPR042C,YHR051W,0
YNL026W,YGL122C,0
YJL062W-A,YDR231C,0
YBR255C-A,YER154W,0
YER154W,YDR529C,0
YPR042C,YJL014W,0
YJR045C,YNL305C,0
YDL160C,YNR018W,0
YNR018W,Q0105,0
Q0045,YJR045C,0
YKL016C,YJR045C,0
YPR191W,YHL004W,0
YDL107W,YKL016C,0
YPR191W,Q0045,0
YBR120C,YML081C-A,0
YIL157C,YLR203C,0
YPR191W,YGL191W,0
YJR121W,YBL045C,0
YGL122C,YLR393W,0
YJR045C,YPL215W,0
YJR045C,YDR375C,0
YMR244C-A,YGL122C,0
Q0105,YNL052W,0
Q0105,YJR045C,0
YOL027C,YDR231C,0
Q0105,YPL078C,0
YML081C-A,YDR119W-A,0
YPL078C,YNR017W,0
YBR255C-A,YNR018W,0
YBL045C,Q0250,0
YML129C,YDR119W-A,0
YNL026W,YML129C,0
YNL026W,YNL052W,0
YPL078C,YNL026W,0
Q0070,YPR042C,0
Q0105,YBL045C,0
YGL122C,Q0045,0
YLR395C,YPL078C,0
YML030W,YDR231C,0
YGR112W,YGR132C,0
YJL062W-A,YBR120C,0
YDR529C,YGL191W,0
YNL305C,YGR222W,0
YGR112W,YDL160C,0
